category_id,month,papers
C0469,2021-12,28
C0612,2021-12,1
C0125,2021-11,45
C0080,2021-12,84
C0680,2021-11,14
C0349,2022-04,68
C0301,2022-01,51
C0122,2022-01,299
C0106,2022-01,118
C0101,2022-01,69
C0146,2021-09,60
C0189,2022-01,148
C0271,2022-01,116
C0369,2021-05,110
C0645,2021-01,10
C0243,2020-05,61
C0202,2021-03,70
C0311,2021-01,125
C0008,2021-12,3
C0475,2021-08,51
C0181,2021-11,23
C0097,2022-01,31
C0527,2021-12,9
C0169,2021-01,84
C0408,2020-01,136
C0409,2021-11,42
C0055,2021-01,85
C0418,2020-02,16
C0143,2021-01,186
C0391,2021-08,26
C0421,2021-09,30
C0117,2022-04,39
C0194,2022-04,66
C0382,2022-04,94
C0514,2022-04,3
C0113,2022-04,123
C0705,2022-04,2
C0005,2022-04,34
C0037,2022-02,83
C0512,2022-04,6
C0042,2022-04,2
C0420,2022-02,34
C0339,2022-04,25
C0033,2022-03,57
C0104,2022-03,24
C0336,2022-04,5
C0324,2022-06,36
C0214,2022-02,19
C0247,2022-05,52
C0043,2022-05,35
C0184,2022-05,199
C0082,2022-05,28
C0233,2022-05,62
C0021,2022-05,35
C0243,2022-05,63
C0633,2022-03,18
C0386,2020-03,73
C0354,2020-01,204
C0307,2020-04,45
C0184,2020-05,192
C0170,2020-03,70
C0403,2020-12,34
C0272,2020-01,74
C0315,2020-07,52
C0275,2020-04,52
C0482,2020-08,62
C0286,2020-06,57
C0380,2020-10,22
C0035,2020-01,13
C0063,2020-01,147
C0379,2020-03,36
C0024,2021-09,12
C0167,2021-08,35
C0233,2020-05,52
C0083,2021-07,26
C0242,2020-01,25
C0228,2021-08,37
C0254,2020-12,94
C0280,2020-01,143
C0290,2021-02,53
C0094,2021-03,39
C0034,2020-10,39
C0238,2020-01,39
C0405,2020-09,42
C0282,2021-02,22
C0251,2022-06,58
C0323,2022-06,31
C0389,2022-06,37
C0270,2022-06,51
C0165,2022-06,25
C0226,2022-06,102
C0306,2022-06,45
C0521,2022-06,9
C0321,2022-06,12
C0554,2022-06,4
C0719,2022-06,3
C0686,2022-06,5
C0670,2022-06,6
C0318,2023-09,25
C0024,2022-10,19
C0062,2022-07,35
C0357,2022-07,32
C0313,2022-07,42
C0197,2022-07,20
C0728,2022-07,16
C0355,2022-07,53
C0625,2022-05,4
C0173,2022-07,1
C0496,2022-06,1
C0148,2022-07,1
C0575,2022-05,8
C0365,2022-05,3
C0267,2021-09,48
C0396,2021-08,15
C0224,2022-11,33
C0170,2022-11,70
C0379,2022-11,26
C0276,2022-10,132
C0345,2022-10,28
C0069,2022-10,26
C0146,2022-10,82
C0386,2022-11,55
C0654,2022-10,1
C0175,2022-10,40
C0153,2022-10,17
C0739,2022-11,11
C0149,2022-11,41
C0498,2022-11,6
C0159,2022-11,38
C0484,2020-12,51
C0240,2022-10,18
C0445,2022-09,26
C0265,2022-11,15
C0582,2022-11,22
C0260,2022-11,1
C0479,2022-11,1
C0066,2022-12,33
C0155,2022-12,178
C0182,2021-01,57
C0329,2022-09,5
C0368,2022-12,27
C0065,2022-12,19
C0068,2023-03,42
C0152,2023-03,61
C0264,2023-03,72
C0037,2023-03,134
C0266,2023-03,36
C0363,2023-03,26
C0326,2023-03,37
C0476,2023-01,134
C0602,2023-03,26
C0178,2023-03,60
C0214,2023-03,22
C0234,2023-01,105
C0420,2023-03,21
C0316,2023-01,109
C0172,2023-02,41
C0392,2023-03,6
C0263,2023-01,131
C0060,2021-07,144
C0348,2023-01,87
C0513,2023-03,2
C0003,2022-08,13
C0138,2021-01,126
C0107,2023-04,3
C0375,2020-11,20
C0601,2023-04,4
C0172,2023-04,36
C0623,2023-04,6
C0590,2023-01,15
C0059,2023-01,63
C0292,2020-12,28
C0728,2023-07,26
C0197,2023-07,23
C0355,2023-07,30
C0313,2023-07,41
C0062,2023-07,37
C0357,2023-07,32
C0572,2023-01,17
C0456,2023-08,2
C0364,2023-08,21
C0405,2023-08,43
C0463,2023-08,32
C0566,2023-08,3
C0555,2023-08,18
C0216,2023-06,35
C0282,2023-05,42
C0725,2023-08,2
C0624,2023-08,2
C0141,2022-03,48
C0674,2023-08,3
C0671,2023-01,29
C0400,2025-01,118
C0483,2023-09,58
C0310,2023-09,27
C0094,2023-09,46
C0202,2023-09,92
C0133,2023-09,64
C0150,2023-09,32
C0130,2023-09,30
C0037,2023-12,150
C0326,2023-12,29
C0420,2023-12,43
C0152,2023-12,45
C0178,2023-12,62
C0214,2023-12,23
C0266,2023-12,37
C0363,2023-12,24
C0101,2023-11,19
C0602,2023-12,22
C0264,2023-12,82
C0189,2023-11,75
C0271,2023-11,55
C0068,2023-12,41
C0513,2023-12,3
C0392,2023-12,6
C0044,2022-03,25
C0326,2022-02,36
C0307,2020-12,58
C0450,2022-03,25
C0417,2022-03,32
C0407,2021-08,41
C0419,2021-08,41
C0709,2022-03,1
C0210,2021-10,33
C0152,2022-02,49
C0264,2022-02,34
C0266,2022-02,37
C0276,2021-09,124
C0133,2021-03,45
C0308,2020-02,9
C0149,2020-03,35
C0076,2020-08,71
C0474,2020-01,100
C0086,2021-10,61
C0049,2022-05,4
C0363,2022-02,17
C0447,2022-05,1
C0296,2021-09,22
C0653,2022-06,2
C0547,2022-01,2
C0493,2022-09,72
C0203,2022-09,22
C0164,2022-09,27
C0282,2022-09,50
C0290,2022-09,52
C0525,2021-07,6
C0072,2022-08,55
C0564,2022-09,14
C0675,2022-09,21
C0158,2022-08,79
C0609,2022-09,3
C0740,2022-09,1
C0370,2022-09,3
C0642,2022-08,7
C0385,2021-04,42
C0029,2020-12,39
C0237,2020-10,113
C0292,2020-04,13
C0471,2023-01,23
C0421,2022-10,24
C0601,2023-02,8
C0107,2023-02,3
C0623,2023-02,4
C0134,2020-08,36
C0166,2021-11,56
C0401,2021-08,20
C0432,2023-03,1
C0362,2021-10,106
C0203,2023-05,30
C0457,2023-06,33
C0300,2023-06,50
C0164,2023-05,19
C0493,2023-05,87
C0593,2023-06,32
C0675,2023-05,14
C0290,2023-05,57
C0445,2023-05,21
C0629,2023-07,3
C0329,2023-05,2
C0173,2023-07,3
C0394,2021-10,55
C0636,2023-06,5
C0148,2023-07,1
C0029,2020-04,27
C0547,2023-11,1
C0301,2023-11,20
C0122,2023-11,137
C0106,2023-11,76
C0394,2023-10,47
C0657,2023-11,5
C0097,2023-11,13
C0061,2023-10,67
C0362,2023-10,135
C0416,2023-10,40
C0086,2023-10,80
C0309,2023-10,2
C0188,2020-10,56
C0210,2023-10,29
C0362,2024-01,361
C0394,2024-01,229
C0255,2024-02,63
C0366,2024-01,152
C0478,2024-02,80
C0485,2024-02,61
C0098,2024-02,30
C0210,2024-01,122
C0061,2024-01,183
C0627,2022-01,3
C0178,2022-02,43
C0217,2021-04,24
C0068,2022-02,26
C0602,2022-02,10
C0103,2020-04,49
C0225,2021-08,58
C0366,2021-10,50
C0403,2020-04,46
C0015,2020-07,60
C0552,2021-01,35
C0193,2021-08,6
C0241,2020-12,60
C0265,2020-03,18
C0150,2021-03,15
C0254,2020-04,75
C0539,2021-01,9
C0275,2020-12,70
C0021,2020-05,47
C0011,2021-01,125
C0435,2020-08,34
C0714,2021-08,18
C0414,2021-06,47
C0425,2020-10,7
C0483,2021-03,65
C0160,2021-07,7
C0069,2021-09,27
C0415,2021-07,13
C0338,2021-05,53
C0096,2020-01,8
C0430,2020-11,24
C0493,2021-02,40
C0456,2020-09,4
C0439,2020-11,13
C0630,2020-12,12
C0597,2022-08,2
C0053,2022-08,1
C0637,2022-08,1
C0681,2022-12,4
C0657,2022-01,3
C0203,2021-02,29
C0267,2022-10,27
C0398,2021-08,40
C0296,2022-10,11
C0564,2023-05,17
C0370,2023-05,3
C0609,2023-05,2
C0526,2023-09,4
C0051,2020-01,1
C0366,2023-10,49
C0416,2024-01,140
C0086,2024-01,197
C0260,2020-03,2
C0309,2024-01,14
C0426,2025-02,76
C0343,2024-04,85
C0278,2020-01,282
C0548,2020-06,10
C0729,2020-01,7
C0187,2020-01,5
C0241,2020-04,66
C0484,2020-04,41
C0247,2020-05,38
C0043,2020-05,29
C0082,2020-05,22
C0468,2020-02,30
C0575,2020-05,5
C0224,2020-03,24
C0578,2020-04,1
C0630,2020-04,14
C0560,2020-08,8
C0440,2020-08,36
C0364,2020-09,32
C0463,2020-09,31
C0566,2020-09,4
C0555,2020-09,9
C0544,2020-09,2
C0674,2020-09,3
C0693,2020-06,9
C0070,2020-10,37
C0373,2021-03,1
C0726,2020-10,1
C0725,2020-09,3
C0727,2021-01,83
C0235,2020-06,59
C0103,2020-12,49
C0576,2021-01,12
C0361,2020-11,2
C0164,2021-02,30
C0564,2021-02,21
C0530,2021-04,32
C0445,2021-02,33
C0130,2021-03,36
C0318,2021-03,21
C0370,2021-02,5
C0256,2021-06,63
C0446,2021-05,40
C0030,2021-06,3
C0499,2021-05,2
C0077,2021-06,4
C0154,2020-10,38
C0252,2021-07,30
C0591,2021-05,1
C0175,2021-09,44
C0299,2020-01,7
C0061,2021-10,52
C0416,2021-10,32
C0309,2021-10,4
C0019,2021-11,31
C0007,2021-05,24
C0510,2021-11,38
C0678,2020-02,11
C0153,2021-09,21
C0240,2021-09,19
C0489,2021-10,3
C0277,2021-08,42
C0332,2021-04,19
C0199,2022-08,3
C0543,2022-12,2
C0740,2023-05,3
C0031,2021-04,52
C0741,2023-05,2
C0036,2023-09,1
C0625,2020-05,2
C0340,2020-02,44
C0232,2020-07,32
C0497,2022-03,1
C0646,2021-07,3
C0605,2022-04,1
C0466,2022-04,2
C0170,2025-04,115
C0504,2020-02,3
C0520,2020-02,2
C0724,2020-06,3
C0622,2020-06,21
C0159,2020-03,17
C0631,2020-06,3
C0431,2020-07,56
C0742,2020-07,9
C0696,2020-07,4
C0464,2020-07,24
C0542,2020-07,3
C0720,2020-07,3
C0075,2020-10,48
C0750,2020-10,5
C0553,2020-11,5
C0666,2020-11,1
C0155,2024-12,186
C0365,2020-05,3
C0274,2020-11,1
C0617,2020-05,1
C0048,2021-05,42
C0020,2021-05,47
C0310,2021-03,19
C0526,2021-03,3
C0022,2021-04,2
C0302,2021-05,52
C0180,2021-04,6
C0449,2021-02,2
C0124,2021-05,4
C0052,2020-10,2
C0563,2021-04,1
C0537,2021-08,152
C0046,2021-08,20
C0412,2021-08,36
C0533,2021-08,7
C0524,2021-08,3
C0345,2021-09,20
C0498,2020-03,10
C0582,2020-03,11
C0739,2020-03,4
C0049,2020-05,1
C0351,2020-06,2
C0079,2021-07,1
C0388,2020-10,6
C0018,2020-08,9
C0675,2021-02,5
C0329,2021-02,2
C0609,2021-02,2
C0536,2021-02,1
C0231,2021-02,1
C0600,2021-07,1
C0066,2024-12,38
C0090,2021-07,1
C0619,2021-11,2
C0392,2022-02,3
C0432,2022-02,1
C0513,2022-02,1
C0479,2020-03,1
C0549,2020-07,1
C0325,2020-07,1
C0480,2020-08,2
C0447,2020-05,1
C0261,2020-06,2
C0578,2020-12,1
C0741,2021-02,1
C0149,2026-01,51
C0506,2021-04,5
C0041,2020-01,1
C0402,2024-09,64
C0215,2022-01,1
C0409,2026-05,84
C0125,2026-05,87
C0230,2025-02,32
C0019,2026-05,54
C0159,2026-01,220
C0166,2026-05,72
C0634,2026-08,56
C0181,2026-05,43
C0582,2026-01,46
C0386,2026-01,180
C0185,2026-05,83
C0510,2026-05,46
C0170,2026-01,555
C0430,2026-07,17
C0553,2026-07,48
C0265,2026-01,105
C0439,2026-07,21
C0026,2026-06,22
C0224,2026-01,165
C0428,2024-07,47
C0327,2026-08,80
C0198,2026-07,1
C0420,2024-11,49
C0003,2025-03,11
C0120,2026-06,29
C0136,2026-06,80
C0341,2025-01,185
C0375,2026-07,33
C0264,2026-04,88
C0379,2026-01,107
C0378,2026-03,77
C0451,2026-06,127
C0422,2026-06,4
C0171,2024-09,40
C0072,2025-03,118
C0473,2026-03,178
C0498,2026-01,40
C0010,2026-03,93
C0343,2026-08,102
C0143,2025-11,113
C0552,2025-11,34
C0138,2025-11,104
C0011,2025-11,88
C0182,2025-11,41
C0013,2025-01,51
C0055,2025-11,27
C0311,2025-11,61
C0169,2025-11,111
C0126,2025-01,457
C0576,2025-11,25
C0394,2025-08,79
C0212,2025-05,50
C0727,2025-11,58
C0651,2025-01,54
C0178,2025-06,76
C0257,2025-01,210
C0362,2025-08,105
C0287,2025-01,79
C0296,2025-10,24
C0744,2025-01,117
C0539,2025-11,10
C0024,2025-10,35
C0745,2026-02,6
C0146,2025-09,134
C0296,2025-09,26
C0267,2025-09,48
C0444,2025-01,77
C0157,2025-01,10
C0498,2025-04,21
C0421,2025-09,24
C0715,2025-01,22
C0684,2026-03,40
C0276,2025-10,151
C0210,2025-08,41
C0399,2025-02,72
C0175,2025-10,48
C0016,2025-12,146
C0178,2026-04,86
C0379,2025-04,18
C0739,2026-01,22
C0386,2024-08,44
C0117,2024-10,63
C0392,2024-11,3
C0086,2025-08,88
C0479,2026-01,3
C0170,2024-08,90
C0355,2025-07,53
C0297,2026-02,117
C0162,2025-01,56
C0086,2024-06,71
C0025,2023-01,7
C0115,2024-09,47
C0718,2025-05,10
C0460,2026-02,79
C0459,2026-03,78
C0239,2026-03,63
C0386,2025-04,63
C0368,2024-12,56
C0650,2026-03,10
C0421,2025-10,24
C0149,2025-04,52
C0339,2024-10,53
C0061,2025-08,74
C0152,2026-04,33
C0264,2025-06,126
C0680,2026-05,19
C0619,2026-05,20
C0571,2025-01,9
C0087,2022-07,2
C0163,2026-05,9
C0159,2025-04,57
C0260,2026-01,8
C0273,2025-12,3
C0058,2026-06,129
C0743,2026-06,15
C0012,2026-08,43
C0392,2026-04,7
C0453,2026-06,6
C0428,2026-08,70
C0073,2026-08,105
C0664,2026-08,3
C0298,2026-08,48
C0427,2026-08,29
C0289,2026-08,41
C0361,2026-07,1
C0737,2026-08,3
C0146,2025-10,110
C0374,2020-01,1
C0529,2026-06,3
C0660,2026-08,3
C0039,2026-08,7
C0531,2026-08,1
C0135,2026-08,1
C0214,2026-04,45
C0704,2026-01,6
C0432,2023-12,3
C0297,2024-03,68
C0634,2024-04,22
C0460,2024-03,44
C0073,2024-04,87
C0039,2024-04,8
C0289,2024-04,47
C0012,2024-04,44
C0298,2024-04,37
C0327,2024-04,35
C0362,2024-06,96
C0428,2024-04,43
C0387,2024-03,36
C0416,2024-06,44
C0427,2024-04,20
C0343,2024-07,74
C0664,2024-04,1
C0258,2024-09,96
C0206,2024-09,88
C0737,2024-04,3
C0622,2024-05,16
C0724,2024-05,5
C0286,2024-05,103
C0235,2024-05,63
C0264,2024-11,84
C0548,2024-05,9
C0693,2024-05,11
C0631,2024-05,4
C0634,2024-07,29
C0545,2024-09,4
C0298,2024-07,32
C0366,2024-06,51
C0351,2024-05,6
C0113,2024-10,120
C0061,2024-06,70
C0068,2025-06,30
C0309,2024-06,5
C0210,2024-06,53
C0394,2024-06,73
C0382,2024-10,83
C0514,2024-10,5
C0489,2024-06,1
C0266,2024-11,50
C0039,2024-07,3
C0289,2024-07,30
C0073,2024-07,61
C0012,2024-07,25
C0327,2024-07,38
C0737,2024-07,6
C0427,2024-07,8
C0005,2024-10,52
C0194,2024-10,92
C0349,2024-10,81
C0149,2024-08,28
C0437,2024-09,36
C0159,2024-08,58
C0065,2024-12,23
C0582,2024-08,14
C0127,2025-02,57
C0336,2024-10,13
C0223,2025-05,54
C0040,2024-09,129
C0512,2024-10,4
C0367,2024-09,39
C0406,2024-09,16
C0265,2024-08,10
C0605,2024-10,1
C0042,2024-10,1
C0249,2024-09,36
C0429,2025-02,34
C0452,2025-02,71
C0178,2024-11,53
C0037,2024-11,149
C0602,2024-11,27
C0326,2024-11,29
C0068,2024-11,30
C0489,2024-01,2
C0276,2025-09,142
C0557,2025-02,46
C0676,2025-02,17
C0158,2025-03,95
C0379,2024-08,25
C0747,2025-02,23
C0543,2024-12,5
C0395,2025-05,50
C0713,2025-02,3
C0606,2025-05,9
C0174,2025-05,22
C0137,2025-05,84
C0265,2025-04,14
C0569,2025-05,12
C0087,2025-07,2
C0214,2024-11,37
C0224,2025-04,51
C0669,2026-08,3
C0717,2025-12,1
C0266,2025-06,46
C0739,2025-04,12
C0248,2025-01,9
C0387,2026-02,38
C0502,2026-02,3
C0024,2025-09,23
C0224,2024-08,39
C0037,2026-04,195
C0068,2026-04,38
C0420,2026-04,56
C0266,2026-04,48
C0363,2026-04,8
C0326,2026-04,11
C0513,2026-04,6
C0432,2026-04,4
C0602,2026-04,10
C0666,2026-07,1
C0267,2025-10,39
C0363,2024-11,23
C0197,2025-07,23
C0366,2025-08,49
C0069,2025-09,39
C0037,2025-06,175
C0214,2025-06,33
C0513,2025-06,6
C0420,2025-06,48
C0326,2025-06,28
C0363,2025-06,18
C0152,2025-06,40
C0602,2025-06,29
C0728,2025-07,81
C0357,2025-07,45
C0062,2025-07,52
C0313,2025-07,40
C0153,2025-09,21
C0648,2025-01,2
C0345,2025-10,24
C0153,2025-10,19
C0069,2025-10,27
C0240,2025-10,17
C0535,2025-10,3
C0535,2025-09,4
C0645,2025-11,3
C0597,2025-03,3
C0173,2025-07,2
C0240,2025-09,16
C0054,2021-12,1
C0745,2024-03,11
C0320,2024-09,65
C0516,2024-09,19
C0152,2024-11,45
C0621,2024-09,2
C0517,2024-09,5
C0738,2024-09,2
C0596,2024-09,1
C0108,2024-12,2
C0690,2025-01,3
C0345,2025-09,19
C0654,2025-09,2
C0642,2025-03,21
C0580,2025-01,1
C0637,2025-03,3
C0053,2025-03,2
C0582,2025-04,13
C0392,2025-06,3
C0416,2025-08,41
C0489,2025-08,2
C0175,2025-09,30
C0748,2025-12,3
C0099,2026-02,1
C0491,2026-02,1
C0706,2026-04,1
C0712,2024-02,8
C0502,2024-03,4
C0099,2024-03,1
C0498,2024-08,14
C0739,2024-08,9
C0260,2024-08,1
C0432,2024-11,2
C0681,2024-12,3
C0309,2025-08,1
C0261,2024-05,1
C0660,2024-07,3
C0531,2024-07,1
C0513,2024-11,2
C0608,2025-02,1
C0629,2022-07,2
C0559,2023-02,1
C0695,2023-06,3
C0397,2023-09,1
C0628,2025-03,2
C0449,2022-09,1
C0108,2022-12,1
C0592,2021-12,27
C0222,2021-12,58
C0443,2021-12,77
C0719,2021-10,5
C0033,2021-01,178
C0104,2021-01,114
C0072,2022-01,117
C0158,2022-01,240
C0450,2021-01,81
C0380,2020-04,30
C0347,2020-07,34
C0057,2020-07,70
C0254,2020-10,69
C0141,2021-01,171
C0589,2021-12,5
C0389,2021-10,36
C0457,2020-06,40
C0160,2021-08,7
C0323,2021-10,29
C0633,2021-01,41
C0302,2020-11,39
C0427,2021-03,29
C0439,2021-05,16
C0177,2022-04,30
C0195,2022-04,45
C0129,2022-04,70
C0311,2022-03,66
C0211,2022-04,71
C0486,2022-04,67
C0552,2022-03,25
C0455,2022-04,63
C0219,2022-02,25
C0360,2022-02,42
C0114,2022-02,35
C0176,2022-02,49
C0143,2022-03,70
C0472,2022-04,47
C0182,2022-03,21
C0003,2022-01,41
C0191,2022-02,43
C0423,2022-05,54
C0179,2022-05,21
C0138,2022-03,48
C0583,2022-05,6
C0454,2022-05,13
C0288,2022-05,5
C0027,2022-05,23
C0011,2022-03,35
C0501,2022-05,8
C0185,2020-02,42
C0537,2021-07,135
C0183,2020-01,238
C0330,2020-07,57
C0369,2020-11,80
C0300,2020-06,49
C0241,2020-10,43
C0166,2020-02,35
C0401,2021-07,33
C0070,2020-04,30
C0396,2021-07,20
C0289,2021-03,40
C0371,2020-07,29
C0225,2021-07,45
C0306,2021-10,42
C0154,2020-12,62
C0139,2020-09,17
C0016,2021-09,44
C0218,2020-03,54
C0324,2021-10,43
C0531,2021-03,1
C0685,2020-01,12
C0209,2020-01,154
C0125,2020-02,34
C0298,2021-03,46
C0236,2020-09,32
C0412,2021-07,30
C0333,2020-01,91
C0075,2020-04,42
C0304,2020-01,331
C0362,2022-06,104
C0086,2022-06,75
C0366,2022-06,45
C0394,2022-06,57
C0210,2022-06,34
C0061,2022-06,48
C0416,2022-06,38
C0489,2022-06,1
C0122,2022-08,116
C0013,2024-02,9
C0309,2022-06,6
C0460,2022-07,34
C0297,2022-07,46
C0387,2022-07,40
C0287,2024-02,35
C0016,2022-10,38
C0597,2022-01,4
C0642,2022-01,12
C0218,2022-11,68
C0424,2022-11,29
C0144,2022-11,24
C0746,2022-11,7
C0500,2022-11,2
C0237,2020-04,75
C0293,2023-01,129
C0352,2022-09,23
C0688,2022-12,8
C0587,2022-12,16
C0131,2022-12,2
C0677,2022-12,5
C0295,2023-03,40
C0114,2023-03,48
C0176,2023-03,89
C0191,2023-03,51
C0067,2023-01,421
C0301,2022-08,22
C0319,2023-03,24
C0360,2023-03,45
C0106,2022-08,52
C0219,2023-03,38
C0250,2023-01,87
C0700,2023-01,61
C0121,2023-01,101
C0618,2023-03,2
C0594,2023-03,3
C0451,2023-02,35
C0598,2023-03,12
C0136,2023-02,39
C0615,2023-03,6
C0081,2023-03,2
C0433,2023-01,15
C0462,2023-01,57
C0487,2023-01,54
C0053,2022-01,6
C0136,2023-04,42
C0058,2023-04,68
C0451,2023-04,52
C0743,2023-04,8
C0120,2023-04,15
C0026,2023-04,14
C0026,2023-02,21
C0188,2020-12,80
C0647,2023-01,17
C0101,2022-08,21
C0383,2020-09,58
C0460,2023-07,31
C0745,2023-07,5
C0297,2023-07,55
C0387,2023-07,46
C0236,2023-08,46
C0481,2023-08,52
C0139,2023-08,24
C0689,2023-08,10
C0128,2023-08,79
C0372,2023-08,19
C0383,2023-08,49
C0213,2023-08,28
C0112,2023-08,14
C0095,2023-08,3
C0538,2023-08,1
C0607,2023-08,3
C0337,2023-01,30
C0490,2023-08,10
C0286,2023-06,83
C0314,2023-08,2
C0502,2023-07,1
C0275,2020-10,50
C0298,2023-09,31
C0343,2023-09,58
C0427,2023-09,15
C0073,2023-09,68
C0039,2023-09,3
C0428,2023-09,48
C0012,2023-09,32
C0631,2023-06,5
C0327,2023-09,36
C0634,2023-09,23
C0289,2023-09,37
C0319,2023-12,17
C0295,2023-12,42
C0219,2023-12,45
C0360,2023-12,53
C0114,2023-12,58
C0176,2023-12,94
C0598,2023-12,19
C0191,2023-12,74
C0352,2023-05,21
C0072,2023-11,74
C0618,2023-12,1
C0594,2023-12,5
C0615,2023-12,5
C0645,2022-03,3
C0055,2022-03,26
C0727,2022-03,24
C0539,2022-03,9
C0169,2022-03,39
C0295,2022-02,33
C0319,2022-02,24
C0576,2022-03,9
C0637,2022-01,4
C0205,2020-01,123
C0237,2020-12,129
C0017,2020-01,94
C0031,2021-06,39
C0414,2021-04,52
C0372,2020-09,21
C0417,2021-01,75
C0044,2021-01,48
C0711,2022-05,4
C0257,2024-02,63
C0614,2022-09,9
C0358,2022-09,93
C0541,2022-09,3
C0532,2022-09,11
C0584,2022-09,17
C0604,2022-09,12
C0565,2022-09,5
C0189,2022-08,90
C0626,2022-09,5
C0616,2022-09,15
C0586,2022-09,6
C0736,2022-09,5
C0322,2022-09,1
C0190,2022-09,1
C0216,2020-06,34
C0213,2020-09,23
C0020,2020-11,45
C0411,2022-09,2
C0271,2022-08,54
C0638,2022-09,1
C0019,2020-02,28
C0058,2023-02,43
C0419,2021-07,49
C0120,2023-02,17
C0292,2020-10,14
C0529,2023-02,2
C0743,2023-02,6
C0422,2023-02,1
C0444,2024-02,10
C0411,2023-05,2
C0235,2023-06,76
C0622,2023-06,21
C0358,2023-05,83
C0261,2023-06,4
C0693,2023-06,4
C0351,2023-06,3
C0532,2023-05,12
C0642,2023-11,9
C0158,2023-11,81
C0003,2023-11,15
C0389,2023-10,33
C0165,2023-10,18
C0306,2023-10,47
C0335,2023-09,2
C0670,2023-10,9
C0270,2023-10,44
C0212,2024-09,51
C0341,2024-02,92
C0744,2024-02,35
C0126,2024-02,99
C0306,2024-01,109
C0400,2024-02,37
C0270,2024-01,147
C0324,2024-01,115
C0251,2024-01,252
C0715,2024-02,7
C0686,2021-10,12
C0208,2020-08,14
C0307,2020-10,59
C0112,2020-09,14
C0081,2022-02,1
C0340,2021-11,51
C0228,2021-07,32
C0277,2021-07,61
C0533,2021-07,16
C0415,2021-08,16
C0046,2021-07,28
C0618,2022-02,1
C0322,2021-02,7
C0403,2020-10,27
C0423,2020-05,44
C0252,2021-08,29
C0425,2020-12,8
C0481,2020-09,54
C0358,2021-02,57
C0380,2020-12,26
C0179,2020-05,19
C0506,2021-06,11
C0398,2021-07,55
C0060,2021-08,134
C0012,2021-03,42
C0714,2021-07,34
C0073,2021-03,73
C0109,2020-08,50
C0167,2021-07,40
C0161,2020-08,14
C0270,2021-10,43
C0490,2020-09,9
C0475,2021-07,60
C0097,2022-08,10
C0627,2022-08,3
C0468,2026-05,282
C0657,2022-08,2
C0547,2022-08,1
C0165,2021-10,21
C0673,2022-12,1
C0561,2022-12,4
C0477,2022-12,3
C0529,2023-04,1
C0616,2023-05,23
C0614,2023-05,2
C0604,2023-05,7
C0116,2023-05,2
C0638,2023-05,1
C0322,2023-05,3
C0669,2023-09,1
C0548,2023-06,7
C0531,2023-09,2
C0664,2023-09,1
C0226,2023-10,123
C0324,2023-10,35
C0251,2023-10,58
C0653,2023-10,2
C0521,2023-10,15
C0323,2023-10,24
C0323,2024-01,143
C0521,2024-01,36
C0226,2024-01,277
C0653,2024-01,7
C0389,2024-01,71
C0165,2024-01,69
C0165,2024-06,29
C0719,2024-01,20
C0486,2024-10,133
C0686,2024-01,16
C0321,2024-01,29
C0483,2024-04,82
C0355,2024-03,32
C0554,2024-01,17
C0034,2020-04,38
C0425,2020-04,11
C0188,2020-04,34
C0454,2020-05,26
C0154,2020-04,46
C0029,2020-10,23
C0027,2020-05,20
C0583,2020-05,7
C0288,2020-05,9
C0424,2020-03,30
C0501,2020-05,3
C0338,2020-11,43
C0144,2020-03,23
C0196,2020-08,53
C0088,2020-08,35
C0534,2020-01,5
C0540,2020-08,2
C0128,2020-09,73
C0281,2020-08,2
C0672,2020-08,3
C0095,2020-09,5
C0045,2020-07,88
C0689,2020-09,9
C0607,2020-09,4
C0181,2020-02,37
C0314,2020-09,1
C0679,2020-09,3
C0052,2020-12,6
C0070,2020-12,36
C0352,2021-02,20
C0446,2020-11,36
C0404,2021-04,2
C0075,2020-12,51
C0048,2020-11,33
C0553,2021-05,13
C0332,2021-06,14
C0256,2021-04,50
C0584,2021-02,14
C0586,2021-02,7
C0626,2021-02,3
C0614,2021-02,3
C0616,2021-02,20
C0532,2021-02,7
C0604,2021-02,4
C0736,2021-02,2
C0530,2021-06,41
C0407,2021-07,26
C0217,2021-06,32
C0430,2021-05,27
C0428,2021-03,42
C0385,2021-06,35
C0180,2021-06,5
C0391,2021-07,39
C0343,2021-03,53
C0022,2021-06,4
C0524,2021-07,2
C0563,2021-06,1
C0636,2020-06,2
C0375,2021-05,40
C0193,2021-07,9
C0521,2021-10,16
C0226,2021-10,91
C0251,2021-10,44
C0554,2021-10,4
C0083,2021-08,49
C0670,2021-10,8
C0653,2021-10,3
C0321,2021-10,5
C0418,2021-11,9
C0510,2020-02,17
C0001,2021-11,2
C0661,2021-11,2
C0678,2021-11,13
C0598,2022-02,7
C0308,2021-11,9
C0606,2024-09,6
C0584,2023-05,12
C0626,2023-05,1
C0565,2023-05,4
C0586,2023-05,4
C0468,2021-11,45
C0711,2020-05,1
C0409,2020-02,32
C0484,2020-10,35
C0520,2021-11,5
C0646,2021-08,2
C0558,2020-01,7
C0680,2020-02,16
C0619,2020-02,3
C0163,2020-02,8
C0695,2020-06,6
C0593,2020-06,10
C0002,2020-07,28
C0201,2020-07,47
C0342,2020-07,51
C0603,2020-07,19
C0662,2020-07,2
C0635,2020-07,2
C0656,2020-07,2
C0294,2020-07,1
