category_id,period,papers
C0594,2022Q3,4
C0727,2024Q3,142
C0601,2024Q2,8
C0266,2023Q3,4
C0278,2024Q3,39
C0671,2023Q3,74
C0714,2024Q4,101
C0681,2024Q3,13
C0571,2024Q2,6
C0560,2024Q4,57
C0509,2024Q4,25
C0736,2024Q4,17
C0580,2024Q2,1
C0624,2024Q3,23
C0604,2024Q4,29
C0697,2024Q4,22
C0151,2024Q4,13
C0539,2024Q3,19
C0441,2024Q3,8
C0566,2024Q3,12
C0721,2024Q1,2
C0675,2024Q3,78
C0740,2024Q3,3
C0674,2024Q3,13
C0536,2024Q3,9
C0667,2024Q3,45
C0226,2024Q4,115
C0645,2024Q3,8
C0576,2024Q3,48
C0499,2024Q3,11
C0646,2024Q3,6
C0551,2024Q3,27
C0543,2024Q3,21
C0154,2024Q4,91
C0725,2024Q3,21
C0540,2024Q3,16
C0630,2024Q3,39
C0567,2024Q3,2
C0578,2024Q3,22
C0614,2024Q4,10
C0600,2024Q3,22
C0587,2024Q4,67
C0682,2024Q4,1
C0577,2024Q4,71
C0558,2024Q4,14
C0521,2024Q4,52
C0592,2024Q4,103
C0616,2024Q4,92
C0670,2024Q4,23
C0632,2024Q4,9
C0259,2024Q4,180
C0381,2024Q4,47
C0407,2024Q4,32
C0679,2024Q4,4
C0533,2024Q4,48
C0673,2024Q4,9
C0412,2024Q4,21
C0731,2024Q4,2
C0489,2024Q3,7
C0532,2024Q4,62
C0518,2024Q4,33
C0688,2024Q4,17
C0607,2024Q4,11
C0524,2024Q4,21
C0644,2024Q4,19
C0561,2024Q4,9
C0496,2024Q4,1
C0584,2024Q4,31
C0613,2024Q4,3
C0336,2024Q4,42
C0550,2024Q4,26
C0722,2024Q1,3
C0565,2024Q4,4
C0534,2024Q4,54
C0506,2024Q4,27
C0726,2024Q4,8
C0626,2024Q4,17
C0716,2024Q4,11
C0666,2024Q4,5
C0546,2024Q4,7
C0417,2024Q4,13
C0570,2024Q4,19
C0581,2024Q4,22
C0589,2024Q4,5
C0554,2024Q4,17
C0574,2024Q4,2
C0156,2024Q4,5
C0605,2024Q4,9
C0698,2024Q3,2
C0488,2024Q4,9
C0408,2024Q3,16
C0586,2024Q4,15
C0741,2024Q3,7
C0638,2024Q4,3
C0744,2022Q3,120
C0124,2024Q1,7
C0489,2024Q1,3
C0683,2025Q1,6
C0535,2025Q1,6
C0330,2023Q1,41
C0562,2025Q1,4
C0611,2025Q2,10
C0662,2025Q2,13
C0656,2025Q2,13
C0621,2025Q2,2
C0645,2022Q1,6
C0710,2022Q1,3
C0582,2022Q2,33
C0696,2022Q2,10
C0542,2022Q2,20
C0720,2022Q2,6
C0698,2022Q1,1
C0487,2022Q2,94
C0665,2022Q2,17
C0124,2022Q1,2
C0498,2022Q2,26
C0473,2022Q2,10
C0744,2022Q2,112
C0651,2022Q2,47
C0526,2022Q2,14
C0606,2022Q2,20
C0745,2022Q2,18
C0257,2022Q2,104
C0718,2022Q2,30
C0386,2022Q2,39
C0233,2022Q2,45
C0700,2022Q2,72
C0598,2022Q2,21
C0715,2022Q2,22
C0491,2022Q2,1
C0548,2022Q2,13
C0569,2022Q2,60
C0631,2022Q2,17
C0122,2022Q2,15
C0742,2022Q2,19
C0502,2022Q2,4
C0505,2022Q1,1
C0622,2022Q2,67
C0657,2022Q2,13
C0650,2022Q2,5
C0647,2022Q2,17
C0191,2022Q2,16
C0562,2022Q2,1
C0594,2022Q2,4
C0693,2022Q2,6
C0627,2022Q2,7
C0618,2022Q2,1
C0601,2022Q2,7
C0625,2022Q2,11
C0535,2022Q2,4
C0648,2022Q2,3
C0619,2022Q2,5
C0690,2022Q2,1
C0526,2022Q3,10
C0739,2022Q3,28
C0387,2022Q3,55
C0665,2022Q3,19
C0700,2022Q3,83
C0598,2022Q3,24
C0510,2022Q3,138
C0569,2022Q3,67
C0724,2022Q3,7
C0606,2022Q3,19
C0257,2022Q3,102
C0487,2022Q3,83
C0651,2022Q3,52
C0648,2022Q3,2
C0535,2022Q3,4
C0571,2022Q3,4
C0742,2022Q3,25
C0575,2022Q3,25
C0622,2022Q3,64
C0693,2022Q3,21
C0696,2022Q3,14
C0601,2022Q3,10
C0615,2022Q3,16
C0582,2022Q3,40
C0650,2022Q3,3
C0657,2022Q3,8
C0549,2022Q3,5
C0473,2022Q3,8
C0684,2022Q3,24
C0542,2022Q3,26
C0619,2022Q3,9
C0498,2022Q3,25
C0680,2022Q3,50
C0567,2020Q3,5
C0191,2022Q3,18
C0647,2022Q3,17
C0631,2022Q3,9
C0562,2022Q3,1
C0745,2022Q3,14
C0715,2022Q3,20
C0122,2022Q3,10
C0623,2022Q3,8
C0718,2022Q3,20
C0683,2022Q3,2
C0654,2022Q3,2
C0625,2022Q3,9
C0627,2022Q3,4
C0599,2022Q3,1
C0548,2022Q3,11
C0618,2022Q3,3
C0720,2022Q3,9
C0278,2022Q4,46
C0493,2022Q4,260
C0129,2022Q4,22
C0060,2022Q4,559
C0408,2022Q4,7
C0254,2022Q4,123
C0630,2022Q4,46
C0662,2023Q1,22
C0566,2022Q4,17
C0009,2022Q4,201
C0441,2022Q4,9
C0624,2022Q4,9
C0694,2023Q1,28
C0741,2022Q4,6
C0500,2023Q1,6
C0746,2023Q1,39
C0593,2023Q1,106
C0529,2023Q1,19
C0602,2023Q1,90
C0621,2023Q1,4
C0712,2023Q1,72
C0572,2023Q1,35
C0516,2023Q1,44
C0671,2023Q1,75
C0520,2023Q1,19
C0603,2023Q1,71
C0678,2023Q1,39
C0635,2023Q1,14
C0728,2023Q1,119
C0629,2023Q1,12
C0743,2023Q1,36
C0725,2022Q4,25
C0737,2023Q1,12
C0656,2023Q1,14
C0155,2022Q4,156
C0661,2023Q1,5
C0608,2023Q1,13
C0266,2023Q1,6
C0552,2022Q4,68
C0597,2023Q1,6
C0707,2023Q1,5
C0590,2023Q1,29
C0628,2023Q1,3
C0727,2022Q4,103
C0531,2023Q1,4
C0298,2023Q1,13
C0517,2023Q1,24
C0583,2023Q1,9
C0504,2023Q1,17
C0664,2023Q1,4
C0539,2022Q4,15
C0748,2023Q1,2
C0528,2023Q1,2
C0596,2023Q1,2
C0551,2022Q4,17
C0675,2023Q2,43
C0009,2023Q2,232
C0576,2023Q2,32
C0246,2023Q2,32
C0552,2023Q2,65
C0564,2023Q2,56
C0591,2023Q2,9
C0441,2023Q2,12
C0555,2023Q2,42
C0536,2023Q2,5
C0672,2023Q2,48
C0630,2023Q2,35
C0667,2023Q2,34
C0155,2023Q2,103
C0063,2023Q2,64
C0499,2023Q2,7
C0727,2023Q2,101
C0525,2023Q2,13
C0472,2023Q2,46
C0254,2023Q2,94
C0278,2023Q2,39
C0566,2023Q2,7
C0729,2023Q2,4
C0551,2023Q2,20
C0578,2023Q2,13
C0527,2023Q2,37
C0129,2023Q2,34
C0543,2023Q2,9
C0600,2023Q2,15
C0645,2023Q2,5
C0624,2023Q2,9
C0124,2023Q2,2
C0710,2023Q2,5
C0681,2023Q2,8
C0501,2023Q3,42
C0694,2023Q3,27
C0741,2023Q2,5
C0557,2023Q3,123
C0634,2023Q3,65
C0636,2023Q3,42
C0629,2023Q3,11
C0516,2023Q3,41
C0529,2023Q3,11
C0602,2023Q3,56
C0642,2023Q3,27
C0746,2023Q3,28
C0572,2023Q3,38
C0330,2023Q3,22
C0504,2023Q3,15
C0635,2023Q3,20
C0583,2023Q3,12
C0520,2023Q3,24
C0713,2023Q3,13
C0298,2023Q3,15
C0545,2023Q3,13
C0695,2023Q3,19
C0608,2023Q3,8
C0743,2023Q3,24
C0661,2023Q3,6
C0611,2023Q3,2
C0656,2023Q3,4
C0662,2023Q3,11
C0517,2023Q3,13
C0515,2023Q3,24
C0712,2023Q3,46
C0660,2023Q3,1
C0737,2023Q3,2
C0637,2023Q3,3
C0531,2023Q3,4
C0596,2023Q3,3
C0664,2023Q3,3
C0747,2023Q3,21
C0621,2023Q3,2
C0597,2023Q3,4
C0743,2023Q4,27
C0707,2023Q4,6
C0520,2023Q4,23
C0664,2023Q4,4
C0330,2023Q4,29
C0517,2023Q4,14
C0635,2023Q4,9
C0660,2023Q4,4
C0500,2023Q4,9
C0713,2023Q4,10
C0643,2023Q4,2
C0656,2023Q4,7
C0531,2023Q4,8
C0596,2023Q4,1
C0529,2023Q4,15
C0600,2022Q4,11
C0508,2023Q4,1
C0637,2023Q4,3
C0588,2023Q4,1
C0711,2023Q4,4
C0597,2023Q4,6
C0528,2025Q2,1
C0717,2025Q2,1
C0591,2025Q3,5
C0124,2025Q3,10
C0585,2025Q3,2
C0729,2025Q3,4
C0648,2025Q1,4
C0738,2025Q4,6
C0612,2024Q3,4
C0661,2025Q4,1
C0717,2025Q4,4
C0690,2025Q1,3
C0528,2025Q4,3
C0519,2024Q3,15
C0596,2025Q4,1
C0609,2022Q4,7
C0547,2022Q3,3
C0627,2026Q1,2
C0690,2026Q2,1
C0704,2026Q2,5
C0513,2020Q2,5
C0621,2020Q2,1
C0654,2020Q1,1
C0544,2020Q3,2
C0489,2020Q3,5
C0585,2021Q2,1
C0740,2021Q2,3
C0729,2021Q2,3
C0719,2021Q4,12
C0488,2021Q4,2
C0709,2021Q4,2
C0496,2021Q1,1
C0724,2022Q2,8
C0549,2022Q2,4
C0617,2022Q2,1
C0559,2020Q1,1
C0491,2020Q1,1
C0600,2020Q3,1
C0655,2020Q1,1
C0595,2020Q3,1
C0617,2020Q4,1
C0562,2020Q4,2
C0571,2020Q4,3
C0472,2022Q4,48
C0567,2021Q2,1
C0652,2021Q2,1
C0497,2021Q3,1
C0731,2021Q3,1
C0527,2022Q4,46
C0699,2021Q4,1
C0701,2021Q4,1
C0617,2026Q2,2
C0488,2026Q3,2
C0731,2026Q3,2
C0546,2026Q3,2
C0576,2022Q4,18
C0740,2024Q1,4
C0729,2024Q1,4
C0710,2024Q1,5
C0536,2024Q1,1
C0698,2024Q1,5
C0729,2024Q3,6
C0591,2024Q3,8
C0541,2024Q4,1
C0544,2024Q3,4
C0733,2024Q3,3
C0722,2024Q3,2
C0710,2024Q3,5
C0703,2024Q3,1
C0612,2024Q1,7
C0721,2024Q3,2
C0525,2024Q3,8
C0706,2023Q1,1
C0709,2024Q4,3
C0563,2024Q4,5
C0538,2024Q4,5
C0699,2024Q4,2
C0668,2024Q4,4
C0663,2024Q4,3
C0266,2025Q2,1
C0669,2025Q2,2
C0740,2025Q3,4
C0567,2025Q3,1
C0620,2024Q1,2
C0674,2022Q4,10
C0544,2024Q1,1
C0585,2024Q1,1
C0567,2024Q1,2
C0535,2024Q2,3
C0683,2024Q2,4
C0690,2024Q2,1
C0704,2024Q2,1
C0652,2024Q1,2
C0585,2024Q3,1
C0495,2024Q3,1
C0124,2024Q3,3
C0491,2025Q1,2
C0664,2025Q2,3
C0519,2023Q2,5
C0672,2022Q4,50
C0555,2022Q4,55
C0733,2022Q4,1
C0540,2022Q4,22
C0681,2022Q4,13
C0063,2022Q4,77
C0675,2022Q4,45
C0578,2022Q4,13
C0525,2022Q4,9
C0667,2022Q4,31
C0729,2022Q4,6
C0646,2022Q4,3
C0536,2022Q4,6
C0519,2022Q4,12
C0710,2022Q4,3
C0612,2022Q4,2
C0645,2022Q4,12
C0544,2022Q4,6
C0499,2022Q4,5
C0585,2022Q4,4
C0740,2022Q4,4
C0567,2022Q4,2
C0698,2022Q4,1
C0543,2022Q4,7
C0489,2022Q4,4
C0740,2023Q2,4
C0609,2023Q2,10
C0408,2023Q2,8
C0722,2023Q2,1
C0540,2023Q2,15
C0489,2023Q2,10
C0721,2023Q2,1
C0505,2023Q2,1
C0495,2023Q2,1
C0674,2023Q2,6
C0612,2023Q2,3
C0669,2023Q1,1
C0567,2023Q2,2
C0717,2023Q3,1
C0628,2023Q4,1
C0528,2023Q4,2
C0579,2023Q4,1
C0731,2021Q4,1
C0708,2021Q1,1
C0683,2022Q2,2
C0704,2022Q3,4
C0124,2022Q4,1
C0591,2022Q4,6
C0722,2022Q4,1
C0703,2022Q4,1
C0508,2023Q1,2
C0660,2023Q1,1
C0717,2023Q1,1
C0588,2023Q1,1
C0500,2023Q3,9
C0513,2023Q3,10
C0508,2023Q3,2
C0707,2023Q3,1
C0661,2023Q4,3
C0544,2025Q3,3
C0624,2020Q3,1
C0628,2025Q4,1
C0643,2025Q4,2
C0706,2025Q4,1
C0491,2026Q2,1
C0627,2026Q2,1
C0668,2026Q3,1
C0704,2022Q2,3
C0511,2022Q1,1
C0733,2023Q2,1
C0544,2023Q2,1
C0646,2023Q2,1
C0748,2023Q3,1
C0669,2023Q3,1
C0738,2023Q3,1
C0643,2023Q3,1
C0579,2023Q3,2
C0588,2023Q3,1
C0580,2025Q1,1
C0505,2024Q1,1
C0738,2025Q2,1
C0722,2025Q3,1
C0674,2025Q2,19
C0646,2025Q2,7
C0651,2021Q1,55
C0530,2025Q1,370
C0555,2025Q2,71
C0441,2025Q2,16
C0675,2025Q2,95
C0727,2025Q2,146
C0725,2025Q2,28
C0574,2025Q1,21
C0556,2025Q1,510
C0624,2025Q2,30
C0714,2024Q2,122
C0129,2025Q2,51
C0493,2025Q2,341
C0060,2025Q2,648
C0561,2025Q1,18
C0670,2025Q1,33
C0156,2025Q1,14
C0667,2025Q2,32
C0155,2025Q2,196
C0063,2025Q2,82
C0633,2025Q1,109
C0543,2025Q2,23
C0552,2025Q2,89
C0254,2025Q2,120
C0009,2025Q2,282
C0630,2025Q2,34
C0278,2025Q2,33
C0527,2025Q2,50
C0728,2025Q3,206
C0259,2025Q1,305
C0564,2025Q2,83
C0576,2025Q2,74
C0537,2025Q1,1043
C0592,2025Q1,203
C0525,2025Q4,10
C0587,2025Q1,113
C0538,2025Q1,17
C0154,2025Q1,172
C0551,2025Q2,21
C0578,2025Q2,14
C0472,2025Q2,49
C0695,2025Q3,24
C0719,2025Q1,38
C0536,2025Q2,5
C0584,2025Q1,60
C0672,2025Q2,96
C0520,2025Q3,31
C0534,2025Q1,100
C0550,2025Q1,60
C0420,2025Q3,86
C0408,2025Q2,28
C0602,2025Q3,89
C0532,2025Q1,119
C0586,2025Q1,34
C0689,2025Q1,37
C0246,2025Q2,34
C0540,2025Q2,18
C0636,2024Q1,73
C0740,2025Q2,3
C0060,2025Q4,719
C0490,2025Q1,57
C0729,2025Q2,8
C0616,2025Q1,110
C0525,2025Q2,16
C0714,2025Q1,168
C0697,2025Q1,23
C0722,2025Q2,3
C0560,2025Q1,65
C0626,2025Q1,28
C0501,2025Q3,76
C0518,2025Q1,53
C0358,2025Q1,64
C0677,2025Q1,24
C0539,2025Q2,19
C0600,2025Q2,21
C0570,2025Q1,17
C0607,2025Q1,20
C0581,2025Q1,24
C0609,2025Q2,12
C0553,2026Q1,201
C0591,2025Q2,4
C0566,2025Q2,12
C0009,2025Q4,178
C0726,2025Q1,24
C0687,2025Q1,21
C0499,2025Q2,2
C0555,2025Q4,80
C0604,2025Q1,68
C0412,2024Q2,23
C0686,2025Q1,47
C0577,2025Q1,127
C0355,2024Q1,98
C0681,2025Q2,7
C0355,2025Q3,68
C0509,2025Q1,40
C0727,2025Q4,170
C0553,2025Q1,148
C0671,2025Q3,134
C0506,2025Q1,61
C0336,2025Q1,67
C0266,2025Q3,8
C0519,2025Q2,12
C0645,2025Q2,11
C0481,2025Q1,106
C0673,2025Q1,11
C0698,2025Q2,4
C0226,2025Q1,183
C0521,2025Q1,73
C0593,2025Q3,189
C0129,2025Q4,50
C0603,2025Q3,66
C0642,2025Q3,72
C0743,2025Q3,39
C0516,2025Q3,49
C0572,2025Q3,71
C0712,2025Q3,88
C0711,2025Q3,3
C0513,2025Q3,6
C0330,2025Q3,41
C0515,2025Q3,43
C0529,2025Q3,24
C0528,2025Q3,4
C0504,2025Q3,21
C0546,2025Q1,6
C0660,2025Q3,2
C0636,2025Q3,40
C0557,2025Q3,134
C0676,2025Q3,69
C0155,2025Q4,174
C0656,2025Q3,16
C0634,2025Q3,58
C0583,2025Q3,9
C0534,2026Q1,167
C0747,2025Q3,76
C0694,2025Q3,25
C0678,2025Q3,27
C0746,2025Q3,31
C0517,2025Q3,21
C0596,2025Q3,3
C0545,2025Q3,25
C0500,2025Q3,23
C0063,2025Q4,126
C0417,2025Q1,33
C0558,2025Q1,29
C0552,2025Q4,89
C0553,2024Q2,63
C0533,2025Q1,71
C0493,2025Q4,279
C0713,2025Q3,18
C0512,2025Q1,31
C0381,2025Q1,84
C0530,2026Q2,244
C0151,2025Q1,30
C0597,2025Q3,13
C0750,2025Q1,40
C0720,2024Q4,16
C0611,2025Q3,5
C0556,2026Q1,472
C0560,2026Q2,54
C0514,2025Q1,28
C0635,2025Q3,10
C0531,2025Q3,11
C0590,2025Q3,27
C0412,2025Q1,32
C0629,2025Q3,2
C0661,2025Q3,7
C0737,2025Q3,9
C0608,2025Q3,8
C0685,2025Q1,16
C0723,2025Q1,109
C0508,2025Q3,2
C0537,2026Q2,690
C0543,2025Q4,27
C0246,2025Q4,68
C0731,2025Q1,3
C0747,2024Q1,66
C0688,2025Q1,30
C0579,2025Q3,2
C0584,2024Q2,27
C0616,2026Q1,125
C0435,2025Q1,26
C0605,2026Q1,45
C0632,2025Q1,21
C0489,2025Q2,10
C0662,2025Q3,6
C0664,2025Q3,1
C0726,2026Q2,22
C0554,2025Q1,17
C0600,2025Q4,42
C0551,2025Q4,28
C0472,2025Q4,40
C0672,2025Q4,126
C0254,2025Q4,116
C0609,2025Q4,14
C0667,2025Q4,59
C0408,2025Q4,20
C0564,2025Q4,76
C0725,2025Q4,41
C0576,2025Q4,98
C0527,2025Q4,74
C0407,2025Q1,43
C0257,2026Q3,73
C0616,2026Q2,91
C0750,2022Q2,13
C0533,2026Q1,163
C0630,2025Q4,37
C0566,2025Q4,28
C0624,2025Q4,42
C0578,2025Q4,22
C0729,2025Q4,11
C0540,2025Q4,17
C0741,2025Q4,7
C0740,2025Q4,1
C0544,2025Q4,5
C0675,2025Q4,94
C0536,2025Q4,5
C0665,2026Q3,38
C0519,2025Q4,21
C0737,2024Q1,11
C0681,2025Q4,12
C0646,2025Q4,6
C0530,2026Q1,330
C0585,2025Q4,7
C0644,2025Q1,25
C0604,2026Q1,89
C0257,2024Q4,123
C0721,2025Q2,2
C0509,2026Q1,51
C0154,2026Q2,98
C0565,2026Q2,30
C0278,2025Q4,23
C0441,2025Q4,17
C0499,2025Q4,9
C0714,2026Q1,175
C0591,2025Q4,4
C0674,2025Q4,43
C0412,2026Q2,20
C0539,2025Q4,23
C0612,2025Q4,18
C0705,2025Q1,8
C0637,2025Q3,3
C0490,2026Q1,65
C0124,2025Q4,13
C0614,2025Q1,9
C0496,2025Q1,2
C0645,2025Q4,12
C0507,2025Q4,1
C0489,2025Q4,11
C0524,2025Q1,31
C0592,2026Q2,140
C0723,2026Q1,146
C0336,2026Q1,76
C0537,2026Q1,1031
C0417,2026Q1,40
C0565,2026Q1,78
C0259,2026Q1,241
C0532,2026Q1,139
C0497,2026Q1,11
C0577,2026Q1,168
C0688,2026Q1,27
C0481,2026Q1,117
C0560,2026Q1,65
C0514,2026Q1,28
C0557,2023Q2,123
C0737,2022Q1,11
C0592,2026Q1,229
C0154,2026Q1,251
C0524,2026Q1,45
C0521,2026Q1,55
C0518,2026Q1,74
C0381,2026Q1,164
C0633,2026Q1,184
C0554,2020Q4,12
C0750,2026Q1,84
C0750,2024Q2,37
C0226,2026Q1,97
C0587,2026Q1,101
C0550,2026Q1,80
C0407,2026Q1,39
C0558,2026Q1,32
C0151,2026Q1,27
C0563,2026Q1,1
C0561,2026Q1,19
C0552,2023Q3,56
C0542,2021Q4,16
C0673,2026Q1,8
C0584,2026Q1,27
C0705,2026Q1,6
C0581,2026Q1,30
C0699,2026Q1,5
C0156,2026Q1,14
C0685,2026Q1,23
C0726,2026Q1,47
C0386,2021Q4,35
C0669,2025Q3,3
C0686,2026Q1,58
C0589,2026Q1,12
C0644,2026Q1,33
C0614,2026Q1,17
C0736,2026Q1,25
C0435,2026Q1,31
C0009,2023Q1,246
C0259,2026Q2,183
C0412,2026Q1,43
C0744,2021Q3,106
C0506,2026Q1,107
C0626,2026Q1,37
C0556,2026Q2,339
C0586,2026Q1,12
C0689,2026Q1,37
C0541,2026Q1,18
C0744,2026Q3,106
C0538,2026Q1,19
C0653,2026Q1,17
C0714,2026Q2,144
C0488,2026Q1,22
C0697,2026Q1,20
C0497,2024Q2,3
C0512,2026Q1,44
C0677,2026Q1,18
C0570,2026Q1,28
C0487,2026Q3,162
C0575,2026Q3,24
C0358,2026Q1,43
C0517,2024Q1,22
C0574,2026Q1,23
C0554,2026Q1,24
C0670,2026Q1,35
C0716,2026Q1,13
C0750,2026Q2,51
C0679,2026Q1,13
C0632,2026Q1,34
C0682,2026Q1,3
C0719,2026Q1,16
C0607,2026Q1,17
C0420,2024Q1,64
C0746,2024Q1,30
C0608,2024Q1,16
C0381,2026Q2,84
C0420,2020Q3,78
C0060,2020Q2,416
C0736,2020Q4,12
C0606,2021Q4,27
C0355,2022Q1,111
C0550,2022Q3,24
C0515,2024Q1,46
C0473,2021Q1,11
C0533,2022Q3,35
C0257,2021Q3,116
C0634,2020Q3,41
C0155,2023Q3,125
C0603,2024Q3,70
C0155,2023Q4,166
C0678,2022Q1,52
C0533,2022Q2,42
C0336,2026Q2,36
C0538,2020Q4,8
C0472,2023Q3,46
C0534,2020Q1,6
C0534,2026Q2,94
C0532,2026Q2,94
C0662,2021Q2,18
C0553,2026Q2,126
C0541,2026Q2,19
C0481,2026Q2,87
C0521,2026Q2,46
C0587,2026Q2,73
C0666,2026Q2,3
C0561,2026Q2,10
C0613,2026Q1,9
C0723,2026Q2,88
C0533,2026Q2,100
C0632,2026Q2,21
C0358,2026Q2,30
C0685,2026Q2,15
C0584,2026Q2,21
C0435,2026Q2,50
C0577,2026Q2,95
C0634,2024Q1,83
C0633,2026Q2,105
C0512,2026Q2,16
C0550,2026Q2,41
C0686,2026Q2,58
C0653,2026Q2,26
C0490,2026Q2,38
C0605,2026Q2,22
C0506,2026Q2,63
C0554,2026Q2,19
C0407,2026Q2,23
C0689,2026Q2,21
C0684,2026Q3,72
C0687,2026Q2,15
C0154,2020Q4,69
C0677,2026Q2,22
C0417,2026Q2,33
C0670,2026Q2,17
C0151,2026Q2,19
C0558,2026Q2,22
C0686,2024Q2,16
C0598,2026Q3,97
C0570,2026Q2,26
C0509,2026Q2,23
C0226,2026Q2,51
C0524,2026Q2,30
C0644,2026Q2,25
C0604,2026Q2,30
C0607,2026Q2,6
C0586,2026Q2,9
C0574,2026Q2,10
C0497,2026Q2,5
C0688,2026Q2,20
C0514,2026Q2,25
C0233,2026Q3,46
C0697,2026Q2,13
C0518,2026Q2,37
C0581,2026Q2,16
C0626,2026Q2,29
C0488,2026Q2,7
C0682,2026Q2,1
C0716,2026Q2,10
C0679,2026Q2,8
C0622,2026Q3,24
C0538,2026Q2,6
C0736,2026Q2,13
C0719,2026Q2,7
C0731,2026Q2,7
C0705,2026Q2,4
C0572,2020Q3,21
C0233,2021Q3,45
C0564,2023Q3,53
C0154,2020Q1,140
C0581,2020Q1,36
C0509,2020Q1,35
C0714,2020Q1,78
C0556,2020Q1,70
C0553,2020Q1,25
C0584,2020Q1,136
C0605,2020Q1,7
C0537,2020Q1,430
C0686,2020Q1,17
C0512,2020Q1,18
C0481,2020Q1,84
C0587,2020Q1,52
C0538,2020Q1,17
C0381,2020Q1,18
C0614,2020Q1,16
C0259,2020Q1,234
C0570,2020Q1,24
C0530,2020Q1,180
C0604,2020Q1,31
C0667,2020Q2,21
C0577,2020Q1,17
C0412,2020Q1,19
C0226,2020Q1,56
C0677,2020Q1,20
C0435,2020Q1,11
C0723,2020Q1,58
C0653,2020Q1,16
C0533,2020Q1,74
C0518,2020Q1,20
C0663,2020Q1,1
C0670,2020Q1,23
C0685,2020Q1,16
C0592,2020Q1,60
C0336,2020Q1,37
C0697,2020Q1,26
C0521,2020Q1,36
C0560,2020Q1,21
C0633,2020Q1,63
C0750,2020Q1,15
C0689,2020Q1,54
C0616,2020Q1,68
C0550,2020Q1,26
C0699,2020Q1,2
C0514,2020Q1,14
C0565,2020Q1,10
C0586,2020Q1,35
C0417,2020Q1,6
C0506,2020Q1,63
C0607,2020Q1,12
C0151,2020Q1,12
C0358,2020Q1,60
C0688,2020Q1,17
C0532,2020Q1,28
C0638,2020Q1,2
C0679,2020Q1,15
C0734,2020Q1,1
C0713,2020Q3,13
C0687,2020Q1,27
C0541,2020Q1,11
C0719,2020Q1,12
C0490,2020Q1,27
C0561,2020Q1,7
C0736,2020Q1,21
C0632,2020Q1,9
C0726,2020Q1,9
C0626,2020Q1,12
C0644,2020Q1,13
C0589,2020Q1,4
C0705,2020Q1,1
C0524,2020Q1,18
C0554,2020Q1,5
C0583,2020Q3,24
C0574,2020Q1,6
C0623,2021Q1,7
C0558,2020Q1,7
C0525,2020Q2,10
C0254,2020Q2,80
C0698,2020Q2,2
C0725,2020Q2,10
C0472,2020Q2,63
C0063,2020Q2,73
C0727,2020Q2,93
C0155,2020Q2,96
C0630,2020Q2,43
C0129,2020Q2,30
C0555,2020Q2,22
C0493,2020Q2,200
C0540,2020Q2,11
C0633,2020Q4,51
C0246,2020Q2,15
C0609,2020Q2,10
C0645,2020Q2,7
C0009,2020Q2,125
C0408,2020Q2,19
C0278,2020Q2,27
C0674,2020Q2,13
C0672,2020Q2,22
C0551,2020Q2,20
C0552,2020Q2,50
C0729,2020Q2,8
C0591,2020Q2,10
C0527,2020Q2,28
C0576,2020Q2,10
C0675,2020Q2,18
C0497,2020Q1,1
C0564,2020Q2,52
C0499,2020Q2,8
C0741,2020Q2,6
C0563,2020Q1,12
C0613,2020Q1,9
C0681,2020Q2,2
C0441,2020Q2,5
C0539,2020Q2,15
C0519,2020Q2,8
C0543,2020Q2,7
C0572,2021Q2,20
C0544,2020Q2,2
C0536,2020Q2,7
C0156,2020Q1,11
C0566,2020Q2,8
C0632,2020Q4,8
C0735,2020Q1,1
C0700,2021Q1,105
C0740,2020Q2,5
C0671,2020Q3,66
C0545,2020Q3,14
C0602,2020Q3,36
C0553,2020Q4,12
C0355,2020Q3,91
C0603,2020Q3,47
C0537,2020Q4,335
C0530,2020Q4,110
C0557,2020Q3,111
C0516,2020Q3,35
C0653,2020Q4,12
C0616,2020Q4,51
C0524,2020Q4,10
C0686,2020Q4,18
C0747,2020Q3,16
C0728,2020Q3,76
C0678,2020Q3,52
C0358,2020Q4,32
C0712,2020Q3,31
C0723,2020Q4,53
C0298,2020Q3,20
C0590,2020Q3,24
C0501,2020Q3,24
C0386,2021Q1,71
C0259,2020Q4,123
C0556,2020Q4,54
C0520,2020Q3,14
C0592,2020Q4,46
C0629,2020Q3,14
C0676,2020Q3,35
C0481,2020Q4,85
C0661,2020Q3,9
C0515,2020Q3,32
C0512,2020Q4,9
C0662,2020Q3,17
C0685,2020Q4,7
C0714,2020Q4,61
C0670,2020Q4,19
C0542,2021Q1,35
C0577,2020Q4,13
C0407,2020Q1,4
C0688,2020Q4,20
C0668,2020Q4,2
C0637,2020Q3,1
C0608,2020Q3,8
C0694,2020Q3,19
C0746,2020Q3,24
C0673,2020Q4,5
C0570,2020Q4,23
C0584,2020Q4,73
C0151,2020Q4,11
C0226,2020Q4,71
C0550,2020Q4,18
C0642,2020Q3,9
C0689,2020Q4,28
C0687,2020Q4,20
C0532,2020Q4,17
C0677,2020Q4,8
C0336,2020Q4,18
C0709,2020Q4,6
C0697,2020Q4,14
C0560,2020Q4,18
C0509,2020Q4,33
C0587,2020Q4,41
C0719,2020Q4,7
C0490,2020Q4,34
C0607,2020Q4,11
C0533,2020Q4,54
C0644,2020Q4,14
C0604,2020Q4,9
C0521,2020Q4,24
C0705,2020Q4,1
C0638,2020Q4,4
