category_id,period,papers
C0292,2020Q4,61
C0454,2021Q4,67
C0072,2021Q3,111
C0347,2021Q1,187
C0177,2020Q4,92
C0185,2021Q2,146
C0389,2023Q4,103
C0555,2020Q4,27
C0187,2020Q4,7
C0159,2025Q3,168
C0356,2020Q4,11
C0164,2020Q4,71
C0746,2021Q1,33
C0429,2021Q1,254
C0120,2024Q4,100
C0328,2023Q4,268
C0051,2020Q4,8
C0326,2021Q1,137
C0451,2021Q1,186
C0525,2020Q4,10
C0238,2020Q4,46
C0473,2021Q2,127
C0441,2020Q4,5
C0079,2020Q4,5
C0379,2021Q2,89
C0667,2020Q4,37
C0367,2021Q1,184
C0420,2021Q1,174
C0725,2020Q4,4
C0646,2020Q4,1
C0150,2021Q2,40
C0008,2020Q4,8
C0674,2020Q4,17
C0246,2020Q4,24
C0096,2020Q1,13
C0030,2020Q4,12
C0209,2023Q3,139
C0062,2021Q1,154
C0298,2021Q1,167
C0544,2020Q4,4
C0058,2021Q1,288
C0455,2022Q2,183
C0258,2021Q3,270
C0624,2020Q4,4
C0587,2023Q4,49
C0645,2020Q4,7
C0247,2021Q2,154
C0094,2021Q2,121
C0681,2020Q4,4
C0206,2021Q4,218
C0350,2021Q1,346
C0600,2020Q4,3
C0499,2020Q4,9
C0340,2021Q1,309
C0212,2025Q3,158
C0171,2021Q1,164
C0041,2020Q4,2
C0634,2021Q1,52
C0309,2020Q4,18
C0158,2021Q1,399
C0183,2023Q1,335
C0274,2020Q2,1
C0448,2023Q4,99
C0489,2020Q4,5
C0409,2021Q2,125
C0543,2020Q4,9
C0424,2021Q3,123
C0264,2021Q4,124
C0220,2021Q3,57
C0459,2021Q2,161
C0156,2023Q3,143
C0424,2021Q1,162
C0426,2021Q1,236
C0409,2022Q4,122
C0067,2021Q2,434
C0519,2020Q4,12
C0234,2021Q3,110
C0090,2020Q4,4
C0485,2021Q3,157
C0164,2022Q3,94
C0122,2022Q1,557
C0178,2021Q4,151
C0591,2020Q4,3
C0006,2020Q4,2
C0402,2021Q1,266
C0698,2020Q4,2
C0457,2021Q1,126
C0012,2021Q1,120
C0134,2023Q1,182
C0081,2020Q3,3
C0319,2021Q2,61
C0230,2021Q3,82
C0478,2021Q1,258
C0456,2020Q4,3
C0423,2021Q1,266
C0363,2021Q1,112
C0534,2020Q2,7
C0354,2022Q2,220
C0585,2020Q4,1
C0603,2021Q1,63
C0156,2023Q1,218
C0609,2020Q4,10
C0328,2023Q3,230
C0093,2022Q1,153
C0166,2021Q2,136
C0180,2020Q2,5
C0316,2021Q3,99
C0452,2021Q1,284
C0299,2020Q4,14
C0061,2022Q2,150
C0285,2021Q1,185
C0747,2021Q1,26
C0040,2021Q1,247
C0422,2021Q1,12
C0289,2021Q1,176
C0234,2021Q1,164
C0037,2021Q1,459
C0355,2021Q1,215
C0255,2021Q1,248
C0320,2021Q1,154
C0027,2021Q1,144
C0201,2021Q1,135
C0516,2021Q1,49
C0072,2021Q1,204
C0501,2021Q1,28
C0313,2021Q1,183
C0593,2021Q1,57
C0485,2021Q1,226
C0127,2021Q1,211
C0357,2021Q1,107
C0428,2021Q1,185
C0002,2021Q1,154
C0636,2021Q3,16
C0327,2021Q1,113
C0316,2021Q1,183
C0266,2021Q1,149
C0120,2021Q1,150
C0343,2021Q1,219
C0016,2021Q1,211
C0399,2021Q1,357
C0258,2021Q1,368
C0178,2021Q1,172
C0476,2021Q1,206
C0243,2021Q2,185
C0144,2021Q1,131
C0410,2021Q1,165
C0314,2020Q2,10
C0263,2021Q1,262
C0073,2021Q1,254
C0342,2021Q1,162
C0437,2021Q1,158
C0018,2023Q1,123
C0557,2021Q1,158
C0115,2021Q1,135
C0053,2021Q1,7
C0335,2021Q1,4
C0695,2021Q1,19
C0348,2021Q1,163
C0152,2021Q1,164
C0602,2021Q1,56
C0197,2021Q1,116
C0671,2021Q1,64
C0343,2021Q3,155
C0712,2021Q1,38
C0230,2021Q1,124
C0406,2021Q1,87
C0026,2021Q1,78
C0264,2021Q1,229
C0728,2021Q1,87
C0300,2021Q1,192
C0572,2021Q1,31
C0303,2021Q1,65
C0115,2021Q3,110
C0171,2021Q3,116
C0176,2021Q2,285
C0216,2021Q1,125
C0590,2021Q1,35
C0159,2021Q2,105
C0504,2021Q1,9
C0515,2021Q1,34
C0636,2021Q1,20
C0098,2021Q1,138
C0454,2021Q1,108
C0694,2021Q1,18
C0129,2022Q2,239
C0057,2021Q3,158
C0082,2021Q2,94
C0003,2021Q1,66
C0294,2021Q1,30
C0102,2021Q4,174
C0037,2021Q3,243
C0458,2022Q3,70
C0642,2021Q1,15
C0517,2021Q1,18
C0597,2021Q1,4
C0308,2021Q1,43
C0288,2021Q1,30
C0656,2021Q1,4
C0273,2021Q1,13
C0471,2021Q1,13
C0483,2021Q2,184
C0423,2021Q4,169
C0664,2021Q1,7
C0386,2021Q2,151
C0583,2021Q1,19
C0330,2021Q3,194
C0423,2021Q3,157
C0520,2021Q1,17
C0608,2021Q1,16
C0371,2021Q3,90
C0013,2021Q2,38
C0427,2021Q1,96
C0713,2021Q1,14
C0635,2021Q1,11
C0223,2022Q1,208
C0276,2021Q2,335
C0397,2020Q3,3
C0327,2021Q3,85
C0678,2021Q1,46
C0460,2021Q2,108
C0258,2021Q4,259
C0325,2020Q3,7
C0340,2021Q3,174
C0452,2021Q3,202
C0100,2022Q2,90
C0500,2021Q1,18
C0170,2021Q2,221
C0286,2021Q2,204
C0737,2021Q1,16
C0158,2021Q3,264
C0588,2021Q1,4
C0629,2021Q1,15
C0427,2021Q3,67
C0711,2021Q1,8
C0545,2021Q1,17
C0001,2021Q1,2
C0184,2021Q2,585
C0019,2021Q2,132
C0101,2021Q2,85
C0196,2022Q3,203
C0224,2021Q2,121
C0153,2021Q2,79
C0149,2021Q2,86
C0295,2021Q2,115
C0378,2021Q2,112
C0487,2021Q2,55
C0126,2021Q2,240
C0121,2021Q2,189
C0021,2021Q2,124
C0431,2021Q2,178
C0271,2021Q2,148
C0146,2021Q2,170
C0393,2021Q2,199
C0223,2021Q2,126
C0106,2021Q2,154
C0199,2021Q1,10
C0596,2021Q1,2
C0010,2021Q2,91
C0125,2021Q2,140
C0700,2021Q2,64
C0400,2021Q2,113
C0250,2021Q2,105
C0647,2021Q2,24
C0387,2021Q2,156
C0542,2021Q2,13
C0371,2021Q4,92
C0172,2021Q2,134
C0040,2021Q4,205
C0140,2021Q2,106
C0175,2021Q2,133
C0192,2021Q2,163
C0239,2021Q2,134
C0529,2021Q1,12
C0069,2021Q2,64
C0345,2021Q2,93
C0315,2021Q2,142
C0744,2021Q2,76
C0233,2021Q2,161
C0235,2021Q2,157
C0240,2021Q2,64
C0301,2021Q2,67
C0615,2021Q2,22
C0297,2021Q2,89
C0298,2021Q3,107
C0464,2021Q2,99
C0191,2021Q2,149
C0432,2021Q1,13
C0310,2021Q2,93
C0114,2021Q2,137
C0400,2022Q1,115
C0360,2021Q2,122
C0548,2021Q2,20
C0168,2021Q2,41
C0684,2021Q2,18
C0257,2021Q2,152
C0651,2021Q2,36
C0232,2021Q2,113
C0318,2021Q2,57
C0293,2021Q2,167
C0170,2022Q1,312
C0462,2021Q2,80
C0392,2021Q1,14
C0219,2022Q1,154
C0024,2021Q2,62
C0569,2021Q2,45
C0421,2021Q2,85
C0402,2024Q4,208
C0174,2021Q2,33
C0451,2021Q4,131
C0107,2021Q2,18
C0510,2021Q2,92
C0137,2021Q2,148
C0650,2021Q2,7
C0316,2021Q4,129
C0680,2021Q2,60
C0296,2021Q2,40
C0742,2021Q2,24
C0181,2021Q2,60
C0194,2025Q2,349
C0327,2021Q4,92
C0049,2021Q2,15
C0622,2021Q2,56
C0093,2021Q2,95
C0028,2021Q2,94
C0696,2021Q2,2
C0637,2021Q1,6
C0502,2021Q2,8
C0590,2021Q3,19
C0337,2021Q2,65
C0498,2021Q2,17
C0162,2021Q2,36
C0033,2023Q3,154
C0601,2021Q2,15
C0582,2021Q2,29
C0693,2021Q2,24
C0627,2021Q2,7
C0219,2021Q2,109
C0575,2021Q2,25
C0178,2021Q3,142
C0739,2021Q2,19
C0012,2021Q3,93
C0535,2021Q2,5
C0433,2021Q2,12
C0363,2021Q3,56
C0571,2021Q2,4
C0097,2021Q2,28
C0201,2021Q3,123
C0219,2022Q4,116
C0517,2021Q3,6
C0639,2020Q1,1
C0745,2021Q2,15
C0718,2021Q2,23
C0163,2021Q2,42
C0447,2021Q2,8
C0248,2021Q2,5
C0619,2021Q2,4
C0315,2022Q1,216
C0218,2021Q4,261
C0526,2021Q2,5
C0294,2021Q4,29
C0468,2021Q4,132
C0348,2021Q4,100
C0606,2021Q2,26
C0438,2020Q4,11
C0724,2021Q2,5
C0074,2021Q2,1
C0348,2021Q3,103
C0429,2021Q3,159
C0188,2023Q3,184
C0618,2021Q2,2
C0373,2021Q2,5
C0249,2021Q3,115
C0457,2021Q3,82
C0036,2021Q2,4
C0265,2021Q2,33
C0179,2021Q3,53
C0631,2021Q2,7
C0218,2021Q3,213
C0598,2021Q2,19
C0572,2021Q4,21
C0611,2021Q1,5
C0545,2021Q3,8
C0260,2021Q2,4
C0357,2021Q3,76
C0671,2021Q3,71
C0479,2021Q2,2
C0152,2021Q3,132
C0634,2021Q3,40
C0662,2021Q1,13
C0108,2020Q1,3
C0406,2021Q3,38
C0214,2021Q4,63
C0665,2021Q2,16
C0056,2024Q2,169
C0657,2021Q2,5
C0102,2021Q3,148
C0293,2023Q2,174
C0157,2021Q2,7
C0493,2022Q3,254
C0269,2021Q3,155
C0039,2021Q1,12
C0214,2021Q3,62
C0470,2020Q4,5
C0437,2021Q3,122
C0715,2021Q2,9
C0623,2021Q2,8
C0426,2021Q3,184
C0267,2022Q1,163
C0355,2021Q3,144
C0133,2022Q1,202
C0087,2021Q1,5
C0174,2022Q1,76
C0713,2021Q3,10
C0376,2021Q2,3
C0676,2021Q4,38
C0267,2023Q2,119
C0285,2021Q3,129
C0746,2021Q3,23
C0504,2021Q3,9
C0557,2021Q3,123
C0410,2021Q3,149
C0255,2021Q3,171
C0073,2021Q3,190
C0516,2021Q3,39
C0127,2021Q3,153
C0098,2021Q3,102
C0602,2021Q3,48
C0266,2021Q3,111
C0629,2021Q3,15
C0399,2021Q3,255
C0027,2021Q3,83
C0263,2021Q3,251
C0289,2021Q3,141
C0059,2021Q3,142
C0342,2021Q3,141
C0478,2021Q3,170
C0002,2021Q3,131
C0294,2021Q3,19
C0212,2022Q1,166
C0062,2021Q3,124
C0676,2021Q3,46
C0068,2021Q3,90
C0161,2022Q2,85
C0728,2021Q3,54
C0603,2021Q3,55
C0016,2021Q3,139
C0583,2021Q3,23
C0303,2021Q3,45
C0216,2021Q3,85
C0420,2021Q3,110
C0320,2021Q3,105
C0678,2021Q3,42
C0471,2021Q3,5
C0428,2021Q3,111
C0058,2021Q3,200
C0045,2021Q3,210
C0197,2021Q3,66
C0347,2021Q3,69
C0500,2021Q3,10
C0288,2021Q3,25
C0426,2021Q4,186
C0264,2021Q3,125
C0593,2021Q3,51
C0520,2021Q3,19
C0350,2021Q3,128
C0572,2021Q3,22
C0120,2021Q3,73
C0144,2021Q3,78
C0341,2022Q1,310
C0712,2021Q3,42
C0184,2022Q1,944
C0588,2021Q3,2
C0501,2021Q3,26
C0026,2021Q3,69
C0454,2021Q3,71
C0173,2021Q3,10
C0308,2021Q3,26
C0515,2021Q3,27
C0298,2021Q4,122
C0040,2026Q3,319
C0003,2021Q3,48
C0656,2021Q3,6
C0350,2021Q4,136
C0326,2021Q3,64
C0185,2022Q1,200
C0053,2021Q3,4
C0695,2021Q3,21
C0300,2021Q3,112
C0473,2022Q1,163
C0531,2021Q3,9
C0478,2021Q4,177
C0039,2021Q3,5
C0747,2021Q3,13
C0235,2022Q1,210
C0273,2021Q3,4
C0597,2021Q3,2
C0067,2022Q1,629
C0602,2021Q4,46
C0513,2021Q3,10
C0330,2021Q4,192
C0365,2021Q2,7
C0432,2021Q3,6
C0635,2021Q3,10
C0057,2021Q4,165
C0086,2026Q1,507
C0220,2021Q4,77
C0001,2021Q3,6
C0392,2021Q3,15
C0148,2021Q3,5
C0531,2021Q1,10
C0662,2021Q3,10
C0120,2021Q4,97
C0508,2021Q3,5
C0711,2021Q3,7
C0159,2022Q4,128
C0529,2021Q3,10
C0308,2021Q4,24
C0718,2022Q1,33
C0266,2021Q4,127
C0575,2022Q1,40
C0144,2021Q4,77
C0173,2021Q1,11
C0243,2022Q1,230
C0737,2021Q3,14
C0564,2022Q2,48
C0089,2022Q1,211
C0037,2021Q4,307
C0135,2021Q3,4
C0318,2024Q3,91
C0270,2023Q1,198
C0694,2021Q3,16
C0183,2023Q3,202
C0158,2021Q4,289
C0696,2022Q4,11
C0664,2021Q3,3
C0010,2022Q1,100
C0249,2021Q4,93
C0106,2022Q1,213
C0028,2022Q1,134
C0394,2022Q3,183
C0237,2023Q3,338
C0364,2022Q2,82
C0189,2022Q4,263
C0055,2022Q2,76
C0101,2022Q1,113
C0282,2026Q1,456
C0189,2022Q1,305
C0285,2021Q4,145
C0234,2021Q4,120
C0642,2021Q3,12
C0399,2021Q4,252
C0068,2021Q4,103
C0027,2021Q4,85
C0485,2021Q4,196
C0073,2021Q4,172
C0303,2021Q4,41
C0340,2021Q4,171
C0152,2021Q4,154
C0402,2021Q4,180
C0173,2021Q4,4
C0062,2021Q4,126
C0694,2021Q4,15
C0520,2021Q4,14
C0357,2021Q4,77
C0016,2021Q4,135
C0216,2021Q4,87
C0476,2021Q4,184
C0263,2021Q4,247
C0002,2021Q4,142
C0289,2021Q4,130
C0427,2021Q4,72
C0437,2021Q4,110
C0300,2021Q4,116
C0127,2021Q4,180
C0420,2021Q4,104
C0424,2021Q4,120
C0003,2021Q4,33
C0457,2021Q4,96
C0201,2021Q4,114
C0557,2021Q4,128
C0429,2021Q4,158
C0098,2021Q4,111
C0347,2021Q4,88
C0230,2021Q4,103
C0678,2021Q4,37
C0199,2021Q3,5
C0728,2021Q4,64
C0197,2021Q4,74
C0045,2021Q4,209
C0367,2021Q4,137
C0363,2021Q4,71
C0593,2021Q4,60
C0313,2021Q4,108
C0410,2021Q4,139
C0501,2021Q4,20
C0072,2021Q4,176
C0603,2021Q4,53
C0269,2021Q4,175
C0012,2021Q4,86
C0058,2021Q4,170
C0671,2021Q4,73
C0115,2021Q4,110
C0707,2021Q4,4
C0355,2021Q4,146
C0320,2021Q4,129
C0342,2021Q4,151
C0747,2021Q4,13
C0059,2021Q4,149
C0432,2021Q4,6
C0026,2021Q4,66
C0053,2021Q4,9
C0179,2021Q4,65
C0452,2021Q4,163
C0326,2021Q4,65
C0515,2021Q4,24
C0634,2021Q4,48
C0611,2021Q4,2
C0500,2021Q4,9
C0545,2021Q4,16
C0529,2021Q4,5
C0392,2021Q4,20
C0712,2021Q4,44
C0418,2021Q4,29
C0516,2021Q4,42
C0643,2021Q4,2
C0422,2021Q4,5
C0288,2021Q4,13
C0713,2021Q4,11
C0513,2021Q4,10
C0583,2021Q4,15
C0428,2021Q4,90
C0119,2021Q1,2
C0635,2021Q4,11
C0406,2021Q4,53
C0590,2021Q4,27
C0642,2021Q4,18
C0528,2021Q4,2
C0531,2021Q4,8
C0636,2021Q4,19
C0087,2021Q4,6
C0662,2021Q4,22
C0656,2021Q4,3
C0504,2021Q4,9
C0273,2021Q4,6
C0711,2021Q4,9
C0025,2021Q4,1
C0748,2021Q4,3
C0737,2021Q4,10
C0508,2021Q4,4
C0621,2021Q4,5
C0608,2021Q4,9
C0135,2021Q4,2
C0517,2021Q4,10
C0039,2021Q4,7
C0283,2021Q4,1
C0422,2021Q3,3
C0661,2021Q4,3
C0629,2021Q4,12
C0738,2021Q4,2
C0106,2023Q2,207
C0670,2023Q4,21
C0703,2020Q1,2
C0070,2025Q4,224
C0281,2020Q1,7
C0193,2020Q2,20
C0513,2021Q1,6
C0591,2020Q1,6
C0532,2020Q2,14
C0512,2020Q2,9
C0117,2023Q3,125
C0518,2020Q2,11
C0716,2020Q2,8
C0613,2020Q2,1
C0626,2020Q2,2
C0604,2020Q2,12
C0600,2020Q1,5
C0187,2020Q1,8
C0638,2020Q2,2
C0272,2022Q3,107
C0558,2020Q2,6
C0388,2020Q2,12
C0267,2022Q4,101
C0194,2023Q3,229
C0048,2022Q2,115
C0679,2020Q2,1
C0040,2024Q4,438
C0497,2020Q2,1
C0488,2020Q2,2
C0726,2020Q2,4
C0666,2020Q2,2
C0668,2020Q2,1
C0052,2020Q2,4
C0022,2020Q2,16
C0130,2022Q4,115
C0585,2020Q1,2
C0541,2020Q2,7
C0219,2023Q2,122
C0675,2022Q2,29
C0208,2022Q2,97
C0232,2022Q1,179
C0248,2024Q1,9
C0548,2020Q3,9
C0567,2020Q4,1
C0256,2022Q3,173
C0654,2020Q3,2
C0121,2024Q3,208
C0370,2020Q4,8
C0185,2022Q4,157
C0574,2020Q2,4
C0710,2020Q4,2
C0096,2020Q4,6
C0729,2020Q4,3
C0133,2025Q3,285
C0721,2020Q1,1
C0376,2020Q3,2
C0329,2020Q4,6
C0049,2020Q3,9
C0105,2022Q3,184
C0449,2020Q4,3
C0038,2023Q1,118
C0035,2020Q4,9
C0281,2020Q4,6
C0492,2020Q4,1
C0733,2020Q4,1
C0133,2023Q2,185
C0579,2021Q1,1
C0661,2021Q1,8
C0667,2022Q3,32
C0082,2022Q1,151
C0089,2022Q4,125
C0404,2020Q4,2
C0528,2021Q1,2
C0015,2022Q1,199
C0148,2021Q1,3
C0408,2022Q2,111
C0283,2021Q1,1
C0433,2020Q3,5
C0169,2022Q2,163
C0020,2022Q2,147
C0707,2021Q1,6
C0639,2020Q4,1
C0287,2022Q1,88
C0319,2025Q3,66
C0183,2023Q4,210
C0508,2021Q1,2
C0594,2021Q2,2
C0305,2021Q3,3
C0223,2024Q3,188
C0126,2022Q4,342
C0608,2021Q3,3
C0351,2021Q2,9
C0356,2024Q2,15
C0130,2022Q1,181
C0743,2021Q3,4
C0153,2022Q1,84
C0409,2022Q1,181
C0015,2022Q4,185
C0033,2023Q1,239
C0256,2022Q2,161
C0453,2021Q3,1
C0261,2021Q2,4
C0453,2021Q1,2
C0738,2021Q3,1
C0743,2021Q1,5
C0661,2021Q3,3
C0442,2021Q2,2
C0283,2021Q3,1
C0643,2021Q3,2
C0191,2022Q1,187
C0448,2023Q1,145
C0502,2022Q4,3
C0427,2024Q4,56
C0159,2022Q1,129
C0579,2021Q3,2
C0621,2021Q3,2
C0056,2022Q3,144
C0335,2021Q3,1
C0587,2023Q3,53
C0101,2024Q1,149
C0048,2022Q3,131
C0087,2021Q3,2
C0460,2022Q1,169
C0319,2023Q2,58
C0695,2021Q4,10
C0166,2022Q1,192
C0387,2022Q1,246
C0196,2022Q2,197
C0414,2022Q3,139
C0746,2021Q4,24
C0001,2021Q4,4
C0335,2021Q4,4
C0114,2022Q1,157
C0145,2024Q2,117
C0199,2021Q4,3
C0021,2022Q1,179
C0169,2022Q3,162
C0664,2021Q4,1
C0445,2022Q2,51
C0186,2022Q2,110
C0319,2022Q1,69
C0456,2022Q2,4
C0722,2020Q1,1
C0086,2022Q2,192
C0416,2022Q3,131
C0091,2022Q2,90
C0140,2022Q4,123
C0163,2022Q1,53
C0281,2022Q3,2
C0301,2022Q1,99
C0660,2021Q4,1
C0176,2022Q1,286
C0100,2022Q3,76
C0126,2022Q1,407
C0360,2022Q1,209
C0622,2022Q1,65
C0140,2022Q1,132
C0192,2022Q1,230
C0175,2022Q1,141
C0276,2022Q1,422
C0247,2022Q1,182
C0137,2022Q1,180
C0286,2022Q1,325
C0146,2022Q1,334
C0393,2022Q1,335
C0700,2022Q1,99
C0386,2022Q1,260
C0542,2022Q1,28
C0239,2022Q1,148
C0510,2022Q1,129
C0295,2022Q1,149
C0744,2022Q1,126
C0168,2022Q1,60
C0310,2022Q1,116
C0483,2022Q1,246
C0487,2022Q1,101
C0150,2022Q1,78
C0571,2022Q1,8
C0431,2022Q1,245
C0271,2022Q1,197
C0013,2022Q1,58
C0257,2022Q1,193
C0739,2022Q1,30
C0149,2022Q1,120
C0651,2022Q1,41
C0395,2022Q1,140
C0569,2022Q1,54
C0498,2022Q1,43
C0125,2022Q1,173
C0224,2022Q1,139
C0462,2022Q1,97
C0233,2022Q1,271
C0547,2022Q1,2
C0421,2022Q1,149
C0337,2022Q1,50
C0172,2022Q1,171
C0296,2022Q1,69
C0069,2022Q1,89
C0464,2022Q1,129
C0043,2022Q1,150
C0248,2022Q1,7
C0715,2022Q1,15
C0665,2022Q1,31
C0650,2022Q1,12
C0293,2022Q1,178
C0162,2022Q1,46
C0318,2022Q1,77
C0351,2022Q1,19
C0345,2022Q1,111
C0202,2022Q1,330
C0378,2022Q1,159
C0433,2022Q1,15
C0631,2022Q1,18
C0606,2022Q1,26
C0444,2022Q1,53
C0379,2022Q1,120
C0265,2022Q1,44
C0598,2022Q1,32
C0024,2022Q1,77
C0094,2022Q1,161
C0742,2022Q1,37
C0459,2022Q1,196
C0181,2022Q1,92
C0297,2022Q1,155
C0019,2022Q1,124
C0619,2022Q1,13
C0693,2022Q1,35
C0097,2022Q1,56
C0680,2022Q1,56
C0240,2022Q1,99
C0107,2022Q1,35
C0548,2022Q1,16
C0684,2022Q1,26
C0260,2022Q1,7
C0594,2022Q1,6
C0601,2022Q1,12
C0745,2022Q1,19
C0447,2022Q1,11
C0549,2022Q1,6
C0696,2022Q1,10
C0657,2022Q1,11
C0683,2022Q1,1
C0615,2022Q1,30
C0625,2022Q1,6
C0720,2022Q1,14
C0647,2022Q1,22
C0526,2022Q1,13
C0049,2022Q1,19
C0365,2022Q1,9
C0502,2022Q1,5
C0724,2022Q1,9
C0709,2020Q2,2
C0563,2020Q2,5
C0536,2020Q1,2
C0361,2020Q2,1
C0561,2020Q2,9
C0054,2020Q1,6
C0010,2024Q1,141
C0589,2020Q2,6
C0331,2020Q2,3
C0477,2020Q2,1
C0131,2020Q2,2
C0565,2020Q2,1
C0705,2020Q2,1
C0041,2020Q1,2
C0549,2020Q3,1
C0149,2025Q3,96
C0373,2020Q3,4
C0036,2020Q3,2
C0491,2020Q3,1
C0157,2020Q3,6
C0287,2024Q1,135
C0417,2023Q4,142
C0547,2020Q3,2
C0631,2020Q3,2
C0066,2022Q2,86
C0074,2020Q3,1
C0486,2025Q1,560
C0231,2020Q4,1
C0406,2024Q4,63
C0624,2020Q1,3
C0212,2023Q2,98
C0028,2024Q1,275
C0176,2024Q1,355
C0723,2023Q4,69
C0698,2020Q1,1
C0384,2020Q4,1
C0486,2022Q2,236
C0738,2021Q1,1
C0122,2024Q1,727
C0117,2023Q4,137
C0223,2023Q2,174
C0547,2021Q2,3
C0621,2021Q1,2
C0391,2023Q4,113
C0625,2021Q2,6
C0467,2021Q2,1
C0648,2021Q2,1
C0325,2021Q2,5
C0160,2022Q2,34
C0099,2021Q2,4
C0523,2021Q2,1
C0559,2021Q2,2
C0620,2020Q4,1
C0085,2024Q2,120
C0305,2021Q1,2
C0164,2022Q2,70
C0362,2022Q3,333
C0004,2022Q2,143
C0293,2025Q3,274
C0237,2023Q1,462
C0141,2023Q3,159
C0029,2022Q2,89
C0397,2021Q2,1
C0133,2024Q3,254
C0024,2023Q2,68
C0562,2021Q2,1
C0484,2024Q2,153
C0707,2021Q3,4
C0160,2022Q3,24
C0539,2022Q3,15
C0148,2021Q4,3
C0182,2022Q2,42
C0408,2022Q3,141
C0276,2022Q4,392
C0138,2022Q2,147
C0143,2022Q3,188
C0138,2022Q3,176
C0597,2021Q4,2
C0211,2022Q2,204
C0540,2022Q3,14
C0052,2023Q4,5
C0282,2022Q3,117
C0528,2021Q3,1
C0083,2022Q2,121
C0596,2021Q3,1
C0470,2022Q2,2
C0195,2022Q3,147
C0282,2024Q2,162
C0675,2022Q3,60
C0446,2022Q2,126
C0471,2021Q4,4
C0460,2024Q1,179
C0400,2022Q4,49
C0043,2022Q4,125
C0637,2021Q4,2
C0618,2022Q1,3
C0628,2021Q4,2
C0157,2022Q1,11
C0442,2022Q1,2
C0092,2020Q2,1
C0325,2022Q1,7
C0215,2022Q1,1
C0643,2021Q1,2
C0623,2022Q1,6
C0165,2023Q1,107
C0377,2023Q1,33
C0022,2023Q1,32
C0139,2023Q1,69
C0142,2020Q1,3
C0190,2020Q2,2
C0377,2020Q2,1
C0296,2022Q4,58
C0282,2025Q1,381
C0445,2022Q3,67
C0149,2022Q4,87
C0268,2020Q2,2
C0123,2023Q1,146
C0724,2020Q3,3
C0617,2020Q3,2
C0328,2023Q1,300
C0292,2022Q3,40
C0481,2023Q3,151
C0089,2023Q2,117
C0337,2022Q4,30
C0352,2023Q1,124
C0122,2023Q2,417
C0386,2024Q1,263
C0066,2025Q1,311
C0282,2022Q2,98
C0150,2024Q1,132
C0179,2024Q4,88
C0315,2024Q1,345
C0133,2024Q1,408
C0324,2023Q4,131
C0106,2022Q4,201
C0121,2022Q4,225
C0014,2020Q1,1
C0188,2025Q2,207
C0228,2025Q2,124
C0219,2024Q1,226
C0394,2022Q2,139
C0254,2022Q2,339
C0509,2023Q1,37
C0401,2023Q4,80
C0653,2023Q1,24
C0118,2021Q2,1
C0156,2023Q4,155
C0414,2022Q2,118
C0617,2021Q2,1
C0143,2022Q2,185
C0704,2021Q2,1
C0297,2023Q2,148
C0302,2022Q3,116
C0660,2021Q3,1
C0275,2022Q2,172
C0748,2021Q3,1
C0339,2023Q1,138
C0133,2022Q4,178
C0743,2021Q4,3
C0015,2024Q1,410
C0188,2023Q1,288
C0129,2022Q3,221
C0717,2021Q1,3
C0088,2024Q2,123
C0611,2021Q3,1
C0669,2021Q4,1
C0596,2021Q4,1
C0177,2022Q3,123
C0088,2022Q2,108
C0145,2022Q2,115
C0029,2022Q3,89
C0674,2022Q2,13
C0287,2022Q4,60
C0009,2022Q3,335
C0091,2022Q3,80
C0237,2025Q2,466
C0252,2022Q3,102
C0333,2023Q3,64
C0165,2023Q4,58
C0272,2022Q2,70
C0484,2022Q2,116
C0018,2025Q2,92
C0519,2022Q2,12
C0370,2022Q2,13
C0474,2022Q2,120
C0278,2022Q2,274
C0085,2022Q2,108
C0071,2022Q2,140
C0253,2022Q2,159
C0103,2022Q2,148
C0221,2022Q2,215
C0302,2022Q2,112
C0338,2022Q2,152
C0415,2022Q2,49
C0362,2022Q2,300
C0369,2022Q2,338
C0080,2022Q2,289
C0009,2022Q2,368
C0416,2022Q2,97
C0307,2022Q3,144
C0307,2022Q2,177
C0280,2022Q2,86
C0341,2022Q4,246
C0184,2024Q1,1248
C0421,2024Q1,141
C0132,2022Q2,246
C0145,2022Q3,106
C0241,2022Q2,150
C0060,2022Q2,491
C0007,2022Q2,148
C0463,2022Q2,91
C0493,2022Q2,211
C0238,2022Q2,44
C0203,2022Q2,83
C0366,2022Q2,123
C0436,2022Q2,201
C0527,2022Q2,27
C0290,2022Q2,166
C0047,2022Q2,193
C0109,2022Q2,156
C0461,2022Q2,188
C0368,2022Q2,101
C0667,2022Q2,33
C0246,2022Q2,29
C0465,2022Q2,145
C0155,2022Q2,385
C0405,2022Q2,144
C0063,2022Q2,221
C0177,2022Q2,107
C0727,2022Q2,82
C0672,2022Q2,35
C0011,2022Q2,163
C0065,2022Q2,55
C0630,2022Q2,41
C0056,2022Q2,142
C0740,2022Q2,3
C0458,2022Q2,55
C0469,2022Q2,67
C0463,2022Q3,118
C0576,2022Q2,24
C0539,2022Q2,13
C0472,2022Q2,176
C0552,2022Q2,41
C0725,2022Q2,22
C0551,2022Q2,14
C0195,2022Q2,139
C0252,2022Q2,103
C0311,2022Q2,136
C0210,2022Q2,103
C0555,2022Q2,43
C0124,2022Q2,30
C0030,2022Q2,18
C0540,2022Q2,19
C0585,2022Q2,5
C0096,2022Q2,5
