category_id,period,papers
C0566,2023Q2,7
C0177,2023Q2,99
C0552,2023Q2,65
C0211,2023Q2,193
C0061,2023Q2,174
C0143,2023Q2,156
C0275,2023Q2,151
C0160,2023Q2,27
C0364,2023Q2,78
C0132,2023Q2,164
C0009,2023Q2,380
C0155,2023Q2,338
C0080,2023Q2,208
C0256,2023Q2,177
C0436,2023Q2,215
C0282,2023Q2,136
C0129,2023Q2,180
C0472,2023Q2,154
C0667,2023Q2,34
C0071,2023Q2,116
C0362,2023Q2,282
C0186,2023Q2,119
C0338,2023Q2,186
C0103,2023Q2,165
C0060,2023Q2,534
C0241,2023Q2,169
C0725,2023Q2,28
C0414,2023Q2,123
C0063,2023Q2,198
C0029,2023Q2,62
C0246,2023Q2,35
C0555,2023Q2,42
C0408,2023Q2,122
C0672,2023Q2,48
C0282,2024Q1,298
C0238,2023Q2,45
C0405,2023Q2,135
C0171,2020Q2,96
C0280,2023Q2,109
C0540,2023Q2,15
C0415,2023Q2,62
C0441,2023Q2,14
C0527,2023Q2,37
C0182,2023Q2,38
C0124,2023Q2,2
C0543,2023Q2,9
C0661,2023Q1,5
C0609,2023Q2,10
C0729,2023Q2,4
C0624,2023Q2,9
C0675,2023Q2,43
C0499,2023Q2,7
C0203,2023Q2,88
C0564,2023Q2,56
C0536,2023Q2,5
C0588,2023Q1,1
C0576,2023Q2,32
C0370,2023Q2,15
C0681,2023Q2,8
C0710,2023Q2,5
C0674,2023Q2,6
C0567,2023Q2,2
C0578,2023Q2,13
C0404,2023Q2,3
C0600,2023Q2,15
C0090,2023Q2,6
C0238,2020Q3,38
C0686,2021Q3,18
C0330,2023Q3,228
C0218,2023Q3,180
C0695,2023Q3,19
C0040,2023Q3,293
C0367,2023Q3,128
C0363,2023Q3,54
C0327,2023Q3,72
C0206,2023Q3,209
C0728,2023Q3,76
C0340,2023Q3,158
C0603,2023Q3,68
C0642,2023Q3,27
C0678,2023Q3,43
C0662,2023Q3,11
C0171,2023Q3,104
C0144,2023Q3,77
C0002,2023Q3,166
C0712,2023Q3,46
C0355,2023Q3,109
C0476,2023Q3,220
C0420,2023Q3,76
C0058,2023Q3,222
C0635,2023Q3,20
C0676,2023Q3,47
C0026,2023Q3,48
C0152,2023Q3,152
C0410,2023Q3,150
C0593,2023Q3,86
C0515,2023Q3,24
C0298,2023Q3,15
C0045,2023Q3,140
C0402,2023Q3,189
C0636,2023Q3,42
C0269,2023Q3,129
C0557,2023Q3,123
C0289,2023Q3,117
C0501,2023Q3,42
C0747,2023Q3,21
C0057,2023Q3,125
C0406,2023Q3,37
C0572,2023Q3,38
C0429,2023Q3,144
C0424,2023Q3,118
C0634,2023Q3,65
C0516,2023Q3,41
C0583,2023Q3,12
C0179,2023Q3,39
C0602,2023Q3,56
C0500,2023Q3,9
C0214,2023Q3,58
C0230,2023Q3,86
C0743,2023Q3,24
C0513,2023Q3,10
C0597,2023Q3,4
C0671,2023Q3,74
C0520,2023Q3,24
C0590,2023Q3,12
C0508,2023Q3,2
C0694,2023Q3,27
C0266,2023Q3,52
C0629,2023Q3,11
C0517,2023Q3,13
C0611,2023Q3,2
C0529,2023Q3,11
C0713,2023Q3,13
C0119,2023Q1,3
C0746,2023Q3,28
C0171,2023Q4,107
C0294,2023Q3,7
C0504,2023Q3,15
C0071,2024Q1,210
C0545,2023Q3,13
C0711,2023Q3,7
C0591,2023Q2,9
C0737,2023Q3,2
C0531,2023Q3,4
C0661,2023Q3,6
C0471,2023Q3,3
C0570,2021Q1,26
C0707,2023Q3,1
C0039,2023Q3,11
C0608,2023Q3,8
C0656,2023Q3,4
C0596,2023Q3,3
C0501,2023Q4,38
C0437,2023Q4,138
C0402,2023Q4,216
C0330,2023Q4,232
C0355,2023Q4,133
C0603,2023Q4,64
C0516,2023Q4,45
C0230,2023Q4,109
C0367,2023Q4,144
C0593,2023Q4,105
C0152,2023Q4,140
C0712,2023Q4,46
C0429,2023Q4,162
C0206,2023Q4,256
C0002,2023Q4,195
C0058,2023Q4,204
C0340,2023Q4,159
C0728,2023Q4,104
C0357,2023Q4,105
C0214,2023Q4,63
C0671,2023Q4,96
C0289,2023Q4,117
C0045,2023Q4,169
C0557,2023Q4,116
C0266,2023Q4,53
C0476,2023Q4,203
C0363,2023Q4,62
C0144,2023Q4,85
C0642,2023Q4,38
C0545,2023Q4,17
C0179,2023Q4,64
C0590,2023Q4,18
C0057,2023Q4,163
C0420,2023Q4,93
C0269,2023Q4,122
C0746,2023Q4,23
C0662,2023Q4,12
C0410,2023Q4,134
C0327,2023Q4,78
C0597,2023Q4,6
C0040,2023Q4,310
C0602,2023Q4,68
C0424,2023Q4,99
C0218,2023Q4,204
C0694,2023Q4,25
C0678,2023Q4,30
C0661,2023Q4,3
C0406,2023Q4,46
C0520,2023Q4,23
C0634,2023Q4,57
C0695,2023Q4,15
C0676,2023Q4,56
C0515,2023Q4,30
C0471,2023Q4,6
C0529,2023Q4,15
C0517,2023Q4,14
C0743,2023Q4,27
C0629,2023Q4,14
C0298,2023Q4,10
C0669,2023Q4,2
C0637,2023Q4,3
C0026,2023Q4,66
C0572,2023Q4,39
C0513,2023Q4,8
C0583,2023Q4,18
C0294,2023Q4,10
C0528,2023Q4,2
C0608,2023Q4,8
C0656,2023Q4,7
C0531,2023Q4,8
C0635,2023Q4,9
C0664,2023Q4,4
C0386,2020Q4,114
C0091,2024Q1,130
C0632,2021Q4,8
C0341,2020Q1,331
C0179,2020Q2,49
C0276,2020Q1,398
C0345,2020Q1,119
C0684,2020Q1,22
C0387,2020Q1,235
C0510,2020Q1,72
C0473,2020Q1,146
C0696,2020Q1,10
C0286,2020Q1,258
C0409,2020Q1,193
C0548,2020Q1,18
C0742,2020Q1,33
C0094,2020Q1,134
C0233,2020Q1,247
C0297,2020Q1,118
C0202,2020Q1,222
C0091,2020Q3,85
C0615,2020Q1,30
C0351,2020Q1,19
C0715,2020Q1,18
C0571,2020Q1,7
C0713,2020Q2,5
C0498,2020Q1,28
C0569,2020Q1,54
C0744,2020Q1,113
C0700,2020Q1,91
C0410,2020Q2,143
C0606,2020Q1,17
C0301,2020Q1,107
C0625,2020Q1,5
C0582,2020Q1,48
C0617,2020Q1,2
C0718,2020Q1,35
C0402,2020Q2,154
C0720,2020Q1,17
C0665,2020Q1,16
C0739,2020Q1,12
C0542,2020Q1,23
C0487,2020Q1,43
C0693,2020Q1,19
C0651,2020Q1,58
C0598,2020Q1,21
C0680,2020Q1,75
C0627,2020Q1,3
C0575,2020Q1,22
C0631,2020Q1,13
C0526,2020Q1,7
C0502,2020Q1,9
C0538,2021Q3,9
C0442,2020Q1,1
C0745,2020Q1,14
C0601,2020Q1,7
C0657,2020Q1,12
C0256,2021Q2,165
C0414,2021Q2,141
C0650,2020Q1,5
C0040,2020Q2,163
C0002,2020Q2,91
C0549,2020Q1,11
C0623,2020Q1,7
C0724,2020Q1,5
C0572,2020Q2,23
C0501,2020Q2,16
C0189,2020Q4,262
C0289,2020Q2,117
C0367,2020Q2,123
C0429,2020Q2,140
C0269,2020Q2,104
C0355,2020Q2,132
C0678,2020Q2,52
C0057,2020Q2,174
C0406,2020Q2,49
C0634,2020Q2,43
C0476,2020Q2,148
C0330,2020Q2,140
C0045,2020Q2,160
C0694,2020Q2,10
C0058,2020Q2,180
C0504,2020Q2,6
C0340,2020Q2,170
C0515,2020Q2,25
C0583,2020Q2,18
C0214,2020Q2,93
C0557,2020Q2,146
C0593,2020Q2,28
C0144,2020Q2,91
C0636,2020Q2,11
C0145,2020Q3,107
C0363,2020Q2,67
C0266,2020Q2,70
C0746,2020Q2,22
C0712,2020Q2,28
C0063,2020Q3,211
C0528,2020Q2,4
C0420,2020Q2,79
C0152,2020Q2,126
C0357,2020Q2,77
C0516,2020Q2,37
C0747,2020Q2,11
C0728,2020Q2,53
C0119,2020Q2,2
C0500,2020Q2,6
C0212,2020Q4,141
C0575,2020Q4,18
C0602,2020Q2,39
C0629,2020Q2,11
C0711,2020Q2,6
C0596,2020Q2,1
C0630,2020Q3,56
C0676,2020Q2,39
C0081,2020Q1,11
C0539,2020Q3,15
C0472,2021Q2,185
C0608,2020Q2,11
C0603,2020Q2,43
C0026,2020Q2,56
C0298,2020Q2,15
C0094,2020Q4,107
C0099,2020Q1,5
C0529,2020Q2,5
C0656,2020Q2,5
C0545,2020Q2,15
C0590,2020Q2,16
C0294,2020Q2,10
C0662,2020Q2,8
C0471,2020Q2,4
C0520,2020Q2,13
C0737,2020Q2,11
C0707,2020Q2,1
C0738,2020Q2,3
C0508,2020Q2,3
C0039,2020Q2,5
C0090,2020Q3,3
C0611,2020Q2,7
C0642,2020Q2,8
C0517,2020Q2,9
C0597,2020Q2,2
C0635,2020Q2,3
C0552,2020Q3,41
C0060,2020Q3,488
C0246,2020Q3,24
C0103,2020Q3,159
C0080,2020Q3,166
C0727,2020Q3,104
C0210,2020Q3,85
C0290,2020Q3,210
C0741,2020Q3,6
C0675,2020Q3,23
C0186,2020Q3,144
C0493,2020Q3,197
C0177,2020Q3,118
C0414,2020Q3,132
C0254,2020Q3,275
C0441,2020Q3,4
C0564,2020Q3,61
C0378,2020Q4,107
C0202,2020Q4,164
C0683,2020Q4,3
C0295,2020Q4,111
C0387,2020Q4,127
C0251,2021Q3,93
C0015,2020Q4,153
C0122,2020Q4,278
C0061,2020Q3,147
C0555,2020Q3,30
C0459,2020Q4,144
C0140,2020Q4,125
C0744,2020Q4,80
C0680,2020Q4,56
C0622,2020Q4,57
C0276,2020Q4,273
C0364,2020Q3,88
C0519,2020Q3,7
C0168,2020Q4,66
C0487,2020Q4,60
C0598,2020Q4,16
C0191,2020Q4,127
C0297,2020Q4,72
C0278,2020Q3,154
C0576,2020Q3,9
C0578,2020Q3,12
C0542,2020Q4,17
C0172,2020Q4,142
C0646,2020Q3,5
C0345,2020Q4,75
C0280,2020Q3,79
C0010,2020Q4,88
C0460,2020Q4,110
C0286,2020Q4,142
C0651,2020Q4,36
C0632,2021Q3,16
C0163,2020Q4,26
C0235,2020Q4,146
C0693,2020Q4,18
C0569,2020Q4,50
C0718,2020Q4,19
C0606,2020Q4,16
C0510,2020Q4,84
C0647,2020Q4,16
C0665,2020Q4,18
C0533,2021Q1,62
C0742,2020Q4,21
C0725,2020Q3,8
C0627,2020Q4,4
C0539,2021Q2,12
C0672,2020Q3,18
C0720,2020Q4,11
C0296,2020Q4,57
C0615,2020Q4,19
C0700,2020Q4,62
C0409,2020Q4,125
C0548,2020Q4,20
C0704,2020Q4,3
C0715,2020Q4,15
C0619,2020Q4,7
C0739,2020Q4,15
C0240,2020Q4,60
C0498,2020Q4,27
C0301,2020Q4,62
C0684,2020Q4,13
C0462,2020Q4,33
C0672,2024Q3,68
C0005,2021Q1,121
C0543,2020Q3,6
C0502,2020Q4,5
C0526,2020Q4,13
C0696,2020Q4,4
C0582,2020Q4,33
C0645,2021Q2,11
C0625,2020Q4,10
C0729,2020Q3,8
C0559,2020Q4,1
C0549,2020Q4,3
C0601,2020Q4,14
C0724,2020Q4,5
C0591,2020Q3,3
C0081,2020Q4,2
C0657,2020Q4,9
C0618,2020Q1,3
C0650,2020Q4,7
C0750,2021Q1,17
C0745,2020Q4,12
C0648,2020Q4,4
C0481,2021Q3,126
C0029,2021Q2,114
C0536,2020Q3,4
C0351,2020Q4,5
C0710,2020Q3,4
C0248,2020Q4,2
C0592,2021Q1,79
C0491,2020Q4,4
C0618,2020Q4,5
C0154,2021Q3,145
C0698,2020Q3,3
C0594,2020Q4,3
C0534,2021Q1,19
C0336,2021Q1,24
C0723,2021Q1,68
C0558,2021Q1,10
C0481,2021Q1,148
C0521,2021Q1,46
C0317,2021Q1,169
C0616,2021Q1,73
C0686,2021Q1,23
C0714,2021Q1,95
C0419,2021Q1,188
C0726,2021Q1,13
C0532,2021Q1,39
C0050,2021Q1,219
C0584,2021Q1,73
C0075,2021Q1,179
C0586,2021Q1,33
C0518,2021Q1,31
C0167,2021Q1,133
C0412,2021Q1,76
C0604,2021Q1,21
C0524,2021Q1,7
C0666,2021Q1,6
C0032,2021Q1,24
C0644,2021Q1,21
C0417,2021Q1,125
C0565,2021Q1,2
C0716,2021Q1,10
C0577,2021Q1,14
C0560,2021Q1,41
C0353,2021Q1,11
C0697,2021Q1,31
C0466,2021Q4,3
C0677,2021Q1,24
C0685,2021Q1,8
C0667,2021Q2,32
C0554,2021Q1,12
C0079,2020Q3,3
C0506,2021Q1,32
C0632,2021Q1,17
C0550,2021Q1,28
C0705,2021Q1,1
C0435,2021Q1,8
C0490,2021Q1,33
C0553,2021Q1,39
C0653,2021Q1,18
C0123,2021Q3,95
C0668,2021Q1,1
C0514,2021Q1,17
C0561,2021Q1,10
C0210,2021Q2,87
C0614,2021Q1,13
C0563,2021Q1,10
C0442,2020Q4,2
C0626,2021Q1,12
C0092,2021Q1,5
C0581,2021Q1,36
C0574,2021Q1,8
C0248,2020Q1,4
C0726,2021Q3,8
C0589,2021Q1,8
C0664,2020Q2,5
C0613,2021Q1,6
C0338,2021Q2,176
C0477,2021Q1,2
C0488,2021Q1,3
C0672,2021Q2,37
C0594,2020Q1,6
C0605,2021Q1,8
C0607,2021Q1,8
C0670,2021Q1,25
C0631,2020Q4,9
C0177,2021Q2,101
C0667,2020Q3,31
C0245,2021Q3,36
C0682,2021Q1,4
C0506,2021Q3,37
C0226,2021Q3,273
C0141,2021Q3,187
C0278,2021Q2,186
C0565,2021Q3,8
C0151,2021Q3,140
C0217,2021Q3,91
C0075,2021Q3,105
C0592,2021Q3,54
C0714,2021Q3,77
C0533,2021Q3,33
C0227,2021Q3,75
C0633,2021Q3,47
C0317,2021Q3,130
C0103,2021Q2,144
C0336,2021Q3,23
C0324,2021Q3,132
C0209,2021Q3,141
C0570,2021Q3,22
C0160,2021Q2,32
C0574,2021Q3,3
C0670,2021Q3,16
C0488,2021Q3,4
C0616,2021Q3,61
C0687,2021Q3,25
C0430,2021Q3,53
C0490,2021Q3,32
C0282,2021Q2,107
C0527,2020Q3,28
C0388,2021Q3,9
C0407,2021Q3,83
C0279,2020Q1,1
C0604,2021Q3,22
C0586,2021Q3,11
C0697,2021Q3,12
C0553,2021Q3,27
C0412,2021Q3,56
C0750,2021Q3,20
C0353,2021Q3,9
C0607,2021Q3,8
C0554,2021Q3,7
C0626,2021Q3,6
C0605,2021Q3,8
C0550,2021Q3,20
C0436,2021Q2,112
C0044,2021Q3,59
C0581,2021Q3,15
C0685,2021Q3,11
C0518,2021Q3,13
C0032,2021Q3,9
C0532,2021Q3,19
C0509,2021Q3,28
C0080,2021Q2,184
C0105,2021Q2,131
C0560,2021Q3,32
C0519,2021Q2,8
C0577,2021Q3,10
C0677,2021Q3,17
C0521,2021Q3,27
C0552,2021Q2,49
C0413,2021Q3,3
C0644,2021Q3,23
C0727,2021Q2,90
C0370,2021Q2,8
C0514,2021Q3,7
C0663,2021Q3,7
C0679,2021Q3,6
C0381,2021Q3,19
C0682,2021Q3,3
C0512,2021Q3,5
C0540,2021Q2,11
C0524,2021Q3,11
C0648,2020Q1,4
C0132,2021Q2,150
C0705,2021Q3,3
C0666,2021Q3,6
C0339,2024Q4,155
C0558,2021Q3,4
C0466,2021Q1,3
C0203,2021Q2,90
C0699,2021Q3,5
C0614,2021Q3,4
C0716,2021Q3,8
C0182,2021Q2,37
C0435,2021Q3,8
C0416,2021Q2,125
C0589,2021Q3,5
C0719,2021Q3,7
C0563,2021Q3,1
C0561,2021Q3,8
C0630,2021Q2,42
C0560,2021Q4,27
C0518,2021Q4,18
C0554,2021Q4,9
C0644,2021Q4,18
C0435,2021Q4,8
C0697,2021Q4,17
C0682,2021Q4,4
C0541,2021Q4,9
C0666,2021Q4,3
C0736,2021Q3,14
C0613,2021Q4,5
C0563,2021Q4,2
C0638,2021Q4,2
C0670,2021Q4,22
C0686,2021Q4,23
C0653,2021Q3,11
C0477,2021Q4,5
C0685,2021Q4,5
C0546,2021Q1,3
C0688,2021Q4,12
C0565,2021Q4,6
C0497,2021Q4,4
C0653,2021Q4,10
C0032,2021Q4,9
C0626,2021Q4,12
C0726,2021Q4,9
C0541,2021Q1,8
C0716,2021Q4,7
C0624,2021Q2,9
C0566,2022Q1,15
C0543,2022Q1,9
C0090,2022Q1,10
C0591,2022Q1,8
C0675,2021Q2,19
C0740,2022Q1,3
C0489,2022Q1,5
C0722,2022Q1,3
C0547,2020Q1,1
C0204,2020Q1,1
C0669,2020Q2,1
C0637,2020Q2,4
C0661,2020Q2,2
C0105,2024Q1,263
C0674,2020Q3,11
C0741,2021Q2,10
C0531,2020Q2,4
C0690,2020Q1,1
C0645,2024Q1,13
C0743,2020Q2,1
C0683,2020Q1,1
C0540,2020Q3,10
C0585,2020Q3,5
C0495,2020Q3,1
C0566,2020Q3,16
C0499,2020Q3,8
C0609,2020Q3,5
C0370,2020Q3,10
C0681,2020Q3,8
C0740,2020Q3,5
C0364,2021Q2,58
C0722,2020Q3,2
C0612,2020Q3,2
C0404,2020Q3,4
C0547,2020Q4,2
C0738,2023Q4,4
C0654,2020Q4,1
C0704,2020Q1,1
C0591,2021Q2,3
C0543,2021Q2,6
C0238,2021Q2,48
C0663,2021Q1,1
C0413,2021Q1,1
C0564,2021Q2,45
C0646,2021Q2,10
C0551,2021Q2,20
C0578,2021Q2,9
C0725,2021Q2,17
C0609,2021Q2,11
C0441,2021Q2,8
C0674,2021Q2,14
C0673,2021Q1,2
C0576,2021Q2,12
C0566,2021Q2,6
C0710,2021Q2,4
C0681,2021Q2,7
C0623,2020Q4,7
C0544,2021Q2,3
C0374,2021Q2,2
C0246,2021Q2,20
C0489,2021Q2,6
C0525,2021Q2,9
C0282,2024Q3,182
C0698,2021Q2,2
C0054,2021Q2,3
C0600,2021Q2,5
C0679,2021Q1,4
C0721,2021Q2,3
C0507,2021Q2,1
C0536,2021Q2,3
C0613,2021Q3,3
C0638,2021Q3,4
C0734,2021Q3,1
C0405,2024Q1,249
C0238,2024Q1,100
C0541,2021Q3,7
C0092,2021Q3,31
C0673,2021Q4,1
C0040,2025Q2,452
C0673,2021Q3,3
C0546,2021Q4,1
C0574,2021Q4,4
C0054,2020Q3,2
C0507,2022Q1,1
C0721,2022Q1,1
C0624,2022Q1,3
C0496,2021Q4,1
C0499,2022Q1,6
C0243,2025Q1,268
C0101,2026Q2,170
C0513,2020Q2,5
C0621,2020Q2,1
C0567,2020Q3,5
C0654,2020Q1,1
C0544,2020Q3,2
C0489,2020Q3,5
C0341,2026Q1,357
C0404,2021Q2,2
C0324,2024Q4,128
C0572,2025Q2,48
C0130,2024Q2,150
C0585,2021Q2,1
C0740,2021Q2,3
C0729,2021Q2,3
C0079,2023Q2,5
C0282,2025Q3,193
C0267,2024Q2,153
C0709,2021Q4,2
C0496,2021Q1,1
C0710,2022Q1,3
C0645,2022Q1,6
C0118,2022Q2,1
C0594,2022Q2,4
C0617,2022Q2,1
C0297,2025Q1,355
C0058,2025Q4,326
C0189,2025Q1,508
C0269,2025Q2,111
C0367,2025Q2,169
C0289,2025Q2,153
C0218,2025Q2,255
C0330,2025Q2,320
C0122,2025Q1,704
C0680,2025Q1,90
C0429,2025Q2,161
C0602,2025Q2,81
C0402,2025Q2,200
C0520,2025Q2,22
C0743,2025Q2,43
C0206,2025Q2,270
C0340,2025Q2,145
C0184,2025Q1,1292
C0045,2025Q2,149
C0728,2025Q2,163
C0251,2024Q4,199
C0393,2025Q1,302
C0487,2025Q1,300
C0286,2025Q1,357
C0476,2025Q2,259
C0355,2025Q2,105
C0395,2025Q1,217
C0647,2025Q1,47
C0420,2025Q2,124
C0473,2025Q1,426
C0603,2025Q2,67
C0593,2025Q2,144
C0460,2025Q1,219
C0172,2025Q1,186
C0410,2025Q2,140
C0406,2025Q2,59
C0152,2025Q2,141
C0002,2025Q2,257
C0747,2025Q2,72
C0163,2026Q2,38
C0057,2025Q2,159
C0636,2025Q2,40
C0608,2025Q2,5
C0179,2025Q2,79
C0671,2025Q2,100
C0214,2025Q2,83
C0058,2025Q2,306
C0230,2025Q2,102
C0437,2025Q2,155
C0545,2025Q2,23
C0233,2025Q1,399
C0712,2025Q2,78
C0341,2025Q1,336
C0363,2025Q2,70
C0409,2025Q1,246
C0357,2025Q2,119
C0223,2025Q1,265
C0557,2025Q2,105
C0515,2025Q2,35
C0642,2025Q2,56
C0266,2025Q2,52
C0627,2025Q1,17
C0145,2024Q3,154
C0301,2025Q1,95
C0501,2025Q2,69
C0744,2025Q1,205
C0542,2025Q1,78
C0171,2025Q2,110
C0276,2025Q1,657
C0256,2025Q3,270
C0676,2025Q2,68
C0657,2025Q1,25
C0529,2025Q2,19
C0101,2026Q1,233
C0378,2025Q1,306
C0746,2025Q2,34
C0575,2025Q1,53
C0386,2025Q1,190
C0298,2025Q2,11
C0566,2025Q3,14
C0015,2025Q1,503
C0634,2025Q2,62
C0516,2025Q2,39
C0026,2025Q2,49
C0295,2025Q1,170
C0185,2025Q1,247
C0094,2025Q1,158
C0651,2025Q1,84
C0235,2025Q1,283
C0713,2025Q2,20
C0144,2025Q2,87
C0130,2025Q1,440
C0633,2024Q4,65
C0517,2025Q2,23
C0257,2025Q1,305
C0462,2025Q1,108
C0176,2025Q1,369
C0327,2025Q2,103
C0510,2025Q1,199
C0071,2025Q3,138
C0424,2025Q2,110
C0590,2025Q2,29
C0010,2025Q1,174
C0357,2025Q4,258
C0060,2025Q3,637
C0254,2025Q3,505
C0175,2025Q1,232
C0582,2025Q1,65
C0694,2025Q2,26
C0349,2024Q4,240
C0500,2025Q2,17
C0370,2025Q3,20
C0695,2025Q2,25
C0143,2024Q3,209
C0202,2025Q1,302
C0748,2025Q2,4
C0132,2025Q3,207
C0444,2025Q1,103
C0140,2025Q1,198
C0184,2026Q2,840
C0408,2024Q1,229
C0552,2024Q1,110
C0143,2024Q1,271
C0275,2024Q1,264
C0459,2025Q1,267
C0139,2024Q4,60
C0622,2025Q1,119
C0267,2025Q1,248
C0615,2025Q1,30
C0437,2025Q4,369
C0290,2024Q1,238
C0345,2025Q1,105
C0693,2025Q1,29
C0009,2025Q3,545
C0294,2025Q2,12
C0155,2025Q3,608
C0549,2025Q1,11
C0101,2025Q1,148
C0548,2025Q1,35
C0502,2025Q1,15
C0387,2025Q1,200
C0240,2025Q1,96
C0559,2025Q1,5
C0707,2025Q2,5
C0363,2025Q4,42
C0191,2025Q1,432
C0678,2025Q2,31
C0720,2025Q1,38
C0039,2025Q2,16
C0163,2024Q2,21
C0318,2025Q1,184
C0618,2025Q1,4
C0704,2025Q1,6
C0513,2025Q2,13
C0145,2025Q3,182
C0493,2025Q3,342
C0637,2025Q2,9
C0712,2025Q4,93
C0196,2025Q3,242
C0094,2026Q2,230
C0168,2025Q1,113
C0629,2025Q2,10
C0278,2025Q3,326
C0660,2025Q2,5
C0296,2025Q1,130
C0351,2025Q1,50
C0711,2025Q2,10
C0718,2025Q1,50
C0091,2025Q3,114
C0504,2025Q2,22
C0675,2025Q3,91
C0715,2025Q1,38
C0471,2025Q2,4
C0588,2025Q2,3
C0625,2025Q1,21
C0737,2025Q2,11
C0531,2025Q2,6
C0555,2025Q3,83
C0189,2026Q2,530
C0583,2025Q2,15
C0177,2025Q3,138
C0684,2025Q1,119
C0598,2025Q1,163
C0635,2025Q2,17
C0643,2025Q2,2
C0571,2025Q1,13
C0473,2026Q1,703
C0436,2025Q3,513
C0719,2024Q4,16
C0498,2025Q1,71
C0276,2026Q2,377
C0508,2025Q2,2
C0191,2026Q1,628
C0606,2025Q1,41
C0745,2025Q1,29
C0661,2025Q2,6
C0742,2025Q1,26
C0597,2025Q2,11
C0547,2025Q1,4
C0063,2025Q3,271
C0189,2026Q1,752
C0210,2025Q3,122
C0241,2025Q3,249
C0280,2025Q3,140
C0029,2025Q3,98
C0186,2025Q3,144
C0129,2025Q3,196
C0362,2025Q3,318
C0564,2025Q3,59
C0624,2025Q3,35
C0405,2025Q3,205
C0667,2025Q3,47
C0416,2025Q3,114
C0338,2025Q3,253
C0672,2025Q3,91
C0366,2025Q3,145
C0408,2025Q3,134
C0727,2025Q3,172
C0630,2025Q3,32
C0725,2025Q3,17
C0290,2025Q3,137
C0723,2024Q4,70
C0105,2025Q3,140
C0061,2025Q3,207
C0275,2025Q3,171
C0721,2025Q3,1
C0395,2026Q2,160
C0080,2025Q3,234
C0203,2025Q3,101
C0143,2025Q3,183
C0472,2025Q3,152
C0552,2025Q3,85
C0415,2025Q3,40
C0539,2025Q3,16
C0543,2025Q3,20
C0364,2025Q3,101
C0160,2025Q3,21
C0103,2025Q3,118
C0317,2026Q3,190
C0233,2026Q2,237
C0420,2025Q4,154
C0527,2025Q3,71
C0710,2025Q3,11
C0634,2025Q4,101
C0501,2025Q4,80
C0238,2025Q3,68
C0646,2025Q3,4
C0090,2025Q3,3
C0362,2024Q3,295
C0246,2025Q3,60
C0163,2025Q1,44
C0211,2025Q3,156
C0576,2025Q3,74
C0182,2025Q3,61
C0414,2025Q3,142
C0251,2026Q3,191
C0739,2025Q1,36
C0490,2024Q4,25
C0212,2025Q1,186
C0286,2026Q1,344
C0645,2025Q3,7
C0609,2025Q3,11
C0553,2024Q4,98
C0665,2025Q1,54
C0700,2025Q1,106
C0612,2025Q3,8
C0519,2025Q3,20
C0744,2024Q2,129
C0681,2025Q3,10
C0551,2025Q3,15
C0601,2025Q1,17
C0525,2025Q3,12
C0598,2026Q1,180
C0441,2025Q3,13
C0600,2025Q3,30
C0191,2026Q2,414
C0040,2025Q4,475
C0569,2025Q1,56
C0499,2025Q3,13
C0002,2025Q4,365
C0622,2026Q1,143
C0529,2025Q4,39
C0636,2025Q4,59
C0218,2025Q4,219
C0233,2026Q1,431
C0424,2025Q4,152
C0211,2024Q1,258
C0623,2025Q1,46
C0473,2026Q2,437
C0487,2026Q2,230
C0045,2025Q4,141
C0631,2025Q1,57
C0015,2026Q2,325
C0444,2026Q1,192
C0728,2025Q4,185
C0185,2026Q2,227
C0724,2026Q1,29
C0540,2025Q3,23
C0741,2025Q3,12
C0662,2025Q4,17
C0257,2026Q1,266
C0616,2026Q3,63
C0744,2026Q1,205
C0140,2026Q2,270
C0696,2025Q1,19
C0330,2025Q4,375
C0466,2024Q4,2
C0536,2025Q3,1
C0674,2025Q3,19
C0698,2025Q3,4
C0520,2025Q4,23
C0318,2026Q2,161
C0660,2025Q4,7
C0225,2026Q3,115
C0402,2025Q4,328
C0537,2024Q4,704
C0212,2026Q1,272
C0246,2024Q1,70
C0297,2026Q1,352
C0489,2025Q3,5
C0404,2025Q3,6
C0582,2026Q2,38
C0578,2025Q3,16
C0026,2025Q4,49
C0079,2025Q3,5
C0267,2026Q1,535
C0744,2026Q2,165
C0671,2025Q4,119
C0720,2026Q1,15
C0122,2026Q1,753
C0623,2026Q1,87
C0267,2026Q2,444
C0665,2026Q2,59
C0534,2026Q3,72
C0537,2026Q3,453
C0689,2024Q4,23
C0179,2025Q4,119
C0177,2024Q3,132
C0733,2025Q3,1
C0185,2024Q2,152
C0269,2025Q4,152
C0516,2025Q4,49
C0355,2025Q4,135
C0515,2025Q4,39
C0713,2025Q4,33
C0327,2025Q4,169
C0406,2025Q4,143
C0747,2025Q4,125
C0289,2025Q4,120
C0294,2025Q4,22
C0206,2025Q4,284
C0367,2025Q4,240
C0230,2025Q4,206
C0152,2025Q4,135
C0340,2025Q4,170
C0171,2025Q4,163
C0676,2025Q4,67
C0144,2025Q4,194
C0410,2025Q4,181
C0214,2025Q4,65
C0593,2025Q4,203
C0057,2025Q4,199
C0588,2025Q4,2
C0597,2025Q4,25
C0504,2025Q4,23
C0678,2025Q4,38
C0557,2025Q4,139
C0266,2025Q4,59
C0175,2026Q1,346
C0184,2026Q1,1383
C0094,2026Q1,233
C0508,2025Q4,2
