category_id,month,papers
C0275,2020-04,50
C0035,2020-01,12
C0379,2020-03,36
C0024,2021-09,12
C0167,2021-08,35
C0083,2021-07,26
C0242,2020-01,25
C0280,2020-01,141
C0094,2021-03,39
C0034,2020-10,39
C0238,2020-01,39
C0405,2020-09,42
C0282,2021-02,22
C0251,2022-06,58
C0323,2022-06,31
C0389,2022-06,36
C0270,2022-06,51
C0165,2022-06,25
C0226,2022-06,102
C0306,2022-06,45
C0521,2022-06,9
C0321,2022-06,11
C0554,2022-06,4
C0719,2022-06,3
C0686,2022-06,5
C0670,2022-06,6
C0318,2023-09,25
C0024,2022-10,19
C0062,2022-07,34
C0357,2022-07,32
C0313,2022-07,41
C0197,2022-07,20
C0728,2022-07,16
C0355,2022-07,53
C0625,2022-05,4
C0173,2022-07,1
C0496,2022-06,1
C0148,2022-07,1
C0575,2022-05,8
C0365,2022-05,3
C0267,2021-09,47
C0396,2021-08,15
C0224,2022-11,32
C0170,2022-11,67
C0379,2022-11,26
C0276,2022-10,132
C0345,2022-10,28
C0069,2022-10,26
C0146,2022-10,80
C0386,2022-11,55
C0654,2022-10,1
C0175,2022-10,40
C0153,2022-10,17
C0739,2022-11,11
C0149,2022-11,41
C0498,2022-11,6
C0159,2022-11,36
C0484,2020-12,51
C0240,2022-10,17
C0445,2022-09,24
C0265,2022-11,15
C0582,2022-11,22
C0260,2022-11,1
C0479,2022-11,1
C0155,2022-12,172
C0066,2022-12,31
C0182,2021-01,56
C0329,2022-09,5
C0368,2022-12,27
C0065,2022-12,18
C0068,2023-03,42
C0152,2023-03,61
C0264,2023-03,72
C0037,2023-03,127
C0266,2023-03,36
C0363,2023-03,26
C0326,2023-03,37
C0476,2023-01,134
C0602,2023-03,26
C0178,2023-03,59
C0214,2023-03,22
C0234,2023-01,105
C0420,2023-03,21
C0316,2023-01,108
C0172,2023-02,41
C0392,2023-03,6
C0263,2023-01,130
C0348,2023-01,86
C0513,2023-03,2
C0138,2021-01,123
C0107,2023-04,3
C0375,2020-11,20
C0601,2023-04,4
C0172,2023-04,35
C0623,2023-04,6
C0590,2023-01,15
C0059,2023-01,63
C0292,2020-12,28
C0728,2023-07,25
C0197,2023-07,23
C0355,2023-07,28
C0313,2023-07,41
C0062,2023-07,37
C0357,2023-07,32
C0572,2023-01,17
C0456,2023-08,2
C0364,2023-08,21
C0405,2023-08,43
C0463,2023-08,32
C0566,2023-08,3
C0555,2023-08,18
C0216,2023-06,35
C0282,2023-05,42
C0725,2023-08,2
C0624,2023-08,2
C0141,2022-03,47
C0674,2023-08,3
C0671,2023-01,29
C0400,2025-01,116
C0483,2023-09,57
C0310,2023-09,27
C0094,2023-09,46
C0202,2023-09,91
C0133,2023-09,64
C0150,2023-09,32
C0130,2023-09,30
C0037,2023-12,143
C0326,2023-12,29
C0420,2023-12,43
C0152,2023-12,45
C0178,2023-12,61
C0214,2023-12,22
C0266,2023-12,37
C0363,2023-12,24
C0101,2023-11,19
C0602,2023-12,22
C0264,2023-12,80
C0189,2023-11,75
C0271,2023-11,55
C0068,2023-12,41
C0513,2023-12,3
C0392,2023-12,6
C0096,2020-01,8
C0308,2020-02,9
C0678,2020-02,11
C0278,2020-01,282
C0468,2020-02,30
C0520,2020-02,2
C0340,2020-02,44
C0063,2020-01,143
C0504,2020-02,3
C0149,2020-03,35
C0498,2020-03,10
C0582,2020-03,11
C0159,2020-03,17
C0265,2020-03,17
C0403,2020-04,40
C0235,2020-06,58
C0224,2020-03,24
C0739,2020-03,4
C0133,2021-03,44
C0103,2020-04,49
C0184,2020-05,181
C0043,2020-05,29
C0021,2020-05,47
C0049,2020-05,1
C0247,2020-05,36
C0286,2020-06,55
C0233,2020-05,47
C0082,2020-05,22
C0474,2020-01,99
C0484,2020-04,40
C0575,2020-05,5
C0548,2020-06,9
C0292,2020-04,13
C0154,2020-10,38
C0622,2020-06,21
C0693,2020-06,9
C0267,2022-10,27
C0241,2020-04,62
C0463,2020-09,30
C0724,2020-06,3
C0260,2020-03,2
C0351,2020-06,2
C0290,2021-02,52
C0446,2021-05,40
C0631,2020-06,3
C0237,2020-10,108
C0555,2020-09,9
C0364,2020-09,29
C0332,2021-04,19
C0188,2020-10,55
C0070,2020-10,37
C0075,2020-10,48
C0456,2020-09,4
C0725,2020-09,3
C0425,2020-10,7
C0380,2020-10,19
C0079,2021-07,1
C0430,2020-11,23
C0482,2020-08,60
C0388,2020-10,6
C0750,2020-10,5
C0445,2021-02,33
C0018,2020-08,9
C0241,2020-12,56
C0048,2021-05,41
C0086,2021-10,60
C0052,2020-10,2
C0307,2020-12,58
C0299,2020-01,7
C0076,2020-08,70
C0232,2020-07,32
C0256,2021-06,63
C0742,2020-07,9
C0435,2020-08,34
C0164,2021-02,30
C0727,2021-01,82
C0552,2021-01,33
C0203,2021-02,28
C0011,2021-01,124
C0675,2021-02,5
C0493,2021-02,40
C0564,2021-02,21
C0015,2020-07,59
C0275,2020-12,67
C0449,2021-02,2
C0254,2020-12,90
C0329,2021-02,2
C0029,2020-12,39
C0609,2021-02,2
C0369,2021-05,105
C0536,2021-02,1
C0370,2021-02,5
C0193,2021-08,6
C0231,2021-02,1
C0310,2021-03,18
C0130,2021-03,36
C0483,2021-03,65
C0318,2021-03,21
C0365,2020-05,3
C0576,2021-01,12
C0150,2021-03,14
C0060,2021-07,143
C0415,2021-07,13
C0412,2021-08,36
C0103,2020-12,48
C0646,2021-07,3
C0252,2021-07,30
C0031,2021-04,52
C0630,2020-04,14
C0160,2021-07,6
C0600,2021-07,1
C0525,2021-07,6
C0440,2020-08,36
C0464,2020-07,23
C0537,2021-08,152
C0714,2021-08,18
C0419,2021-08,41
C0225,2021-08,58
C0228,2021-08,35
C0398,2021-08,40
C0187,2020-01,5
C0277,2021-08,42
C0407,2021-08,39
C0385,2021-04,42
C0066,2024-12,38
C0401,2021-08,16
C0524,2021-08,3
C0533,2021-08,7
C0090,2021-07,1
C0046,2021-08,20
C0217,2021-04,24
C0530,2021-04,31
C0166,2021-11,56
C0409,2021-11,39
C0510,2021-11,38
C0019,2021-11,31
C0619,2021-11,2
C0416,2021-10,31
C0180,2021-04,6
C0366,2021-10,50
C0362,2021-10,106
C0276,2021-09,123
C0210,2021-10,33
C0266,2022-02,35
C0152,2022-02,49
C0326,2022-02,35
C0068,2022-02,26
C0602,2022-02,10
C0547,2022-01,2
C0178,2022-02,43
C0363,2022-02,17
C0214,2022-02,18
C0264,2022-02,34
C0392,2022-02,3
C0432,2022-02,1
C0061,2021-10,52
C0069,2021-09,27
C0513,2022-02,1
C0627,2022-01,3
C0414,2021-06,46
C0338,2021-05,53
C0439,2020-11,11
C0003,2022-08,12
C0630,2020-12,12
C0642,2022-08,7
C0158,2022-08,79
C0072,2022-08,53
C0053,2022-08,1
C0637,2022-08,1
C0450,2022-03,24
C0493,2022-09,72
C0675,2022-09,21
C0164,2022-09,25
C0290,2022-09,52
C0203,2022-09,22
C0282,2022-09,50
C0417,2022-03,32
C0681,2022-12,4
C0657,2022-01,3
C0421,2022-10,24
C0296,2022-10,11
C0471,2023-01,23
C0493,2023-05,85
C0203,2023-05,29
C0290,2023-05,56
C0564,2023-05,17
C0445,2023-05,21
C0675,2023-05,14
C0370,2023-05,3
C0609,2023-05,2
C0526,2023-09,4
C0051,2020-01,1
C0366,2023-10,48
C0086,2023-10,80
C0362,2023-10,134
C0061,2023-10,65
C0416,2023-10,40
C0394,2023-10,46
C0107,2023-02,3
C0210,2023-10,29
C0394,2024-01,226
C0210,2024-01,121
C0366,2024-01,145
C0061,2024-01,180
C0416,2024-01,138
C0362,2024-01,352
C0086,2024-01,195
C0309,2024-01,13
C0426,2025-02,76
C0343,2024-04,83
C0122,2023-11,136
C0134,2020-08,35
C0729,2020-01,7
C0254,2020-04,73
C0029,2020-04,26
C0578,2020-04,1
C0560,2020-08,8
C0566,2020-09,4
C0726,2020-10,1
C0146,2021-09,58
C0597,2022-08,2
C0199,2022-08,3
C0543,2022-12,2
C0164,2023-05,18
C0740,2023-05,3
C0741,2023-05,2
C0036,2023-09,1
C0300,2023-06,49
C0625,2020-05,2
C0544,2020-09,2
C0674,2020-09,3
C0373,2021-03,1
C0361,2020-11,2
C0539,2021-01,8
C0030,2021-06,3
C0499,2021-05,2
C0077,2021-06,4
C0309,2021-10,4
C0007,2021-05,24
C0044,2022-03,25
C0497,2022-03,1
C0591,2021-05,1
C0394,2021-10,55
C0175,2021-09,44
C0153,2021-09,21
C0240,2021-09,19
C0489,2021-10,3
C0605,2022-04,1
C0466,2022-04,2
C0432,2023-12,3
C0106,2023-11,76
C0255,2024-02,61
C0485,2024-02,61
C0097,2023-11,13
C0402,2024-09,63
C0297,2024-03,67
C0634,2024-04,22
C0460,2024-03,42
C0073,2024-04,86
C0039,2024-04,8
C0289,2024-04,47
C0012,2024-04,44
C0327,2024-04,34
C0362,2024-06,95
C0298,2024-04,35
C0428,2024-04,43
C0387,2024-03,36
C0416,2024-06,42
C0173,2023-07,3
C0427,2024-04,18
C0343,2024-07,72
C0664,2024-04,1
C0258,2024-09,94
C0206,2024-09,84
C0737,2024-04,3
C0098,2024-02,29
C0622,2024-05,16
C0724,2024-05,5
C0286,2024-05,98
C0235,2024-05,63
C0136,2026-06,67
C0264,2024-11,84
C0548,2024-05,9
C0171,2024-09,36
C0631,2024-05,4
C0693,2024-05,10
C0634,2024-07,29
C0297,2026-02,111
C0545,2024-09,4
C0298,2024-07,32
C0341,2025-01,179
C0212,2025-05,49
C0366,2024-06,50
C0351,2024-05,6
C0113,2024-10,117
C0428,2024-07,45
C0061,2024-06,66
C0068,2025-06,27
C0309,2024-06,5
C0086,2024-06,68
C0210,2024-06,52
C0394,2024-06,70
C0382,2024-10,82
C0514,2024-10,5
C0489,2024-06,1
C0266,2024-11,48
C0420,2024-11,48
C0155,2024-12,180
C0039,2024-07,3
C0289,2024-07,30
C0073,2024-07,59
C0012,2024-07,25
C0327,2024-07,38
C0126,2025-01,433
C0003,2025-03,10
C0737,2024-07,6
C0427,2024-07,8
C0005,2024-10,50
C0194,2024-10,90
C0349,2024-10,76
C0339,2024-10,53
C0149,2024-08,28
C0117,2024-10,59
C0437,2024-09,35
C0159,2024-08,56
C0065,2024-12,23
C0170,2024-08,89
C0582,2024-08,14
C0127,2025-02,56
C0651,2025-01,50
C0336,2024-10,12
C0223,2025-05,54
C0040,2024-09,129
C0512,2024-10,4
C0367,2024-09,38
C0406,2024-09,16
C0265,2024-08,10
C0257,2025-01,198
C0605,2024-10,1
C0210,2025-08,39
C0399,2025-02,71
C0042,2024-10,1
C0386,2024-08,44
C0249,2024-09,35
C0429,2025-02,34
C0452,2025-02,71
C0178,2024-11,51
C0037,2024-11,139
C0602,2024-11,27
C0326,2024-11,29
C0068,2024-11,30
C0489,2024-01,2
C0276,2025-09,136
C0162,2025-01,55
C0444,2025-01,75
C0744,2025-01,110
C0287,2025-01,77
C0013,2025-01,50
C0571,2025-01,9
C0157,2025-01,9
C0230,2025-02,32
C0368,2024-12,55
C0557,2025-02,46
C0676,2025-02,17
C0158,2025-03,90
C0379,2024-08,25
C0747,2025-02,22
C0543,2024-12,4
C0395,2025-05,46
C0713,2025-02,3
C0355,2025-07,51
C0606,2025-05,9
C0174,2025-05,21
C0137,2025-05,78
C0265,2025-04,14
C0718,2025-05,10
C0170,2025-04,111
C0379,2025-04,16
C0569,2025-05,12
C0159,2025-04,56
C0709,2022-03,1
C0049,2022-05,4
C0447,2022-05,1
C0296,2021-09,22
C0653,2022-06,2
C0564,2022-09,14
C0609,2022-09,3
C0740,2022-09,1
C0370,2022-09,3
C0601,2023-02,8
C0623,2023-02,4
C0432,2023-03,1
C0457,2023-06,33
C0593,2023-06,32
C0629,2023-07,3
C0329,2023-05,2
C0636,2023-06,5
C0148,2023-07,1
C0547,2023-11,1
C0301,2023-11,20
C0657,2023-11,5
C0309,2023-10,2
C0478,2024-02,80
C0479,2020-03,1
C0431,2020-07,56
C0549,2020-07,1
C0325,2020-07,1
C0696,2020-07,4
C0542,2020-07,3
C0720,2020-07,3
C0480,2020-08,2
C0447,2020-05,1
C0261,2020-06,2
C0553,2020-11,5
C0578,2020-12,1
C0741,2021-02,1
C0149,2026-01,50
C0506,2021-04,5
C0041,2020-01,1
C0020,2021-05,47
C0302,2021-05,52
C0345,2021-09,20
C0124,2021-05,4
C0409,2026-05,68
C0125,2026-05,78
C0019,2026-05,46
C0159,2026-01,209
C0166,2026-05,64
C0634,2026-08,56
C0181,2026-05,30
C0582,2026-01,44
C0386,2026-01,171
C0185,2026-05,77
C0510,2026-05,42
C0170,2026-01,517
C0430,2026-07,14
C0553,2026-07,43
C0265,2026-01,102
C0439,2026-07,20
C0026,2026-06,20
C0224,2026-01,158
C0327,2026-08,75
C0198,2026-07,1
C0120,2026-06,25
C0375,2026-07,27
C0264,2026-04,77
C0379,2026-01,104
C0378,2026-03,77
C0451,2026-06,91
C0422,2026-06,3
C0072,2025-03,116
C0473,2026-03,168
C0010,2026-03,88
C0343,2026-08,98
C0745,2024-03,11
C0115,2024-09,47
C0320,2024-09,63
C0516,2024-09,19
C0214,2024-11,36
C0215,2022-01,1
C0498,2026-01,39
C0152,2024-11,45
C0690,2025-01,3
C0149,2025-04,51
C0602,2025-06,28
C0498,2025-04,19
C0224,2025-04,51
C0357,2025-07,44
C0727,2025-11,55
C0143,2025-11,103
C0055,2025-11,26
C0552,2025-11,31
C0182,2025-11,38
C0138,2025-11,100
C0621,2024-09,2
C0517,2024-09,5
C0738,2024-09,2
C0224,2024-08,39
C0642,2025-03,20
C0363,2024-11,23
C0596,2024-09,1
C0108,2024-12,2
C0715,2025-01,22
C0580,2025-01,1
C0062,2025-07,49
C0313,2025-07,39
C0386,2025-04,62
C0276,2025-10,143
C0637,2025-03,3
C0053,2025-03,2
C0728,2025-07,71
C0739,2025-04,12
C0086,2025-08,83
C0582,2025-04,13
C0037,2025-06,161
C0266,2025-06,46
C0069,2025-09,37
C0146,2025-09,121
C0264,2025-06,126
C0394,2025-08,73
C0178,2025-06,61
C0363,2025-06,18
C0197,2025-07,21
C0266,2026-04,43
C0311,2025-11,58
C0153,2025-10,19
C0173,2025-07,2
C0061,2025-08,70
C0392,2025-06,3
C0362,2025-08,102
C0366,2025-08,49
C0169,2025-11,97
C0416,2025-08,38
C0011,2025-11,84
C0489,2025-08,2
C0146,2025-10,98
C0069,2025-10,26
C0175,2025-10,47
C0296,2025-10,24
C0267,2025-10,38
C0345,2025-10,21
C0024,2025-10,31
C0421,2025-10,24
C0240,2025-10,14
C0576,2025-11,20
C0178,2026-04,78
C0539,2025-11,8
C0666,2020-11,1
C0274,2020-11,1
C0617,2020-05,1
C0526,2021-03,3
C0022,2021-04,2
C0563,2021-04,1
C0016,2025-12,117
C0717,2025-12,1
C0273,2025-12,3
C0460,2026-02,67
C0296,2025-09,26
C0087,2025-07,2
C0248,2025-01,8
C0012,2026-08,41
C0387,2026-02,37
C0745,2026-02,6
C0298,2026-08,47
C0619,2026-05,18
C0502,2026-02,3
C0024,2025-09,23
C0392,2024-11,3
C0459,2026-03,77
C0684,2026-03,40
C0239,2026-03,63
C0650,2026-03,10
C0037,2026-04,176
C0214,2026-04,37
C0068,2026-04,38
C0152,2026-04,32
C0420,2026-04,52
C0363,2026-04,8
C0326,2026-04,11
C0513,2026-04,6
C0432,2026-04,4
C0602,2026-04,10
C0666,2026-07,1
C0392,2026-04,7
C0260,2026-01,8
C0163,2026-05,9
C0058,2026-06,121
C0743,2026-06,14
C0680,2026-05,19
C0428,2026-08,65
C0073,2026-08,101
C0289,2026-08,40
C0427,2026-08,23
C0479,2026-01,3
C0739,2026-01,22
C0214,2025-06,33
C0513,2025-06,6
C0420,2025-06,48
C0326,2025-06,28
C0152,2025-06,40
C0153,2025-09,20
C0267,2025-09,48
C0648,2025-01,2
C0535,2025-10,3
C0421,2025-09,24
C0535,2025-09,4
C0645,2025-11,1
C0597,2025-03,3
C0240,2025-09,16
C0054,2021-12,1
C0039,2026-08,6
C0025,2023-01,7
C0087,2022-07,2
C0361,2026-07,1
C0737,2026-08,2
C0374,2020-01,1
C0345,2025-09,17
C0704,2026-01,6
C0654,2025-09,2
C0453,2026-06,3
C0529,2026-06,3
C0664,2026-08,3
C0660,2026-08,3
C0531,2026-08,1
C0135,2026-08,1
C0175,2025-09,30
C0748,2025-12,3
C0099,2026-02,1
C0491,2026-02,1
C0706,2026-04,1
C0669,2026-08,1
C0712,2024-02,8
C0502,2024-03,4
C0099,2024-03,1
C0498,2024-08,14
C0739,2024-08,9
C0260,2024-08,1
C0432,2024-11,2
C0681,2024-12,3
C0309,2025-08,1
C0261,2024-05,1
C0660,2024-07,3
C0531,2024-07,1
C0513,2024-11,2
C0608,2025-02,1
C0629,2022-07,2
C0559,2023-02,1
C0397,2023-09,1
C0628,2025-03,2
C0449,2022-09,1
C0695,2023-06,3
C0108,2022-12,1
C0200,2021-12,59
C0317,2021-12,60
C0156,2021-12,46
C0577,2021-12,6
C0555,2021-08,11
C0430,2021-10,17
C0038,2021-12,37
C0027,2021-11,27
C0439,2021-10,15
C0294,2021-09,6
C0423,2021-11,49
C0687,2021-12,3
C0307,2022-04,50
C0256,2022-03,52
C0399,2022-01,216
C0557,2022-01,71
C0450,2021-06,34
C0429,2022-01,108
C0426,2022-01,95
C0127,2022-01,97
C0676,2022-01,32
C0452,2022-01,109
C0332,2021-01,53
C0230,2022-01,65
C0385,2021-01,94
C0031,2021-01,140
C0194,2020-04,37
C0578,2022-04,4
C0254,2022-04,105
C0103,2022-04,53
C0353,2021-12,3
C0275,2022-04,57
C0168,2024-02,25
C0292,2022-04,15
C0403,2022-04,12
C0747,2022-01,25
C0484,2022-04,37
C0029,2022-04,30
C0318,2022-07,13
C0241,2022-04,47
C0414,2022-03,39
C0337,2022-02,7
C0713,2022-01,8
C0340,2022-05,50
C0468,2022-05,49
C0678,2022-05,11
C0308,2022-05,7
C0418,2022-05,4
C0520,2022-05,9
C0630,2022-04,15
C0466,2020-12,1
C0396,2020-09,15
C0213,2021-07,11
C0486,2020-10,78
C0247,2020-02,38
C0417,2021-06,32
C0339,2020-12,28
C0216,2020-03,20
C0300,2020-03,79
C0167,2020-09,43
C0401,2020-09,50
C0313,2021-03,49
C0210,2020-11,40
C0446,2022-06,51
C0020,2022-06,48
C0499,2022-06,4
C0048,2022-06,50
C0338,2022-06,49
C0369,2022-06,125
C0302,2022-06,36
C0007,2022-06,45
C0293,2022-02,32
C0124,2022-06,13
C0183,2022-09,73
C0067,2022-02,124
C0121,2022-02,61
C0094,2022-07,29
C0133,2022-07,48
C0130,2022-07,45
C0310,2022-07,16
C0202,2022-07,85
C0483,2022-07,61
C0526,2022-07,2
C0608,2022-01,9
C0661,2022-05,1
C0150,2022-07,16
C0371,2022-10,28
C0636,2022-11,13
C0593,2022-11,20
C0249,2023-04,42
C0330,2022-10,68
C0201,2022-10,32
C0045,2022-10,55
C0347,2022-10,29
C0342,2022-10,54
C0002,2022-10,62
C0216,2022-11,21
C0300,2022-11,54
C0209,2022-09,45
C0457,2022-11,15
C0695,2022-11,3
C0205,2022-09,41
C0304,2022-09,118
C0057,2022-10,30
C0294,2022-10,6
C0143,2021-04,66
C0219,2023-01,100
C0416,2020-11,47
C0346,2022-12,41
C0328,2022-12,72
C0334,2022-12,53
C0312,2022-12,5
C0050,2022-12,62
C0556,2022-12,49
C0245,2022-12,65
C0550,2022-12,7
C0448,2022-12,42
C0123,2022-12,43
C0227,2022-12,35
C0518,2022-12,8
C0570,2022-12,9
C0716,2022-12,6
C0509,2022-12,12
C0644,2022-12,4
C0067,2023-03,181
C0487,2023-03,37
C0337,2023-03,11
C0250,2023-03,41
C0293,2023-03,63
C0700,2023-03,22
C0462,2023-03,27
C0121,2023-03,82
C0360,2023-01,101
C0378,2022-08,50
C0114,2023-01,100
C0176,2023-01,176
C0040,2023-02,100
C0171,2023-02,41
C0647,2023-03,12
C0030,2022-03,3
C0191,2023-01,98
C0249,2023-02,29
C0433,2023-03,2
C0530,2021-01,106
C0517,2023-04,3
C0402,2023-04,53
C0040,2023-04,90
C0206,2023-04,69
C0258,2023-04,77
C0320,2023-04,39
C0115,2023-04,35
C0596,2023-04,1
C0406,2023-04,14
C0171,2023-04,38
C0437,2023-04,35
C0516,2023-04,22
C0621,2023-04,2
C0367,2023-04,37
C0545,2023-04,5
C0615,2023-01,19
C0738,2023-04,5
C0295,2023-01,61
C0202,2023-07,84
C0130,2023-07,31
C0526,2023-07,9
C0133,2023-07,57
C0483,2023-07,49
C0150,2023-07,21
C0318,2023-07,14
C0183,2023-05,86
C0094,2023-07,44
C0310,2023-07,24
C0304,2023-05,138
C0017,2023-05,28
C0714,2023-08,31
C0391,2023-08,27
C0225,2023-08,58
C0537,2023-08,178
C0167,2023-08,29
C0419,2023-08,58
C0407,2023-08,76
C0412,2023-08,37
C0046,2023-08,27
C0228,2023-08,29
C0533,2023-08,8
C0398,2023-08,56
C0401,2023-08,22
C0475,2023-08,55
C0277,2023-08,40
C0193,2023-08,6
C0170,2023-06,86
C0396,2023-08,14
C0149,2023-06,34
C0184,2020-02,172
C0524,2023-08,4
C0386,2023-06,68
C0598,2023-01,18
C0379,2023-06,32
C0062,2023-09,34
C0197,2023-09,25
C0357,2023-09,29
C0728,2023-09,26
C0313,2023-09,25
C0355,2023-09,33
C0629,2023-09,6
C0250,2023-12,55
C0121,2023-12,66
C0487,2023-12,42
C0067,2023-12,193
C0700,2023-12,25
C0293,2023-12,84
C0462,2023-12,29
C0337,2023-12,19
C0230,2023-11,32
C0452,2023-11,58
C0426,2023-11,42
C0647,2023-12,5
C0433,2023-12,5
C0632,2021-12,1
C0082,2020-02,29
C0243,2020-02,49
C0043,2020-02,35
C0233,2020-02,45
C0021,2020-02,29
C0358,2020-01,280
C0141,2021-06,54
C0017,2021-02,32
C0617,2020-02,1
C0584,2020-01,84
C0352,2020-01,91
C0616,2020-01,40
C0383,2021-07,59
C0457,2020-03,32
C0538,2021-07,4
C0695,2020-03,2
C0117,2020-04,43
C0586,2020-01,23
C0593,2020-03,6
C0605,2020-04,4
C0347,2021-09,21
C0636,2020-03,4
C0565,2020-01,4
C0604,2020-01,14
C0678,2020-05,13
C0504,2020-05,3
C0340,2020-05,66
C0468,2020-05,52
C0418,2020-05,10
C0218,2020-06,55
C0144,2020-06,36
C0382,2020-04,98
C0424,2020-06,39
C0117,2020-12,71
C0322,2020-01,10
C0746,2020-06,7
C0541,2020-01,5
C0308,2020-05,4
C0277,2020-09,41
C0532,2020-01,15
C0113,2020-04,146
C0005,2020-04,35
C0195,2020-10,39
C0537,2020-09,138
C0193,2020-09,10
C0225,2020-09,35
C0407,2020-09,28
C0398,2020-09,44
C0046,2020-09,29
C0391,2020-09,35
C0419,2020-09,46
C0714,2020-09,16
C0129,2020-10,86
C0472,2020-10,51
C0183,2021-02,55
C0412,2020-09,22
C0211,2020-10,66
C0228,2020-09,42
C0179,2021-11,22
C0475,2020-09,61
C0311,2021-04,44
C0455,2020-10,40
C0539,2021-04,4
C0177,2020-10,18
C0349,2020-12,62
C0169,2021-04,30
C0194,2020-12,60
C0016,2020-07,34
C0061,2020-11,58
C0221,2020-08,58
C0481,2021-07,48
C0086,2020-11,47
C0362,2020-11,97
C0394,2020-11,39
C0366,2020-11,37
C0364,2021-08,24
C0382,2020-12,89
C0614,2020-01,12
C0558,2021-02,2
C0304,2021-02,97
C0205,2021-02,29
C0209,2021-02,42
C0333,2021-02,33
C0217,2021-01,62
C0685,2021-02,1
C0534,2021-02,4
C0736,2020-01,13
C0284,2021-01,4
C0042,2020-12,3
C0113,2020-12,149
C0563,2021-01,9
C0138,2021-04,44
C0197,2021-03,29
C0062,2021-03,34
C0357,2021-03,23
C0629,2021-03,7
C0728,2021-03,21
C0173,2021-03,2
C0355,2021-03,44
C0463,2021-08,29
C0633,2021-06,23
C0045,2021-09,70
C0372,2021-07,23
C0236,2021-07,43
C0128,2021-07,79
C0112,2021-07,12
C0033,2021-06,56
C0324,2021-05,42
C0139,2021-07,12
C0490,2021-07,11
C0165,2021-05,28
C0607,2021-07,2
C0226,2021-05,92
C0689,2021-07,7
C0270,2021-05,53
C0389,2021-05,15
C0371,2021-09,29
C0095,2021-07,9
C0405,2021-08,52
C0566,2021-08,3
C0727,2021-04,29
C0057,2021-09,52
C0721,2021-08,1
C0336,2020-12,10
C0298,2024-03,36
C0725,2021-08,5
C0104,2021-06,32
C0674,2021-08,3
C0323,2021-05,34
C0042,2020-04,4
C0473,2022-08,76
C0544,2021-08,3
C0456,2021-08,1
C0288,2021-11,5
C0501,2021-11,3
C0454,2021-11,12
C0583,2021-11,4
C0022,2021-01,8
C0306,2021-05,37
C0700,2022-02,14
C0487,2022-02,33
C0462,2022-02,30
C0250,2022-02,26
C0433,2022-02,3
C0647,2022-02,2
C0662,2021-09,4
C0339,2020-04,19
C0190,2020-01,8
C0626,2020-01,8
C0553,2021-10,8
C0552,2021-04,19
C0459,2022-08,61
C0010,2022-08,33
C0239,2022-08,47
C0684,2022-08,8
C0319,2023-01,36
C0534,2022-09,10
C0017,2022-09,32
C0333,2022-09,25
C0581,2022-12,3
C0504,2022-05,3
C0662,2022-10,4
C0488,2022-12,1
C0635,2022-10,2
C0209,2023-05,55
C0333,2023-05,19
C0205,2023-05,35
C0402,2023-02,52
C0224,2023-06,39
C0173,2023-09,3
C0553,2023-10,9
C0375,2023-10,13
C0439,2023-10,14
C0430,2023-10,12
C0375,2024-01,118
C0439,2024-01,80
C0460,2024-04,47
C0430,2024-01,61
C0297,2024-04,66
C0553,2024-01,78
C0682,2024-01,3
C0484,2024-10,37
C0102,2025-01,305
C0289,2024-03,49
C0575,2020-02,5
C0349,2020-04,62
C0520,2020-05,4
C0514,2020-04,3
C0085,2020-08,24
C0533,2020-09,8
C0524,2020-09,3
C0182,2021-04,17
C0044,2021-06,25
C0603,2021-09,25
C0506,2021-01,21
C0650,2022-08,1
C0534,2023-05,8
C0377,2023-05,1
C0685,2023-05,3
C0367,2023-02,43
C0558,2023-05,3
C0159,2023-06,46
C0148,2023-09,3
C0643,2023-09,1
C0411,2020-01,7
C0574,2020-09,2
C0497,2021-06,1
C0011,2021-04,30
C0679,2021-07,2
C0330,2021-09,55
C0251,2021-05,41
C0314,2021-07,1
C0087,2021-03,1
C0375,2021-10,18
C0067,2025-06,204
C0274,2021-10,1
C0001,2022-05,2
C0127,2023-11,57
C0343,2024-03,64
C0665,2024-02,10
C0557,2023-11,38
C0666,2024-01,1
C0460,2024-07,42
C0192,2024-02,51
C0387,2024-04,45
C0385,2025-11,58
C0206,2023-02,70
C0346,2024-12,67
C0745,2024-04,6
C0498,2023-06,12
C0073,2024-03,70
C0387,2024-07,42
C0428,2024-03,35
C0427,2024-03,19
C0502,2024-04,1
C0218,2024-05,84
C0067,2024-11,201
C0144,2024-05,24
C0473,2025-03,84
C0424,2024-05,43
C0500,2024-05,9
C0328,2024-12,120
C0636,2025-04,14
C0439,2024-06,17
C0375,2024-06,45
C0028,2024-02,46
C0553,2024-06,21
C0430,2024-06,19
C0250,2024-11,47
C0050,2024-12,97
C0241,2024-10,57
C0058,2025-05,104
C0739,2023-06,5
C0297,2024-07,77
C0745,2024-07,7
C0556,2024-12,70
C0254,2024-10,143
C0307,2024-10,55
C0275,2024-10,63
C0103,2024-10,26
C0029,2024-10,38
C0292,2024-10,30
C0172,2024-09,49
C0403,2024-10,13
C0121,2025-06,86
C0361,2024-01,1
C0107,2024-09,7
C0245,2024-12,86
C0630,2024-10,7
C0733,2024-10,1
C0216,2024-08,30
C0423,2026-05,73
C0123,2024-12,59
C0274,2024-01,3
C0593,2024-08,48
C0121,2024-11,91
C0487,2024-11,54
C0700,2024-11,21
