category_id,period,papers
C0080,2022Q1,72
C0576,2022Q1,10
C0368,2022Q1,38
C0445,2022Q1,46
C0090,2022Q1,6
C0253,2022Q1,28
C0285,2023Q1,21
C0539,2022Q1,14
C0278,2022Q1,59
C0272,2022Q1,66
C0609,2022Q1,7
C0527,2022Q1,16
C0063,2022Q1,158
C0578,2022Q1,12
C0356,2022Q1,4
C0246,2022Q1,19
C0519,2022Q1,7
C0543,2022Q1,5
C0182,2022Q1,22
C0142,2022Q1,2
C0030,2022Q1,8
C0675,2022Q1,28
C0566,2022Q1,4
C0281,2022Q1,2
C0600,2022Q1,7
C0238,2022Q1,27
C0242,2022Q1,10
C0109,2022Q1,23
C0438,2022Q1,5
C0187,2022Q1,3
C0329,2022Q1,5
C0403,2022Q1,7
C0415,2022Q1,29
C0416,2022Q1,17
C0404,2022Q1,3
C0585,2022Q1,4
C0035,2022Q1,12
C0366,2022Q1,37
C0741,2022Q1,3
C0740,2022Q1,2
C0667,2022Q1,23
C0722,2022Q1,2
C0096,2022Q1,2
C0248,2020Q1,1
C0479,2020Q1,1
C0215,2020Q1,1
C0074,2020Q1,1
C0669,2020Q2,1
C0597,2020Q2,1
C0208,2024Q3,110
C0661,2020Q2,2
C0264,2023Q3,99
C0618,2020Q1,1
C0359,2020Q2,2
C0376,2020Q1,1
C0531,2020Q2,3
C0390,2020Q1,1
C0645,2024Q1,6
C0743,2020Q2,1
C0637,2020Q2,2
C0683,2020Q1,1
C0438,2020Q3,8
C0495,2020Q3,1
C0645,2020Q3,7
C0281,2020Q3,3
C0449,2020Q3,3
C0609,2020Q3,5
C0108,2020Q3,1
C0195,2022Q4,111
C0091,2023Q2,64
C0722,2020Q3,1
C0171,2023Q1,100
C0072,2023Q4,182
C0405,2023Q2,140
C0502,2020Q4,2
C0404,2020Q3,4
C0547,2020Q4,1
C0330,2023Q4,111
C0526,2020Q4,4
C0371,2023Q4,87
C0549,2020Q4,2
C0260,2020Q4,2
C0392,2023Q4,13
C0234,2025Q2,121
C0738,2023Q4,4
C0654,2020Q4,1
C0268,2021Q1,1
C0031,2024Q4,139
C0379,2022Q3,58
C0486,2024Q1,307
C0258,2023Q1,123
C0541,2021Q1,1
C0663,2021Q1,1
C0413,2021Q1,1
C0638,2021Q1,3
C0149,2026Q1,35
C0484,2025Q3,131
C0131,2021Q1,1
C0687,2021Q1,4
C0379,2022Q2,53
C0006,2021Q2,4
C0576,2021Q2,6
C0544,2021Q2,1
C0063,2022Q4,180
C0091,2022Q4,74
C0064,2021Q2,4
C0040,2023Q3,173
C0282,2024Q3,150
C0467,2020Q1,1
C0566,2021Q2,1
C0067,2022Q2,275
C0302,2021Q2,2
C0096,2021Q2,5
C0536,2021Q2,2
C0054,2021Q2,2
C0613,2021Q3,2
C0292,2024Q1,62
C0184,2022Q3,468
C0131,2021Q3,1
C0564,2022Q4,32
C0734,2021Q3,1
C0387,2022Q2,107
C0405,2024Q1,151
C0238,2024Q1,43
C0172,2022Q2,49
C0351,2022Q2,17
C0514,2021Q3,2
C0176,2022Q2,222
C0673,2021Q4,1
C0361,2021Q4,1
C0287,2022Q2,49
C0040,2025Q2,316
C0246,2022Q4,30
C0082,2022Q3,73
C0546,2021Q4,1
C0054,2020Q3,1
C0296,2022Q2,43
C0219,2022Q3,92
C0377,2021Q4,1
C0159,2022Q2,88
C0048,2022Q4,112
C0048,2023Q2,116
C0385,2024Q4,67
C0348,2023Q4,87
C0029,2023Q2,61
C0077,2022Q1,2
C0489,2022Q1,3
C0507,2022Q1,1
C0470,2022Q1,3
C0041,2022Q1,1
C0441,2022Q1,6
C0705,2021Q4,3
C0108,2022Q1,2
C0411,2021Q4,1
C0681,2022Q1,2
C0674,2022Q1,7
C0624,2022Q1,3
C0008,2022Q1,8
C0496,2021Q4,1
C0006,2022Q1,1
C0544,2022Q1,5
C0485,2023Q1,23
C0501,2023Q1,18
C0499,2022Q1,3
C0379,2026Q2,98
C0184,2026Q2,587
C0130,2026Q2,605
C0473,2026Q2,327
C0447,2026Q1,20
C0409,2026Q2,232
C0146,2026Q2,295
C0293,2026Q2,328
C0021,2026Q2,115
C0360,2026Q2,85
C0341,2026Q2,361
C0315,2026Q2,187
C0557,2025Q4,70
C0166,2022Q2,110
C0125,2026Q1,161
C0212,2026Q2,260
C0286,2026Q2,300
C0460,2026Q2,176
C0598,2026Q2,59
C0140,2026Q2,215
C0153,2026Q2,33
C0133,2026Q2,256
C0028,2026Q2,265
C0224,2026Q2,280
C0174,2026Q2,76
C0170,2026Q2,452
C0024,2026Q2,173
C0010,2026Q2,183
C0393,2026Q2,228
C0192,2026Q2,207
C0191,2026Q2,175
C0223,2026Q2,220
C0137,2026Q2,127
C0337,2026Q2,91
C0287,2026Q2,146
C0202,2026Q2,123
C0310,2025Q1,65
C0433,2026Q2,28
C0684,2026Q2,41
C0125,2026Q2,171
C0318,2026Q2,137
C0235,2026Q2,203
C0219,2026Q2,469
C0097,2026Q2,36
C0267,2026Q2,417
C0431,2026Q2,193
C0310,2026Q1,78
C0310,2026Q2,101
C0159,2026Q1,227
C0239,2025Q1,22
C0257,2026Q2,47
C0166,2026Q2,119
C0301,2026Q2,127
C0464,2026Q2,96
C0082,2026Q2,212
C0651,2026Q2,31
C0013,2026Q2,59
C0400,2026Q2,323
C0247,2025Q1,165
C0122,2026Q2,345
C0233,2026Q2,111
C0150,2026Q2,72
C0271,2026Q2,247
C0149,2026Q2,29
C0121,2026Q2,338
C0386,2026Q2,173
C0622,2026Q2,58
C0542,2026Q2,64
C0297,2026Q2,195
C0239,2026Q2,28
C0067,2026Q2,397
C0069,2026Q2,30
C0168,2026Q2,9
C0265,2026Q2,44
C0175,2026Q2,120
C0351,2026Q2,59
C0582,2026Q2,30
C0089,2026Q2,154
C0094,2026Q1,177
C0350,2025Q2,195
C0212,2026Q1,242
C0094,2026Q2,225
C0159,2026Q2,284
C0631,2026Q2,24
C0387,2026Q2,75
C0423,2025Q2,314
C0208,2025Q3,125
C0243,2026Q2,182
C0421,2026Q2,70
C0185,2026Q2,227
C0162,2026Q2,60
C0548,2026Q2,22
C0418,2025Q4,72
C0378,2026Q2,227
C0247,2026Q2,185
C0016,2025Q2,127
C0487,2026Q2,117
C0181,2026Q2,105
C0172,2026Q1,71
C0189,2026Q2,295
C0106,2026Q2,324
C0049,2026Q2,16
C0250,2026Q2,246
C0075,2026Q3,50
C0194,2026Q3,179
C0323,2026Q3,125
C0349,2026Q3,83
C0423,2025Q4,304
C0141,2026Q3,196
C0154,2026Q3,71
C0383,2026Q3,131
C0018,2026Q3,138
C0038,2026Q3,146
C0419,2026Q3,21
C0619,2026Q2,25
C0033,2026Q3,99
C0251,2026Q3,186
C0352,2026Q3,103
C0407,2026Q3,252
C0385,2026Q3,73
C0209,2026Q3,92
C0532,2026Q3,43
C0509,2026Q3,16
C0245,2026Q3,38
C0304,2026Q3,202
C0443,2026Q3,192
C0005,2026Q3,77
C0237,2026Q3,335
C0398,2026Q3,68
C0270,2026Q3,178
C0358,2026Q3,137
C0225,2026Q3,120
C0346,2026Q3,85
C0236,2026Q3,74
C0435,2026Q3,105
C0391,2026Q3,69
C0430,2026Q3,29
C0112,2026Q3,33
C0633,2026Q3,36
C0306,2026Q3,79
C0334,2026Q3,128
C0134,2026Q3,88
C0217,2026Q3,38
C0699,2026Q3,6
C0123,2026Q3,133
C0380,2026Q3,52
C0227,2026Q3,74
C0050,2026Q3,136
C0534,2026Q3,41
C0388,2026Q3,18
C0616,2026Q3,56
C0468,2025Q4,474
C0205,2026Q3,55
C0113,2026Q3,114
C0151,2026Q3,136
C0328,2026Q3,199
C0592,2026Q3,52
C0276,2026Q2,8
C0481,2026Q3,74
C0553,2026Q3,80
C0537,2026Q3,165
C0382,2026Q3,117
C0506,2026Q3,29
C0726,2026Q3,20
C0381,2026Q3,61
C0533,2026Q3,50
C0259,2026Q3,66
C0200,2026Q3,66
C0156,2026Q3,213
C0183,2026Q3,155
C0685,2026Q3,9
C0439,2026Q3,28
C0222,2026Q3,32
C0556,2026Q3,108
C0440,2026Q3,7
C0076,2026Q3,61
C0417,2026Q3,104
C0448,2026Q3,90
C0224,2025Q1,119
C0321,2026Q3,66
C0339,2026Q3,166
C0017,2026Q3,41
C0482,2026Q3,191
C0188,2026Q3,123
C0117,2026Q3,169
C0490,2026Q3,17
C0139,2026Q3,26
C0530,2026Q3,89
C0409,2026Q1,219
C0653,2026Q3,24
C0332,2026Q3,46
C0350,2025Q4,216
C0034,2026Q3,42
C0486,2025Q3,364
C0031,2026Q3,85
C0070,2026Q3,122
C0450,2026Q3,33
C0298,2025Q4,114
C0389,2026Q3,154
C0547,2026Q2,8
C0254,2025Q3,400
C0475,2026Q3,40
C0193,2026Q3,27
C0198,2026Q3,1
C0293,2026Q1,251
C0723,2026Q3,29
C0128,2026Q3,99
C0604,2026Q3,12
C0317,2026Q3,45
C0462,2026Q1,90
C0089,2026Q1,151
C0324,2026Q3,72
C0538,2026Q3,9
C0095,2026Q3,26
C0425,2026Q3,18
C0412,2026Q3,70
C0527,2025Q3,58
C0226,2026Q3,14
C0750,2026Q3,35
C0577,2026Q3,45
C0714,2026Q3,66
C0163,2026Q2,48
C0213,2026Q3,35
C0312,2026Q3,26
C0208,2023Q2,89
C0462,2026Q2,53
C0161,2025Q3,107
C0110,2026Q3,2
C0446,2025Q3,241
C0101,2026Q2,155
C0165,2026Q3,28
C0178,2025Q4,247
C0718,2026Q2,31
C0284,2026Q3,5
C0478,2025Q2,178
C0401,2026Q3,44
C0044,2026Q3,52
C0167,2026Q3,45
C0587,2026Q3,30
C0586,2026Q3,3
C0122,2022Q3,204
C0220,2025Q2,48
C0301,2022Q3,72
C0170,2025Q1,234
C0277,2026Q3,21
C0227,2024Q4,64
C0571,2022Q2,3
C0067,2026Q1,361
C0046,2026Q3,31
C0688,2026Q3,3
C0521,2026Q3,26
C0167,2024Q4,88
C0169,2025Q3,177
C0114,2026Q2,64
C0203,2024Q3,73
C0311,2024Q1,141
C0298,2025Q2,90
C0004,2025Q3,127
C0027,2023Q4,76
C0298,2023Q4,108
C0104,2026Q3,58
C0184,2025Q1,566
C0019,2026Q2,68
C0712,2025Q4,76
C0590,2023Q3,10
C0420,2023Q3,88
C0208,2024Q1,81
C0497,2026Q3,3
C0060,2025Q3,157
C0395,2022Q2,78
C0510,2022Q2,46
C0080,2024Q3,100
C0012,2023Q4,109
C0647,2024Q2,14
C0106,2026Q1,310
C0541,2026Q3,4
C0155,2024Q3,402
C0247,2026Q1,162
C0235,2022Q3,130
C0372,2026Q3,23
C0172,2026Q2,95
C0228,2026Q3,56
C0235,2026Q1,231
C0052,2026Q3,10
C0316,2023Q3,100
C0477,2026Q3,5
C0584,2026Q3,8
C0736,2026Q3,12
C0308,2023Q3,11
C0195,2024Q3,171
C0353,2026Q3,12
C0170,2024Q2,232
C0048,2025Q3,202
C0418,2023Q4,19
C0550,2026Q3,21
C0455,2025Q3,247
C0072,2025Q4,402
C0130,2025Q1,161
C0300,2023Q1,141
C0267,2026Q1,413
C0021,2026Q1,131
C0102,2025Q4,290
C0418,2025Q2,65
C0160,2022Q4,24
C0458,2025Q3,79
C0203,2024Q1,82
C0124,2024Q1,43
C0502,2026Q2,5
C0170,2026Q1,415
C0208,2022Q4,73
C0292,2025Q3,63
C0615,2026Q2,24
C0232,2026Q2,140
C0401,2024Q4,59
C0420,2025Q4,163
C0347,2023Q3,46
C0250,2026Q1,192
C0558,2026Q3,5
C0004,2023Q2,114
C0086,2025Q3,204
C0379,2026Q1,63
C0665,2024Q2,24
C0333,2026Q3,8
C0243,2026Q1,138
C0214,2025Q2,57
C0057,2025Q2,153
C0336,2026Q3,18
C0028,2026Q1,230
C0013,2026Q1,61
C0140,2022Q2,75
C0049,2026Q1,15
C0059,2025Q4,69
C0122,2026Q1,314
C0024,2026Q1,135
C0341,2025Q1,239
C0561,2026Q3,5
C0614,2026Q3,4
C0043,2026Q2,126
C0375,2026Q3,59
C0514,2026Q3,10
C0581,2026Q3,11
C0452,2025Q2,161
C0296,2026Q2,117
C0524,2026Q3,19
C0715,2026Q2,22
C0473,2026Q1,318
C0554,2026Q3,6
C0477,2021Q3,1
C0022,2026Q3,2
C0460,2026Q1,191
C0103,2025Q3,44
C0677,2026Q3,10
C0570,2026Q3,10
C0175,2026Q1,95
C0357,2025Q4,153
C0739,2026Q1,13
C0098,2025Q4,177
C0594,2026Q2,10
C0137,2026Q1,114
C0337,2026Q1,69
C0320,2025Q4,198
C0159,2025Q1,129
C0574,2026Q3,4
C0355,2025Q4,79
C0129,2025Q3,142
C0408,2025Q3,106
C0196,2023Q2,165
C0725,2025Q3,7
C0395,2025Q1,79
C0223,2026Q1,222
C0196,2025Q3,190
C0176,2026Q1,220
C0395,2026Q2,120
C0258,2025Q4,346
C0138,2025Q3,225
C0009,2025Q3,516
C0378,2026Q1,131
C0107,2026Q2,26
C0462,2025Q1,81
C0496,2026Q3,2
C0622,2026Q1,50
C0191,2026Q1,142
C0127,2025Q2,139
C0427,2025Q4,43
C0539,2025Q3,16
C0670,2026Q3,9
C0365,2026Q2,18
C0603,2025Q2,27
C0636,2025Q4,34
C0100,2025Q3,124
C0466,2026Q3,6
C0644,2026Q3,11
C0238,2025Q3,55
C0350,2023Q4,193
C0665,2025Q1,18
C0249,2025Q4,53
C0607,2026Q3,5
C0605,2026Q3,4
C0341,2026Q1,272
C0480,2026Q3,3
C0665,2026Q2,39
C0367,2025Q4,182
C0421,2026Q1,66
C0464,2026Q1,85
C0512,2026Q3,4
C0459,2026Q2,112
C0626,2026Q3,15
C0403,2024Q1,9
C0136,2023Q3,85
C0130,2024Q2,138
C0013,2022Q3,38
C0582,2024Q2,33
C0039,2023Q4,9
C0156,2024Q4,187
C0451,2025Q4,232
C0206,2025Q4,276
C0354,2025Q3,142
C0411,2026Q3,2
C0322,2026Q3,4
C0028,2025Q1,155
C0575,2026Q2,24
C0264,2025Q4,253
C0143,2025Q3,208
C0303,2025Q4,48
C0120,2023Q4,88
C0347,2025Q4,86
C0056,2023Q2,96
C0368,2024Q3,62
C0004,2024Q1,102
C0082,2026Q1,181
C0518,2026Q3,16
C0472,2023Q2,155
C0679,2026Q3,6
C0233,2026Q1,98
C0705,2026Q3,2
C0164,2024Q1,67
C0539,2023Q2,11
C0032,2026Q3,10
C0275,2025Q3,144
C0232,2026Q1,123
C0107,2026Q1,12
C0317,2020Q1,16
C0398,2020Q1,61
C0113,2020Q1,188
C0382,2020Q1,158
C0270,2020Q1,76
C0141,2020Q1,132
C0614,2020Q1,10
C0251,2020Q1,54
C0475,2020Q1,32
C0154,2020Q1,123
C0151,2020Q1,81
C0031,2020Q1,89
C0719,2020Q1,4
C0128,2020Q1,168
C0038,2020Q1,60
C0328,2020Q1,151
C0383,2020Q1,69
C0533,2020Q1,44
C0417,2020Q1,92
C0209,2020Q1,119
C0225,2020Q1,128
C0323,2020Q1,49
C0324,2020Q1,108
C0334,2020Q1,135
C0277,2020Q1,56
C0075,2020Q1,49
C0327,2020Q3,37
C0407,2020Q1,56
C0375,2020Q1,102
C0076,2020Q1,45
C0050,2020Q1,118
C0183,2020Q1,175
C0321,2020Q1,21
C0430,2020Q1,55
C0358,2020Q1,205
C0481,2020Q1,60
C0245,2020Q1,52
C0200,2020Q1,121
C0336,2020Q1,21
C0177,2020Q2,101
C0134,2020Q1,116
C0117,2020Q1,122
C0304,2020Q1,239
C0123,2020Q1,88
C0256,2020Q2,132
C0034,2020Q1,26
C0156,2020Q1,116
C0167,2020Q1,55
C0482,2020Q1,100
C0188,2020Q1,87
C0587,2020Q1,20
C0435,2020Q1,68
C0391,2020Q1,53
C0401,2020Q1,51
C0385,2020Q1,41
C0412,2020Q1,81
C0512,2020Q1,10
C0259,2020Q1,73
C0553,2020Q1,7
C0349,2020Q1,159
C0136,2020Q3,82
C0581,2020Q1,16
C0584,2020Q1,39
C0443,2020Q1,65
C0017,2020Q1,57
C0205,2020Q1,42
C0194,2020Q1,91
C0450,2020Q1,35
C0070,2020Q1,67
C0091,2020Q2,54
C0679,2020Q1,10
C0616,2020Q1,40
C0389,2020Q1,81
C0537,2020Q1,85
C0381,2020Q1,14
C0104,2020Q1,58
C0193,2020Q1,18
C0165,2020Q1,33
C0139,2020Q1,44
C0697,2020Q1,6
C0633,2020Q1,24
C0560,2020Q1,8
C0217,2020Q1,44
C0714,2020Q1,35
C0306,2020Q1,113
C0005,2020Q1,50
C0530,2020Q1,57
C0046,2020Q1,15
C0448,2020Q1,62
C0222,2020Q1,24
C0044,2020Q1,33
C0237,2020Q1,164
C0532,2020Q1,12
C0227,2020Q1,47
C0440,2020Q1,17
C0506,2020Q1,14
C0592,2020Q1,18
C0419,2020Q1,26
C0018,2020Q1,31
C0538,2020Q1,8
C0439,2020Q1,26
C0332,2020Q1,38
C0472,2020Q2,174
C0372,2020Q1,34
C0161,2020Q2,58
C0196,2020Q2,126
C0207,2020Q1,3
C0226,2020Q1,17
C0228,2020Q1,43
C0112,2020Q1,11
C0380,2020Q1,57
C0590,2020Q3,14
C0352,2020Q1,51
C0213,2020Q1,44
C0726,2020Q1,2
C0346,2020Q1,55
C0060,2020Q2,91
C0556,2020Q1,25
C0101,2021Q1,47
C0518,2020Q1,13
C0033,2020Q1,98
C0022,2020Q1,11
C0004,2023Q4,143
C0128,2020Q4,161
C0550,2020Q1,7
C0653,2020Q1,7
C0100,2020Q2,91
C0171,2024Q1,111
C0685,2020Q1,5
C0484,2020Q2,114
C0339,2020Q1,38
C0211,2020Q2,197
C0236,2020Q1,25
C0577,2020Q1,10
C0190,2020Q1,6
C0541,2020Q1,5
C0446,2020Q2,85
C0687,2020Q1,5
C0468,2021Q2,90
C0723,2020Q1,9
C0534,2020Q1,2
C0626,2020Q1,4
C0521,2020Q1,17
C0411,2020Q1,1
C0490,2020Q1,9
C0032,2020Q1,10
C0570,2020Q1,9
C0333,2020Q1,7
C0686,2020Q1,6
C0558,2020Q1,2
C0221,2020Q2,115
C0403,2020Q2,30
C0589,2020Q1,3
C0267,2021Q1,96
C0563,2020Q1,4
C0604,2020Q1,12
C0670,2020Q1,9
C0048,2020Q2,93
C0509,2020Q1,12
C0129,2020Q2,113
C0272,2020Q2,91
C0688,2020Q1,6
C0029,2023Q3,51
C0362,2020Q2,143
C0195,2020Q2,61
C0116,2020Q1,3
C0131,2020Q1,2
C0565,2020Q1,3
C0369,2020Q2,246
C0095,2020Q1,8
C0605,2020Q1,4
C0174,2021Q1,27
C0033,2020Q4,132
C0371,2020Q3,50
C0086,2020Q2,133
C0391,2020Q4,66
C0736,2020Q1,5
C0138,2020Q2,82
C0179,2020Q3,29
C0677,2020Q1,6
C0405,2020Q2,119
C0061,2020Q2,131
C0314,2020Q1,3
C0425,2020Q1,13
C0427,2024Q1,40
C0042,2020Q1,9
C0689,2020Q1,14
C0666,2020Q1,3
C0189,2021Q3,179
C0208,2020Q2,59
C0465,2020Q2,162
C0322,2020Q1,8
C0318,2021Q4,50
C0271,2021Q3,83
C0750,2020Q1,8
C0172,2021Q1,60
C0408,2020Q2,81
C0194,2022Q2,140
C0282,2020Q2,91
C0132,2020Q2,190
C0486,2020Q2,189
C0364,2020Q2,62
C0088,2020Q2,87
C0290,2020Q2,49
C0423,2020Q3,112
C0254,2020Q2,149
C0083,2020Q2,108
C0347,2021Q2,68
C0329,2020Q2,10
C0727,2020Q2,37
C0164,2020Q2,66
C0105,2020Q2,100
C0461,2020Q2,95
C0667,2020Q2,17
C0071,2020Q2,101
C0609,2020Q2,8
C0566,2020Q2,3
C0463,2020Q2,59
C0458,2020Q2,68
C0499,2020Q2,7
C0241,2020Q2,174
C0155,2020Q2,171
C0051,2020Q2,7
C0063,2020Q2,161
C0539,2020Q2,14
C0275,2020Q2,140
C0311,2020Q2,149
C0278,2020Q2,51
C0460,2021Q1,90
C0169,2020Q2,60
C0354,2020Q2,74
C0338,2020Q2,73
C0238,2020Q2,18
C0552,2020Q2,26
C0009,2020Q2,175
C0007,2020Q2,113
C0299,2020Q2,14
C0203,2020Q2,69
C0436,2020Q2,126
C0469,2020Q2,34
C0368,2020Q2,49
C0056,2020Q2,65
C0004,2020Q2,82
C0029,2020Q2,54
C0438,2020Q2,7
C0143,2020Q2,153
C0455,2020Q2,133
C0011,2020Q2,42
C0206,2020Q3,183
C0210,2020Q2,58
C0307,2020Q2,100
C0280,2020Q2,65
C0160,2020Q2,23
C0394,2020Q2,65
C0414,2020Q2,69
C0103,2020Q2,62
C0567,2020Q2,1
C0474,2020Q2,78
C0741,2020Q2,6
C0170,2021Q4,167
C0347,2020Q3,60
C0186,2020Q2,64
C0256,2023Q1,169
C0030,2020Q2,10
C0564,2020Q2,29
C0366,2020Q2,29
C0008,2020Q2,4
C0449,2020Q2,5
C0064,2020Q2,4
C0470,2020Q2,4
C0404,2020Q2,4
C0047,2020Q2,51
C0080,2020Q2,61
C0085,2020Q2,23
C0527,2020Q2,16
C0292,2020Q2,22
C0441,2020Q2,4
C0055,2020Q2,81
C0323,2020Q4,78
C0252,2020Q2,56
C0600,2020Q2,2
C0020,2020Q2,66
C0493,2020Q2,43
C0096,2020Q2,3
C0341,2021Q1,228
C0370,2020Q2,4
C0166,2021Q1,81
C0182,2020Q2,24
C0519,2020Q2,7
C0551,2020Q2,10
C0102,2020Q3,146
C0445,2020Q2,57
C0536,2020Q2,4
C0035,2020Q2,7
C0416,2020Q2,25
C0555,2020Q2,10
C0056,2023Q3,103
C0066,2020Q2,45
C0630,2020Q2,16
C0269,2020Q3,108
C0145,2020Q2,59
C0284,2020Q1,4
C0478,2020Q3,82
C0234,2020Q3,117
C0253,2020Q2,17
C0057,2020Q3,170
C0402,2020Q3,133
C0485,2020Q3,32
C0144,2020Q3,59
C0454,2020Q3,52
C0367,2020Q3,89
C0258,2020Q3,77
C0343,2020Q3,41
C0452,2020Q3,83
C0504,2020Q3,7
C0300,2020Q3,126
C0037,2020Q3,218
C0002,2020Q3,40
C0026,2020Q3,40
C0340,2020Q3,152
C0178,2020Q3,107
C0429,2020Q3,114
C0316,2020Q3,70
C0214,2020Q3,44
C0171,2020Q3,80
C0437,2020Q3,67
C0152,2020Q3,67
C0027,2020Q3,81
C0320,2020Q3,60
C0671,2020Q3,32
C0220,2020Q3,54
C0420,2020Q3,161
C0045,2020Q3,72
C0249,2020Q3,38
C0350,2020Q3,90
C0476,2020Q3,40
C0355,2020Q3,57
C0127,2020Q3,87
C0451,2020Q3,83
C0062,2020Q3,15
C0197,2020Q3,30
C0120,2020Q3,67
C0242,2020Q2,13
C0326,2020Q3,43
C0017,2020Q4,70
C0676,2020Q3,14
C0399,2020Q3,43
C0218,2020Q3,127
C0289,2020Q3,71
C0596,2020Q3,2
C0065,2020Q2,6
C0012,2020Q3,73
C0342,2020Q3,11
C0528,2020Q3,2
C0424,2020Q3,134
C0170,2021Q3,144
C0298,2020Q3,90
C0415,2020Q2,33
C0515,2020Q3,12
C0158,2020Q3,156
C0115,2020Q3,65
C0428,2020Q3,59
C0058,2020Q3,77
C0098,2020Q3,52
C0330,2020Q3,75
C0545,2020Q3,9
C0070,2020Q4,75
C0264,2020Q3,77
C0695,2020Q3,6
C0206,2021Q2,133
C0073,2020Q3,34
C0634,2020Q3,25
C0040,2021Q2,93
C0728,2020Q3,39
C0612,2020Q2,6
C0068,2020Q3,1
C0603,2020Q3,17
C0557,2020Q3,46
C0255,2020Q3,30
C0309,2020Q2,7
C0389,2020Q4,90
C0040,2020Q3,85
C0572,2020Q3,7
C0357,2020Q3,36
C0263,2020Q3,7
C0273,2020Q3,7
C0517,2020Q3,9
C0348,2020Q3,51
C0427,2020Q3,64
C0578,2020Q2,2
C0303,2020Q3,27
C0540,2020Q2,8
C0003,2020Q3,39
C0072,2020Q3,94
C0266,2020Q3,11
C0712,2020Q3,16
C0495,2020Q2,1
C0059,2020Q3,25
C0501,2020Q3,12
C0016,2020Q3,93
C0593,2020Q3,19
C0201,2020Q3,9
C0235,2021Q3,118
C0258,2021Q2,119
C0363,2020Q3,53
C0747,2020Q3,14
C0053,2020Q3,6
C0457,2020Q3,12
C0629,2020Q3,8
C0039,2020Q3,4
C0746,2020Q3,23
C0395,2021Q3,62
C0490,2020Q4,26
C0529,2020Q3,2
C0018,2020Q4,40
C0694,2020Q3,13
C0212,2021Q1,123
C0216,2020Q3,63
C0432,2020Q3,6
C0500,2020Q3,7
C0468,2020Q3,73
C0590,2022Q1,7
C0173,2020Q3,5
C0308,2020Q3,29
C0656,2020Q3,1
C0106,2021Q1,96
C0456,2020Q2,3
C0288,2020Q3,16
C0106,2021Q3,129
C0046,2020Q4,19
C0235,2026Q3,139
C0506,2020Q4,17
C0392,2020Q3,9
C0513,2020Q3,7
C0608,2020Q3,7
C0621,2020Q3,2
C0642,2020Q3,7
C0406,2020Q3,29
C0410,2020Q3,18
C0426,2020Q3,4
C0120,2022Q4,72
C0418,2020Q3,12
C0287,2021Q3,46
C0089,2021Q4,128
C0025,2020Q3,1
C0230,2020Q3,48
C0120,2021Q2,85
C0283,2020Q3,1
C0218,2021Q2,136
C0516,2020Q3,8
C0678,2020Q3,17
C0661,2020Q3,6
C0294,2020Q3,6
C0520,2020Q3,5
C0136,2021Q2,99
C0725,2020Q2,5
C0602,2020Q3,17
C0422,2020Q3,3
C0531,2020Q3,4
C0127,2021Q2,94
C0358,2020Q4,207
C0737,2020Q3,7
C0200,2020Q4,124
C0154,2020Q4,120
C0209,2020Q4,121
C0304,2020Q4,227
C0736,2020Q4,10
C0561,2020Q4,8
C0113,2020Q4,229
C0481,2020Q4,66
C0038,2020Q4,66
C0207,2020Q4,1
C0616,2020Q4,40
C0349,2020Q4,143
C0383,2020Q4,80
C0396,2020Q4,16
C0117,2020Q4,145
C0212,2021Q3,131
C0537,2020Q4,114
C0334,2020Q4,137
C0321,2020Q4,26
C0188,2020Q4,144
C0183,2020Q4,192
C0237,2020Q4,248
C0482,2020Q4,134
C0443,2020Q4,113
C0375,2020Q4,67
C0225,2020Q4,148
C0448,2020Q4,81
C0277,2020Q4,107
C0141,2020Q4,137
C0139,2020Q4,75
C0382,2020Q4,161
C0439,2020Q4,49
C0031,2020Q4,92
C0104,2020Q4,79
C0475,2020Q4,31
C0184,2021Q1,449
C0714,2020Q4,43
C0419,2020Q4,42
C0050,2020Q4,116
C0328,2020Q4,194
C0151,2020Q4,107
C0530,2020Q4,72
C0251,2020Q4,88
C0194,2020Q4,93
C0324,2020Q4,110
C0509,2020Q4,18
C0412,2020Q4,63
C0205,2020Q4,32
C0156,2020Q4,127
C0521,2020Q4,13
C0417,2020Q4,98
C0044,2020Q4,39
C0435,2020Q4,78
C0750,2020Q4,7
C0450,2020Q4,43
C0584,2020Q4,49
C0165,2020Q4,47
C0570,2020Q4,10
C0352,2020Q4,70
C0167,2020Q4,60
C0407,2020Q4,57
C0430,2020Q4,81
C0673,2020Q4,5
C0086,2023Q4,177
C0228,2020Q4,52
C0123,2020Q4,90
C0385,2020Q4,50
C0134,2020Q4,119
C0217,2020Q4,44
C0670,2020Q4,12
C0332,2020Q4,47
C0245,2020Q4,57
C0034,2020Q4,35
C0346,2020Q4,60
C0076,2020Q4,79
C0306,2020Q4,135
C0219,2021Q4,117
C0333,2020Q4,4
C0589,2020Q4,7
C0716,2020Q4,9
C0553,2020Q4,8
C0592,2020Q4,35
C0689,2020Q4,13
C0398,2020Q4,66
C0259,2020Q4,68
C0005,2020Q4,37
C0558,2020Q4,1
C0425,2020Q4,19
C0213,2020Q4,36
C0587,2020Q4,30
C0541,2020Q4,3
C0032,2020Q4,12
C0560,2020Q4,9
C0339,2020Q4,43
C0227,2020Q4,42
C0679,2020Q4,5
C0270,2020Q4,116
C0380,2020Q4,50
