category_id,month,papers
C0570,2022-04,7
C0686,2022-03,5
C0736,2022-04,3
C0699,2022-03,1
C0460,2022-05,39
C0616,2022-04,17
C0558,2022-04,3
C0245,2022-04,11
C0518,2022-04,8
C0584,2022-04,18
C0644,2022-04,5
C0688,2022-04,6
C0586,2022-04,4
C0581,2022-04,6
C0534,2022-04,6
C0532,2022-04,13
C0604,2022-04,3
C0509,2022-04,7
C0123,2022-04,18
C0716,2022-04,1
C0541,2022-04,1
C0626,2022-04,2
C0677,2022-04,6
C0387,2022-05,49
C0526,2022-05,6
C0286,2022-05,48
C0202,2022-05,53
C0297,2022-05,27
C0498,2022-05,14
C0381,2022-03,5
C0548,2022-05,4
C0442,2021-11,1
C0647,2025-05,5
C0191,2025-09,76
C0487,2025-10,61
C0101,2026-01,135
C0665,2025-05,7
C0746,2025-03,9
C0559,2025-01,4
C0363,2025-12,16
C0081,2025-05,2
C0473,2024-08,78
C0026,2025-06,24
C0002,2025-06,94
C0402,2025-06,73
C0045,2025-06,48
C0588,2025-06,3
C0057,2025-06,48
C0040,2025-06,150
C0406,2025-06,20
C0060,2025-08,229
C0516,2025-06,8
C0367,2025-06,63
C0206,2025-06,76
C0289,2025-03,46
C0338,2025-11,118
C0171,2025-06,34
C0635,2025-06,7
C0555,2025-08,35
C0743,2025-06,16
C0473,2026-01,390
C0437,2026-04,138
C0603,2025-06,21
C0294,2025-06,5
C0593,2025-03,49
C0517,2025-06,8
C0624,2025-08,11
C0405,2025-08,65
C0598,2025-09,38
C0409,2022-11,33
C0168,2025-09,21
C0176,2025-09,86
C0341,2025-09,91
C0393,2025-09,94
C0140,2025-09,40
C0257,2025-10,52
C0487,2025-09,51
C0744,2025-09,27
C0295,2025-09,28
C0715,2025-09,10
C0420,2025-12,64
C0143,2025-08,64
C0700,2025-09,26
C0651,2025-09,11
C0552,2025-08,31
C0257,2025-09,38
C0214,2026-06,45
C0665,2025-09,10
C0462,2025-09,12
C0248,2025-09,2
C0444,2025-09,17
C0160,2025-08,11
C0218,2025-03,89
C0645,2025-08,2
C0647,2025-09,11
C0414,2025-08,53
C0366,2025-11,70
C0594,2025-09,3
C0615,2025-09,11
C0233,2026-02,69
C0571,2025-09,1
C0415,2025-08,13
C0696,2025-01,9
C0747,2025-07,30
C0318,2026-05,47
C0582,2026-05,14
C0079,2025-08,4
C0122,2026-01,424
C0122,2025-04,150
C0061,2025-11,84
C0416,2025-11,47
C0196,2025-11,84
C0441,2025-11,4
C0362,2025-11,91
C0672,2025-11,38
C0152,2025-12,46
C0184,2026-01,751
C0402,2026-04,87
C0094,2026-03,62
C0540,2025-11,3
C0651,2025-10,9
C0647,2025-10,12
C0130,2026-05,249
C0182,2025-08,17
C0301,2026-01,64
C0140,2025-10,53
C0176,2025-10,83
C0409,2026-02,90
C0712,2025-12,36
C0476,2025-12,75
C0214,2025-12,20
C0513,2025-12,7
C0694,2025-12,19
C0444,2022-10,7
C0269,2025-12,61
C0410,2025-12,78
C0515,2025-12,14
C0504,2025-07,9
C0602,2025-12,11
C0611,2025-12,4
C0671,2025-12,41
C0590,2025-12,6
C0715,2025-10,20
C0471,2025-12,4
C0184,2026-02,277
C0410,2026-06,56
C0235,2026-05,71
C0572,2025-12,17
C0637,2025-07,1
C0351,2026-05,20
C0163,2025-04,10
C0654,2025-01,3
C0179,2025-07,36
C0122,2026-02,139
C0206,2026-04,81
C0301,2026-02,35
C0340,2026-08,55
C0002,2026-04,115
C0243,2026-02,89
C0243,2026-01,193
C0617,2026-02,2
C0010,2026-02,91
C0378,2026-02,74
C0185,2026-01,179
C0473,2026-02,146
C0459,2026-01,150
C0185,2026-02,62
C0557,2023-06,45
C0680,2026-02,29
C0459,2026-02,72
C0409,2026-01,157
C0010,2026-01,197
C0684,2026-02,31
C0625,2026-02,13
C0510,2026-02,48
C0233,2026-01,278
C0619,2026-02,11
C0619,2026-01,27
C0124,2025-11,8
C0378,2026-01,150
C0657,2026-02,4
C0510,2026-01,94
C0650,2026-02,6
C0147,2026-01,4
C0684,2026-01,99
C0657,2026-01,20
C0163,2026-02,5
C0476,2026-06,71
C0547,2026-01,6
C0163,2026-01,20
C0575,2026-01,40
C0598,2025-10,48
C0248,2025-10,2
C0130,2026-03,203
C0071,2024-12,44
C0575,2026-02,1
C0506,2026-07,14
C0406,2024-02,17
C0045,2026-04,55
C0745,2023-11,8
C0634,2025-03,21
C0257,2023-02,66
C0295,2025-10,39
C0301,2024-03,30
C0460,2026-03,75
C0058,2026-04,89
C0286,2026-03,64
C0406,2026-04,81
C0516,2026-04,15
C0235,2026-03,108
C0318,2026-03,52
C0367,2026-04,78
C0386,2026-03,58
C0297,2026-03,64
C0330,2026-04,129
C0387,2026-03,33
C0545,2026-04,12
C0026,2026-04,25
C0420,2026-06,45
C0517,2026-04,14
C0526,2026-03,7
C0724,2026-03,3
C0557,2026-08,44
C0294,2026-04,10
C0202,2026-03,69
C0143,2021-05,44
C0738,2026-04,3
C0099,2026-03,3
C0152,2026-06,49
C0656,2026-04,10
C0498,2026-03,24
C0743,2026-04,8
C0717,2026-04,1
C0529,2026-04,9
C0387,2026-05,35
C0631,2026-03,8
C0204,2026-01,1
C0266,2026-06,20
C0671,2026-06,40
C0712,2026-06,42
C0680,2026-01,58
C0694,2026-06,14
C0269,2026-06,48
C0590,2026-06,8
C0572,2026-06,12
C0386,2026-05,54
C0351,2026-03,13
C0363,2026-06,19
C0611,2026-06,5
C0141,2026-07,104
C0515,2026-06,16
C0602,2026-06,12
C0739,2022-05,8
C0471,2026-06,6
C0513,2026-06,4
C0297,2026-05,69
C0650,2026-01,25
C0475,2026-07,88
C0230,2026-08,73
C0622,2026-05,26
C0619,2024-03,5
C0225,2026-07,60
C0419,2026-07,68
C0530,2026-07,82
C0524,2026-07,18
C0537,2026-07,241
C0481,2026-07,73
C0533,2026-07,46
C0412,2026-07,26
C0417,2026-07,50
C0407,2026-07,115
C0213,2026-07,26
C0167,2026-07,25
C0044,2026-07,55
C0714,2026-07,56
C0633,2026-07,24
C0139,2026-07,21
C0689,2026-07,5
C0217,2026-07,33
C0607,2026-07,6
C0574,2026-07,3
C0497,2026-07,5
C0490,2026-07,10
C0429,2026-08,35
C0504,2026-08,6
C0625,2026-01,14
C0179,2026-08,54
C0747,2026-08,69
C0678,2026-08,13
C0713,2026-08,12
C0501,2026-08,26
C0622,2026-03,17
C0583,2026-08,11
C0707,2026-08,6
C0676,2026-08,18
C0642,2026-08,7
C0520,2026-08,20
C0340,2023-06,53
C0597,2026-08,9
C0238,2020-04,5
C0713,2025-07,4
C0094,2026-05,78
C0045,2024-02,44
C0406,2024-11,22
C0444,2025-10,16
C0576,2025-08,24
C0340,2025-07,66
C0402,2024-02,68
C0571,2025-10,3
C0557,2025-07,53
C0528,2025-12,1
C0010,2024-08,29
C0508,2025-12,1
C0706,2025-12,1
C0627,2026-02,1
C0367,2024-02,57
C0410,2024-09,42
C0738,2023-01,3
C0665,2023-02,3
C0460,2026-05,59
C0502,2026-03,7
C0548,2026-03,10
C0745,2026-03,9
C0693,2026-03,9
C0739,2026-03,9
C0635,2026-04,6
C0748,2026-04,1
C0662,2026-04,2
C0491,2026-03,2
C0286,2026-05,88
C0571,2023-02,3
C0498,2026-05,23
C0745,2026-05,3
C0591,2021-06,1
C0202,2026-05,65
C0528,2026-06,1
C0472,2024-12,44
C0130,2023-11,44
C0679,2026-07,5
C0668,2026-07,1
C0538,2026-07,7
C0656,2025-06,6
C0092,2026-07,1
C0526,2026-05,10
C0462,2021-09,13
C0357,2025-03,33
C0563,2026-07,1
C0617,2026-01,2
C0711,2026-08,1
C0620,2024-01,1
C0058,2024-02,71
C0002,2024-02,89
C0603,2024-02,24
C0057,2024-02,59
C0635,2024-02,3
C0516,2024-02,12
C0529,2024-02,6
C0026,2024-02,20
C0743,2024-02,11
C0294,2024-02,4
C0545,2024-02,8
C0631,2023-11,8
C0662,2024-02,5
C0748,2024-02,2
C0404,2024-01,2
C0738,2024-02,1
C0163,2024-05,6
C0409,2024-08,54
C0707,2024-04,3
C0748,2024-11,1
C0597,2024-07,2
C0637,2024-07,2
C0680,2024-03,23
C0662,2023-12,6
C0241,2024-12,70
C0676,2025-07,32
C0583,2024-07,4
C0598,2022-10,13
C0489,2025-11,2
C0707,2024-07,2
C0378,2024-08,52
C0625,2024-08,5
C0575,2024-08,10
C0650,2024-08,2
C0529,2024-11,6
C0656,2024-11,5
C0743,2024-11,12
C0269,2024-09,43
C0662,2024-11,1
C0202,2023-11,69
C0635,2024-11,5
C0298,2025-03,1
C0588,2024-11,1
C0660,2025-03,3
C0728,2025-03,56
C0327,2025-03,28
C0103,2024-12,38
C0684,2025-04,26
C0695,2025-03,6
C0636,2025-03,9
C0535,2025-01,3
C0669,2025-03,1
C0737,2025-03,6
C0531,2025-03,3
C0500,2025-03,2
C0291,2025-03,1
C0039,2025-03,4
C0683,2025-05,1
C0529,2025-06,5
C0378,2025-04,61
C0744,2025-10,43
C0561,2022-04,2
C0501,2022-07,12
C0407,2022-06,36
C0678,2022-07,8
C0504,2022-07,3
C0747,2022-07,4
C0520,2022-07,3
C0557,2022-07,40
C0583,2022-07,3
C0642,2022-07,9
C0713,2022-07,5
C0597,2022-07,1
C0119,2022-07,1
C0661,2022-07,1
C0711,2022-07,1
C0340,2023-07,64
C0598,2020-07,8
C0519,2020-04,3
C0704,2022-01,1
C0191,2022-10,58
C0651,2022-10,13
C0665,2022-10,7
C0168,2022-10,15
C0140,2022-10,41
C0295,2022-10,31
C0487,2022-10,36
C0248,2022-10,1
C0715,2022-10,8
C0615,2022-10,2
C0690,2022-10,1
C0594,2022-10,3
C0618,2022-10,3
C0571,2022-10,1
C0529,2023-01,10
C0393,2023-02,79
C0700,2023-02,16
C0168,2023-02,18
C0191,2023-02,50
C0176,2023-02,50
C0295,2023-02,38
C0487,2023-02,39
C0651,2023-02,16
C0615,2023-02,7
C0715,2023-02,5
C0744,2023-02,38
C0462,2023-02,24
C0627,2022-11,3
C0647,2023-02,7
C0437,2023-03,25
C0642,2023-06,13
C0661,2023-06,2
C0230,2023-06,35
C0711,2023-06,3
C0608,2023-06,3
C0707,2023-06,2
C0179,2023-06,16
C0520,2023-06,9
C0057,2023-03,50
C0741,2021-12,1
C0747,2023-06,8
C0490,2020-11,10
C0501,2023-06,9
C0504,2023-06,3
C0713,2023-06,4
C0583,2023-06,3
C0637,2023-06,2
C0597,2023-06,2
C0090,2023-10,3
C0338,2023-08,73
C0600,2023-10,6
C0645,2023-10,1
C0079,2023-10,1
C0318,2023-11,13
C0526,2023-11,1
C0622,2023-11,18
C0646,2023-10,1
C0739,2023-11,6
C0693,2023-11,9
C0498,2023-11,11
C0548,2023-11,4
C0351,2023-11,5
C0502,2023-11,3
C0010,2024-03,26
C0650,2024-03,4
C0210,2023-08,31
C0575,2024-03,8
C0625,2024-03,1
C0564,2021-12,17
C0723,2021-04,19
C0257,2020-07,68
C0555,2021-05,13
C0631,2022-05,3
C0351,2022-05,4
C0582,2022-05,8
C0502,2022-05,1
C0374,2020-04,1
C0710,2021-07,1
C0092,2022-06,2
C0607,2022-06,3
C0524,2022-06,2
C0709,2022-06,1
C0533,2022-06,7
C0538,2022-06,3
C0563,2022-06,2
C0574,2022-06,1
C0679,2022-06,2
C0707,2022-07,1
C0724,2022-05,1
C0575,2022-11,13
C0650,2022-11,5
C0619,2022-11,6
C0684,2022-11,14
C0625,2022-11,3
C0612,2022-12,1
C0545,2023-03,8
C0635,2023-03,5
C0603,2023-03,22
C0662,2023-03,7
C0002,2023-03,71
C0743,2023-03,10
C0529,2023-03,7
C0596,2023-03,2
C0516,2023-03,15
C0517,2023-03,6
C0294,2023-03,5
C0738,2023-03,2
C0717,2023-03,1
C0081,2023-04,2
C0642,2023-07,7
C0678,2023-07,15
C0676,2023-07,23
C0557,2023-07,42
C0501,2023-07,16
C0583,2023-07,6
C0179,2023-07,16
C0230,2023-07,15
C0061,2023-08,50
C0520,2023-07,7
C0499,2023-08,4
C0710,2023-08,2
C0441,2023-08,9
C0504,2023-07,3
C0124,2023-08,1
C0722,2023-08,1
C0597,2023-07,2
C0529,2023-12,6
C0517,2023-12,5
C0743,2023-12,12
C0656,2023-12,1
C0635,2023-12,1
C0682,2022-03,1
C0413,2022-03,1
C0435,2022-03,1
C0477,2022-04,1
C0745,2022-05,3
C0491,2022-05,1
C0693,2022-05,1
C0733,2022-09,1
C0298,2022-08,1
C0567,2022-09,1
C0578,2022-09,1
C0648,2022-10,1
C0580,2023-02,1
C0594,2023-02,2
C0442,2022-01,2
C0648,2023-02,1
C0748,2023-03,1
C0621,2023-03,1
C0713,2023-07,5
C0608,2023-07,2
C0661,2023-07,3
C0711,2023-07,4
C0637,2023-07,1
C0588,2023-12,1
C0627,2020-03,1
C0547,2020-03,1
C0625,2020-03,2
C0204,2020-03,1
C0667,2020-04,4
C0675,2020-04,5
C0609,2020-04,1
C0370,2020-04,2
C0729,2020-04,1
C0681,2020-04,1
C0741,2020-04,1
C0543,2020-04,2
C0695,2020-02,8
C0740,2020-04,1
C0744,2020-07,20
C0651,2020-07,12
C0715,2020-07,6
C0571,2020-07,2
C0487,2020-07,14
C0647,2020-07,3
C0364,2021-05,19
C0497,2020-08,1
C0039,2020-02,2
C0607,2020-08,1
C0493,2020-12,61
C0519,2020-12,4
C0636,2020-02,3
C0543,2020-12,1
C0740,2020-12,1
C0370,2020-12,2
C0698,2020-01,1
C0681,2020-12,1
C0151,2021-04,44
C0536,2020-12,1
C0710,2021-01,2
C0553,2021-04,11
C0560,2021-04,11
C0670,2021-04,4
C0731,2021-04,1
C0521,2021-04,9
C0646,2021-05,3
C0566,2021-05,3
C0552,2021-05,14
C0182,2021-05,11
C0725,2021-05,8
C0441,2021-06,2
C0576,2021-05,4
C0525,2021-05,2
C0540,2021-06,2
C0715,2021-09,5
C0615,2021-09,5
C0744,2021-09,29
C0648,2021-09,1
C0598,2021-09,4
C0544,2021-10,1
C0571,2021-09,1
C0248,2021-09,2
C0618,2021-09,4
C0434,2021-10,1
C0624,2021-10,1
C0526,2022-01,4
C0729,2021-12,3
C0681,2021-12,2
C0722,2021-01,1
C0631,2026-05,8
C0548,2026-05,6
C0661,2025-07,2
C0709,2026-07,1
C0435,2021-04,4
C0147,2020-03,1
C0713,2024-04,6
C0105,2024-12,60
C0637,2024-04,1
C0513,2024-09,8
C0602,2024-09,25
C0694,2024-09,9
C0611,2024-09,1
C0657,2024-08,2
C0515,2024-09,8
C0508,2024-09,1
C0471,2024-09,1
C0685,2024-10,2
C0663,2024-10,2
C0275,2024-12,68
C0246,2024-12,15
C0630,2024-12,19
C0578,2024-12,7
C0551,2024-12,7
C0054,2024-12,1
C0619,2025-04,4
C0680,2025-04,29
C0429,2025-07,54
C0625,2025-04,4
C0566,2025-08,6
C0627,2025-04,1
C0520,2025-07,13
C0230,2025-07,26
C0501,2025-07,31
C0642,2025-07,25
C0678,2025-07,4
C0597,2025-07,1
C0583,2025-07,2
C0628,2025-07,1
C0364,2025-08,27
C0525,2025-08,2
C0600,2025-08,7
C0462,2025-10,30
C0700,2025-10,32
C0081,2025-09,1
C0594,2025-10,6
C0168,2025-10,16
C0648,2025-10,2
C0615,2025-10,5
C0711,2025-07,2
C0629,2020-02,2
C0737,2020-02,2
C0618,2020-07,1
C0690,2020-07,1
C0648,2020-07,1
C0594,2020-07,1
C0248,2020-07,1
C0497,2020-11,3
C0574,2020-11,1
C0558,2020-10,1
C0541,2020-10,1
C0607,2020-11,1
C0092,2020-11,2
C0538,2020-11,1
C0563,2020-11,1
C0709,2020-11,1
C0650,2021-03,1
C0719,2021-04,3
C0731,2021-08,1
C0653,2021-08,3
C0704,2021-11,1
C0374,2021-12,2
C0609,2021-12,4
C0543,2021-12,2
C0627,2024-03,3
C0661,2024-07,1
C0547,2024-08,2
C0619,2024-08,1
C0617,2024-08,1
C0627,2024-08,1
C0294,2024-11,1
C0698,2024-12,1
C0657,2025-04,4
C0618,2025-05,1
C0725,2025-08,3
C0539,2025-08,7
C0674,2025-08,2
C0707,2025-07,1
C0090,2025-08,1
C0717,2025-06,1
C0618,2025-09,1
C0665,2025-10,8
C0618,2025-10,2
C0683,2025-10,2
C0591,2025-11,1
C0627,2026-01,1
C0621,2026-04,2
C0693,2026-05,8
C0739,2026-05,6
C0704,2026-05,1
C0724,2026-05,2
C0442,2026-05,1
C0099,2026-05,3
C0710,2025-11,3
C0502,2026-05,3
C0661,2026-08,1
C0608,2026-08,1
C0081,2021-09,1
C0501,2023-12,11
C0557,2023-12,43
C0340,2023-12,56
C0429,2023-12,60
C0608,2023-12,3
C0040,2022-07,75
C0527,2021-05,8
C0678,2023-12,7
C0191,2023-11,58
C0230,2023-12,44
C0642,2023-12,13
C0437,2023-06,48
C0230,2023-01,55
C0429,2023-01,137
C0176,2023-11,74
C0744,2023-11,44
C0386,2023-04,33
C0583,2023-12,4
C0179,2023-12,22
C0504,2023-12,2
C0676,2023-12,15
C0257,2023-11,67
C0063,2023-08,66
C0211,2024-01,152
C0254,2024-01,374
C0275,2024-01,175
C0276,2024-03,91
C0009,2024-01,398
C0105,2024-01,169
C0029,2024-01,72
C0177,2024-01,107
C0747,2023-12,6
C0145,2024-01,145
C0129,2024-01,175
C0240,2024-03,15
C0241,2024-01,128
C0472,2024-01,154
C0080,2024-01,212
C0436,2024-01,166
C0071,2024-01,135
C0054,2024-01,6
C0642,2023-01,20
C0132,2024-01,108
C0630,2024-01,31
C0103,2024-01,116
C0175,2024-08,44
C0175,2024-03,45
C0175,2024-05,43
C0527,2024-01,79
C0578,2024-01,16
C0015,2024-08,82
C0661,2024-11,1
C0246,2024-01,47
C0551,2024-01,19
C0444,2022-01,27
C0276,2024-05,124
C0733,2024-01,1
C0290,2023-08,56
C0294,2024-04,5
C0341,2023-11,86
C0212,2024-03,38
C0330,2024-04,86
C0676,2023-03,13
C0282,2023-08,41
C0267,2024-03,69
C0402,2024-04,67
C0058,2024-04,72
C0057,2024-04,51
C0040,2023-07,94
C0206,2024-04,91
C0045,2024-04,51
C0040,2024-04,102
C0437,2024-04,52
C0002,2024-04,65
C0406,2024-04,17
C0223,2024-03,58
C0367,2024-04,40
C0026,2024-04,14
C0254,2024-06,130
C0504,2024-11,8
C0171,2024-04,35
C0015,2024-03,66
C0662,2024-04,4
C0603,2024-04,17
C0720,2024-03,9
C0129,2024-06,55
C0545,2024-04,7
C0175,2023-09,48
C0516,2024-04,15
C0429,2023-03,56
C0406,2023-07,16
C0270,2024-10,74
C0517,2024-04,3
C0529,2024-04,3
C0330,2024-07,85
C0340,2023-01,167
C0717,2024-04,3
C0402,2024-07,71
C0256,2023-05,55
C0094,2023-04,38
C0367,2023-06,56
C0728,2024-09,46
C0009,2024-06,175
C0393,2023-11,76
C0172,2023-09,46
C0748,2024-04,3
C0206,2024-07,106
C0340,2023-03,68
C0009,2023-10,130
C0134,2024-10,45
C0179,2023-01,43
C0080,2024-06,85
C0738,2023-06,1
C0058,2024-07,96
C0743,2024-04,7
C0057,2023-06,51
C0635,2024-04,4
C0172,2024-03,43
C0656,2024-04,7
C0152,2025-02,42
C0473,2025-01,295
C0184,2025-01,776
C0542,2024-03,10
C0327,2024-09,33
C0045,2024-07,56
C0212,2024-05,52
C0267,2024-05,52
C0172,2024-05,44
C0742,2024-08,8
C0015,2024-05,71
C0559,2024-05,3
C0718,2024-05,12
C0395,2024-05,51
C0542,2024-05,11
C0223,2024-05,61
C0345,2024-05,29
C0296,2024-05,22
C0720,2024-05,7
C0189,2025-01,331
C0345,2024-03,17
C0296,2023-09,17
C0240,2024-05,23
C0623,2024-05,9
C0742,2024-05,7
C0569,2024-05,17
C0105,2024-06,53
C0276,2024-08,112
C0630,2024-06,10
C0606,2024-05,5
C0601,2024-05,1
C0712,2025-03,28
C0296,2024-03,18
C0155,2023-08,145
C0203,2023-08,28
C0549,2024-05,1
C0185,2025-01,158
C0118,2024-05,1
C0226,2024-10,112
C0211,2024-06,61
C0436,2024-06,96
C0472,2024-06,52
C0103,2024-06,38
C0275,2024-06,46
C0241,2024-06,62
C0145,2024-06,40
C0010,2025-01,117
C0529,2024-07,7
C0177,2024-06,36
C0132,2024-06,37
C0527,2024-06,16
C0029,2024-06,38
C0071,2024-06,36
C0060,2024-12,249
C0487,2026-03,79
C0246,2024-06,20
C0678,2024-02,9
C0520,2024-02,8
C0424,2024-09,27
C0509,2021-08,9
C0698,2024-06,1
C0040,2023-06,116
C0482,2024-10,97
C0723,2024-10,27
C0567,2024-06,1
C0119,2024-02,1
C0238,2020-09,20
C0357,2024-09,30
C0551,2024-06,5
C0122,2025-01,401
C0289,2024-09,41
C0612,2024-06,1
C0233,2025-01,253
C0318,2025-05,28
C0367,2023-07,50
C0171,2024-07,39
C0516,2024-07,17
C0040,2024-07,145
C0367,2024-07,41
C0569,2024-08,21
C0151,2024-10,59
C0057,2024-07,71
C0002,2024-07,76
C0437,2024-07,41
C0406,2024-07,13
C0635,2024-07,4
C0382,2022-06,109
C0026,2024-07,15
C0603,2024-07,28
C0230,2024-11,26
C0259,2024-10,77
C0662,2024-07,5
C0743,2024-07,17
C0267,2026-01,220
C0738,2024-07,1
C0517,2024-07,5
C0218,2024-09,67
C0324,2024-10,43
C0682,2024-10,1
C0440,2024-10,21
C0553,2024-10,36
C0251,2024-10,62
C0521,2024-10,18
C0389,2024-10,47
C0439,2024-10,17
C0143,2023-05,50
C0670,2024-10,7
C0306,2024-10,28
C0058,2025-07,118
C0381,2024-10,22
C0430,2024-10,21
C0269,2025-03,47
C0731,2024-10,2
C0223,2024-08,67
C0560,2024-10,22
C0569,2023-09,26
C0719,2024-10,6
C0557,2024-11,47
C0496,2024-10,1
C0653,2024-10,5
C0713,2025-06,8
C0301,2025-01,46
C0545,2024-07,9
C0276,2025-04,132
C0555,2024-12,16
C0355,2024-09,43
C0039,2024-09,5
C0267,2024-08,49
C0266,2025-03,22
C0666,2024-10,1
C0554,2024-10,3
C0727,2024-12,35
C0746,2024-09,8
C0256,2024-12,96
C0212,2024-08,47
C0282,2021-07,28
C0206,2025-07,118
C0235,2025-09,67
C0737,2024-09,2
C0243,2025-01,173
C0676,2024-11,18
C0636,2024-09,10
C0686,2024-10,5
C0040,2026-08,139
C0680,2025-01,48
C0429,2025-06,62
C0267,2026-02,124
C0424,2025-12,71
C0063,2021-06,79
C0634,2024-09,17
C0413,2024-10,1
C0583,2024-11,7
C0678,2024-11,9
C0642,2024-11,13
C0747,2024-11,11
C0429,2024-11,49
C0713,2024-11,6
C0435,2024-10,1
C0501,2024-11,13
C0415,2022-12,19
C0378,2025-01,163
C0101,2025-01,100
C0510,2025-01,114
C0015,2025-04,78
C0684,2025-01,73
C0409,2025-01,129
C0674,2024-12,7
C0625,2025-01,12
C0405,2024-12,67
C0459,2025-01,167
C0143,2024-12,85
C0415,2024-12,22
C0627,2025-01,11
C0575,2025-01,30
C0179,2024-11,12
C0202,2025-05,66
C0212,2025-04,37
C0163,2025-01,27
C0650,2025-01,12
C0172,2025-04,49
C0182,2024-12,20
C0619,2025-01,9
C0223,2025-04,68
C0725,2024-12,10
C0547,2025-01,4
C0160,2024-12,21
C0476,2025-02,86
C0410,2025-02,38
C0214,2025-02,26
C0266,2025-02,17
C0363,2025-02,14
C0602,2025-02,27
C0515,2025-02,11
C0420,2025-02,43
C0712,2025-02,27
C0671,2025-02,37
C0694,2025-02,11
C0590,2025-02,5
C0269,2025-02,34
C0172,2024-08,39
C0572,2025-02,16
C0414,2024-12,51
C0267,2025-04,52
C0513,2025-02,1
C0318,2023-04,22
C0611,2025-02,3
C0015,2026-01,542
C0430,2020-10,22
C0156,2020-08,31
C0651,2026-05,22
C0364,2024-12,37
C0176,2026-03,102
C0330,2025-07,123
C0235,2023-04,59
C0145,2025-08,57
C0476,2025-03,89
C0471,2025-02,1
C0297,2025-05,70
C0367,2025-07,52
C0094,2025-05,29
C0130,2025-05,82
C0387,2025-05,42
C0286,2025-05,85
C0002,2025-07,102
C0460,2025-05,34
C0622,2025-05,20
C0548,2025-05,7
C0386,2025-05,37
C0498,2025-05,23
C0235,2025-05,47
C0582,2025-05,13
C0487,2026-05,71
C0296,2025-04,25
C0631,2025-05,6
C0254,2025-08,150
C0280,2025-11,82
C0140,2026-05,97
C0460,2025-09,29
C0739,2025-05,12
C0693,2025-05,7
C0099,2025-05,3
C0420,2025-03,37
C0351,2025-05,11
C0175,2020-03,39
C0094,2020-07,54
C0212,2020-03,32
C0266,2020-02,19
C0476,2020-02,38
C0152,2020-02,50
C0410,2020-02,52
C0590,2020-02,2
C0415,2020-01,64
C0515,2020-02,12
C0712,2020-02,8
C0269,2020-02,42
C0395,2020-03,45
C0727,2020-01,83
C0363,2020-02,24
C0671,2020-02,19
C0143,2020-01,132
C0405,2020-01,173
C0420,2020-02,16
C0091,2020-09,26
C0555,2020-01,33
C0214,2020-02,28
C0581,2021-04,13
C0602,2020-02,17
C0256,2020-01,132
C0212,2020-06,34
C0542,2020-03,7
C0572,2020-02,8
C0060,2020-01,382
C0694,2020-02,6
C0364,2020-01,91
C0552,2020-01,49
C0611,2020-02,2
C0513,2020-02,1
C0276,2020-03,90
C0569,2020-03,19
C0172,2020-03,49
C0296,2020-03,7
C0267,2020-03,37
C0200,2020-11,36
C0270,2020-10,50
C0015,2020-03,51
C0223,2020-03,46
C0240,2020-03,29
C0345,2020-03,17
C0525,2020-01,12
C0414,2020-01,85
C0601,2020-03,1
C0160,2020-01,62
C0366,2020-04,33
C0539,2020-01,12
C0696,2020-03,3
C0720,2020-03,4
C0404,2020-01,4
C0742,2020-03,2
C0182,2020-01,78
C0718,2020-03,4
C0549,2020-03,2
C0623,2020-03,1
C0175,2021-03,38
C0576,2020-01,14
C0416,2020-04,29
C0168,2020-05,12
C0700,2020-05,18
C0341,2020-05,69
C0744,2020-05,22
C0257,2020-05,72
C0715,2020-05,7
C0191,2020-05,32
C0444,2020-05,21
C0176,2020-05,68
C0462,2020-05,13
C0615,2020-05,6
C0393,2020-05,63
C0395,2020-06,40
C0594,2020-05,1
C0295,2020-05,39
C0140,2020-05,40
C0172,2020-06,53
C0296,2020-06,25
C0720,2020-06,2
C0487,2020-05,13
C0223,2020-06,60
C0203,2021-07,47
C0362,2020-04,98
C0345,2020-06,21
C0571,2020-05,1
C0598,2020-05,2
C0175,2020-06,49
C0196,2020-04,61
C0648,2020-05,1
C0600,2020-01,4
C0130,2021-09,48
C0267,2020-06,48
C0240,2020-06,24
C0015,2020-06,62
C0276,2020-06,82
C0569,2020-06,18
C0389,2020-10,30
C0606,2020-06,3
C0562,2020-06,1
C0646,2020-01,4
C0535,2020-06,1
C0542,2020-06,7
C0549,2020-06,2
C0718,2020-06,6
C0696,2020-06,2
C0282,2021-01,96
C0674,2020-01,12
C0282,2020-09,37
C0725,2020-01,13
C0645,2020-01,7
C0623,2020-06,4
C0742,2020-06,5
C0338,2020-12,40
C0254,2021-05,95
C0210,2020-04,34
C0601,2020-06,1
C0155,2020-09,98
C0408,2020-09,44
C0290,2020-09,53
C0203,2020-09,31
C0675,2020-09,9
C0063,2020-09,66
C0186,2020-09,46
C0493,2020-09,71
C0564,2020-09,18
C0440,2020-10,32
C0324,2020-10,42
C0226,2020-10,68
C0482,2020-10,51
C0519,2020-09,4
C0382,2020-08,105
C0653,2020-10,3
C0686,2020-10,6
C0278,2020-09,52
C0386,2020-07,28
C0553,2020-10,3
C0134,2020-10,43
C0280,2020-09,24
C0151,2020-10,37
C0723,2020-10,12
C0235,2020-07,56
C0259,2020-10,56
C0251,2020-10,36
C0713,2023-01,9
C0670,2020-10,6
C0382,2020-11,94
C0143,2021-02,42
C0154,2020-08,39
C0306,2020-10,40
C0560,2020-10,8
