category_id,period,papers
C0205,2023Q2,94
C0216,2026Q2,155
C0357,2026Q2,224
C0298,2026Q2,110
C0712,2026Q2,86
C0451,2026Q2,239
C0590,2026Q2,23
C0428,2026Q2,199
C0406,2026Q2,170
C0463,2021Q1,129
C0115,2026Q2,198
C0348,2026Q2,240
C0416,2026Q3,78
C0158,2026Q2,294
C0396,2024Q1,50
C0037,2026Q2,486
C0478,2026Q2,192
C0179,2026Q2,132
C0264,2026Q2,204
C0332,2024Q3,56
C0634,2026Q2,110
C0252,2024Q4,114
C0642,2026Q2,16
C0178,2026Q2,183
C0328,2021Q2,189
C0269,2026Q2,83
C0572,2026Q2,32
C0300,2026Q2,105
C0068,2026Q2,89
C0695,2026Q2,32
C0355,2026Q2,97
C0513,2026Q1,22
C0305,2026Q1,1
C0435,2021Q2,109
C0012,2026Q2,89
C0348,2020Q4,70
C0451,2022Q3,101
C0271,2023Q3,114
C0003,2026Q2,42
C0127,2026Q2,183
C0475,2020Q3,132
C0316,2026Q2,150
C0429,2026Q2,97
C0234,2026Q2,90
C0307,2021Q4,135
C0383,2021Q2,115
C0057,2026Q2,117
C0545,2026Q2,40
C0060,2026Q3,438
C0263,2026Q2,151
C0027,2026Q2,81
C0418,2026Q2,78
C0737,2026Q2,13
C0414,2026Q3,191
C0288,2026Q2,26
C0350,2026Q2,256
C0531,2026Q2,14
C0603,2026Q2,84
C0435,2024Q1,105
C0501,2026Q2,74
C0145,2021Q4,99
C0432,2026Q1,17
C0422,2026Q2,6
C0583,2026Q2,27
C0382,2023Q2,226
C0520,2026Q2,31
C0420,2026Q2,214
C0144,2026Q2,105
C0197,2026Q2,71
C0152,2026Q2,102
C0515,2026Q2,38
C0427,2026Q2,94
C0676,2026Q2,61
C0348,2024Q2,119
C0250,2023Q4,132
C0629,2026Q2,6
C0340,2026Q2,124
C0150,2020Q2,42
C0665,2023Q1,23
C0694,2026Q2,25
C0478,2020Q1,201
C0529,2026Q2,20
C0158,2024Q2,249
C0072,2024Q2,260
C0120,2026Q2,67
C0210,2026Q3,229
C0208,2021Q1,86
C0282,2024Q4,118
C0056,2024Q4,149
C0183,2023Q2,206
C0171,2020Q1,147
C0321,2023Q2,29
C0189,2023Q3,196
C0431,2023Q1,200
C0117,2024Q1,160
C0602,2026Q2,21
C0468,2022Q2,130
C0341,2023Q4,190
C0352,2022Q4,73
C0122,2023Q3,337
C0121,2023Q4,174
C0339,2021Q2,73
C0537,2024Q1,748
C0706,2026Q2,1
C0095,2024Q1,22
C0199,2026Q1,5
C0454,2026Q2,81
C0517,2026Q2,29
C0678,2026Q2,33
C0406,2022Q3,29
C0083,2021Q4,75
C0061,2026Q3,110
C0294,2026Q2,50
C0320,2022Q3,103
C0214,2026Q2,107
C0347,2026Q2,86
C0012,2022Q3,77
C0155,2026Q3,423
C0278,2026Q3,243
C0105,2026Q3,143
C0474,2021Q3,94
C0012,2020Q1,101
C0156,2021Q2,99
C0738,2026Q2,3
C0143,2021Q1,247
C0516,2026Q2,30
C0024,2023Q4,41
C0326,2026Q2,29
C0227,2021Q2,72
C0203,2021Q1,96
C0321,2020Q3,20
C0435,2020Q3,87
C0164,2021Q1,88
C0080,2021Q3,191
C0103,2021Q3,134
C0396,2020Q3,25
C0228,2023Q2,66
C0379,2020Q2,62
C0443,2020Q3,143
C0227,2024Q3,82
C0480,2020Q3,2
C0352,2020Q3,57
C0473,2020Q2,98
C0062,2020Q1,116
C0186,2021Q4,142
C0323,2020Q3,93
C0189,2023Q1,307
C0656,2026Q2,23
C0138,2021Q3,121
C0254,2026Q3,381
C0504,2026Q2,12
C0743,2026Q2,47
C0747,2026Q2,156
C0707,2026Q2,2
C0173,2025Q1,11
C0717,2026Q2,2
C0405,2021Q3,119
C0087,2026Q2,7
C0746,2026Q2,17
C0308,2026Q2,41
C0379,2023Q1,94
C0669,2026Q1,5
C0065,2021Q4,40
C0326,2020Q4,67
C0303,2026Q2,58
C0513,2026Q2,9
C0394,2021Q1,148
C0261,2025Q4,4
C0256,2026Q3,127
C0055,2024Q4,57
C0353,2024Q1,12
C0437,2020Q1,144
C0378,2023Q4,134
C0660,2026Q2,1
C0188,2022Q4,175
C0270,2022Q4,137
C0664,2026Q2,10
C0414,2021Q3,110
C0472,2026Q3,60
C0145,2021Q1,121
C0199,2025Q1,2
C0033,2022Q4,133
C0713,2026Q2,38
C0194,2024Q3,307
C0237,2022Q4,274
C0392,2026Q2,14
C0452,2024Q2,171
C0173,2026Q2,9
C0366,2026Q3,119
C0236,2022Q1,95
C0039,2026Q2,31
C0176,2023Q3,208
C0119,2026Q2,2
C0662,2026Q2,9
C0458,2026Q3,63
C0500,2026Q2,5
C0051,2026Q3,7
C0135,2026Q2,4
C0001,2026Q2,5
C0473,2023Q1,168
C0635,2026Q2,9
C0423,2024Q2,151
C0109,2026Q3,182
C0643,2026Q2,2
C0455,2026Q3,107
C0711,2026Q2,3
C0273,2026Q2,7
C0275,2024Q4,160
C0085,2026Q3,95
C0099,2025Q4,5
C0186,2026Q3,155
C0596,2026Q2,7
C0326,2022Q2,102
C0406,2024Q2,53
C0453,2026Q2,6
C0305,2026Q2,2
C0053,2026Q2,1
C0611,2026Q2,11
C0474,2021Q1,110
C0363,2026Q2,27
C0038,2020Q3,57
C0333,2020Q3,67
C0429,2022Q3,113
C0043,2023Q1,118
C0366,2021Q3,101
C0359,2026Q2,1
C0059,2022Q3,94
C0221,2026Q3,186
C0005,2020Q3,81
C0314,2022Q1,4
C0237,2024Q3,321
C0003,2024Q2,22
C0016,2022Q3,91
C0542,2023Q3,18
C0490,2024Q3,21
C0412,2024Q3,123
C0625,2023Q1,14
C0473,2023Q4,152
C0328,2024Q1,281
C0067,2023Q3,424
C0471,2026Q2,10
C0328,2024Q3,205
C0446,2021Q1,185
C0412,2024Q1,158
C0112,2024Q3,22
C0277,2022Q1,155
C0050,2022Q1,194
C0475,2022Q1,146
C0334,2022Q1,127
C0226,2022Q1,316
C0076,2022Q1,285
C0018,2022Q1,73
C0616,2022Q1,65
C0382,2022Q1,329
C0020,2021Q3,109
C0530,2022Q1,191
C0521,2022Q1,51
C0270,2022Q1,188
C0406,2020Q1,64
C0679,2022Q1,3
C0183,2022Q1,241
C0324,2022Q1,146
C0141,2022Q1,228
C0481,2022Q1,137
C0217,2022Q1,80
C0553,2022Q1,30
C0353,2022Q1,13
C0200,2022Q1,177
C0128,2022Q1,278
C0537,2022Q1,507
C0222,2022Q1,203
C0482,2022Q1,283
C0586,2022Q1,29
C0317,2022Q1,142
C0134,2022Q1,116
C0259,2022Q1,255
C0139,2022Q1,88
C0398,2022Q1,171
C0412,2022Q1,102
C0358,2022Q1,288
C0716,2022Q1,12
C0070,2022Q1,151
C0587,2022Q1,54
C0033,2022Q1,202
C0346,2022Q1,113
C0419,2022Q1,157
C0581,2022Q1,22
C0714,2022Q1,70
C0161,2021Q4,68
C0209,2020Q3,93
C0506,2022Q1,31
C0375,2022Q1,136
C0607,2022Q1,8
C0439,2022Q1,81
C0227,2022Q1,83
C0138,2021Q4,124
C0592,2020Q3,44
C0474,2021Q4,103
C0306,2022Q1,168
C0604,2022Q1,19
C0156,2022Q1,188
C0154,2022Q1,166
C0556,2022Q1,145
C0063,2021Q3,178
C0225,2022Q1,143
C0686,2022Q1,16
C0151,2022Q1,185
C0533,2022Q1,42
C0349,2022Q1,257
C0333,2022Q1,66
C0072,2020Q4,125
C0709,2022Q1,2
C0445,2021Q1,89
C0352,2022Q1,94
C0210,2021Q4,103
C0372,2022Q1,67
C0330,2020Q1,183
C0389,2022Q1,109
C0367,2020Q1,175
C0697,2022Q1,17
C0407,2022Q1,185
C0245,2022Q1,244
C0205,2022Q1,127
C0032,2022Q1,11
C0277,2021Q2,117
C0017,2022Q1,113
C0046,2022Q1,64
C0142,2021Q4,1
C0490,2022Q1,27
C0667,2021Q4,22
C0393,2020Q2,153
C0143,2021Q4,156
C0141,2021Q2,138
C0312,2021Q2,8
C0577,2022Q1,15
C0320,2020Q1,144
C0004,2021Q4,131
C0633,2022Q1,48
C0550,2022Q1,23
C0415,2021Q1,63
C0440,2022Q1,90
C0321,2022Q1,38
C0411,2022Q1,3
C0560,2022Q1,24
C0038,2022Q1,85
C0670,2022Q1,18
C0332,2022Q1,41
C0677,2022Q1,17
C0524,2022Q1,8
C0561,2022Q1,7
C0589,2022Q1,5
C0653,2022Q1,12
C0750,2022Q1,15
C0592,2022Q1,74
C0027,2022Q2,68
C0488,2022Q1,5
C0420,2022Q2,136
C0380,2022Q1,75
C0327,2022Q2,75
C0682,2022Q1,3
C0430,2022Q1,73
C0022,2022Q1,8
C0515,2022Q2,26
C0719,2022Q1,15
C0476,2022Q2,128
C0570,2022Q1,22
C0644,2022Q1,17
C0193,2022Q1,31
C0514,2022Q1,19
C0518,2022Q1,24
C0428,2022Q2,84
C0689,2022Q1,39
C0040,2022Q2,182
C0214,2022Q2,54
C0485,2022Q2,145
C0584,2022Q1,68
C0264,2022Q2,108
C0605,2022Q1,10
C0688,2022Q1,15
C0381,2022Q1,29
C0179,2022Q2,60
C0112,2022Q1,37
C0451,2022Q2,102
C0413,2022Q1,1
C0538,2022Q1,4
C0269,2022Q2,97
C0634,2022Q2,37
C0425,2022Q1,42
C0613,2022Q1,5
C0388,2022Q1,7
C0313,2022Q2,92
C0632,2022Q1,15
C0557,2022Q2,84
C0532,2022Q1,39
C0037,2022Q2,268
C0355,2022Q2,117
C0574,2022Q1,11
C0336,2022Q1,15
C0736,2022Q1,10
C0255,2022Q2,143
C0687,2022Q1,18
C0638,2022Q1,1
C0509,2022Q1,31
C0534,2022Q1,15
C0512,2022Q1,10
C0728,2022Q2,58
C0197,2022Q2,59
C0095,2022Q1,13
C0330,2022Q2,165
C0012,2022Q2,71
C0546,2022Q1,5
C0342,2022Q2,115
C0426,2022Q2,164
C0626,2022Q1,12
C0437,2022Q2,96
C0102,2022Q2,131
C0206,2022Q2,163
C0298,2022Q2,84
C0252,2021Q4,89
C0440,2020Q3,86
C0054,2021Q4,5
C0169,2021Q3,114
C0452,2020Q1,183
C0712,2020Q1,40
C0194,2021Q2,137
C0009,2021Q3,271
C0065,2021Q1,89
C0269,2020Q4,114
C0066,2021Q3,75
C0300,2020Q4,164
C0161,2021Q1,139
C0401,2020Q3,51
C0482,2021Q2,193
C0154,2021Q2,133
C0228,2020Q3,109
C0009,2021Q4,265
C0271,2020Q2,105
C0290,2021Q1,206
C0348,2020Q1,146
C0194,2020Q3,128
C0031,2021Q2,105
C0743,2020Q1,3
C0398,2021Q2,108
C0389,2021Q2,77
C0009,2021Q1,322
C0340,2020Q1,233
C0298,2020Q1,174
C0457,2020Q4,72
C0265,2020Q2,27
C0033,2021Q2,153
C0241,2021Q1,193
C0236,2021Q2,83
C0185,2020Q2,127
C0313,2020Q1,164
C0242,2021Q3,10
C0469,2021Q3,66
C0332,2021Q2,32
C0426,2020Q1,203
C0746,2020Q1,35
C0412,2020Q3,70
C0358,2020Q3,175
C0334,2021Q2,88
C0236,2020Q3,91
C0280,2021Q3,75
C0221,2021Q3,154
C0048,2021Q1,142
C0557,2020Q1,129
C0242,2021Q1,25
C0065,2021Q3,47
C0127,2020Q1,152
C0139,2020Q3,43
C0460,2020Q2,78
C0358,2021Q2,181
C0367,2020Q4,98
C0129,2021Q1,224
C0428,2020Q1,149
C0417,2021Q2,74
C0333,2021Q2,53
C0258,2020Q1,276
C0183,2020Q3,164
C0414,2021Q1,143
C0171,2020Q4,96
C0173,2020Q1,12
C0697,2020Q3,18
C0195,2021Q1,143
C0396,2021Q2,19
C0267,2020Q2,85
C0234,2020Q1,157
C0313,2020Q4,83
C0169,2021Q1,121
C0072,2020Q1,139
C0276,2020Q2,322
C0237,2021Q2,294
C0086,2021Q4,180
C0102,2020Q1,211
C0339,2020Q3,74
C0319,2020Q2,47
C0500,2022Q2,13
C0144,2022Q2,64
C0218,2022Q2,129
C0072,2022Q2,149
C0367,2022Q2,113
C0249,2022Q2,86
C0602,2022Q2,35
C0115,2022Q2,65
C0478,2022Q2,162
C0671,2022Q2,52
C0230,2022Q2,55
C0127,2022Q2,92
C0340,2022Q2,99
C0423,2022Q2,114
C0152,2022Q2,142
C0603,2022Q2,62
C0158,2022Q2,229
C0572,2022Q2,30
C0399,2022Q2,174
C0285,2022Q2,115
C0026,2022Q2,44
C0263,2022Q2,215
C0363,2022Q2,48
C0289,2022Q2,92
C0059,2022Q2,99
C0171,2022Q2,79
C0062,2022Q2,88
C0357,2022Q2,84
C0057,2022Q2,135
C0016,2022Q2,89
C0410,2022Q2,102
C0371,2022Q2,58
C0073,2022Q2,133
C0002,2022Q2,123
C0402,2022Q2,154
C0316,2022Q2,75
C0520,2022Q2,21
C0429,2022Q2,118
C0427,2022Q2,42
C0348,2022Q2,93
C0347,2022Q2,61
C0234,2022Q2,91
C0517,2022Q2,14
C0068,2022Q2,70
C0676,2022Q2,51
C0266,2022Q2,114
C0597,2022Q2,7
C0294,2022Q2,12
C0045,2022Q2,108
C0695,2022Q2,12
C0303,2022Q2,34
C0178,2022Q2,85
C0452,2022Q2,133
C0678,2022Q2,27
C0516,2022Q2,37
C0098,2022Q2,76
C0406,2022Q2,41
C0593,2022Q2,57
C0300,2022Q2,107
C0220,2022Q2,48
C0629,2022Q2,7
C0201,2022Q2,80
C0642,2022Q2,13
C0120,2022Q2,49
C0662,2022Q2,14
C0635,2022Q2,5
C0712,2022Q2,29
C0288,2022Q2,17
C0746,2022Q2,21
C0257,2023Q4,181
C0283,2022Q2,1
C0501,2022Q2,23
C0216,2022Q2,64
C0545,2022Q2,17
C0554,2022Q1,12
C0747,2022Q2,22
C0457,2022Q2,53
C0504,2022Q2,5
C0636,2022Q2,17
C0053,2022Q2,3
C0588,2022Q2,3
C0656,2022Q2,5
C0711,2022Q2,8
C0392,2022Q2,10
C0029,2021Q4,61
C0308,2022Q2,16
C0694,2022Q2,14
C0001,2022Q2,9
C0583,2022Q2,17
C0590,2022Q2,11
C0418,2022Q2,18
C0003,2022Q2,20
C0056,2021Q3,111
C0048,2021Q3,87
C0465,2021Q3,100
C0472,2021Q3,143
C0311,2021Q3,101
C0667,2021Q3,33
C0105,2021Q3,169
C0471,2022Q2,5
C0354,2021Q4,166
C0371,2022Q3,61
C0513,2022Q2,8
C0199,2022Q2,2
C0531,2022Q2,7
C0661,2022Q2,4
C0621,2022Q2,1
C0018,2021Q2,27
C0432,2022Q2,7
C0528,2022Q2,2
C0529,2022Q2,4
C0050,2024Q1,281
C0660,2022Q2,1
C0608,2022Q2,8
C0179,2022Q3,51
C0206,2022Q3,144
C0201,2022Q3,100
C0355,2022Q3,116
C0040,2022Q3,215
C0037,2022Q3,241
C0420,2022Q3,95
C0629,2022Q3,3
C0602,2022Q3,45
C0303,2022Q3,33
C0671,2022Q3,54
C0129,2021Q4,194
C0316,2022Q3,86
C0343,2022Q3,153
C0642,2022Q3,26
C0399,2022Q3,178
C0516,2022Q3,28
C0636,2022Q3,13
C0258,2022Q3,220
C0266,2022Q3,105
C0218,2022Q3,150
C0485,2022Q3,152
C0423,2022Q3,120
C0058,2022Q3,155
C0454,2022Q3,54
C0136,2022Q3,120
C0426,2022Q3,162
C0171,2022Q3,101
C0340,2022Q3,145
C0115,2022Q3,81
C0520,2022Q3,18
C0402,2022Q3,159
C0045,2022Q3,140
C0072,2022Q3,149
C0152,2022Q3,135
C0326,2022Q3,54
C0002,2022Q3,156
C0357,2022Q3,84
C0263,2022Q3,174
C0255,2022Q3,118
C0068,2022Q3,91
C0330,2022Q3,187
C0468,2022Q3,141
C0234,2022Q3,85
C0298,2022Q3,85
C0197,2022Q3,63
C0676,2022Q3,59
C0057,2022Q3,125
C0285,2022Q3,105
C0363,2022Q3,46
C0026,2022Q3,41
C0300,2022Q3,153
C0476,2022Q3,135
C0424,2022Q3,85
C0249,2022Q3,82
C0712,2022Q3,39
C0158,2022Q3,220
C0144,2022Q3,63
C0062,2022Q3,76
C0289,2022Q3,104
C0342,2022Q3,119
C0288,2020Q4,15
C0501,2022Q3,27
C0418,2022Q3,10
C0127,2022Q3,119
C0385,2020Q3,145
C0098,2022Q3,75
C0308,2022Q3,14
C0557,2022Q3,111
C0178,2022Q3,105
C0728,2022Q3,49
C0230,2022Q3,72
C0525,2021Q3,6
C0391,2020Q3,88
C0243,2020Q2,130
C0424,2020Q4,94
C0427,2022Q3,38
C0508,2022Q3,5
C0452,2022Q3,147
C0367,2022Q3,110
C0603,2022Q3,39
C0593,2022Q3,71
C0269,2022Q3,99
C0531,2022Q3,4
C0713,2022Q3,12
C0662,2022Q3,13
C0634,2022Q3,38
C0214,2022Q3,29
C0320,2020Q4,101
C0545,2022Q3,14
C0611,2022Q3,2
C0316,2020Q1,145
C0108,2021Q4,1
C0173,2022Q3,5
C0120,2022Q3,55
C0678,2022Q3,21
C0039,2022Q3,3
C0338,2021Q3,124
C0457,2022Q3,62
C0165,2020Q3,68
C0347,2022Q3,34
C0220,2022Q3,63
C0069,2020Q2,56
C0515,2022Q3,26
C0583,2022Q3,11
C0257,2020Q2,171
C0608,2022Q3,17
C0500,2022Q3,9
C0656,2022Q3,4
C0063,2021Q1,250
C0003,2022Q3,22
C0517,2022Q3,10
C0572,2022Q3,47
C0695,2022Q3,12
C0707,2022Q3,6
C0590,2022Q3,12
C0455,2021Q1,149
C0432,2022Q3,5
C0288,2022Q3,13
C0329,2021Q1,13
C0275,2021Q1,241
C0529,2022Q3,11
C0027,2022Q3,63
C0294,2022Q3,15
C0694,2022Q3,8
C0458,2021Q1,89
C0438,2021Q1,18
C0001,2022Q3,1
C0726,2022Q1,9
C0190,2022Q1,5
C0504,2022Q3,10
C0513,2022Q3,11
C0664,2022Q3,7
C0392,2022Q3,8
C0465,2021Q1,196
C0335,2022Q3,1
C0746,2022Q3,19
C0185,2023Q1,157
C0453,2022Q3,1
C0743,2022Q3,7
C0737,2022Q3,6
C0359,2022Q3,3
C0717,2022Q3,1
C0216,2020Q4,81
C0212,2023Q1,145
C0029,2021Q1,140
C0747,2022Q3,15
C0635,2022Q3,7
C0217,2020Q3,72
C0380,2020Q3,46
C0213,2020Q3,50
C0678,2020Q4,40
C0451,2020Q4,114
C0464,2023Q4,122
C0181,2023Q4,44
C0360,2023Q1,143
C0452,2020Q4,154
C0372,2020Q3,53
C0478,2020Q4,130
C0443,2021Q2,166
C0287,2020Q2,55
C0427,2020Q4,50
C0337,2020Q2,43
C0533,2020Q3,29
C0221,2021Q1,223
C0080,2021Q4,182
C0167,2021Q2,100
C0371,2020Q4,93
C0166,2023Q1,167
C0100,2021Q1,105
C0328,2020Q3,144
C0174,2020Q2,17
C0458,2021Q3,61
C0086,2021Q3,138
C0135,2022Q3,2
C0748,2022Q3,1
C0163,2023Q1,31
C0467,2023Q1,10
C0319,2023Q1,55
C0123,2020Q3,67
C0487,2023Q1,111
C0378,2023Q1,167
C0122,2023Q1,524
C0137,2023Q1,211
C0556,2022Q4,124
C0087,2022Q3,3
C0200,2022Q4,94
C0243,2023Q1,222
C0140,2023Q1,117
C0253,2021Q3,105
C0226,2022Q4,309
C0483,2023Q1,240
C0455,2021Q3,112
C0021,2023Q1,131
C0181,2022Q4,36
C0243,2022Q4,177
C0345,2020Q3,72
C0094,2022Q4,93
C0419,2023Q1,162
C0061,2020Q4,137
C0377,2023Q1,24
C0044,2023Q1,113
C0124,2020Q1,12
C0385,2023Q1,120
C0487,2022Q4,90
C0015,2022Q4,152
C0019,2022Q4,63
C0122,2022Q4,354
C0125,2022Q4,106
C0191,2022Q4,155
C0239,2022Q4,97
C0172,2022Q4,138
C0360,2022Q4,133
C0424,2021Q4,102
C0417,2023Q1,136
C0192,2022Q4,149
C0114,2022Q4,128
C0067,2022Q4,438
C0295,2022Q4,69
C0140,2022Q4,99
C0314,2023Q1,14
C0197,2021Q3,50
C0317,2023Q1,149
C0245,2023Q1,282
C0380,2023Q3,42
C0165,2023Q3,53
C0205,2023Q1,121
C0441,2022Q3,3
C0393,2020Q3,124
C0459,2022Q4,182
C0257,2022Q4,165
C0184,2023Q2,565
C0371,2021Q3,80
C0047,2020Q4,162
C0327,2021Q4,76
C0194,2020Q2,109
C0284,2020Q2,4
C0514,2023Q1,14
C0139,2023Q1,63
C0180,2023Q1,11
C0413,2023Q1,3
C0128,2020Q2,214
C0387,2022Q4,130
C0223,2022Q4,153
C0421,2022Q4,77
C0175,2024Q1,171
C0225,2023Q1,174
C0485,2021Q3,126
C0480,2023Q1,16
C0165,2023Q1,76
C0202,2022Q4,237
C0097,2022Q4,20
C0386,2022Q4,134
C0162,2022Q4,19
C0537,2023Q1,554
C0589,2023Q1,8
C0236,2023Q1,115
C0556,2023Q1,198
C0358,2023Q1,325
C0188,2023Q1,245
C0270,2023Q1,168
C0031,2023Q1,207
C0533,2023Q1,43
C0398,2023Q1,170
C0200,2023Q1,185
C0134,2023Q1,136
C0194,2023Q1,278
C0183,2023Q1,273
C0375,2023Q1,142
C0017,2023Q1,94
C0714,2023Q1,89
C0128,2023Q1,262
C0209,2023Q1,131
C0482,2023Q1,337
C0553,2023Q1,38
C0113,2023Q1,421
C0534,2023Q1,28
C0117,2023Q1,152
C0684,2022Q4,35
C0089,2022Q4,95
C0247,2022Q4,108
C0306,2023Q1,154
C0633,2023Q1,42
C0719,2023Q1,19
C0584,2023Q1,61
C0581,2023Q1,23
C0176,2022Q4,210
C0569,2022Q4,38
C0046,2023Q1,68
C0382,2023Q1,289
C0038,2023Q1,84
C0686,2023Q1,15
C0726,2023Q1,13
C0379,2022Q4,101
C0565,2023Q1,13
C0153,2022Q4,60
C0095,2023Q1,13
C0530,2023Q1,236
C0395,2022Q4,105
C0277,2023Q1,182
C0512,2023Q1,15
C0381,2023Q1,31
C0227,2023Q1,70
C0235,2022Q4,145
C0391,2023Q1,103
C0607,2023Q1,14
C0587,2023Q1,48
C0546,2023Q1,5
C0378,2022Q4,119
C0430,2023Q1,75
C0226,2023Q1,313
C0631,2022Q4,10
C0224,2022Q4,77
C0301,2022Q4,50
C0267,2022Q4,83
C0654,2022Q4,3
C0689,2023Q1,28
C0383,2023Q1,192
C0070,2023Q1,178
C0123,2023Q1,127
C0075,2023Q1,196
C0750,2023Q1,15
C0440,2023Q1,77
C0518,2023Q1,18
C0577,2023Q1,28
C0372,2023Q1,88
C0532,2023Q1,55
C0194,2023Q3,209
C0680,2022Q4,47
C0622,2022Q4,43
C0647,2022Q4,19
C0199,2021Q3,4
C0010,2022Q4,70
C0682,2023Q1,4
C0131,2023Q1,4
C0096,2020Q1,9
C0399,2021Q4,180
C0098,2021Q4,91
C0216,2021Q3,63
C0040,2021Q3,176
C0106,2021Q2,134
C0162,2021Q2,28
C0527,2020Q4,30
C0293,2020Q3,78
C0208,2020Q1,137
C0685,2023Q1,17
C0614,2023Q1,12
C0570,2023Q1,14
C0626,2023Q1,8
C0687,2023Q1,16
C0190,2023Q1,6
C0349,2023Q4,165
C0653,2023Q1,23
C0605,2023Q1,10
C0723,2023Q1,72
C0560,2023Q1,29
C0697,2023Q1,13
C0709,2023Q1,1
C0521,2023Q1,52
C0484,2020Q4,90
C0319,2022Q4,41
C0081,2022Q1,4
C0603,2021Q4,49
C0429,2021Q4,134
C0026,2021Q3,51
C0367,2021Q3,131
C0424,2021Q3,99
C0371,2021Q1,120
C0688,2023Q1,19
C0509,2023Q1,32
C0032,2023Q1,17
C0336,2023Q1,28
C0673,2023Q1,5
C0388,2023Q1,16
C0550,2023Q1,36
C0506,2023Q1,35
C0604,2023Q1,25
C0367,2021Q4,112
C0402,2021Q4,147
C0289,2021Q4,109
C0558,2023Q1,14
C0439,2023Q1,96
C0219,2022Q4,90
C0462,2022Q4,47
C0321,2023Q1,33
C0304,2020Q2,284
C0113,2020Q2,372
C0134,2020Q2,76
C0736,2023Q1,17
C0240,2022Q4,41
C0322,2023Q1,21
C0425,2023Q1,60
C0677,2023Q1,21
C0716,2023Q1,9
C0700,2022Q4,73
C0232,2022Q4,86
C0181,2024Q1,81
C0490,2023Q1,13
C0185,2022Q4,118
C0574,2023Q1,4
C0541,2023Q1,11
C0670,2023Q1,17
C0026,2021Q4,51
C0390,2022Q4,1
C0396,2023Q1,37
C0267,2023Q2,98
C0037,2021Q1,345
C0309,2020Q1,18
C0741,2022Q2,5
C0554,2023Q1,10
C0112,2023Q1,37
C0739,2022Q4,17
C0442,2022Q1,2
C0668,2023Q1,1
C0166,2021Q2,115
C0318,2022Q4,45
C0586,2023Q1,25
C0632,2023Q1,8
C0045,2021Q3,172
C0387,2021Q2,126
C0363,2021Q3,42
C0430,2020Q2,45
C0284,2023Q1,5
C0524,2023Q1,12
C0101,2022Q4,55
C0233,2020Q3,133
C0210,2020Q1,175
C0644,2023Q1,11
C0013,2022Q4,27
C0137,2022Q4,126
C0052,2023Q1,35
C0203,2020Q4,55
C0362,2020Q4,181
C0278,2020Q4,205
C0613,2023Q1,4
C0045,2021Q4,180
C0466,2023Q1,2
C0251,2023Q3,147
C0318,2020Q3,39
C0446,2020Q4,78
C0460,2022Q4,104
C0343,2021Q4,136
C0073,2021Q4,129
C0707,2021Q3,4
C0427,2021Q3,48
C0488,2023Q1,7
C0666,2023Q1,5
C0232,2020Q3,67
C0167,2020Q2,78
C0247,2020Q3,81
C0538,2023Q1,11
C0202,2021Q2,169
C0289,2021Q3,119
C0406,2021Q1,70
C0170,2021Q2,170
C0464,2023Q2,96
C0067,2023Q2,443
C0133,2023Q2,139
C0247,2023Q2,113
C0319,2023Q2,45
C0093,2023Q2,65
C0575,2023Q2,25
C0393,2023Q2,140
C0137,2023Q2,157
C0295,2023Q2,76
C0310,2023Q2,65
C0487,2023Q2,86
C0189,2023Q2,245
C0548,2023Q2,19
C0122,2023Q2,349
C0126,2023Q2,237
C0101,2023Q2,48
C0235,2023Q2,165
C0181,2023Q2,54
C0462,2023Q2,47
C0647,2023Q2,18
C0243,2023Q2,176
C0271,2023Q2,114
C0175,2023Q2,82
C0021,2023Q2,129
C0125,2023Q2,113
C0650,2023Q2,7
C0318,2023Q2,46
C0744,2023Q2,92
C0360,2023Q2,95
C0224,2023Q2,62
C0296,2023Q2,44
C0395,2023Q2,82
C0094,2023Q2,88
C0166,2023Q2,123
C0400,2023Q2,46
C0286,2023Q2,193
C0387,2023Q2,111
C0219,2023Q2,81
C0341,2023Q2,160
C0191,2023Q2,166
C0028,2023Q2,120
C0239,2023Q2,93
C0483,2023Q2,173
C0276,2023Q2,285
C0569,2023Q2,32
C0150,2023Q2,56
C0106,2023Q2,179
C0378,2023Q2,124
C0473,2023Q2,157
C0622,2023Q2,62
C0089,2023Q2,86
C0013,2023Q2,21
C0162,2023Q2,27
C0386,2023Q2,121
C0345,2023Q2,55
C0337,2023Q2,50
C0185,2023Q2,106
C0297,2023Q2,136
C0146,2023Q2,195
C0153,2023Q2,63
C0510,2023Q2,84
C0097,2023Q2,21
C0651,2023Q2,27
C0265,2023Q2,28
C0665,2023Q2,13
C0542,2023Q2,13
C0114,2023Q2,130
C0192,2023Q2,152
C0615,2023Q2,18
C0212,2023Q2,75
C0648,2023Q2,5
C0631,2023Q2,18
C0159,2023Q2,83
C0460,2023Q2,92
C0233,2023Q2,150
C0601,2023Q2,13
C0351,2023Q2,9
C0232,2023Q2,77
C0024,2023Q2,40
C0140,2023Q2,88
C0582,2023Q2,31
C0149,2023Q2,57
C0250,2023Q2,121
C0015,2023Q2,139
C0354,2020Q1,269
C0623,2023Q2,16
C0168,2023Q2,43
C0680,2023Q2,48
C0261,2023Q2,4
C0684,2023Q2,35
C0700,2023Q2,52
C0081,2023Q2,5
C0240,2023Q2,39
C0400,2022Q4,35
C0312,2020Q2,57
C0317,2023Q3,109
C0739,2023Q2,14
C0498,2023Q2,23
