category_id,month,papers
C0158,2022-02,41
C0121,2021-11,37
C0001,2022-02,1
C0245,2021-08,15
C0146,2020-03,51
C0727,2020-01,18
C0408,2021-01,16
C0278,2021-06,18
C0555,2020-01,9
C0341,2021-11,66
C0230,2022-02,14
C0647,2022-01,2
C0504,2022-02,3
C0155,2021-06,64
C0615,2022-01,6
C0713,2022-02,5
C0715,2022-01,2
C0647,2021-11,5
C0399,2022-02,8
C0446,2020-04,24
C0295,2022-01,1
C0747,2022-02,3
C0140,2021-11,28
C0676,2022-02,5
C0426,2022-02,2
C0003,2022-02,8
C0038,2020-11,24
C0369,2020-12,87
C0615,2020-05,5
C0465,2021-05,51
C0519,2021-07,2
C0178,2020-02,23
C0444,2020-05,3
C0445,2020-09,20
C0354,2021-07,31
C0172,2021-03,17
C0348,2020-02,28
C0317,2020-08,7
C0038,2020-08,20
C0138,2021-02,41
C0077,2020-01,2
C0028,2020-05,15
C0251,2020-10,34
C0138,2020-01,30
C0311,2021-02,38
C0362,2020-04,52
C0493,2020-09,22
C0083,2020-01,30
C0182,2021-02,9
C0146,2020-06,28
C0105,2021-10,43
C0259,2020-10,20
C0318,2021-09,21
C0169,2021-02,26
C0011,2021-02,15
C0146,2021-03,55
C0380,2020-11,14
C0744,2020-05,6
C0007,2020-04,30
C0592,2020-08,10
C0221,2020-12,38
C0094,2020-07,51
C0431,2020-03,48
C0387,2021-09,30
C0113,2020-08,56
C0278,2021-01,14
C0034,2020-11,19
C0203,2020-09,28
C0474,2021-06,25
C0209,2021-08,44
C0270,2020-10,33
C0493,2021-07,26
C0425,2020-11,5
C0242,2021-06,8
C0375,2020-10,21
C0345,2020-06,15
C0364,2020-01,17
C0310,2021-09,39
C0137,2021-03,15
C0224,2020-07,27
C0382,2020-08,53
C0354,2020-09,32
C0170,2020-07,30
C0392,2020-02,5
C0004,2021-10,24
C0379,2020-07,18
C0196,2020-12,63
C0431,2021-03,61
C0482,2020-10,37
C0267,2020-03,29
C0723,2020-10,4
C0395,2020-06,27
C0018,2020-10,12
C0421,2021-03,11
C0066,2020-09,11
C0431,2020-06,48
C0255,2020-02,11
C0238,2021-06,15
C0460,2021-09,24
C0316,2020-02,23
C0665,2020-05,1
C0203,2021-06,27
C0063,2020-09,46
C0175,2021-03,17
C0269,2020-02,26
C0137,2020-03,15
C0382,2020-11,57
C0341,2020-05,65
C0551,2021-05,7
C0328,2021-04,66
C0493,2021-01,23
C0422,2022-07,1
C0513,2022-08,3
C0602,2022-08,22
C0255,2022-08,2
C0476,2022-08,20
C0515,2022-08,3
C0485,2022-08,6
C0059,2022-08,10
C0410,2022-08,6
C0671,2022-08,6
C0712,2022-08,8
C0282,2021-06,25
C0273,2022-07,1
C0263,2022-08,1
C0266,2022-08,4
C0195,2021-10,32
C0590,2022-08,3
C0071,2021-10,38
C0446,2020-12,39
C0354,2021-06,43
C0432,2022-08,2
C0686,2022-04,5
C0471,2022-08,1
C0731,2022-04,1
C0210,2020-12,24
C0600,2022-09,3
C0539,2022-12,4
C0645,2022-12,6
C0624,2022-12,2
C0646,2022-12,1
C0555,2022-12,3
C0090,2022-12,2
C0544,2022-12,3
C0674,2022-12,4
C0525,2022-12,1
C0725,2022-12,3
C0566,2022-12,4
C0677,2021-08,4
C0662,2022-07,3
C0718,2022-11,4
C0582,2022-10,5
C0339,2020-11,10
C0306,2020-10,38
C0024,2021-03,12
C0351,2022-10,4
C0030,2022-12,2
C0325,2022-11,1
C0557,2023-01,22
C0456,2022-12,2
C0003,2023-01,13
C0114,2021-11,14
C0260,2023-04,1
C0711,2023-03,3
C0479,2023-04,1
C0099,2023-04,1
C0498,2023-04,1
C0261,2023-04,2
C0491,2023-04,1
C0030,2023-05,5
C0256,2023-05,51
C0725,2023-05,5
C0079,2023-05,2
C0364,2023-05,22
C0576,2023-05,8
C0525,2023-05,3
C0250,2020-05,27
C0646,2023-05,1
C0182,2023-05,8
C0600,2023-05,3
C0674,2023-05,1
C0414,2023-05,22
C0624,2023-05,3
C0486,2024-01,105
C0667,2021-07,9
C0404,2023-05,2
C0077,2023-05,1
C0272,2020-09,28
C0107,2023-09,6
C0623,2023-09,2
C0606,2023-09,5
C0421,2023-09,19
C0172,2023-09,21
C0240,2023-09,5
C0742,2023-09,4
C0345,2023-09,11
C0069,2023-09,5
C0718,2023-09,5
C0067,2026-05,135
C0276,2023-09,3
C0015,2023-09,4
C0183,2021-04,59
C0535,2023-09,1
C0542,2023-09,3
C0549,2023-09,2
C0720,2023-09,3
C0696,2023-09,1
C0029,2023-10,27
C0254,2023-10,78
C0009,2023-10,108
C0436,2023-10,75
C0356,2023-10,5
C0472,2023-10,50
C0253,2023-10,11
C0241,2023-10,53
C0578,2023-10,4
C0056,2023-10,27
C0527,2023-10,8
C0246,2023-10,7
C0470,2023-10,2
C0551,2023-10,4
C0630,2023-10,8
C0307,2024-01,34
C0436,2024-01,115
C0465,2024-01,49
C0056,2024-01,33
C0132,2024-01,74
C0630,2024-01,6
C0009,2024-01,135
C0484,2024-01,45
C0253,2024-01,13
C0004,2024-01,29
C0275,2024-01,43
C0211,2024-01,51
C0100,2024-01,27
C0212,2024-08,52
C0254,2024-01,83
C0455,2024-01,51
C0246,2024-01,9
C0469,2024-01,11
C0071,2024-01,26
C0115,2024-04,37
C0103,2024-01,15
C0241,2024-01,72
C0461,2024-01,65
C0029,2024-01,19
C0403,2023-10,2
C0177,2024-01,30
C0105,2024-01,48
C0292,2024-01,19
C0206,2024-04,91
C0527,2024-01,10
C0551,2024-01,4
C0403,2024-01,2
C0145,2024-01,27
C0342,2024-04,7
C0057,2024-04,46
C0203,2021-01,20
C0169,2020-01,24
C0566,2020-01,4
C0060,2020-01,36
C0252,2020-01,12
C0182,2020-01,8
C0256,2020-01,33
C0030,2020-01,4
C0415,2020-01,3
C0212,2020-03,31
C0395,2020-03,24
C0463,2020-01,15
C0414,2020-01,25
C0552,2020-01,8
C0542,2020-06,5
C0256,2021-02,45
C0079,2020-01,2
C0600,2020-01,1
C0539,2020-01,4
C0394,2020-04,23
C0061,2020-04,38
C0085,2020-04,7
C0221,2020-04,31
C0487,2020-05,9
C0048,2020-04,32
C0109,2020-04,3
C0161,2020-04,26
C0086,2020-04,34
C0360,2020-05,12
C0319,2020-05,14
C0114,2020-05,4
C0140,2020-05,29
C0070,2020-08,21
C0366,2020-04,13
C0210,2020-04,23
C0121,2020-05,23
C0089,2020-05,29
C0338,2020-04,19
C0162,2020-05,5
C0700,2020-05,18
C0013,2020-05,3
C0219,2020-05,28
C0191,2020-05,17
C0037,2020-02,48
C0405,2021-02,49
C0433,2020-05,3
C0093,2020-05,2
C0363,2020-02,15
C0091,2020-09,21
C0172,2020-03,23
C0263,2020-02,4
C0400,2020-05,10
C0715,2020-05,5
C0672,2020-04,1
C0540,2020-04,3
C0020,2020-04,26
C0088,2020-04,15
C0460,2020-07,35
C0325,2020-03,1
C0295,2020-05,2
C0741,2020-09,2
C0647,2020-05,1
C0464,2020-03,5
C0296,2020-03,7
C0232,2020-03,25
C0168,2020-05,2
C0212,2021-03,43
C0154,2020-08,33
C0388,2020-08,5
C0237,2020-08,58
C0075,2020-08,24
C0222,2020-08,11
C0005,2020-08,7
C0514,2020-08,3
C0632,2020-08,4
C0117,2020-08,39
C0200,2020-08,41
C0336,2020-08,4
C0034,2020-08,9
C0474,2020-09,36
C0512,2020-08,3
C0667,2020-09,10
C0729,2020-09,3
C0370,2020-09,1
C0134,2020-10,44
C0032,2020-08,3
C0750,2020-08,2
C0186,2020-09,23
C0242,2020-09,5
C0051,2020-09,1
C0278,2020-09,18
C0445,2021-06,32
C0188,2020-08,33
C0675,2020-09,6
C0164,2020-09,17
C0546,2020-08,1
C0299,2020-09,5
C0280,2020-09,17
C0368,2020-09,12
C0133,2020-07,31
C0338,2020-12,27
C0238,2020-09,16
C0310,2020-07,25
C0235,2020-07,47
C0240,2020-06,5
C0290,2020-09,7
C0297,2020-07,17
C0350,2020-02,26
C0353,2020-08,3
C0303,2020-02,7
C0681,2020-09,2
C0609,2020-09,2
C0585,2020-09,1
C0519,2020-09,4
C0693,2020-07,5
C0083,2021-02,32
C0341,2026-03,96
C0187,2020-09,1
C0613,2020-11,3
C0137,2020-06,20
C0065,2021-01,1
C0186,2021-01,19
C0354,2021-01,17
C0063,2021-01,44
C0282,2021-01,20
C0370,2021-01,6
C0047,2021-01,10
C0368,2021-01,10
C0238,2021-01,9
C0564,2021-01,8
C0675,2021-01,7
C0164,2021-01,15
C0151,2020-10,24
C0091,2021-01,11
C0445,2021-01,17
C0394,2020-12,51
C0107,2020-03,6
C0066,2021-01,10
C0712,2020-02,6
C0474,2021-01,24
C0272,2021-01,15
C0061,2020-12,57
C0143,2021-02,54
C0414,2021-02,41
C0242,2021-01,2
C0587,2021-04,7
C0154,2020-11,32
C0667,2021-01,4
C0290,2021-01,5
C0100,2021-05,32
C0536,2021-01,1
C0252,2021-02,23
C0035,2021-01,1
C0439,2020-10,16
C0317,2020-11,5
C0486,2021-05,71
C0124,2020-12,3
C0020,2020-12,33
C0051,2021-01,3
C0395,2021-03,26
C0187,2021-01,1
C0609,2021-01,2
C0519,2021-01,2
C0727,2021-02,15
C0055,2021-02,27
C0364,2021-02,18
C0552,2021-02,5
C0555,2021-02,1
C0463,2021-02,32
C0075,2020-11,19
C0415,2021-02,8
C0525,2021-02,2
C0721,2021-02,1
C0581,2021-04,10
C0646,2021-02,1
C0729,2021-01,1
C0645,2021-02,2
C0544,2021-02,2
C0315,2020-06,18
C0017,2021-04,25
C0484,2021-05,34
C0667,2021-06,5
C0299,2021-06,6
C0368,2021-06,13
C0051,2021-06,3
C0272,2021-06,26
C0408,2021-06,28
C0329,2021-07,2
C0129,2021-05,24
C0564,2021-07,8
C0414,2024-12,47
C0278,2021-07,16
C0292,2021-05,12
C0564,2021-06,7
C0461,2021-05,29
C0493,2021-06,19
C0675,2021-06,3
C0065,2021-06,3
C0370,2021-06,5
C0091,2021-06,26
C0443,2020-11,40
C0209,2021-04,29
C0100,2021-10,32
C0483,2021-09,8
C0653,2020-10,2
C0230,2026-04,50
C0195,2021-05,12
C0211,2021-05,56
C0609,2021-06,4
C0069,2020-03,6
C0464,2021-03,13
C0536,2021-06,2
C0315,2020-03,16
C0740,2021-06,1
C0729,2021-06,1
C0004,2021-05,27
C0177,2021-05,31
C0541,2021-04,4
C0622,2020-07,10
C0047,2021-07,20
C0585,2021-07,2
C0051,2021-07,1
C0449,2021-07,3
C0238,2021-07,8
C0609,2021-07,4
C0066,2021-06,9
C0035,2021-07,4
C0368,2021-07,9
C0220,2020-02,23
C0123,2021-08,37
C0205,2021-08,13
C0232,2020-06,30
C0527,2021-05,4
C0029,2021-05,42
C0174,2021-03,12
C0096,2021-07,3
C0017,2021-08,30
C0465,2021-10,49
C0275,2021-10,35
C0527,2021-10,6
C0080,2021-10,17
C0056,2021-10,26
C0472,2021-10,42
C0008,2021-10,4
C0630,2021-10,12
C0177,2021-10,26
C0029,2021-10,18
C0366,2020-12,16
C0360,2021-11,23
C0386,2021-09,57
C0107,2021-03,7
C0257,2021-11,13
C0246,2021-10,6
C0191,2021-11,19
C0188,2020-11,34
C0219,2021-11,28
C0319,2021-11,12
C0006,2021-10,1
C0250,2021-11,31
C0356,2021-10,1
C0578,2021-10,1
C0187,2021-06,1
C0744,2021-11,17
C0093,2021-11,2
C0267,2024-05,46
C0352,2021-04,13
C0024,2020-06,11
C0700,2021-11,23
C0487,2021-11,12
C0162,2021-11,13
C0715,2021-11,4
C0315,2021-03,21
C0551,2021-10,2
C0462,2021-11,17
C0292,2021-10,4
C0567,2021-10,1
C0076,2020-10,23
C0126,2021-11,5
C0013,2021-11,6
C0665,2021-11,3
C0615,2021-11,2
C0400,2021-11,23
C0433,2021-11,3
C0586,2022-03,1
C0288,2022-02,1
C0707,2022-02,3
C0333,2022-03,1
C0614,2022-03,1
C0541,2022-03,1
C0190,2022-03,2
C0653,2022-04,2
C0126,2020-05,2
C0651,2020-05,1
C0153,2021-03,6
C0157,2021-11,4
C0295,2021-11,2
C0651,2021-11,4
C0117,2020-11,37
C0160,2020-01,2
C0525,2020-01,2
C0725,2020-01,3
C0674,2020-01,1
C0410,2020-02,2
C0098,2020-02,8
C0576,2020-01,2
C0602,2020-02,11
C0264,2020-02,19
C0326,2020-02,14
C0266,2020-02,4
C0478,2020-02,15
C0572,2020-02,4
C0485,2020-02,14
C0285,2020-02,3
C0476,2020-02,6
C0611,2020-02,2
C0432,2020-02,1
C0068,2020-02,2
C0152,2020-02,24
C0515,2020-02,7
C0471,2020-02,1
C0059,2020-02,5
C0212,2020-06,40
C0718,2020-06,4
C0175,2020-06,20
C0742,2020-06,2
C0153,2020-06,7
C0296,2020-06,16
C0464,2020-06,9
C0696,2020-06,2
C0549,2020-06,2
C0569,2020-06,5
C0069,2020-06,3
C0015,2020-06,3
C0130,2020-07,19
C0483,2020-07,9
C0265,2020-07,5
C0202,2020-07,31
C0159,2020-07,20
C0739,2020-07,6
C0498,2020-07,4
C0107,2020-06,2
C0150,2020-07,8
C0526,2020-07,2
C0582,2020-07,5
C0260,2020-07,2
C0442,2020-07,1
C0502,2020-07,4
C0351,2020-07,2
C0745,2020-07,1
C0479,2020-07,1
C0321,2020-10,8
C0324,2020-10,36
C0349,2020-11,47
C0670,2020-10,4
C0323,2020-10,22
C0165,2020-10,11
C0560,2020-10,3
C0592,2020-11,12
C0687,2020-11,1
C0222,2020-11,5
C0512,2020-11,1
C0589,2020-11,1
C0226,2020-10,4
C0750,2020-11,2
C0632,2020-11,1
C0353,2020-11,4
C0336,2020-11,1
C0123,2021-04,40
C0436,2021-05,39
C0032,2020-11,2
C0381,2020-10,6
C0697,2020-11,2
C0577,2020-11,1
C0623,2020-06,1
C0441,2020-12,3
C0514,2020-11,3
C0726,2020-11,2
C0052,2020-11,3
C0088,2020-12,31
C0296,2021-03,21
C0696,2021-03,2
C0232,2021-03,20
C0345,2021-03,14
C0240,2021-03,14
C0742,2021-03,2
C0542,2021-03,8
C0276,2021-03,7
C0569,2021-03,6
C0015,2021-03,1
C0434,2021-02,1
C0448,2021-04,26
C0227,2021-04,22
C0565,2021-04,1
C0094,2025-05,28
C0584,2021-04,10
C0050,2021-04,40
C0556,2021-04,12
C0346,2021-04,16
C0644,2021-04,2
C0604,2021-04,2
C0550,2021-04,3
C0245,2021-04,14
C0736,2021-04,3
C0079,2021-02,3
C0616,2021-04,15
C0131,2021-04,1
C0614,2021-04,1
C0105,2021-05,45
C0472,2021-05,27
C0103,2021-05,20
C0056,2021-05,22
C0071,2021-05,32
C0673,2021-04,1
C0132,2021-05,65
C0008,2021-05,1
C0080,2021-05,15
C0570,2021-04,1
C0532,2021-04,8
C0534,2021-04,3
C0566,2021-02,1
C0241,2021-05,48
C0246,2021-05,4
C0578,2021-05,1
C0312,2021-04,2
C0586,2021-04,2
C0253,2021-05,12
C0094,2021-09,22
C0688,2021-04,2
C0540,2020-12,5
C0638,2021-04,1
C0170,2025-05,87
C0509,2021-04,5
C0630,2021-05,3
C0567,2021-05,1
C0674,2021-02,2
C0626,2021-04,2
C0346,2021-08,19
C0616,2021-08,17
C0556,2021-08,18
C0604,2021-08,4
C0334,2021-08,41
C0207,2021-08,1
C0550,2021-08,7
C0518,2021-08,3
C0584,2021-08,13
C0227,2021-08,14
C0736,2021-08,4
C0644,2021-08,6
C0581,2021-08,6
C0688,2021-08,3
C0685,2021-08,5
C0276,2020-03,5
C0190,2021-08,1
C0509,2021-08,8
C0411,2021-08,2
C0565,2021-08,2
C0235,2021-09,42
C0040,2026-08,90
C0150,2021-09,9
C0202,2021-09,31
C0739,2021-09,4
C0561,2021-08,3
C0351,2021-09,4
C0265,2021-09,11
C0631,2021-09,4
C0479,2021-09,1
C0626,2021-08,2
C0570,2021-08,3
C0622,2021-09,15
C0322,2021-08,2
C0498,2021-09,4
C0470,2021-05,2
C0035,2021-06,3
C0260,2021-09,1
C0716,2021-08,1
C0582,2021-09,6
C0441,2021-12,3
C0064,2021-12,1
C0438,2021-12,3
C0591,2021-12,1
C0612,2021-10,1
C0168,2021-11,2
C0590,2020-02,1
C0542,2020-03,5
C0345,2020-03,9
C0240,2020-03,13
C0694,2020-02,2
C0015,2020-03,4
C0569,2020-03,4
C0696,2020-03,1
C0720,2020-03,3
C0742,2020-03,2
C0549,2020-03,1
C0623,2020-03,1
C0718,2020-03,1
C0720,2020-06,2
C0648,2020-05,1
C0562,2020-06,1
C0535,2020-06,1
C0606,2020-06,1
C0686,2020-10,6
C0713,2023-01,4
C0467,2020-06,1
C0675,2021-07,2
C0719,2020-10,2
C0521,2020-10,1
C0553,2020-10,2
C0554,2020-10,1
C0666,2020-10,1
C0413,2020-10,1
C0042,2020-11,2
C0374,2021-01,1
C0160,2021-02,5
C0741,2021-01,4
C0585,2021-01,1
C0725,2021-02,2
C0539,2021-02,3
C0576,2021-02,1
C0030,2021-02,3
C0601,2021-03,3
C0606,2021-03,2
C0069,2021-03,2
C0623,2021-03,2
C0720,2021-03,3
C0456,2021-02,1
C0223,2024-08,62
C0741,2021-07,1
C0536,2021-07,1
C0370,2021-07,1
C0703,2021-07,1
C0740,2021-07,1
C0325,2020-06,1
C0316,2025-03,35
C0187,2021-07,1
C0543,2021-07,1
C0532,2021-08,3
C0587,2021-08,9
C0729,2021-07,2
C0558,2021-08,1
C0614,2021-08,2
C0116,2021-08,1
C0618,2021-11,1
C0373,2021-09,1
C0598,2021-11,1
C0571,2021-11,1
C0199,2022-02,1
C0501,2022-02,5
C0309,2021-12,2
C0637,2022-02,1
C0661,2022-02,1
C0608,2022-02,1
C0642,2022-02,1
C0074,2020-03,1
C0064,2020-04,1
C0302,2020-04,1
C0124,2020-04,2
C0441,2020-04,1
C0499,2020-04,2
C0591,2020-04,3
C0309,2020-04,1
C0438,2020-04,2
C0220,2025-03,18
C0149,2025-09,20
C0373,2020-07,1
C0577,2020-08,2
C0064,2020-12,2
C0672,2020-12,4
C0416,2020-12,8
C0499,2020-12,3
C0302,2020-12,1
C0489,2020-12,1
C0438,2020-12,4
C0518,2021-04,2
C0654,2020-06,1
C0558,2021-04,1
C0077,2021-02,1
C0322,2021-04,1
C0519,2021-06,4
C0347,2025-07,25
C0006,2021-05,1
C0741,2021-06,1
C0190,2021-04,1
C0681,2021-06,1
C0054,2021-05,1
C0693,2021-09,2
C0261,2021-09,1
C0133,2025-05,82
C0733,2021-10,1
C0491,2021-09,1
C0548,2021-09,2
C0663,2021-08,1
C0384,2021-10,1
C0639,2021-12,1
C0489,2021-12,1
C0501,2023-01,7
C0293,2026-05,113
C0360,2026-05,30
C0341,2026-05,113
C0264,2025-03,83
C0159,2025-10,64
C0598,2026-05,21
C0176,2026-05,87
C0028,2026-05,95
C0393,2026-05,86
C0192,2026-05,58
C0191,2026-05,55
C0337,2026-05,25
C0287,2026-05,47
C0433,2026-05,15
C0219,2026-05,154
C0308,2026-04,18
C0257,2026-05,16
C0651,2026-05,12
C0013,2026-05,11
C0400,2026-05,123
C0121,2026-05,119
C0170,2025-10,107
C0218,2026-06,38
C0140,2026-05,79
C0423,2026-04,106
C0168,2026-05,6
C0089,2026-05,44
C0212,2026-02,67
C0264,2025-02,53
C0350,2025-02,36
C0386,2025-10,35
C0162,2026-05,23
C0487,2026-05,33
C0250,2026-05,86
C0075,2026-07,19
C0194,2026-07,84
C0349,2026-07,41
C0154,2026-07,34
C0038,2026-07,70
C0144,2026-06,37
C0443,2026-07,99
C0005,2026-07,43
C0237,2026-07,183
C0216,2026-06,68
C0039,2026-06,20
C0380,2026-07,31
C0351,2025-09,6
C0388,2026-07,11
C0113,2026-07,63
C0592,2026-07,26
C0382,2026-07,59
C0726,2026-07,9
C0200,2026-07,35
C0156,2026-07,127
C0222,2026-07,16
C0339,2026-07,75
C0282,2025-11,61
C0188,2026-07,58
C0117,2026-07,89
C0427,2026-06,27
C0034,2026-07,21
C0070,2026-07,53
C0254,2025-08,120
C0293,2026-03,109
C0317,2026-07,30
C0462,2026-03,26
C0089,2026-03,57
C0428,2026-06,66
C0425,2026-07,12
C0750,2026-07,24
C0577,2026-07,20
C0451,2026-08,76
C0003,2026-04,22
C0355,2024-09,26
C0114,2026-05,16
C0420,2025-03,29
C0052,2026-07,4
C0353,2026-07,5
C0327,2026-06,55
C0418,2025-06,23
C0357,2026-06,39
C0272,2025-11,43
C0336,2026-07,9
C0028,2026-03,111
C0013,2026-03,27
C0457,2026-06,4
C0115,2026-08,77
C0514,2026-07,5
C0452,2025-06,43
C0715,2026-05,13
C0545,2025-07,5
C0172,2026-02,24
C0212,2026-01,74
C0424,2026-06,43
C0197,2026-06,21
C0175,2026-02,27
C0357,2025-12,68
C0289,2026-06,29
C0224,2025-10,59
C0355,2026-06,16
C0316,2025-02,27
C0452,2026-04,86
C0486,2025-08,114
C0009,2025-08,159
C0364,2024-12,30
C0127,2025-06,52
C0636,2025-12,13
C0100,2025-08,28
C0434,2022-09,2
C0367,2026-08,57
C0466,2026-07,5
C0605,2026-07,2
C0421,2026-01,13
C0643,2026-06,2
C0238,2025-11,24
C0024,2026-01,31
C0058,2025-07,46
C0016,2025-07,42
C0705,2026-07,2
C0539,2023-05,6
C0032,2026-07,5
C0232,2026-02,52
C0107,2026-02,4
C0410,2025-02,4
C0320,2024-07,51
C0696,2026-02,2
C0211,2024-06,68
C0176,2026-03,97
C0468,2026-04,205
C0350,2025-03,87
C0169,2024-12,64
C0294,2024-04,13
C0105,2025-08,51
C0406,2024-04,13
C0100,2024-06,27
C0230,2024-02,22
C0444,2021-11,2
C0666,2022-04,1
C0529,2022-07,2
C0621,2022-07,2
C0342,2022-07,2
C0333,2021-08,1
C0477,2021-04,1
C0504,2023-01,4
C0526,2022-10,2
C0399,2023-01,14
C0426,2023-01,2
C0739,2022-10,5
C0520,2023-01,5
C0498,2022-10,4
C0079,2022-09,1
C0479,2022-10,1
C0693,2022-10,2
C0260,2022-10,1
C0053,2023-01,3
C0001,2023-01,2
C0456,2023-05,2
C0308,2023-01,4
C0637,2023-01,1
C0642,2023-01,3
C0661,2023-01,1
C0676,2023-01,9
C0418,2023-01,8
C0678,2023-01,5
C0248,2022-01,1
C0090,2023-05,2
C0517,2023-06,3
C0603,2023-06,4
C0635,2023-06,2
C0656,2023-06,5
C0698,2023-10,2
C0495,2023-10,1
C0613,2020-08,1
C0665,2023-11,2
C0172,2024-03,25
C0146,2024-03,68
C0431,2024-03,63
C0024,2024-03,15
C0223,2024-03,54
C0254,2024-06,95
C0232,2024-03,33
C0606,2024-03,3
C0137,2024-03,26
C0153,2024-03,9
C0267,2024-03,60
C0601,2024-03,4
C0223,2024-05,54
C0015,2024-03,6
C0296,2024-03,15
C0315,2024-03,31
C0569,2024-03,5
C0345,2024-03,15
C0137,2024-05,29
C0500,2024-09,7
C0212,2024-03,44
C0174,2024-03,20
C0542,2024-03,8
C0175,2024-03,24
C0436,2024-06,130
C0059,2025-02,17
C0464,2024-03,13
C0696,2024-03,1
C0395,2024-03,26
C0421,2024-03,9
C0418,2024-02,11
C0240,2024-03,11
C0107,2024-03,8
C0306,2024-10,28
C0132,2024-06,72
C0742,2024-03,4
C0720,2024-03,7
C0174,2024-08,20
C0431,2024-05,53
C0250,2026-03,77
C0718,2024-03,5
C0276,2024-03,1
C0230,2024-11,17
C0171,2024-04,33
C0265,2022-10,5
C0608,2023-01,1
C0597,2023-01,1
C0662,2023-06,2
C0743,2023-06,4
C0545,2023-06,2
C0748,2023-06,1
C0567,2023-10,1
C0105,2024-06,59
C0630,2024-06,9
C0069,2024-03,6
C0054,2024-01,1
C0195,2024-06,63
C0175,2024-08,23
C0578,2024-01,4
C0439,2024-10,14
C0661,2024-11,1
C0115,2024-07,33
C0733,2024-01,1
C0008,2024-01,1
C0253,2024-06,10
C0465,2024-06,59
C0175,2024-05,21
C0371,2024-07,28
C0371,2024-04,33
C0320,2024-04,38
C0136,2024-04,30
C0258,2024-04,66
C0330,2024-04,36
C0045,2024-04,18
C0120,2024-04,27
C0040,2024-04,67
C0402,2024-04,57
C0076,2024-10,20
C0002,2024-04,25
C0026,2024-04,15
C0504,2024-11,8
C0451,2024-04,30
C0662,2024-04,3
C0249,2024-04,13
C0367,2024-04,30
C0347,2024-04,19
C0545,2024-04,7
C0516,2024-04,3
C0016,2024-04,38
C0270,2024-10,62
C0517,2024-04,2
C0402,2024-07,65
C0058,2024-04,29
C0728,2024-09,26
C0603,2024-04,7
C0264,2024-04,43
C0089,2024-08,41
C0712,2024-04,14
C0316,2024-04,31
C0326,2024-04,22
C0269,2024-04,33
C0234,2024-04,34
C0476,2024-04,21
C0420,2024-04,41
C0040,2025-03,118
C0363,2024-04,21
C0671,2024-04,12
C0481,2024-10,25
C0602,2024-04,17
C0485,2024-04,9
C0303,2024-04,8
C0348,2024-04,42
C0611,2024-04,4
C0059,2024-04,10
C0285,2024-04,2
C0255,2024-04,13
C0515,2024-04,5
C0266,2024-04,10
C0478,2024-04,47
C0651,2024-08,11
C0098,2024-04,28
C0341,2024-08,95
C0572,2024-04,12
C0214,2024-04,19
C0508,2024-04,1
C0393,2024-08,56
C0179,2024-09,23
C0115,2025-02,43
C0250,2025-04,42
C0590,2024-04,3
C0068,2024-04,1
C0471,2024-04,2
C0694,2024-04,6
C0067,2024-05,151
C0089,2024-05,41
C0028,2024-05,55
C0360,2024-05,8
C0191,2024-05,37
C0598,2024-05,11
C0192,2024-05,61
C0176,2024-05,72
C0393,2024-05,58
C0140,2024-05,25
C0700,2024-05,20
C0114,2024-05,9
C0121,2024-05,34
C0744,2024-05,16
C0219,2024-05,33
C0487,2024-05,23
C0293,2024-05,58
C0257,2024-08,15
C0651,2024-05,6
C0715,2024-05,6
C0287,2024-05,15
C0013,2024-05,15
C0528,2024-04,1
C0530,2024-10,54
C0337,2024-05,16
C0162,2024-05,9
C0615,2024-05,7
C0665,2024-05,10
C0157,2024-05,4
C0391,2024-10,21
C0462,2024-05,12
C0433,2024-05,4
C0168,2024-05,3
C0327,2024-11,24
C0451,2025-02,50
C0130,2025-01,49
C0633,2024-10,15
C0319,2024-05,12
C0408,2024-06,32
C0474,2024-06,25
C0155,2024-06,120
C0354,2024-06,58
C0063,2024-06,70
C0140,2025-04,41
C0091,2024-06,30
C0445,2024-06,24
C0280,2024-06,46
C0047,2024-06,30
C0675,2024-06,12
C0290,2024-06,9
C0072,2024-09,68
C0712,2025-07,23
C0278,2024-06,28
C0543,2024-06,3
C0065,2024-06,6
C0066,2024-06,28
C0186,2024-06,15
C0238,2024-06,15
C0164,2024-06,17
C0272,2024-06,38
C0667,2024-06,12
C0501,2024-09,16
C0051,2024-06,1
C0593,2025-06,25
C0729,2024-06,1
C0187,2024-06,1
C0230,2024-09,20
C0167,2024-10,23
C0035,2024-06,3
C0329,2024-06,2
C0449,2024-06,1
C0519,2024-06,1
C0609,2024-06,2
C0741,2024-06,3
C0299,2024-06,4
C0370,2024-06,2
C0225,2024-10,63
C0098,2025-07,28
C0128,2024-10,40
C0420,2024-07,38
C0478,2024-07,49
C0214,2024-07,18
C0476,2024-07,31
C0350,2024-07,37
C0712,2024-07,14
C0269,2024-07,39
C0152,2024-07,27
C0178,2024-07,54
C0264,2024-07,47
C0316,2024-07,32
C0102,2024-07,48
C0572,2024-07,12
C0220,2024-07,19
C0266,2024-07,6
C0671,2024-07,16
C0513,2024-07,1
C0098,2024-07,19
C0392,2024-07,6
C0303,2024-07,11
C0224,2025-01,40
C0602,2024-07,10
C0258,2025-02,49
C0475,2024-10,10
C0428,2024-11,33
C0326,2024-07,16
C0485,2024-07,10
C0067,2024-08,99
C0694,2024-07,3
C0059,2024-07,16
C0048,2024-12,44
C0515,2024-07,3
C0217,2024-10,20
