family,kind,scenario,category_id,numeric_pass,baseline_pass,frozen_review_followup
emerging,gate_ablation,without_lower95,N0493,True,True,False
emerging,gate_ablation,without_qvalue,N0032,True,False,False
emerging,gate_ablation,without_qvalue,N0070,True,False,False
emerging,gate_ablation,without_qvalue,N0087,True,True,False
emerging,gate_ablation,without_qvalue,N0138,True,True,False
emerging,gate_ablation,without_qvalue,N0155,True,True,True
emerging,gate_ablation,without_qvalue,N0160,True,True,False
emerging,gate_ablation,without_qvalue,N0166,True,True,False
emerging,gate_ablation,without_qvalue,N0186,True,True,False
emerging,gate_ablation,without_qvalue,N0193,True,True,False
emerging,gate_ablation,without_qvalue,N0195,True,True,True
emerging,gate_ablation,without_qvalue,N0251,True,False,False
emerging,gate_ablation,without_qvalue,N0254,True,True,True
emerging,gate_ablation,without_qvalue,N0265,True,True,False
emerging,gate_ablation,without_qvalue,N0293,True,True,False
emerging,gate_ablation,without_qvalue,N0303,True,False,False
emerging,gate_ablation,without_qvalue,N0313,True,False,False
emerging,gate_ablation,without_qvalue,N0332,True,True,False
emerging,gate_ablation,without_qvalue,N0337,True,True,True
emerging,gate_ablation,without_qvalue,N0339,True,True,False
emerging,gate_ablation,without_qvalue,N0343,True,True,False
emerging,gate_ablation,without_qvalue,N0354,True,False,False
emerging,gate_ablation,without_qvalue,N0358,True,True,False
emerging,gate_ablation,without_qvalue,N0369,True,True,False
emerging,gate_ablation,without_qvalue,N0381,True,True,False
emerging,gate_ablation,without_qvalue,N0388,True,True,True
emerging,gate_ablation,without_qvalue,N0395,True,True,True
emerging,gate_ablation,without_qvalue,N0408,True,True,False
emerging,gate_ablation,without_qvalue,N0409,True,True,True
emerging,gate_ablation,without_qvalue,N0432,True,True,False
emerging,gate_ablation,without_qvalue,N0443,True,True,False
emerging,gate_ablation,without_qvalue,N0446,True,True,False
emerging,gate_ablation,without_qvalue,N0451,True,False,False
emerging,gate_ablation,without_qvalue,N0458,True,True,False
emerging,gate_ablation,without_qvalue,N0470,True,True,True
emerging,gate_ablation,without_qvalue,N0473,True,True,False
emerging,gate_ablation,without_qvalue,N0493,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0087,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0138,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0155,True,True,True
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0160,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0166,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0186,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0193,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0195,True,True,True
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0254,True,True,True
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0265,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0293,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0332,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0337,True,True,True
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0339,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0343,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0358,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0369,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0381,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0388,True,True,True
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0395,True,True,True
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0408,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0409,True,True,True
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0432,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0443,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0446,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0458,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0470,True,True,True
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0473,True,True,False
emerging,semantic_review_ablation,numeric_only_no_scope_review,N0493,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0087,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0138,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0155,True,True,True
emerging,data_robustness,require_all_data_filters_or_direction,N0160,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0166,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0186,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0193,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0195,True,True,True
emerging,data_robustness,require_all_data_filters_or_direction,N0254,True,True,True
emerging,data_robustness,require_all_data_filters_or_direction,N0265,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0293,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0332,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0337,True,True,True
emerging,data_robustness,require_all_data_filters_or_direction,N0339,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0343,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0358,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0369,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0381,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0388,True,True,True
emerging,data_robustness,require_all_data_filters_or_direction,N0395,True,True,True
emerging,data_robustness,require_all_data_filters_or_direction,N0408,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0409,True,True,True
emerging,data_robustness,require_all_data_filters_or_direction,N0432,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0443,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0446,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0458,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0470,True,True,True
emerging,data_robustness,require_all_data_filters_or_direction,N0473,True,True,False
emerging,data_robustness,require_all_data_filters_or_direction,N0493,True,True,False
potential,score_component_ablation,without_patents,N0029,True,True,False
potential,score_component_ablation,without_patents,N0061,True,True,True
potential,score_component_ablation,without_patents,N0189,True,True,True
potential,score_component_ablation,without_patents,N0191,True,True,True
potential,score_component_ablation,without_patents,N0412,True,True,False
potential,score_component_ablation,without_policies,N0029,True,True,False
potential,score_component_ablation,without_policies,N0061,True,True,True
potential,score_component_ablation,without_policies,N0189,True,True,True
potential,score_component_ablation,without_policies,N0191,True,True,True
potential,score_component_ablation,without_policies,N0412,True,True,False
potential,score_component_ablation,without_relative_share,N0029,True,True,False
potential,score_component_ablation,without_relative_share,N0061,True,True,True
potential,score_component_ablation,without_relative_share,N0189,True,True,True
potential,score_component_ablation,without_relative_share,N0191,True,True,True
potential,score_component_ablation,without_relative_share,N0412,True,True,False
potential,score_component_ablation,without_papers,N0029,True,True,False
potential,score_component_ablation,without_papers,N0061,True,True,True
potential,score_component_ablation,without_papers,N0189,True,True,True
potential,score_component_ablation,without_papers,N0191,True,True,True
potential,score_component_ablation,without_papers,N0412,True,True,False
potential,gate_ablation,without_papers,N0029,True,True,False
potential,gate_ablation,without_papers,N0061,True,True,True
potential,gate_ablation,without_papers,N0189,True,True,True
potential,gate_ablation,without_papers,N0191,True,True,True
potential,gate_ablation,without_papers,N0412,True,True,False
potential,gate_ablation,without_patents,N0029,True,True,False
potential,gate_ablation,without_patents,N0061,True,True,True
potential,gate_ablation,without_patents,N0189,True,True,True
potential,gate_ablation,without_patents,N0191,True,True,True
potential,gate_ablation,without_patents,N0342,True,False,False
potential,gate_ablation,without_patents,N0412,True,True,False
potential,gate_ablation,without_policies,N0008,True,False,False
potential,gate_ablation,without_policies,N0010,True,False,False
potential,gate_ablation,without_policies,N0017,True,False,False
potential,gate_ablation,without_policies,N0022,True,False,False
potential,gate_ablation,without_policies,N0027,True,False,False
potential,gate_ablation,without_policies,N0028,True,False,False
potential,gate_ablation,without_policies,N0029,True,True,False
potential,gate_ablation,without_policies,N0030,True,False,False
potential,gate_ablation,without_policies,N0031,True,False,False
potential,gate_ablation,without_policies,N0032,True,False,False
potential,gate_ablation,without_policies,N0034,True,False,False
potential,gate_ablation,without_policies,N0044,True,False,False
potential,gate_ablation,without_policies,N0047,True,False,False
potential,gate_ablation,without_policies,N0053,True,False,False
potential,gate_ablation,without_policies,N0054,True,False,False
potential,gate_ablation,without_policies,N0061,True,True,True
potential,gate_ablation,without_policies,N0074,True,False,False
potential,gate_ablation,without_policies,N0076,True,False,False
potential,gate_ablation,without_policies,N0103,True,False,False
potential,gate_ablation,without_policies,N0105,True,False,False
potential,gate_ablation,without_policies,N0124,True,False,False
potential,gate_ablation,without_policies,N0129,True,False,False
potential,gate_ablation,without_policies,N0131,True,False,False
potential,gate_ablation,without_policies,N0155,True,False,False
potential,gate_ablation,without_policies,N0157,True,False,False
potential,gate_ablation,without_policies,N0181,True,False,False
potential,gate_ablation,without_policies,N0189,True,True,True
potential,gate_ablation,without_policies,N0191,True,True,True
potential,gate_ablation,without_policies,N0196,True,False,False
potential,gate_ablation,without_policies,N0208,True,False,False
potential,gate_ablation,without_policies,N0213,True,False,False
potential,gate_ablation,without_policies,N0222,True,False,False
potential,gate_ablation,without_policies,N0223,True,False,False
potential,gate_ablation,without_policies,N0227,True,False,False
potential,gate_ablation,without_policies,N0236,True,False,False
potential,gate_ablation,without_policies,N0245,True,False,False
potential,gate_ablation,without_policies,N0248,True,False,False
potential,gate_ablation,without_policies,N0250,True,False,False
potential,gate_ablation,without_policies,N0277,True,False,False
potential,gate_ablation,without_policies,N0290,True,False,False
potential,gate_ablation,without_policies,N0304,True,False,False
potential,gate_ablation,without_policies,N0316,True,False,False
potential,gate_ablation,without_policies,N0323,True,False,False
potential,gate_ablation,without_policies,N0334,True,False,False
potential,gate_ablation,without_policies,N0335,True,False,False
potential,gate_ablation,without_policies,N0349,True,False,False
potential,gate_ablation,without_policies,N0356,True,False,False
potential,gate_ablation,without_policies,N0360,True,False,False
potential,gate_ablation,without_policies,N0363,True,False,False
potential,gate_ablation,without_policies,N0373,True,False,False
potential,gate_ablation,without_policies,N0377,True,False,False
potential,gate_ablation,without_policies,N0380,True,False,False
potential,gate_ablation,without_policies,N0394,True,False,False
potential,gate_ablation,without_policies,N0407,True,False,False
potential,gate_ablation,without_policies,N0412,True,True,False
potential,gate_ablation,without_policies,N0413,True,False,False
potential,gate_ablation,without_policies,N0434,True,False,False
potential,gate_ablation,without_policies,N0436,True,False,False
potential,gate_ablation,without_policies,N0440,True,False,False
potential,gate_ablation,without_policies,N0442,True,False,False
potential,gate_ablation,without_policies,N0460,True,False,False
potential,gate_ablation,without_policies,N0461,True,False,False
potential,gate_ablation,without_policies,N0471,True,False,False
potential,gate_ablation,without_policies,N0473,True,False,False
potential,gate_ablation,without_policies,N0480,True,False,False
potential,gate_ablation,without_policies,N0494,True,False,False
potential,gate_ablation,without_relative,N0029,True,True,False
potential,gate_ablation,without_relative,N0061,True,True,True
potential,gate_ablation,without_relative,N0189,True,True,True
potential,gate_ablation,without_relative,N0191,True,True,True
potential,gate_ablation,without_relative,N0412,True,True,False
potential,gate_ablation,without_may_relative,N0029,True,True,False
potential,gate_ablation,without_may_relative,N0061,True,True,True
potential,gate_ablation,without_may_relative,N0189,True,True,True
potential,gate_ablation,without_may_relative,N0191,True,True,True
potential,gate_ablation,without_may_relative,N0412,True,True,False
potential,gate_ablation,without_may_relative,N0456,True,False,False
potential,gate_ablation,without_may_patents,N0029,True,True,False
potential,gate_ablation,without_may_patents,N0061,True,True,True
potential,gate_ablation,without_may_patents,N0189,True,True,True
potential,gate_ablation,without_may_patents,N0191,True,True,True
potential,gate_ablation,without_may_patents,N0412,True,True,False
potential,semantic_review_ablation,numeric_only_no_scope_review,N0029,True,True,False
potential,semantic_review_ablation,numeric_only_no_scope_review,N0061,True,True,True
potential,semantic_review_ablation,numeric_only_no_scope_review,N0189,True,True,True
potential,semantic_review_ablation,numeric_only_no_scope_review,N0191,True,True,True
potential,semantic_review_ablation,numeric_only_no_scope_review,N0412,True,True,False
core,threshold_joint,count_thresholds_x0.8,N0007,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0033,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0037,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0038,True,True,False
core,threshold_joint,count_thresholds_x0.8,N0063,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0070,True,True,False
core,threshold_joint,count_thresholds_x0.8,N0077,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0102,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0147,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0166,True,True,False
core,threshold_joint,count_thresholds_x0.8,N0172,True,True,True
core,threshold_joint,count_thresholds_x0.8,N0191,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0193,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0195,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0243,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0244,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0269,True,True,False
core,threshold_joint,count_thresholds_x0.8,N0315,True,True,False
core,threshold_joint,count_thresholds_x0.8,N0320,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0424,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0468,True,False,False
core,threshold_joint,count_thresholds_x0.8,N0474,True,True,True
core,threshold_joint,count_thresholds_x0.8,N0493,True,True,False
core,threshold_joint,count_thresholds_x1.2,N0038,True,True,False
core,threshold_joint,count_thresholds_x1.2,N0070,False,True,False
core,threshold_joint,count_thresholds_x1.2,N0166,True,True,False
core,threshold_joint,count_thresholds_x1.2,N0172,False,True,True
core,threshold_joint,count_thresholds_x1.2,N0269,False,True,False
core,threshold_joint,count_thresholds_x1.2,N0315,False,True,False
core,threshold_joint,count_thresholds_x1.2,N0474,False,True,True
core,threshold_joint,count_thresholds_x1.2,N0493,False,True,False
core,threshold_legacy,original_750_count_rules_on_sample,N0038,False,True,False
core,threshold_legacy,original_750_count_rules_on_sample,N0070,False,True,False
core,threshold_legacy,original_750_count_rules_on_sample,N0166,False,True,False
core,threshold_legacy,original_750_count_rules_on_sample,N0172,False,True,True
core,threshold_legacy,original_750_count_rules_on_sample,N0269,False,True,False
core,threshold_legacy,original_750_count_rules_on_sample,N0315,False,True,False
core,threshold_legacy,original_750_count_rules_on_sample,N0474,False,True,True
core,threshold_legacy,original_750_count_rules_on_sample,N0493,False,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0087,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0127,True,False,False
emerging,threshold_joint,count_thresholds_x0.8,N0138,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0155,True,True,True
emerging,threshold_joint,count_thresholds_x0.8,N0160,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0166,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0186,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0193,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0195,True,True,True
emerging,threshold_joint,count_thresholds_x0.8,N0254,True,True,True
emerging,threshold_joint,count_thresholds_x0.8,N0265,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0293,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0332,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0337,True,True,True
emerging,threshold_joint,count_thresholds_x0.8,N0339,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0343,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0358,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0369,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0381,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0388,True,True,True
emerging,threshold_joint,count_thresholds_x0.8,N0395,True,True,True
emerging,threshold_joint,count_thresholds_x0.8,N0408,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0409,True,True,True
emerging,threshold_joint,count_thresholds_x0.8,N0432,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0443,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0446,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0458,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0470,True,True,True
emerging,threshold_joint,count_thresholds_x0.8,N0473,True,True,False
emerging,threshold_joint,count_thresholds_x0.8,N0493,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0087,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0138,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0155,True,True,True
emerging,threshold_joint,count_thresholds_x1.2,N0160,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0166,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0186,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0193,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0195,True,True,True
emerging,threshold_joint,count_thresholds_x1.2,N0254,True,True,True
emerging,threshold_joint,count_thresholds_x1.2,N0265,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0293,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0332,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0337,True,True,True
emerging,threshold_joint,count_thresholds_x1.2,N0339,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0343,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0358,False,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0369,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0381,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0388,True,True,True
emerging,threshold_joint,count_thresholds_x1.2,N0395,True,True,True
emerging,threshold_joint,count_thresholds_x1.2,N0408,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0409,False,True,True
emerging,threshold_joint,count_thresholds_x1.2,N0432,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0443,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0446,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0458,False,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0470,True,True,True
emerging,threshold_joint,count_thresholds_x1.2,N0473,True,True,False
emerging,threshold_joint,count_thresholds_x1.2,N0493,True,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0087,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0138,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0155,False,True,True
emerging,threshold_legacy,original_750_count_rules_on_sample,N0160,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0166,True,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0186,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0193,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0195,False,True,True
emerging,threshold_legacy,original_750_count_rules_on_sample,N0254,False,True,True
emerging,threshold_legacy,original_750_count_rules_on_sample,N0265,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0293,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0332,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0337,False,True,True
emerging,threshold_legacy,original_750_count_rules_on_sample,N0339,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0343,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0358,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0369,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0381,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0388,False,True,True
emerging,threshold_legacy,original_750_count_rules_on_sample,N0395,False,True,True
emerging,threshold_legacy,original_750_count_rules_on_sample,N0408,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0409,False,True,True
emerging,threshold_legacy,original_750_count_rules_on_sample,N0432,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0443,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0446,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0458,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0470,False,True,True
emerging,threshold_legacy,original_750_count_rules_on_sample,N0473,False,True,False
emerging,threshold_legacy,original_750_count_rules_on_sample,N0493,False,True,False
core,threshold_one_at_time,annual_volume=48,N0007,True,False,False
core,threshold_one_at_time,annual_volume=48,N0033,True,False,False
core,threshold_one_at_time,annual_volume=48,N0037,True,False,False
core,threshold_one_at_time,annual_volume=48,N0038,True,True,False
core,threshold_one_at_time,annual_volume=48,N0070,True,True,False
core,threshold_one_at_time,annual_volume=48,N0102,True,False,False
core,threshold_one_at_time,annual_volume=48,N0147,True,False,False
core,threshold_one_at_time,annual_volume=48,N0166,True,True,False
core,threshold_one_at_time,annual_volume=48,N0172,True,True,True
core,threshold_one_at_time,annual_volume=48,N0191,True,False,False
core,threshold_one_at_time,annual_volume=48,N0195,True,False,False
core,threshold_one_at_time,annual_volume=48,N0243,True,False,False
core,threshold_one_at_time,annual_volume=48,N0244,True,False,False
core,threshold_one_at_time,annual_volume=48,N0269,True,True,False
core,threshold_one_at_time,annual_volume=48,N0315,True,True,False
core,threshold_one_at_time,annual_volume=48,N0320,True,False,False
core,threshold_one_at_time,annual_volume=48,N0468,True,False,False
core,threshold_one_at_time,annual_volume=48,N0474,True,True,True
core,threshold_one_at_time,annual_volume=48,N0493,True,True,False
core,threshold_one_at_time,annual_volume=72,N0038,True,True,False
core,threshold_one_at_time,annual_volume=72,N0070,False,True,False
core,threshold_one_at_time,annual_volume=72,N0166,True,True,False
core,threshold_one_at_time,annual_volume=72,N0172,False,True,True
core,threshold_one_at_time,annual_volume=72,N0269,False,True,False
core,threshold_one_at_time,annual_volume=72,N0315,False,True,False
core,threshold_one_at_time,annual_volume=72,N0474,False,True,True
core,threshold_one_at_time,annual_volume=72,N0493,False,True,False
core,threshold_one_at_time,current_volume=40,N0038,True,True,False
core,threshold_one_at_time,current_volume=40,N0070,True,True,False
core,threshold_one_at_time,current_volume=40,N0166,True,True,False
core,threshold_one_at_time,current_volume=40,N0172,True,True,True
core,threshold_one_at_time,current_volume=40,N0269,True,True,False
core,threshold_one_at_time,current_volume=40,N0315,True,True,False
core,threshold_one_at_time,current_volume=40,N0474,True,True,True
core,threshold_one_at_time,current_volume=40,N0493,True,True,False
core,threshold_one_at_time,current_volume=60,N0038,True,True,False
core,threshold_one_at_time,current_volume=60,N0070,True,True,False
core,threshold_one_at_time,current_volume=60,N0166,True,True,False
core,threshold_one_at_time,current_volume=60,N0172,True,True,True
core,threshold_one_at_time,current_volume=60,N0269,True,True,False
core,threshold_one_at_time,current_volume=60,N0315,True,True,False
core,threshold_one_at_time,current_volume=60,N0474,True,True,True
core,threshold_one_at_time,current_volume=60,N0493,True,True,False
core,threshold_one_at_time,current_share=0.7,N0021,True,False,False
core,threshold_one_at_time,current_share=0.7,N0038,True,True,False
core,threshold_one_at_time,current_share=0.7,N0070,True,True,False
core,threshold_one_at_time,current_share=0.7,N0166,True,True,False
core,threshold_one_at_time,current_share=0.7,N0172,True,True,True
core,threshold_one_at_time,current_share=0.7,N0269,True,True,False
core,threshold_one_at_time,current_share=0.7,N0315,True,True,False
core,threshold_one_at_time,current_share=0.7,N0474,True,True,True
core,threshold_one_at_time,current_share=0.7,N0493,True,True,False
core,threshold_one_at_time,current_share=0.9,N0038,True,True,False
core,threshold_one_at_time,current_share=0.9,N0070,True,True,False
core,threshold_one_at_time,current_share=0.9,N0166,True,True,False
core,threshold_one_at_time,current_share=0.9,N0172,True,True,True
core,threshold_one_at_time,current_share=0.9,N0269,True,True,False
core,threshold_one_at_time,current_share=0.9,N0315,True,True,False
core,threshold_one_at_time,current_share=0.9,N0474,True,True,True
core,threshold_one_at_time,current_share=0.9,N0493,True,True,False
core,threshold_one_at_time,quarter_fraction=0.5,N0038,True,True,False
core,threshold_one_at_time,quarter_fraction=0.5,N0070,True,True,False
core,threshold_one_at_time,quarter_fraction=0.5,N0166,True,True,False
core,threshold_one_at_time,quarter_fraction=0.5,N0172,True,True,True
core,threshold_one_at_time,quarter_fraction=0.5,N0269,True,True,False
core,threshold_one_at_time,quarter_fraction=0.5,N0315,True,True,False
core,threshold_one_at_time,quarter_fraction=0.5,N0474,True,True,True
core,threshold_one_at_time,quarter_fraction=0.5,N0493,True,True,False
core,threshold_one_at_time,quarter_fraction=1.0,N0038,False,True,False
core,threshold_one_at_time,quarter_fraction=1.0,N0070,True,True,False
core,threshold_one_at_time,quarter_fraction=1.0,N0166,True,True,False
core,threshold_one_at_time,quarter_fraction=1.0,N0172,True,True,True
core,threshold_one_at_time,quarter_fraction=1.0,N0269,True,True,False
core,threshold_one_at_time,quarter_fraction=1.0,N0315,True,True,False
core,threshold_one_at_time,quarter_fraction=1.0,N0474,True,True,True
core,threshold_one_at_time,quarter_fraction=1.0,N0493,True,True,False
emerging,threshold_one_at_time,volume=20,N0087,True,True,False
emerging,threshold_one_at_time,volume=20,N0138,True,True,False
emerging,threshold_one_at_time,volume=20,N0155,True,True,True
emerging,threshold_one_at_time,volume=20,N0160,True,True,False
emerging,threshold_one_at_time,volume=20,N0166,True,True,False
emerging,threshold_one_at_time,volume=20,N0186,True,True,False
emerging,threshold_one_at_time,volume=20,N0193,True,True,False
emerging,threshold_one_at_time,volume=20,N0195,True,True,True
emerging,threshold_one_at_time,volume=20,N0254,True,True,True
emerging,threshold_one_at_time,volume=20,N0265,True,True,False
emerging,threshold_one_at_time,volume=20,N0293,True,True,False
emerging,threshold_one_at_time,volume=20,N0332,True,True,False
emerging,threshold_one_at_time,volume=20,N0337,True,True,True
emerging,threshold_one_at_time,volume=20,N0339,True,True,False
emerging,threshold_one_at_time,volume=20,N0343,True,True,False
emerging,threshold_one_at_time,volume=20,N0358,True,True,False
emerging,threshold_one_at_time,volume=20,N0369,True,True,False
emerging,threshold_one_at_time,volume=20,N0381,True,True,False
emerging,threshold_one_at_time,volume=20,N0388,True,True,True
emerging,threshold_one_at_time,volume=20,N0395,True,True,True
emerging,threshold_one_at_time,volume=20,N0408,True,True,False
emerging,threshold_one_at_time,volume=20,N0409,True,True,True
emerging,threshold_one_at_time,volume=20,N0432,True,True,False
emerging,threshold_one_at_time,volume=20,N0443,True,True,False
emerging,threshold_one_at_time,volume=20,N0446,True,True,False
emerging,threshold_one_at_time,volume=20,N0458,True,True,False
emerging,threshold_one_at_time,volume=20,N0470,True,True,True
emerging,threshold_one_at_time,volume=20,N0473,True,True,False
emerging,threshold_one_at_time,volume=20,N0493,True,True,False
emerging,threshold_one_at_time,volume=30,N0087,True,True,False
emerging,threshold_one_at_time,volume=30,N0138,True,True,False
emerging,threshold_one_at_time,volume=30,N0155,True,True,True
emerging,threshold_one_at_time,volume=30,N0160,True,True,False
emerging,threshold_one_at_time,volume=30,N0166,True,True,False
emerging,threshold_one_at_time,volume=30,N0186,True,True,False
emerging,threshold_one_at_time,volume=30,N0193,True,True,False
emerging,threshold_one_at_time,volume=30,N0195,True,True,True
emerging,threshold_one_at_time,volume=30,N0254,True,True,True
emerging,threshold_one_at_time,volume=30,N0265,True,True,False
emerging,threshold_one_at_time,volume=30,N0293,True,True,False
emerging,threshold_one_at_time,volume=30,N0332,True,True,False
emerging,threshold_one_at_time,volume=30,N0337,True,True,True
emerging,threshold_one_at_time,volume=30,N0339,True,True,False
