doc_id,source,date,topic_1_id,topic_1_cosine,top1_top2_margin,needs_review,similarity_filter_passed,category_id
patent:CN110832732,patent,2024-01-16,33,0.6953034,0.004440725,True,True,N0034
patent:CN110912269,patent,2024-01-02,195,0.7421377,0.0019786358,True,True,N0196
patent:CN111149272,patent,2024-03-19,33,0.6317455,0.010445058,True,False,N0034
patent:CN111193327,patent,2024-01-16,276,0.72229296,0.021410167,True,True,N0277
patent:CN111224432,patent,2024-03-29,289,0.72461486,0.004360676,True,True,N0290
patent:CN111264014,patent,2024-01-16,33,0.65902215,0.004224241,True,False,N0034
patent:CN111613437,patent,2024-05-03,1,0.70311403,0.016079128,True,True,N0002
patent:CN111695221,patent,2024-01-26,9,0.7137618,0.012922525,True,True,N0010
patent:CN111771320,patent,2024-01-16,459,0.69601166,0.0035218,True,True,N0460
patent:CN111799863,patent,2024-01-09,1,0.6837113,0.017506003,True,True,N0002
patent:CN112036003,patent,2024-01-12,457,0.7078668,0.010968089,True,True,N0458
patent:CN114069714,patent,2024-07-02,244,0.77844846,0.0043963194,True,True,N0245
patent:CN115049239,patent,2024-05-31,289,0.6937579,0.006812513,True,True,N0290
patent:CN117325537,patent,2024-01-02,459,0.6611038,0.008364439,True,False,N0460
patent:CN117329209,patent,2024-01-02,1,0.65464664,0.012681365,True,False,N0002
patent:CN117335363,patent,2024-01-02,355,0.7057198,0.0059981346,True,True,N0356
patent:CN117335388,patent,2024-01-02,1,0.6641785,0.0058903694,True,False,N0002
patent:CN117335391,patent,2024-01-02,472,0.7277719,0.014915884,True,True,N0473
patent:CN117335502,patent,2024-01-02,455,0.7441058,0.022090554,True,True,N0456
patent:CN117335518,patent,2024-01-02,249,0.7016331,0.0055594444,True,True,N0250
patent:CN117335578,patent,2024-01-02,1,0.74949116,0.0045306683,True,True,N0002
patent:CN117337824,patent,2024-01-05,1,0.6724007,0.009113133,True,False,N0002
patent:CN117353211,patent,2024-01-05,247,0.707296,0.008483291,True,True,N0248
patent:CN117353266,patent,2024-01-05,411,0.7035258,0.010331988,True,True,N0412
patent:CN117353299,patent,2024-01-05,190,0.75942206,0.019946575,True,True,N0191
patent:CN117353354,patent,2024-01-05,52,0.7159852,0.0048429966,True,True,N0053
patent:CN117353449,patent,2024-01-05,359,0.71685094,0.007503867,True,True,N0360
patent:CN117353549,patent,2024-01-05,1,0.70535785,0.016337276,True,True,N0002
patent:CN117353552,patent,2024-01-05,399,0.70210713,0.004624784,True,True,N0400
patent:CN117353574,patent,2024-01-05,104,0.72039056,0.0010916591,True,False,N0105
patent:CN117371842,patent,2024-01-09,289,0.69516605,0.0126773715,True,True,N0290
patent:CN117371939,patent,2024-01-09,16,0.6767597,0.0009546876,True,False,N0017
patent:CN117374762,patent,2024-01-09,459,0.63722205,0.0041321516,True,False,N0460
patent:CN117374935,patent,2024-01-09,410,0.7548401,0.008205354,True,True,N0411
patent:CN117374942,patent,2024-01-09,379,0.7715952,0.0028782487,True,True,N0380
patent:CN117374949,patent,2024-01-09,455,0.7538235,0.00019490719,True,False,N0456
patent:CN117374965,patent,2024-01-09,411,0.72835183,0.006082177,True,True,N0412
patent:CN117374998,patent,2024-01-09,246,0.7017732,0.009371996,True,True,N0247
patent:CN117375045,patent,2024-01-09,190,0.7577401,0.037976205,True,True,N0191
patent:CN117375157,patent,2024-01-09,46,0.70807093,0.0020497441,True,True,N0047
patent:CN117375168,patent,2024-01-09,150,0.70871365,0.008354545,True,True,N0151
patent:CN117375176,patent,2024-01-09,195,0.7219624,0.020179749,True,True,N0196
patent:CN117375245,patent,2024-01-09,195,0.72375387,0.0041387677,True,True,N0196
patent:CN117375254,patent,2024-01-09,276,0.75361806,0.04439932,True,True,N0277
patent:CN117375375,patent,2024-01-09,1,0.7421753,0.02497214,True,True,N0002
patent:CN117391349,patent,2024-01-12,190,0.73758566,0.025617898,True,True,N0191
patent:CN117393290,patent,2024-01-12,75,0.66490966,0.015842736,True,False,N0076
patent:CN117393292,patent,2024-01-12,75,0.68387246,0.032928526,True,True,N0076
patent:CN117394166,patent,2024-01-12,440,0.6646062,0.018567443,True,False,N0441
patent:CN117394245,patent,2024-01-12,1,0.70061994,0.007135868,True,True,N0002
patent:CN117394270,patent,2024-01-12,359,0.75199395,0.017422855,True,True,N0360
patent:CN117394387,patent,2024-01-12,264,0.73518944,0.0025290847,True,True,N0265
patent:CN117394510,patent,2024-01-12,420,0.644181,0.0005033612,True,False,N0421
patent:CN117394533,patent,2024-01-12,359,0.7255072,0.0071528554,True,True,N0360
patent:CN117394672,patent,2024-01-12,9,0.6973895,0.00045639277,True,False,N0010
patent:CN117394706,patent,2024-01-12,241,0.7132424,0.0056242347,True,True,N0242
patent:CN117394766,patent,2024-01-12,144,0.7204116,0.0028865933,True,True,N0145
patent:CN117408466,patent,2024-01-16,190,0.752003,0.03764999,True,True,N0191
patent:CN117410865,patent,2024-01-16,459,0.66389173,0.011891007,True,False,N0460
patent:CN117410936,patent,2024-01-16,46,0.69111454,0.003060639,True,True,N0047
patent:CN117410970,patent,2024-01-16,190,0.74231446,0.02235967,True,True,N0191
patent:CN117411001,patent,2024-01-16,52,0.72407526,0.008524299,True,True,N0053
patent:CN117411011,patent,2024-01-16,28,0.72161317,0.0048113465,True,True,N0029
patent:CN117411021,patent,2024-01-16,460,0.7446591,0.0021984577,True,True,N0461
patent:CN117411076,patent,2024-01-16,490,0.72697407,0.0061584115,True,True,N0491
patent:CN117411090,patent,2024-01-16,244,0.75310314,0.021635294,True,True,N0245
patent:CN117411099,patent,2024-01-16,43,0.7318322,0.0008775592,True,False,N0044
patent:CN117411164,patent,2024-01-16,23,0.7114159,0.0076472163,True,True,N0024
patent:CN117411173,patent,2024-01-16,154,0.7203838,0.008983612,True,True,N0155
patent:CN117411311,patent,2024-01-16,1,0.66427755,0.0057507157,True,False,N0002
patent:CN117413443,patent,2024-01-16,33,0.71984947,0.0133648515,True,True,N0034
patent:CN117421567,patent,2024-01-19,411,0.7575697,0.00938803,True,True,N0412
patent:CN117421614,patent,2024-01-19,411,0.7014508,0.0038900375,True,True,N0412
patent:CN117424120,patent,2024-01-19,1,0.6575605,0.0057944655,True,False,N0002
patent:CN117424230,patent,2024-01-19,355,0.72919536,0.014195681,True,True,N0356
patent:CN117424327,patent,2024-01-19,399,0.7026144,0.0065009594,True,True,N0400
patent:CN117424473,patent,2024-01-19,322,0.71211064,0.0005415082,True,False,N0323
patent:CN117424481,patent,2024-01-19,85,0.67062,0.015040517,True,False,N0086
patent:CN117433227,patent,2024-01-23,46,0.6823405,0.0023427606,True,True,N0047
patent:CN117436569,patent,2024-01-23,472,0.7324381,0.009186268,True,True,N0473
patent:CN117437084,patent,2024-01-23,411,0.75920475,0.0056681633,True,True,N0412
patent:CN117439132,patent,2024-01-23,411,0.72850966,0.0016471148,True,False,N0412
patent:CN117439140,patent,2024-01-23,275,0.74379534,0.005051017,True,True,N0276
patent:CN117439144,patent,2024-01-23,355,0.7465826,0.0067714453,True,True,N0356
patent:CN117439149,patent,2024-01-23,433,0.707184,0.010583699,True,True,N0434
patent:CN117439213,patent,2024-01-23,1,0.644662,0.002390802,True,False,N0002
patent:CN117439257,patent,2024-01-23,362,0.6804321,0.00513649,True,True,N0363
patent:CN117439434,patent,2024-01-23,149,0.7112488,0.017199278,True,True,N0150
patent:CN117439540,patent,2024-01-23,472,0.71440285,0.0024331808,True,True,N0473
patent:CN117440264,patent,2024-01-23,424,0.697783,0.0025026798,True,True,N0425
patent:CN117444194,patent,2024-01-26,75,0.70581466,0.02115792,True,True,N0076
patent:CN117446693,patent,2024-01-26,1,0.6728513,0.012723088,True,False,N0002
patent:CN117454148,patent,2024-01-26,28,0.73106223,0.00016373396,True,False,N0029
patent:CN117454577,patent,2024-01-26,16,0.7208733,0.0063963532,True,True,N0017
patent:CN117458537,patent,2024-01-26,379,0.74387956,0.017915428,True,True,N0380
patent:CN117458550,patent,2024-01-26,28,0.7111436,0.00090146065,True,False,N0029
patent:CN117458650,patent,2024-01-26,195,0.72017634,0.002016902,True,True,N0196
patent:CN117458715,patent,2024-01-26,359,0.7203121,0.002501309,True,True,N0360
patent:CN117458832,patent,2024-01-26,46,0.7462479,0.011473119,True,True,N0047
patent:CN117474382,patent,2024-01-30,380,0.75134647,0.0034656525,True,True,N0381
patent:CN117475601,patent,2024-01-30,359,0.6945354,0.0048816204,True,True,N0360
patent:CN117477410,patent,2024-01-30,1,0.68955076,0.0003170967,True,False,N0002
patent:CN117477551,patent,2024-01-30,330,0.7042182,0.0047269464,True,True,N0331
patent:CN117477593,patent,2024-01-30,190,0.7325045,0.019981325,True,True,N0191
patent:CN117477655,patent,2024-01-30,249,0.75070363,0.0016496778,True,False,N0250
patent:CN117477712,patent,2024-01-30,459,0.7262389,0.020304859,True,True,N0460
patent:CN117477719,patent,2024-01-30,439,0.72027624,0.0010942221,True,False,N0440
patent:CN117477740,patent,2024-01-30,195,0.70599604,0.0017553568,True,True,N0196
patent:CN117477745,patent,2024-01-30,16,0.7186378,0.01347971,True,True,N0017
patent:CN117477758,patent,2024-01-30,154,0.7150602,0.0012807846,True,False,N0155
patent:CN117477901,patent,2024-01-30,411,0.76286864,0.00486809,True,True,N0412
patent:CN117477908,patent,2024-01-30,307,0.7344653,0.0036349893,True,True,N0308
patent:CN117477947,patent,2024-01-30,150,0.7238848,0.008096337,True,True,N0151
patent:CN117486134,patent,2024-02-02,1,0.6889857,0.02850473,True,True,N0002
patent:CN117491721,patent,2024-02-02,9,0.7133337,0.0028657913,True,True,N0010
patent:CN117493765,patent,2024-02-02,355,0.68997115,0.012516439,True,True,N0356
patent:CN117494422,patent,2024-02-02,73,0.7278096,0.000772655,True,False,N0074
patent:CN117494944,patent,2024-02-02,472,0.74575424,0.006354928,True,True,N0473
patent:CN117495007,patent,2024-02-02,379,0.762506,0.0061941147,True,True,N0380
patent:CN117495032,patent,2024-02-02,37,0.7105592,0.005974591,True,True,N0038
patent:CN117495351,patent,2024-02-02,52,0.753243,0.0007941723,True,False,N0053
patent:CN117498214,patent,2024-02-02,1,0.66778934,0.0040510893,True,False,N0002
patent:CN117498309,patent,2024-02-02,244,0.7530806,0.0027528405,True,True,N0245
patent:CN117498314,patent,2024-02-02,302,0.6971406,0.0053699613,True,True,N0303
patent:CN117498362,patent,2024-02-02,190,0.7822308,0.029327571,True,True,N0191
patent:CN117498407,patent,2024-02-02,380,0.70581686,0.002303958,True,True,N0381
patent:CN117498431,patent,2024-02-02,190,0.7334759,0.0066373944,True,True,N0191
patent:CN117498454,patent,2024-02-02,244,0.7602077,0.0055717826,True,True,N0245
patent:CN117498471,patent,2024-02-02,244,0.75294995,0.0005213618,True,False,N0245
patent:CN117498492,patent,2024-02-02,33,0.74207985,0.006236613,True,True,N0034
patent:CN117498522,patent,2024-02-02,144,0.6896676,0.012209356,True,True,N0145
patent:CN117498537,patent,2024-02-02,73,0.7221464,0.007703066,True,True,N0074
patent:CN117501574,patent,2024-02-02,472,0.69447947,0.011817157,True,True,N0473
patent:CN117521793,patent,2024-02-06,154,0.67394173,0.011294603,True,False,N0155
patent:CN117526312,patent,2024-02-06,190,0.72916985,0.016497433,True,True,N0191
patent:CN117526730,patent,2024-02-06,1,0.68509287,0.008039594,True,True,N0002
patent:CN117537490,patent,2024-02-09,376,0.72095156,0.0057326555,True,True,N0377
patent:CN117540538,patent,2024-02-09,309,0.6832779,0.0013775826,True,False,N0310
patent:CN117542612,patent,2024-02-09,1,0.6779023,0.003600061,True,False,N0002
patent:CN117543401,patent,2024-02-09,23,0.67039394,0.016885996,True,False,N0024
patent:CN117543428,patent,2024-02-09,359,0.71171474,0.00014096498,True,False,N0360
patent:CN117543529,patent,2024-02-09,28,0.76028687,0.002995789,True,True,N0029
patent:CN117543558,patent,2024-02-09,457,0.7546076,0.000251472,True,False,N0458
patent:CN117543621,patent,2024-02-09,439,0.75822186,0.004918039,True,True,N0440
patent:CN117543741,patent,2024-02-09,33,0.70198596,0.013365269,True,True,N0034
patent:CN117543808,patent,2024-02-09,195,0.72245836,0.0036537051,True,True,N0196
patent:CN117543825,patent,2024-02-09,195,0.74840033,0.0299232,True,True,N0196
patent:CN117543851,patent,2024-02-09,195,0.6969645,0.0046280026,True,True,N0196
patent:CN117544137,patent,2024-02-09,1,0.7005512,0.00019603968,True,False,N0002
patent:CN117554724,patent,2024-02-13,459,0.7055098,0.002072513,True,True,N0460
patent:CN117559249,patent,2024-02-13,359,0.63391757,0.008606076,True,False,N0360
patent:CN117559328,patent,2024-02-13,1,0.68139935,0.0005401373,True,False,N0002
patent:CN117559346,patent,2024-02-13,1,0.6833796,0.009291172,True,True,N0002
patent:CN117559403,patent,2024-02-13,355,0.7102152,0.0039393306,True,True,N0356
patent:CN117559415,patent,2024-02-13,43,0.7467202,0.0046105385,True,True,N0044
patent:CN117559550,patent,2024-02-13,253,0.7546735,0.0018128753,True,True,N0254
patent:CN117559658,patent,2024-02-13,73,0.689109,0.00037181377,True,False,N0074
patent:CN117559662,patent,2024-02-13,249,0.73354286,0.00010216236,True,False,N0250
patent:CN117559812,patent,2024-02-13,355,0.66984177,0.008898973,True,False,N0356
patent:CN117566650,patent,2024-02-20,23,0.6798973,0.00772959,True,True,N0024
patent:CN117574786,patent,2024-02-20,289,0.74324715,0.0055696964,True,True,N0290
patent:CN117575268,patent,2024-02-20,455,0.79717284,0.028584957,True,True,N0456
patent:CN117578015,patent,2024-02-20,33,0.7534351,0.027332127,True,True,N0034
patent:CN117578251,patent,2024-02-20,1,0.72131765,0.020694435,True,True,N0002
patent:CN117578348,patent,2024-02-20,1,0.7017613,0.011500597,True,True,N0002
patent:CN117578504,patent,2024-02-20,46,0.7248026,0.0045613647,True,True,N0047
patent:CN117578540,patent,2024-02-20,275,0.75676084,0.021426618,True,True,N0276
patent:CN117578646,patent,2024-02-20,1,0.70006466,0.0077729225,True,True,N0002
patent:CN117578651,patent,2024-02-20,33,0.65936583,0.0015568137,True,False,N0034
patent:CN117578665,patent,2024-02-20,355,0.7230027,0.0064427853,True,True,N0356
patent:CN117578701,patent,2024-02-20,154,0.74234974,0.006343007,True,True,N0155
patent:CN117578715,patent,2024-02-20,460,0.72660995,0.002383411,True,True,N0461
patent:CN117578731,patent,2024-02-20,355,0.77213216,0.0055773854,True,True,N0356
patent:CN117578750,patent,2024-02-20,276,0.68838334,0.039867043,True,True,N0277
patent:CN117578850,patent,2024-02-20,338,0.666543,0.0035858154,True,False,N0339
patent:CN117578904,patent,2024-02-20,241,0.71952206,0.010383785,True,True,N0242
patent:CN117592825,patent,2024-02-23,457,0.73387194,0.008834183,True,True,N0458
patent:CN117594326,patent,2024-02-23,104,0.69577134,0.014294803,True,True,N0105
patent:CN117595219,patent,2024-02-23,1,0.6693044,0.007133782,True,False,N0002
patent:CN117595308,patent,2024-02-23,9,0.74390537,0.005692661,True,True,N0010
patent:CN117595423,patent,2024-02-23,253,0.70233816,0.002233088,True,True,N0254
patent:CN117595426,patent,2024-02-23,33,0.6962883,0.009379685,True,True,N0034
patent:CN117595434,patent,2024-02-23,33,0.68519855,0.020488024,True,True,N0034
patent:CN117595450,patent,2024-02-23,33,0.7149004,0.0103138685,True,True,N0034
patent:CN117595473,patent,2024-02-23,195,0.7350571,0.0145202875,True,True,N0196
patent:CN117595512,patent,2024-02-23,457,0.71356994,0.016855478,True,True,N0458
patent:CN117595786,patent,2024-02-23,399,0.6768477,0.007929981,True,False,N0400
patent:CN117610259,patent,2024-02-27,144,0.7214497,0.0064459443,True,True,N0145
patent:CN117610762,patent,2024-02-27,102,0.7090262,0.0013236403,True,False,N0103
patent:CN117613827,patent,2024-02-27,459,0.68550915,0.019583464,True,True,N0460
patent:CN117613838,patent,2024-02-27,1,0.69252086,0.0036782622,True,True,N0002
patent:CN117613942,patent,2024-02-27,355,0.74492544,0.0033338666,True,True,N0356
patent:CN117614086,patent,2024-02-27,195,0.6919279,0.014428377,True,True,N0196
patent:CN117614090,patent,2024-02-27,379,0.75179124,0.02052188,True,True,N0380
patent:CN117614155,patent,2024-02-27,420,0.7006849,0.0040997267,True,True,N0421
patent:CN117614265,patent,2024-02-27,436,0.7040397,0.0043612123,True,True,N0437
patent:CN117614299,patent,2024-02-27,246,0.702099,0.011174619,True,True,N0247
patent:CN117616521,patent,2024-02-27,279,0.6397579,0.008888841,True,False,N0280
patent:CN117616658,patent,2024-02-27,33,0.668795,0.024762452,True,False,N0034
patent:CN117630468,patent,2024-03-01,1,0.69960403,0.012837291,True,True,N0002
patent:CN117631794,patent,2024-03-01,338,0.7191965,0.008002341,True,True,N0339
patent:CN117633978,patent,2024-03-01,455,0.715096,0.005977392,True,True,N0456
patent:CN117634803,patent,2024-03-01,195,0.7059525,0.010375142,True,True,N0196
patent:CN117634838,patent,2024-03-01,379,0.75153947,0.0015006065,True,False,N0380
patent:CN117638739,patent,2024-03-01,1,0.6478932,0.0032678843,True,False,N0002
patent:CN117638829,patent,2024-03-01,1,0.67962575,0.006131947,True,True,N0002
patent:CN117638848,patent,2024-03-01,104,0.74679863,0.004565239,True,True,N0105
patent:CN117638865,patent,2024-03-01,420,0.70485246,0.0036554337,True,True,N0421
patent:CN117638898,patent,2024-03-01,194,0.7112421,0.017304778,True,True,N0195
patent:CN117638909,patent,2024-03-01,411,0.74637157,0.009619772,True,True,N0412
patent:CN117638922,patent,2024-03-01,459,0.7216592,0.0047254562,True,True,N0460
patent:CN117638984,patent,2024-03-01,355,0.6994691,0.0072761774,True,True,N0356
patent:CN117639007,patent,2024-03-01,275,0.6955018,0.014640689,True,True,N0276
patent:CN117639019,patent,2024-03-01,275,0.761804,0.0018524528,True,True,N0276
patent:CN117639044,patent,2024-03-01,43,0.7882321,0.0020886064,True,True,N0044
patent:CN117639066,patent,2024-03-01,379,0.73730886,0.011680961,True,True,N0380
patent:CN117639070,patent,2024-03-01,222,0.734002,0.009774387,True,True,N0223
patent:CN117639090,patent,2024-03-01,253,0.73594886,0.0037060976,True,True,N0254
patent:CN117639131,patent,2024-03-01,195,0.73857653,0.01227355,True,True,N0196
patent:CN117639144,patent,2024-03-01,33,0.7179522,0.0069562793,True,True,N0034
patent:CN117639163,patent,2024-03-01,190,0.67444193,0.0031231046,True,False,N0191
patent:CN117639176,patent,2024-03-01,1,0.726167,0.0118742585,True,True,N0002
patent:CN117639180,patent,2024-03-01,359,0.6550261,0.0055930614,True,False,N0360
patent:CN117639206,patent,2024-03-01,459,0.7243422,0.010810018,True,True,N0460
patent:CN117639235,patent,2024-03-01,195,0.67493796,0.0076228976,True,False,N0196
patent:CN117639236,patent,2024-03-01,195,0.67934537,0.0057696104,True,True,N0196
patent:CN117639262,patent,2024-03-01,359,0.6833813,0.0032891035,True,True,N0360
patent:CN117639269,patent,2024-03-01,1,0.65737617,0.00012367964,True,False,N0002
patent:CN117639452,patent,2024-03-01,355,0.7332107,0.033297896,True,True,N0356
patent:CN117639662,patent,2024-03-01,144,0.72712564,0.0045443773,True,True,N0145
patent:CN117642950,patent,2024-03-01,289,0.71534574,0.0019736886,True,True,N0290
patent:CN117642975,patent,2024-03-01,149,0.79464066,0.018182278,True,True,N0150
patent:CN117647706,patent,2024-03-05,154,0.7341994,0.019295096,True,True,N0155
patent:CN117650473,patent,2024-03-05,1,0.6727956,0.002526164,True,False,N0002
patent:CN117650549,patent,2024-03-05,60,0.73264974,0.022138774,True,True,N0061
patent:CN117650612,patent,2024-03-05,195,0.70439494,0.0037577152,True,True,N0196
patent:CN117652082,patent,2024-03-05,276,0.7175753,0.017667174,True,True,N0277
patent:CN117653979,patent,2024-03-08,249,0.65548307,0.0055230856,True,False,N0250
patent:CN117665420,patent,2024-03-08,1,0.6873206,0.005834222,True,True,N0002
patent:CN117669875,patent,2024-03-08,457,0.7578987,0.008661687,True,True,N0458
patent:CN117672733,patent,2024-03-08,1,0.6604619,0.003040135,True,False,N0002
patent:CN117674059,patent,2024-03-08,411,0.71101934,0.0103440285,True,True,N0412
patent:CN117674106,patent,2024-03-08,497,0.73735476,0.0037135482,True,True,N0498
patent:CN117674132,patent,2024-03-08,15,0.7603924,0.026691854,True,True,N0016
patent:CN117674137,patent,2024-03-08,73,0.71862763,0.0004133582,True,False,N0074
patent:CN117674138,patent,2024-03-08,244,0.71040547,0.0029402971,True,True,N0245
patent:CN117674159,patent,2024-03-08,52,0.71724325,0.0032894015,True,True,N0053
patent:CN117674163,patent,2024-03-08,246,0.7120905,0.01823157,True,True,N0247
patent:CN117674324,patent,2024-03-08,33,0.678603,0.041828156,True,False,N0034
patent:CN117674368,patent,2024-03-08,249,0.7072971,0.0072200894,True,True,N0250
patent:CN117674407,patent,2024-03-08,154,0.74349314,0.011778176,True,True,N0155
patent:CN117674416,patent,2024-03-08,359,0.7102318,0.0014926195,True,False,N0360
patent:CN117674544,patent,2024-03-08,9,0.73916024,0.0017120242,True,True,N0010
patent:CN117674772,patent,2024-03-08,1,0.6882093,0.004919231,True,True,N0002
patent:CN117677311,patent,2024-03-08,222,0.63150555,0.005766213,True,False,N0223
patent:CN117686821,patent,2024-03-12,52,0.72253716,0.0122208595,True,True,N0053
patent:CN117688981,patent,2024-03-12,69,0.74952585,0.007052541,True,True,N0070
patent:CN117689121,patent,2024-03-12,455,0.76338124,0.035191894,True,True,N0456
patent:CN117689127,patent,2024-03-12,411,0.71628374,0.0033510327,True,True,N0412
patent:CN117689238,patent,2024-03-12,289,0.70949644,0.0026720762,True,True,N0290
patent:CN117689408,patent,2024-03-12,190,0.7113408,0.0058138967,True,True,N0191
patent:CN117690692,patent,2024-03-12,333,0.67104924,0.0016216636,True,False,N0334
patent:CN117691556,patent,2024-03-12,359,0.6355399,0.0011993647,True,False,N0360
patent:CN117691589,patent,2024-03-12,28,0.72998154,0.006337166,True,True,N0029
patent:CN117691603,patent,2024-03-12,28,0.761216,0.00014871359,True,False,N0029
patent:CN117691621,patent,2024-03-12,399,0.71283627,0.0025310516,True,True,N0400
patent:CN117691662,patent,2024-03-12,411,0.69844675,0.0074228644,True,True,N0412
patent:CN117691759,patent,2024-03-12,276,0.72152054,0.016067028,True,True,N0277
patent:CN117691833,patent,2024-03-12,312,0.7069367,0.0029451847,True,True,N0313
patent:CN117703999,patent,2024-03-15,1,0.6965067,0.0010275245,True,False,N0002
patent:CN117706271,patent,2024-03-15,420,0.69005424,0.0011054873,True,False,N0421
patent:CN117708519,patent,2024-03-15,73,0.7281648,0.009719491,True,True,N0074
patent:CN117709186,patent,2024-03-15,1,0.7165686,0.0005310774,True,False,N0002
patent:CN117709624,patent,2024-03-15,289,0.7108384,0.012997925,True,True,N0290
patent:CN117709640,patent,2024-03-15,437,0.722103,0.012820601,True,True,N0438
patent:CN117709644,patent,2024-03-15,473,0.7734778,0.0006533861,True,False,N0474
patent:CN117709761,patent,2024-03-15,380,0.7162461,0.006904125,True,True,N0381
patent:CN117712527,patent,2024-03-15,33,0.67028856,0.016442597,True,False,N0034
patent:CN117713047,patent,2024-03-15,411,0.7345556,0.0013464689,True,False,N0412
patent:CN117713049,patent,2024-03-15,463,0.7183811,0.00045329332,True,False,N0464
patent:CN117713065,patent,2024-03-15,379,0.80118203,0.00449574,True,True,N0380
patent:CN117713110,patent,2024-03-15,455,0.75211793,0.010542095,True,True,N0456
patent:CN117713259,patent,2024-03-15,33,0.59010845,0.0077560544,True,False,N0034
patent:CN117713328,patent,2024-03-15,420,0.66496426,0.00056272745,True,False,N0421
patent:CN117713370,patent,2024-03-15,393,0.69466555,0.0011720657,True,False,N0394
patent:CN117713372,patent,2024-03-15,289,0.72714263,0.0077962875,True,True,N0290
patent:CN117713508,patent,2024-03-15,436,0.70400965,0.004157424,True,True,N0437
patent:CN117713675,patent,2024-03-15,16,0.6731936,0.0072934628,True,False,N0017
patent:CN117716068,patent,2024-03-15,497,0.6538849,0.0073877573,True,False,N0498
patent:CN117728399,patent,2024-03-19,53,0.7675621,0.012120783,True,True,N0054
patent:CN117728561,patent,2024-03-19,195,0.690127,0.0035201907,True,True,N0196
patent:CN117728645,patent,2024-03-19,195,0.72031444,0.00544858,True,True,N0196
patent:CN117728647,patent,2024-03-19,1,0.70588076,0.022248566,True,True,N0002
patent:CN117729715,patent,2024-03-19,1,0.66214854,0.011626065,True,False,N0002
patent:CN117730477,patent,2024-03-19,110,0.7035044,0.002978146,True,True,N0111
patent:CN117734515,patent,2024-03-22,355,0.6946666,0.008505225,True,True,N0356
patent:CN117735327,patent,2024-03-22,433,0.69068384,0.0053526163,True,True,N0434
patent:CN117740196,patent,2024-03-22,333,0.65737987,0.0039821267,True,False,N0334
patent:CN117742281,patent,2024-03-22,52,0.66469896,0.005401373,True,False,N0053
patent:CN117745269,patent,2024-03-22,355,0.71721613,0.008226216,True,True,N0356
patent:CN117747991,patent,2024-03-22,33,0.7168993,0.023322225,True,True,N0034
patent:CN117748385,patent,2024-03-22,440,0.6440649,0.0020625591,True,False,N0441
patent:CN117748410,patent,2024-03-22,355,0.73457325,0.017773867,True,True,N0356
patent:CN117748417,patent,2024-03-22,1,0.73260015,0.0038656592,True,True,N0002
patent:CN117748487,patent,2024-03-22,359,0.75484645,0.010092497,True,True,N0360
patent:CN117748497,patent,2024-03-22,235,0.699872,0.0024392605,True,True,N0236
patent:CN117748514,patent,2024-03-22,473,0.75718,0.0119998455,True,True,N0474
patent:CN117748521,patent,2024-03-22,195,0.7483946,0.0117537975,True,True,N0196
patent:CN117748647,patent,2024-03-22,440,0.68279874,0.0050145388,True,True,N0441
patent:CN117748687,patent,2024-03-22,1,0.63157815,0.022926986,True,False,N0002
patent:CN117748693,patent,2024-03-22,1,0.67105526,0.012029886,True,False,N0002
patent:CN117748882,patent,2024-03-22,303,0.70407045,0.0056325197,True,True,N0304
patent:CN117748907,patent,2024-03-22,358,0.738519,5.8710575e-05,True,False,N0359
patent:CN117751502,patent,2024-03-22,338,0.7237205,0.00070410967,True,False,N0339
patent:CN117762383,patent,2024-03-26,463,0.7072768,0.0038710237,True,True,N0464
patent:CN117763476,patent,2024-03-26,154,0.7551774,0.01509428,True,True,N0155
patent:CN117764371,patent,2024-03-26,393,0.6891884,0.0033800006,True,True,N0394
patent:CN117767230,patent,2024-03-26,359,0.7327385,0.0018007755,True,True,N0360
patent:CN117767455,patent,2024-03-26,33,0.70589,0.0038381815,True,True,N0034
patent:CN117767465,patent,2024-03-26,195,0.7162429,0.009066045,True,True,N0196
patent:CN117767536,patent,2024-03-26,154,0.74490064,0.01210469,True,True,N0155
patent:CN117767545,patent,2024-03-26,379,0.73516124,0.004616797,True,True,N0380
patent:CN117767547,patent,2024-03-26,399,0.7055575,0.010709763,True,True,N0400
patent:CN117767570,patent,2024-03-26,359,0.7143562,0.0071965456,True,True,N0360
patent:CN117767699,patent,2024-03-26,1,0.7307381,0.01137507,True,True,N0002
patent:CN117767876,patent,2024-03-26,130,0.724076,0.010508001,True,True,N0131
patent:CN117768246,patent,2024-03-26,195,0.67490625,0.00046420097,True,False,N0196
patent:CN117769204,patent,2024-03-26,333,0.6626429,0.0150360465,True,False,N0334
patent:CN117783477,patent,2024-03-29,393,0.6957642,0.01729101,True,True,N0394
patent:CN117787075,patent,2024-03-29,69,0.7592571,0.003256619,True,True,N0070
patent:CN117788204,patent,2024-03-29,410,0.7520498,0.0040402412,True,True,N0411
patent:CN117788217,patent,2024-03-29,190,0.7356134,0.015444756,True,True,N0191
patent:CN117791355,patent,2024-03-29,1,0.70840305,0.021446645,True,True,N0002
patent:CN117791505,patent,2024-03-29,459,0.72746634,0.0030709505,True,True,N0460
patent:CN117791776,patent,2024-03-29,104,0.71838987,0.0021298528,True,True,N0105
patent:CN117791779,patent,2024-03-29,1,0.6913883,0.014121473,True,True,N0002
