numeric_rank,category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,quality_multiyear_share_ratio,quality_share_growth_ratio,geometry_multiyear_share_ratio,geometry_share_growth_ratio,dedup_multiyear_share_ratio,dedup_share_growth_ratio,exclude_needs_review_multiyear_share_ratio,exclude_needs_review_share_growth_ratio,supported_only_multiyear_share_ratio,supported_only_share_growth_ratio,papers_2025_jan_aug,share_2025_jan_aug,papers_2026_jan_aug,share_2026_jan_aug,share_ratio_2026_ytd,robust_min_ratio,emerging_robust,core_review_pass,emerging_review_pass,paper_review_reason,paper_review_decision,final_core,final_emerging,core_review_basis,review_status
52,C0056,电储能系统配置与运行,电化学储能,宽泛待细分,能源电力直接相关,True,True,1451,418193,0.0034677758452628963,1025,337646,0.0030338351759210225,845,294889,0.0028635390701202993,647,259776,0.00248893911612871,575,242709,0.002367494364088134,1451,1025,1.1430336996505213,3,2517,839.0,0.0027954377873900104,1.240512616988204,1.1430336996505213,0.09572756236311086,3,4,3,3321,0.0031217166971014058,12,3,1.0,1368,2343,930.6666666666666,1.4694096601073345,0.4387774786675243,0.0028201405645434116,1.2296464541030203,1.1527276796636725,1.4643545713806073e-10,1.59168975150066e-09,82.88135593220339,72.53852080123265,True,False,平稳或增长证据不足,2026Q2,1.266189447764508,1.1781736500412194,1.2254690701653705,1.1387753252784956,1.2351364187978664,1.1357198940456776,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,813,0.003276239111086052,1131,0.0035908551408097593,1.0960296300288699,1.0960296300288699,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
53,C0059,厌氧过程微生物与生物能源,生物质与资源循环,宽泛待细分,能源电力直接相关,True,True,1113,418193,0.002660260698381147,785,337646,0.0023238201176849957,700,294889,0.0023724531266933998,554,259776,0.0021314544245457446,565,242709,0.0023263563212716594,1113,785,1.144779098061736,3,2039,679.6666666666666,0.0022759092229747134,1.168878209871688,1.1213122267620428,0.057249815260266956,3,4,3,2598,0.0024521779809198473,12,3,1.0,1428,2478,999.3333333333334,1.428523825391536,0.5186042983088232,0.00228467792706506,1.1643919989188882,1.082385514544642,2.064847248612399e-05,0.00013124029122536435,82.6502311248074,68.21648690292757,True,False,平稳或增长证据不足,2026Q2,1.3684501395842588,1.2911635149328045,1.226802516641072,1.2230659787769753,1.1939532981000105,1.1662848125967058,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,553,0.002229131343560086,856,0.002718132945738894,1.2193686808054285,1.1662848125967058,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
54,C0342,生物质热解气化与水热转化,生物质与资源循环,宽泛待细分,能源电力直接相关,True,True,970,418193,0.002318619674700407,765,337646,0.002264652196165327,697,294889,0.002362292727863878,650,259776,0.002500470880373322,618,242709,0.0025443879481989763,970,765,1.0238303606295316,3,2112,704.0,0.002375805268134176,0.9759300165713165,0.9112681406707741,-0.00933030074314134,3,4,3,2432,0.0023151881995765373,12,3,1.0,1281,2297,1013.3333333333334,1.2638843246795926,0.5555604767534537,0.002366453601826398,0.9797866617418262,0.9080768948993364,0.6991681897175562,1.0,82.42681047765794,50.774268104776574,True,False,历史峰值以下的恢复或波动,2026Q2,1.4115543440131026,1.446466612058439,0.9276521933460912,0.9506033385957002,1.019697476399037,1.0665660799034489,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,569,0.002293568744638607,768,0.0024388618433162173,1.063348046147404,0.9276521933460912,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
55,C0394,电力负荷需求与电价预测,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,1482,418193,0.0035418378853615184,1070,337646,0.003166962999340278,892,294889,0.0030227186517828115,746,259776,0.0028694873362008987,668,242709,0.002750078162281351,1482,1070,1.1183704659951292,3,2708,902.6666666666666,0.0030197229957746627,1.172901584124578,1.1183704659951292,0.07924456340912966,4,4,3,3444,0.003243839845494869,12,3,1.0,1521,2829,1114.6666666666667,1.3642067523155064,0.3817961203219792,0.003034101576590201,1.167343213783213,1.095716653103807,7.500961284419131e-07,5.740531595218722e-06,82.07241910631741,70.0462249614792,True,False,平稳或增长证据不足,2026Q2,1.1953335083945467,1.104596893474878,1.158893408861382,1.0954078778332073,1.1428125620062264,1.0826530259024754,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,818,0.00329637579892309,1145,0.003635284634377003,1.1028125602562162,1.0826530259024754,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
56,C0328,太阳能集热器与光热利用,太阳能,宽泛待细分,能源电力直接相关,True,True,1486,418193,0.0035513942776323085,1117,337646,0.0033060076149114995,1041,294889,0.0035273517936490733,1018,259776,0.0039150339610457005,865,242709,0.003560497605765908,1486,1117,1.074224469905638,3,3176,1058.6666666666667,0.003582797789868758,0.9912349191670122,0.9071171062546123,0.0033964456686490507,3,4,3,3644,0.0034615845620642933,12,3,1.0,1558,2720,1223.0,1.2736928104575163,0.3660316692001923,0.0035583620668409722,0.9980418549102706,0.9384242495441382,0.521135633888756,1.0,82.00308166409862,54.395223420647156,True,False,历史峰值以下的恢复或波动,2026Q2,0.9806724721322704,1.034240508122619,0.9663257938262366,1.0546005424585763,0.9963927819779005,1.0702540654084458,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,762,0.0030708448951482664,1047,0.003324278179406295,1.0825288456145852,0.9663257938262366,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
57,C0106,电动汽车推广与整车能耗,交通与充电,宽泛待细分,能源电力直接相关,True,True,1674,418193,0.004000544714359435,1349,337646,0.003992355504539659,1066,294889,0.0036120217838950903,830,259776,0.0031923767350500285,751,242709,0.0030915239176580937,1674,1349,1.0020512225953988,3,3245,1081.6666666666667,0.003598918007828259,1.111596514746257,1.0020512225953988,0.0510814319615136,1,4,3,4089,0.0038683073342647284,12,3,1.0,1537,2996,1177.3333333333333,1.3052333804809053,0.3158786424779896,0.003635656882711278,1.1003636601086635,1.037347994564937,0.000695509262447033,0.003409359129642319,81.97996918335903,54.12557781201849,True,False,平稳或增长证据不足,2026Q2,1.1036625867977208,0.9978299088531479,1.106729864316073,0.9841213903151607,1.0918073546501497,0.9796095115731044,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,1020,0.004109897987539418,1225,0.003889167454761255,0.9462929412244819,0.9462929412244819,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
58,C0487,电池冷却与散热,电化学储能,方向候选,能源电力直接相关,True,True,987,418193,0.0023592343418512643,805,337646,0.0023829880392046646,627,294889,0.00212521675517503,433,259776,0.0016663399333464027,325,242709,0.00133904329367626,987,805,0.9900319695430245,3,1865,621.6666666666666,0.002058181575908699,1.1462712374196864,0.9900319695430245,0.052231667684755845,2,4,3,2419,0.002289146378743653,12,3,1.0,969,1556,619.6666666666666,1.5628356605800215,0.6185421480703632,0.0020897605653051577,1.1289495940444052,1.045143857897239,0.000991895395113869,0.004708364217312669,81.64098613251156,60.2773497688752,True,False,近期份额下降,2026Q2,1.1792800059300241,0.995638510174934,1.1347152123691833,0.9895431730231901,1.1801475303748639,1.0168241528025235,1.1761046351411448,1.0094870894956738,1.2122056531315044,1.081249438863157,605,0.002438552897065279,765,0.002429341237551808,0.9962224893605724,0.9895431730231901,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
59,C0121,波浪能装置与海洋水动力,风能与水能海洋能源,宽泛待细分,能源电力直接相关,True,True,2015,418193,0.004815227155444276,1060,337646,0.003137379038580443,945,294889,0.0032022190311043674,889,259776,0.003419168098527394,829,242709,0.003412400651626598,2015,1060,1.5347929262710323,3,2894,964.6666666666666,0.0032529220560707345,1.4802774466907085,1.408303720872382,0.20396960202944037,4,4,3,4020,0.0037182750750430287,12,3,1.0,1440,2117,810.3333333333334,1.7760887428101888,0.3650453641652003,0.0032424615150231997,1.4850529861754809,1.4029664807667472,2.266117282111382e-43,1.5450799650759422e-41,81.57164869029275,88.82896764252696,True,True,多年背景上持续抬升,2026Q2,1.4857239177548074,1.4919553285277718,1.49595285136039,1.5359953544011782,1.5093587502629806,1.5499929570506747,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,784,0.0031594463216312327,1662,0.0052760023611102295,1.669913593716703,1.4857239177548074,True,False,False,消波、船舶稳性和水下爆炸占样本，不能把增速归为波浪发电。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
60,C0086,光伏组件性能建模与故障检测,太阳能,宽泛待细分,能源电力直接相关,True,True,1404,418193,0.0033554882360811145,1078,337646,0.0031906301679481453,899,294889,0.003046426249051696,841,259776,0.003234659870613605,804,242709,0.0033095555445854107,1404,1078,1.0516694381533374,3,2818,939.3333333333334,0.0031572387625378156,1.0627920434449323,1.013878809670033,0.048314051376941336,3,4,3,3381,0.0031975148843603183,12,3,1.0,1522,2752,1172.6666666666667,1.297642715137745,0.3857522779653116,0.003157325196093587,1.06276294891407,0.996859806534585,0.03033774249131256,0.10682303694124141,81.52542372881358,59.04853620955316,True,False,平稳或增长证据不足,2026Q2,1.004750923427152,1.0029201139395705,1.0370845874570889,1.0226464319794242,1.0593614127006463,1.0437555629265562,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,797,0.0032118017100075313,1052,0.0033401458556803106,1.0399601710382296,1.0029201139395705,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
61,C0452,风光储及混合能源系统配置,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,1290,418193,0.0030831310563636015,1068,337646,0.0031610462071883106,919,294889,0.0031141622412485096,772,259776,0.002969429292987534,737,242709,0.0030339306577150285,1290,1068,0.9753514672934778,3,2759,919.6666666666666,0.003081545913808118,1.000514398486935,0.9753514672934778,-0.0050072576427671045,1,4,3,3277,0.003119446501600141,12,3,1.0,1332,2583,1120.0,1.1891168599464763,0.4069524323745469,0.003091232527450862,0.9973792100674028,0.9335858153448924,0.527867967422317,1.0,81.42526964560864,44.526194144838215,True,False,近期份额下降,2026Q2,1.1052399194485238,1.0893439522461652,1.0100293748870643,0.9983935763594827,0.9818087029939735,0.946938727316536,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,800,0.003223883722709754,985,0.0031275189936085,0.9701091176389398,0.946938727316536,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
62,C0127,质子交换及功能聚合物膜,氢能与燃料电池,宽泛待细分,能源电力直接相关,True,True,947,418193,0.002263670419143365,880,337646,0.002604867744903423,765,294889,0.0025925951013330444,735,259776,0.002827204200637322,640,242709,0.0026348916423952215,947,880,0.8690154897776938,3,2380,793.3333333333334,0.002674889015624597,0.8462670435748114,0.8006745386955345,-0.06783588427049203,1,4,3,2592,0.0024870444217932777,12,3,1.0,1075,1827,837.6666666666666,1.2829888712241655,0.5444859880018676,0.0026666711475255575,0.848874980795385,0.7873116922436725,0.9999902499208195,1.0,81.0015408320493,31.991525423728813,True,False,近期份额下降,2026Q2,0.7924425355492462,0.8416278489674932,0.842115096843789,0.882376174166733,0.8604660327373733,0.891840808897814,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,673,0.002712411851648993,669,0.002124681853090706,0.7833183046295198,0.7833183046295198,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
63,C0143,微电网变流器协调与功率分配,电网与电力系统,方向候选,能源电力直接相关,True,True,1426,418193,0.003408048393570459,1223,337646,0.0036195975989657446,935,294889,0.0031683510350059606,904,259776,0.0034768269197504526,859,242709,0.0035358147800760233,1426,1223,0.9415544961529058,3,3062,1020.6666666666666,0.0034215918512407197,0.9960417670315208,0.9415544961529058,0.036464267269791684,1,4,3,3584,0.0033986656758473884,12,3,1.0,1225,2099,984.6666666666666,1.2438282042610755,0.3932299724790941,0.0034306575884465534,0.99340966147358,0.9329154664146577,0.578309988712486,1.0,80.67026194144839,46.10554699537751,True,False,近期份额下降,2026Q2,0.9062955741881241,0.8741758950844267,1.0268361717195706,0.954088574318679,0.9895614346312018,0.9249329486249348,1.0579263670328753,0.9730754553453906,0.7381725333182875,0.8819710612701498,858,0.0034574693016193926,1038,0.0032957163621130667,0.9532163772414219,0.8741758950844267,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
64,C0183,通用控制器与电力控制算法,数字技术与测量,宽泛待细分,能源电力直接相关,True,True,1507,418193,0.003601565337053955,1151,337646,0.0034065930814949365,1007,294889,0.0034122006069144902,986,259776,0.0037920284757698413,893,242709,0.003675684125652038,1507,1151,1.0572337966099132,3,3144,1048.0,0.0035369407213930895,1.0182713312863814,0.9497727562087416,0.027005572190337723,3,4,3,3665,0.003473453008487794,12,3,1.0,1381,2309,1047.0,1.3187022900763359,0.3628676208258631,0.003522515195712714,1.0224413911506907,0.9615515038847732,0.235970336361142,0.569060296690857,80.59322033898306,56.96841294298921,True,False,历史峰值以下的恢复或波动,2026Q2,0.984992692454795,1.0234208519621832,1.0115056245708078,1.049632799336401,1.0073061065469864,1.0393490786698616,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,814,0.00328026644865346,1064,0.0033782282787379486,1.029863985629796,0.984992692454795,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
65,C0195,碳捕集封存与碳移除系统,碳与环境,宽泛待细分,能源电力直接相关,True,True,1321,418193,0.0031571930964622236,1067,337646,0.0031580878111123274,935,294889,0.0031683510350059606,643,259776,0.0024735634304692273,600,242709,0.0024703394711293215,1321,1067,0.9997166910156977,3,2645,881.6666666666666,0.0029333340921958388,1.0763155498931962,0.9964783136652293,-0.0017639510348135268,2,4,3,3323,0.0031612106475268375,12,3,1.0,1740,3258,1250.3333333333333,1.3913159296750135,0.3541790584779609,0.002963528049056443,1.0653494902696945,0.9972829265353284,0.029337160039392962,0.10427900487935886,80.43913713405239,54.114021571648685,True,False,近期份额下降,2026Q2,1.1629613837393646,1.0407572389840034,1.0757109584886764,0.9959154634253208,1.0419971914885648,0.9630200487191953,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,774,0.003119172945957157,1009,0.0032036838397237755,1.0270940070431667,0.9630200487191953,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
66,C0485,锂钠储能负极纳米材料,电化学储能,宽泛待细分,能源电力直接相关,True,True,935,418193,0.002235001242330995,893,337646,0.002643326893891208,834,294889,0.0028262842744120518,740,259776,0.002846423807711675,773,242709,0.0031820276118543385,935,893,0.8455258589076275,3,2467,822.3333333333334,0.002772011658671645,0.8062741133643043,0.7023827304341145,-0.11736054389378658,0,4,3,2662,0.002568204136878085,12,3,1.0,1041,1760,833.3333333333334,1.2489013184178985,0.5339805766504232,0.002764129828405509,0.8085731789306937,0.7499570793485704,0.999999985444637,1.0,80.43913713405239,23.4899845916795,True,False,近期份额下降,2026Q2,0.5979522051991856,0.6438617842964255,0.7968090280555978,0.8389923668236323,0.832333221495013,0.8819384968151733,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,661,0.002664083800840103,682,0.002165937811403147,0.8130141441947628,0.5979522051991856,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
67,C0176,光伏最大功率点跟踪,太阳能,方向候选,能源电力直接相关,True,True,1450,418193,0.003465386747195199,1217,337646,0.003601847222509844,1115,294889,0.003777974964777284,1060,259776,0.004076478660470265,1023,242709,0.004210478682266212,1450,1217,0.9621137525040397,3,3392,1130.6666666666667,0.0038187669492524643,0.9074622236042865,0.8230386634637985,-0.04318195035547756,0,4,3,3782,0.003615069644827442,12,3,1.0,1283,2345,1122.6666666666667,1.142687629783447,0.3366784669444282,0.0038003284469567125,0.9118650652341027,0.8574847868684369,0.9983490069145247,1.0,80.29275808936826,35.34668721109399,True,False,近期份额下降,2026Q2,0.8587794976476535,0.9397550799874187,0.8889486376041863,0.9456708078203467,0.9047779889746616,0.9506088158111373,0.9250068758806836,0.9816590608159534,0.7381725333182875,0.8819710612701498,852,0.003433305276214947,1052,0.0033401458556803106,0.9728659664551181,0.8587794976476535,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
68,C0593,电池健康状态与寿命预测,电化学储能,方向候选,能源电力直接相关,True,True,1050,418193,0.002509747520116206,717,337646,0.0021226491845181216,504,294889,0.0017086404031646256,335,259776,0.0012896356346890844,246,242709,0.0010140527554261078,1050,717,1.1823656675919165,3,1556,518.6666666666666,0.0017069750741239436,1.470289495237218,1.1823656675919165,0.19224209504578216,4,4,3,2271,0.0021136790359329843,12,3,1.0,954,1476,530.0,1.7984934086629,0.6192553180847795,0.0017436142159729176,1.439393816088953,1.3310385651802392,2.0109834352027697e-20,4.570416898188113e-19,80.24653312788907,84.07550077041603,True,True,多年背景上持续抬升,2026Q2,1.3080998515688593,1.0622779460249363,1.4645344825870914,1.1743649174399153,1.5006626081406889,1.1969582031772112,1.5081145575440997,1.2056003373789057,1.5575250922185935,1.291303971936296,568,0.002289541407071199,834,0.002648315170133225,1.156701146331733,1.0622779460249363,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
69,C0105,微电网能量管理与优化,电网与电力系统,方向候选,能源电力直接相关,True,True,1212,418193,0.002896781407083198,1025,337646,0.0030338351759210225,889,294889,0.003012558252953289,822,259776,0.003161625363731064,770,242709,0.003169686199009396,1212,1025,0.9548249127290782,3,2736,912.0,0.003069339597535125,0.9437800266251078,0.9139016373256484,-0.019594687347038953,1,4,3,3126,0.0029810582786525034,12,3,1.0,1220,2274,1024.3333333333333,1.1908322496749026,0.4157839837689176,0.0030654675888274266,0.9449721202863043,0.8831875901654072,0.9490685756364848,1.0,80.0924499229584,40.22727272727273,True,False,近期份额下降,2026Q2,0.9435184842268158,0.9556093162791227,0.9338107186359492,0.9557219699235839,0.9422938691905173,0.9512612575238537,0.8963716619633081,0.9111179434427881,0.7381725333182875,0.8819710612701498,742,0.0029902981438001152,918,0.002914892131536689,0.9747831123730027,0.9338107186359492,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
70,C0102,电力设备与线路故障检测、定位和诊断,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,1641,418193,0.003921704478125418,1075,337646,0.003181754979720195,981,294889,0.0033241438170586324,862,259776,0.0033153822203258877,743,242709,0.0030586134834049137,1641,1075,1.2325601761045393,3,2918,972.6666666666666,0.003273760339034905,1.1979204559859522,1.1797637809773036,0.08265711641265217,4,4,3,3697,0.0034758677583014153,12,3,1.0,1367,2327,910.6666666666666,1.5005484460694698,0.3410550583650497,0.003269346668369393,1.1995376678978473,1.1291514845305277,1.5526539517421921e-09,1.5736357619008704e-08,79.99229583975348,75.36979969183358,True,False,平稳或增长证据不足,2026Q2,1.1602679243610217,1.1999969294866197,1.1555687704277535,1.2117849728657588,1.2049961254452943,1.2225265101510796,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,848,0.003417195925945317,1267,0.004022455935462987,1.177121833993242,1.1555687704277535,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
71,C0464,潜热及热化学储热系统,热工与能效,宽泛待细分,能源电力直接相关,True,True,1108,418193,0.0026483152080426595,852,337646,0.0025220326547758867,634,294889,0.0021489243524439147,546,259776,0.00210070305322678,451,242709,0.0018573826331638446,1108,852,1.050071735997405,3,2032,677.3333333333334,0.0022572200201488603,1.1732640967219523,1.050071735997405,0.10447812575104853,3,4,3,2594,0.002439757405087487,12,3,1.0,1157,1916,779.6666666666666,1.4833475661827498,0.5079160091274216,0.002276836424005753,1.1631556751816825,1.0810732269407664,2.4219307521725244e-05,0.0001526426944646549,79.80739599383668,67.51540832049307,True,False,平稳或增长证据不足,2026Q2,1.1955573707165688,1.0785356620685898,1.1772196053968365,1.0642717241530726,1.2121476393891588,1.085699002066311,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,685,0.002760739902457884,853,0.0027086123399744848,0.9811182638259439,0.9811182638259439,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
72,C0243,生物油热解与燃料升级,生物质与资源循环,方向候选,能源电力直接相关,True,True,1121,418193,0.002679373482922727,843,337646,0.0024954070900920357,857,294889,0.0029041806654383872,871,259776,0.003349977513059723,775,242709,0.0031902552204176333,1121,843,1.0737219965275913,3,2571,857.0,0.002916521756196715,0.9186879807187721,0.7998183487731846,-0.04028415773982941,3,4,3,2821,0.0026929870794843835,12,3,1.0,1337,2420,1071.0,1.248134328358209,0.421735515659405,0.002880632159572347,0.9301338506616207,0.8671314594928601,0.978339276650088,1.0,79.71494607087828,49.17950693374422,True,False,历史峰值以下的恢复或波动,2026Q2,1.039285748998947,1.1996155324837137,0.9062149662789742,1.0650811228806463,0.9412582470096074,1.1011506535673838,0.9521052960681425,1.1081690430579367,0.7381725333182875,0.8819710612701498,599,0.0024143888716608337,901,0.002860942032205036,1.1849549448250325,0.9062149662789742,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
73,C0125,重整气化与合成气制氢,氢能与燃料电池,宽泛待细分,能源电力直接相关,True,True,1121,418193,0.002679373482922727,779,337646,0.002306069741229095,707,294889,0.0023961607239622847,628,259776,0.0024159046092461687,580,242709,0.0023880633854963715,1121,779,1.161878773663917,3,2114,704.6666666666666,0.002372711691479183,1.1292452819045902,1.1090559919742726,0.05585761702152148,4,4,3,2607,0.002460534649371369,12,3,1.0,1277,2150,887.3333333333334,1.4386491557223264,0.4598603777827251,0.002368694031271914,1.131160651206601,1.0521557802394177,0.0004052806353853406,0.0020574895468147016,79.2989214175655,69.96147919876734,True,False,平稳或增长证据不足,2026Q2,1.1008468370655968,1.14725525802311,1.117374720904283,1.1776805323654513,1.138987450521866,1.176407507124383,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,581,0.002341896795447498,873,0.002772083045070548,1.1836913780570115,1.1008468370655968,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
74,C0285,热泵换热器与热管理设计,热工与能效,宽泛待细分,能源电力直接相关,True,True,1216,418193,0.0029063377993539877,864,337646,0.002557533407687688,722,294889,0.002446962718109895,632,259776,0.0024312802949056508,574,242709,0.0023633805598064868,1216,864,1.136383122354464,3,2218,739.3333333333334,0.0024785921402344113,1.1725760572609265,1.136383122354464,0.0860231259185813,3,4,3,2802,0.0026369446417171902,12,3,1.0,1124,1915,784.6666666666666,1.4319049639372083,0.4527291813098989,0.0024851963624387525,1.1694600246806912,1.0904788728916066,5.2762117874409315e-06,3.768722705314951e-05,79.2295839753467,69.36440677966102,True,False,平稳或增长证据不足,2026Q2,1.1784956720756596,1.272773258237223,1.1862470788346915,1.1437640158165918,1.2150757457579466,1.1752548145714,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,634,0.0025553456865200982,997,0.003165601416666138,1.2388153326437386,1.1437640158165918,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
75,C0340,甲醇电氧化与贵金属催化剂,氢能与燃料电池,方向候选,能源电力直接相关,True,True,769,418193,0.001838410963093213,738,337646,0.002184775502113774,789,294889,0.0026738782919692207,873,259776,0.0033576653558894643,766,242709,0.003153230981882806,769,738,0.8414644714363316,3,2400,800.0,0.00273877304999082,0.6712534881630207,0.5475265603430595,-0.1873141854082947,0,4,3,2296,0.002232354919058736,12,3,1.0,1299,2410,1170.3333333333333,1.109846328969835,0.5240224603959326,0.002689075441980719,0.6836591247656021,0.6303430558456221,1.0,1.0,79.22187981510017,15.30046224961479,True,False,近期份额下降,2026Q2,0.6552579008142513,0.7814481456007096,0.6549947298216185,0.8376233625715775,0.678455582235699,0.8475507221741705,0.6944581249618486,0.8575163434128156,0.7381725333182875,0.8819710612701498,535,0.00215663926734675,531,0.0016867339879278718,0.7821122491212966,0.6549947298216185,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
76,C0271,沼气及多路线生物燃料,生物质与资源循环,宽泛待细分,能源电力直接相关,True,True,1187,418193,0.002837053955390761,799,337646,0.002365237662748764,701,294889,0.0023758399263032405,658,259776,0.0025312222516922864,613,242709,0.002523818926790739,1187,799,1.199479443471095,3,2158,719.3333333333334,0.002424099946914764,1.1703535404971968,1.120823725966381,0.08870757298322696,4,4,3,2687,0.0025260438481475886,12,3,1.0,1495,2713,1072.3333333333333,1.3937888198757764,0.4090788211592061,0.0024179834790732688,1.1733140362390349,1.0930993486083058,4.469920089897967e-06,3.223500064830265e-05,79.09861325115563,72.97380585516179,True,False,平稳或增长证据不足,2026Q2,1.170022662317867,1.1904412551811108,1.127895500263642,1.148022329506304,1.1460371587065374,1.1671944477899145,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,578,0.0023298147827452748,864,0.002743521227777319,1.177570529681576,1.127895500263642,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
