unit_id,row_id,applicant_names
U0246,4895099,南方电网调峰调频(广东)储能科技有限公司
U0246,4895100,南方电网调峰调频(广东)储能科技有限公司
U0246,4895114,中国南方电网有限责任公司
U0246,4895461,国网电力科学研究院有限公司; 北京科东电力控制系统有限责任公司; 国网浙江省电力有限公司衢州供电公司; 国网浙江省电力有限公司
U0246,4895592,深圳供电局有限公司
U0246,4895797,南方电网科学研究院有限责任公司; 华南理工大学; 中国南方电网有限责任公司
U0246,4896482,中国电建集团贵阳勘测设计研究院有限公司
U0246,4896560,成都新津数字科技产业发展集团有限公司
U0246,4896595,陕西斯瀚实业有限公司
U0246,4896744,北京兆瓦云数据科技有限公司; 国家电投集团综合智慧能源有限公司
U0246,4897063,浙江卓阳能源集团有限公司
U0246,4897286,广东电网能源投资有限公司
U0246,4897460,贵州香宾新能源技术有限责任公司
U0246,4897565,中国大唐集团科学技术研究总院有限公司; 中国大唐集团科学技术研究总院有限公司中南电力试验研究院
U0246,4897932,华能(福建)能源销售有限责任公司
U0246,4898284,贵州电网有限责任公司
U0246,4898521,东南大学; 国网湖北省电力有限公司电力科学研究院
U0246,4898522,东南大学; 国网湖北省电力有限公司电力科学研究院
U0246,4898811,国网吉林省电力有限公司延边供电公司
U0246,4898839,中建科工集团有限公司
U0246,4898900,山东浪潮智能终端科技有限公司
U0246,4899287,清华大学
U0246,4899800,国网上海市电力公司
U0246,4899867,北京京能数字科技有限公司
U0246,4899879,国网浙江省电力有限公司营销服务中心; 国网浙江省电力有限公司; 中国科学院深圳先进技术研究院
U0246,4900217,深圳供电局有限公司
U0246,4900461,济南大学
U0246,4900505,中国长江三峡集团有限公司; 中国长江电力股份有限公司
U0246,4900650,山东浪潮智能终端科技有限公司
U0246,4900899,国网安徽省电力有限公司淮北供电公司
U0246,4900927,内蒙古电力(集团)有限责任公司培训中心
U0246,4900973,杭州妙微智汇科技有限公司
U0246,4901048,国网辽宁省电力有限公司朝阳供电公司
U0246,4901395,四川川能智网实业有限公司
U0246,4901442,大连理工大学
U0246,4901607,国网浙江省电力有限公司杭州市临平区供电公司; 国网浙江省电力有限公司杭州供电公司; 国家电网有限公司技术学院分公司; 国网浙江省电力有限公司培训中心
U0246,4901771,中冶华天南京工程技术有限公司; 中冶华天工程技术有限公司
U0246,4901892,北京京能数字科技有限公司
U0246,4902002,北京飔合科技有限公司
U0246,4902005,北京飔合科技有限公司
U0246,4902184,北京科技大学
U0246,4902276,新疆大学
U0246,4902356,国网上海市电力公司
U0246,4902402,国网安徽省电力有限公司合肥供电公司
U0246,4902714,中山公用能源发展有限公司
U0246,4902867,湖北楚之屹新能源科技有限公司; 湖北第二师范学院; 中核汇能湖北新能源有限公司; 孝感市光源电力集团有限责任公司; 湖北华辰凯龙电力有限公司; 国网湖北省电力有限公司潜江市供电公司
U0246,4902869,湖北楚之屹新能源科技有限公司; 中核汇能湖北新能源有限公司; 湖北第二师范学院; 湖北华辰凯龙电力有限公司; 孝感市光源电力集团有限责任公司; 国网湖北省电力有限公司潜江市供电公司
U0246,4902891,国网山东省电力公司莱西市供电公司
U0246,4902946,安徽明生恒卓科技有限公司
U0246,4903130,国网浙江省电力有限公司经济技术研究院
U0246,4903942,国网安徽省电力有限公司合肥供电公司; 国网安徽省电力有限公司; 国网安徽省电力有限公司电力科学研究院
U0246,4904000,国网安徽省电力有限公司合肥供电公司
U0246,4904105,国网湖北省电力有限公司经济技术研究院
U0246,4904171,顺德职业技术大学
U0246,4904246,国网上海市电力公司
U0246,4904572,河南五方合创建筑设计有限公司
U0246,4904639,国网综合能源服务集团有限公司; 国网绿色能源有限公司; 国家电网有限公司
U0246,4904810,辽宁东科电力有限公司
U0246,4905019,南京歆美科技(集团)有限公司
U0246,4905121,国家电网有限公司华中分部; 三峡大学
U0246,4905374,深圳供电局有限公司
U0246,4905377,深圳供电局有限公司
U0246,4905662,江苏伟创晶智能科技有限公司
U0246,4905757,杭州齐智能源科技股份有限公司; 浙江齐智信息技术有限公司
U0246,4905790,北京晶鸿节能科技有限公司
U0246,4905815,北京晶鸿节能科技有限公司
U0246,4905973,深圳华建综合能源技术有限公司
U0246,4906369,安徽大学
U0246,4906536,南方电网科学研究院有限责任公司; 哈尔滨工业大学; 中国南方电网有限责任公司
U0246,4906584,国网江苏省电力有限公司电力科学研究院; 国网江苏省电力有限公司; 南京理工大学
U0246,4906615,华中科技大学
U0246,4906744,国网重庆市电力公司经济技术研究院
U0246,4907344,中国长江三峡集团有限公司
U0246,4907414,宣城南天电力有限公司; 国网安徽省电力有限公司宣城供电公司
U0246,4907876,浙江卓阳能源集团有限公司
U0246,4908021,国网青海省电力公司海西供电公司; 国网青海省电力公司
U0246,4908394,国网山东省电力公司烟台供电公司
U0246,4908546,安徽中科智充新能源科技有限公司
U0246,4908829,深圳先进技术研究院
U0246,4909023,国网信息通信产业集团有限公司; 四川中电启明星信息技术有限公司
U0246,4909058,国网四川省电力公司营销服务中心
U0246,4909064,国网江苏省电力有限公司常州供电分公司; 江苏方天电力技术有限公司
U0246,4909137,中国电建集团昆明勘测设计研究院有限公司
U0246,4909287,国网山东省电力公司济南供电公司
U0246,4909343,交通运输部公路科学研究所
U0246,4909407,昆明理工大学
U0246,4909408,中国电力科学研究院有限公司; 国网宁夏电力有限公司电力科学研究院; 国家电网有限公司
U0246,4909638,中广核核电运营有限公司
U0246,4909812,北京智芯微电子科技有限公司
U0246,4909957,江苏启光电力科技有限公司
U0246,4909964,山东未来集团有限公司
U0246,4910040,山东未来集团有限公司
U0246,4910320,山东电力工程咨询院有限公司
U0246,4911024,沈阳市凯沐虚拟电厂有限公司
U0246,4911029,国网上海市电力公司
U0246,4957139,浙江大唐能源营销有限公司; 中国大唐集团科学技术研究总院有限公司华东电力试验研究院
U0246,4962818,科博达技术股份有限公司; 浙江科博达工业有限公司
U0246,5017519,国网浙江省电力有限公司电力科学研究院
U0246,5017523,国网(苏州)城市能源研究院有限责任公司
U0246,5017677,国网安徽省电力有限公司合肥供电公司; 国网安徽省电力有限公司电力科学研究院; 国网安徽省电力有限公司
U0246,5017944,国网山东省电力公司营销服务中心(计量中心)
U0246,5017993,锦浪科技股份有限公司
U0246,5018292,国网浙江省电力有限公司宁波供电公司
U0246,5018328,南方电网人工智能科技有限公司
U0246,5018467,国网陕西省电力有限公司经济技术研究院; 国网陕西省电力有限公司营销服务中心(计量中心); 陕西电力交易中心有限公司; 国网陕西省电力有限公司西咸新区供电公司
U0246,5018510,上海交通大学
U0246,5018648,南京师范大学
U0246,5018651,国网上海综合能源服务有限公司
U0246,5018782,芜湖市虚拟电厂有限责任公司; 芜湖鸠兹能源有限公司
U0246,5018850,安徽大学
U0246,5019054,浙大宁波理工学院; 新优(宁波)智能科技有限公司
U0246,5019209,控环科技集团有限公司
U0246,5019242,哈尔滨工业大学
U0246,5054455,lg energy solution ltd
U0246,5057879,"db hitek co.,  ltd."
U0246,5058054,korea electric power corporation
U0246,5058702,korea electric power corporation
U0246,5060401,amitek; unicon a; korea district heating corp.
U0246,5060861,haezoom inc.
U0246,5063168,gwangju institute of science and technology
U0246,5063956,kookmin university industry academy cooperation foundation
U0246,5066932,korea electric power corporation
U0246,5067730,주식회사 터빈크루
U0246,5070324,pusan national university industry-university cooperation foundation
U0246,5070621,korea institute of energy research
U0246,5095800,gwangju institute of science and technology
U0246,5100435,antonia ginsberg-klemmt; achim ginsberg-klemmt
U0246,5100685,"oreqa technologies,  inc."
U0246,5102457,"shenzhen clou electronics co.,  ltd"
U0246,4832351,state of charge limited
U0246,4832359,elisa oyj
U0246,4834777,全球能源互联网研究院有限公司; 国网上海市电力公司; 国家电网有限公司
U0246,4835248,国网山东省电力公司电力科学研究院; 国家电网有限公司
U0246,4835353,中国电力科学研究院有限公司; 国网山西省电力公司经济技术研究院; 国网能源研究院有限公司; 国家电网有限公司
U0246,4835829,国网上海市电力公司; 华北电力大学
U0246,4836709,远光软件股份有限公司; 远光能源互联网产业发展(横琴)有限公司
U0246,4837052,西安交通大学
U0246,4838210,华北电力大学(保定)
U0246,4838966,长沙理工大学
U0246,4839119,三峡大学
U0246,4839323,广东电网有限责任公司电力调度控制中心
U0246,4839646,河海大学
U0246,4839721,清华大学
U0246,4839835,上海电力大学
U0246,4841614,新疆大学
U0246,4841972,国网安徽省电力有限公司; 国网安徽省电力有限公司经济技术研究院
U0246,4842226,国网安徽省电力有限公司; 国网安徽省电力有限公司经济技术研究院
U0246,4842462,北京邮电大学
U0246,4842549,湖南工业大学
U0246,4842719,河北工业大学
U0246,4843372,国网江西省电力有限公司供电服务管理中心; 长沙理工大学; 国网江西省电力有限公司
U0246,4843469,上海交通大学; 上海源控智慧能源科技有限公司
U0246,4846542,中国电力科学研究院有限公司
U0246,4848088,国家电网有限公司; 国网重庆市电力公司市区供电分公司
U0246,4848732,浙江中新电力工程建设有限公司; 国网浙江杭州市萧山区供电有限公司
U0246,4849661,广东电网有限责任公司广州供电局
U0246,4849929,广西电网有限责任公司
U0246,4849942,浙江浙能能源服务有限公司
U0246,4975992,深圳市中电电力技术股份有限公司
U0246,4977792,山东仕源电力技术有限公司
U0246,4990391,绿色湾区(广东)能源服务有限公司
U0246,4990435,上海交通大学
U0650,4876176,山东和同信息科技股份有限公司
U0650,4877275,中铁建设集团华北工程有限公司; 中铁建设集团有限公司
U0650,4878433,万江新能源股份有限公司北京新能源科技分公司; 万江新能源股份有限公司; 中国建筑科学研究院有限公司
U0650,4879431,山东亿润新能源科技有限公司
U0650,4879963,温州美言暖通设备有限公司
U0650,4881349,北京市燃气集团有限责任公司
U0650,4882560,山东鼎浩信息工程有限公司
U0650,4882920,河北清华发展研究院; 张强; 罗景辉; 曹雅奇; 李先庭; 石文星; 北京众驰绿源新能源科技有限公司
U0650,4883109,中国汽车工业工程有限公司; 机械工业第四设计研究院有限公司
U0650,4883194,宏源地能热泵科技(中山)有限公司
U0650,4885252,天津水务集团华淼规划勘测设计研究院有限公司
U0650,4886283,聊城新时代新能源设备股份有限公司
U0650,4886940,华中科技大学
U0650,4887221,中科明汇(济南)能源科技有限公司
U0650,4888198,天津天临地标科技发展有限公司
U0650,4888618,蒋其云
U0650,4931837,天普新能源科技有限公司; 天普新能源科技(天津)有限公司; 陕西同盛电力科技工程有限公司
U0650,4932649,北京国家建筑绿色低碳技术创新中心有限公司; 博拓(苏州)新能源技术有限公司
U0650,4933189,森德(中国)暖通设备有限公司; 大厂森德暖通设备有限公司
U0650,4933191,青海三力新能源技术有限公司
U0650,4933748,北京金茂人居环境科技有限公司
U0650,4935154,中国建筑西南设计研究院有限公司
U0650,4935778,上海惠达衡能源科技有限公司
U0650,4935919,浙江正理生能科技有限公司
U0650,4936334,日出东方控股股份有限公司
U0650,4936767,西安思安云创科技有限公司
U0650,4936817,广东为之优科技有限公司
U0650,4938761,中宜港能(上海)能源发展有限公司
U0650,4941694,广东纽恩泰新能源科技股份有限公司
U0650,4941726,北京金茂人居环境科技有限公司
U0650,4942702,国网上海市电力公司
U0650,4944526,广东恩博力电器有限公司; 安徽恩博力电器有限公司
U0650,4944527,广东恩博力电器有限公司; 安徽恩博力电器有限公司
U0650,4944877,广东万和电气有限公司
U0650,4945492,无锡同方人工环境有限公司
U0650,4945666,天津大学; 国网冀北电力有限公司廊坊供电公司; 国网冀北电力有限公司
U0650,4946128,港能科技(无锡)有限公司
U0650,4948657,国网新疆电力有限公司营销服务中心
U0650,4948761,广东智科电子股份有限公司; 广东伊莱智科科技有限公司; 佛山市佰特智慧物联科技有限公司; 广东智科实业有限公司
U0650,4948783,易快普(苏州)热能环保设备有限公司
U0650,4948859,河北工业大学
U0650,4949198,四季沐歌科技集团有限公司; 江苏四季沐歌有限公司
U0650,4949211,山西建筑工程集团有限公司; 太原理工大学; 山西建设投资集团有限公司
U0650,4949361,青岛理工大学; 中国科学院青岛生物能源与过程研究所
U0650,4949362,青岛理工大学; 中国科学院青岛生物能源与过程研究所
U0650,4949507,淮安富之民智能科技有限公司
U0650,4950304,广州西奥多科技有限公司
U0650,4950341,江苏三意楼宇科技股份有限公司
U0650,5011311,机械工业第六设计研究院有限公司
U0650,5011640,佛山聚阳新能源有限公司
U0650,5012350,上海保兹机电工程技术有限公司
U0650,5012572,沈阳建筑大学
U0650,5012859,浙江国祥股份有限公司
U0650,5013000,佛山欧思丹热能科技有限公司
U0650,5013013,广东芬尼能源技术有限公司
U0650,5013720,广东芬尼能源技术有限公司
U0650,5013895,中国建筑西南设计研究院有限公司
U0650,5013977,共益合创集团有限公司
U0650,5014289,北京建筑大学
U0650,5014363,上海怡口环保设备有限公司
U0650,5014649,浙江智马达智能科技有限公司
U0650,5014703,珠海英伟特电子科技有限公司
U0650,5015216,广东顺德澳科菱热泵设备有限公司
U0650,5015249,广东万和新电气股份有限公司
U0650,5016789,青岛鼎信科佳新能源有限公司
U0650,4851142,中国建筑第六工程局有限公司
U0650,4851364,青岛北冰洋冷暖能源科技有限公司
U0650,4853490,内蒙古电力(集团)有限责任公司内蒙古电力经济技术研究院分公司
U0650,4854351,中铁第一勘察设计院集团有限公司; 中国国家铁路集团有限公司; 中国铁路经济规划研究院有限公司
U0650,4855279,青岛经济技术开发区海尔热水器有限公司; 海尔智家股份有限公司
U0650,4857769,珠海格力节能环保制冷技术研究中心有限公司
U0650,4858864,中联西北工程设计研究院有限公司
U0650,4859362,中国石油天然气股份有限公司
U0650,4860791,青岛海信日立空调系统有限公司
U0650,4860992,安徽科恩新能源有限公司
U0650,4863142,中山市爱美泰电器有限公司; 热立方科技(佛山市)有限公司
U0650,4863488,华中科技大学
U0650,4864763,日出东方控股股份有限公司; 四季沐歌科技集团有限公司; 江苏四季沐歌有限公司
U0650,4865189,陕西致道新能源技术有限公司
U0650,4867762,江苏兴泰能源科技有限公司
U0650,4868963,合肥荣事达太阳能有限公司
U0650,4868964,合肥荣事达太阳能有限公司
U0650,4868965,合肥荣事达太阳能有限公司
U0650,4869952,新疆工程学院
U0650,4912813,宁波鲍斯能源装备股份有限公司
U0650,4912851,新疆拓森新能源有限公司
U0650,4913573,亚之捷智能装备(江苏)有限公司; 上海环保(集团)有限公司; 上海安亭污水处理有限公司
U0650,4915356,中建八局第二建设有限公司
U0650,4917267,国网新疆电力有限公司乌鲁木齐供电公司; 新疆工程学院
U0650,4919155,许昌佳宸热能科技有限公司
U0650,4919605,淮南嘉利新能源技术有限公司
U0650,4919645,海信(广东)空调有限公司
U0650,4919756,河北清华发展研究院
U0650,4920009,南京方通科技有限公司
U0650,4921007,北京华清荣昊新能源开发有限责任公司
U0650,4922377,河北清华发展研究院; 河北工程大学
U0650,4925841,美通能源科技(重庆)有限公司; 重庆美的通用制冷设备有限公司
U0650,4926230,山东特凌机电科技有限公司
U0650,4926533,广东纽恩泰新能源科技股份有限公司
U0650,4927274,上海理工大学
U0650,4927533,西藏飞锐环保科技有限责任公司
U0650,4930855,东莞市风火轮热能科技有限公司
U0650,4993424,广东飞瑞科新能源科技有限公司
U0650,4993883,东南大学; 国网安徽省电力有限公司电力科学研究院
U0650,4993977,山东建筑大学
U0650,4994060,四川长虹空调有限公司
U0650,4995010,河南昊立智能科技有限公司
U0650,4995476,日出东方控股股份有限公司
U0650,4995747,新疆吉尔特电器有限公司
U0650,4996053,许昌佳宸热能科技有限公司
U0650,4996923,山西云旌科技有限公司
U0650,4998419,河南昊立智能科技有限公司
U0650,4999212,广东纽恩泰新能源科技股份有限公司
U0650,4999551,山东绿泉空调科技有限公司
U0650,5002424,陕西省建筑设计研究院(集团)有限公司
U0650,5002906,安徽恒源技研化工有限公司
U0650,5003038,珠海格力电器股份有限公司
U0650,5003652,广东纽恩泰新能源科技股份有限公司
U0650,5003701,新疆天锅锅炉制造有限公司
U0650,5004056,胜利油田华滨福利机电有限责任公司
U0650,5004154,广东纽恩泰新能源科技股份有限公司
U0650,5004167,山东鑫光节能科技有限公司
U0650,5005526,建科环能科技有限公司
U0650,5005835,哈尔滨工业大学
U0650,5005836,哈尔滨工业大学
U0650,5007611,山东德瑞斯新能源股份有限公司
U0650,5007706,靳宏杰
U0650,5008577,山东省农业科学院
U0650,5009098,克拉玛依市科力节能环保技术有限公司
U0650,5009180,江苏省特种设备安全监督检验研究院
U0650,5010369,广东tcl智能暖通设备有限公司
U0650,5010618,中环科工(宁夏)生态环境设计院有限公司
U0650,5010840,北京鑫舍暖通设备有限公司
U0650,5011079,广东tcl智能暖通设备有限公司
U0650,5073163,korea machinery and equipment tech co ltd
U0650,5076168,octopus energy heating ltd
U0650,5076172,octopus energy heating ltd
U0650,5076195,octopus energy heating ltd
U0650,5076673,유한회사 한국기계설비기술
U0650,4891832,安徽格美智能制造有限公司
U0650,4894581,中国科学院广州能源研究所
U0650,4896442,江苏天舒电器有限公司
U0650,4897223,江苏奥斯康新能源有限公司
U0650,4898604,南昌大学
U0650,4899032,杭州凌动汽车热管理科技有限公司
U0650,4899084,江苏奥斯康新能源有限公司
U0650,4900527,成都理工大学; 西华大学
U0650,4901862,国电投(河南)综合智慧能源有限公司
U0650,4902627,珠海格力电器股份有限公司
U0650,4903316,河南昊立智能科技有限公司
U0650,4903370,南京天加环境科技有限公司
U0650,4904548,北京中科仁和环保科技有限公司
U0650,4907371,山东大学
U0650,4909564,河北清华发展研究院
U0650,4910703,国网安徽省电力有限公司芜湖供电公司
U0650,4951905,山东历控能源有限公司
U0650,4952749,上海佰翱迈仕科技有限公司
U0650,4952768,中铁置业集团有限公司; 建科环能科技有限公司
U0650,4952942,智水一派科技股份有限公司
U0650,4953589,海南自贸区浩天能环境工程有限公司; 新疆浩天能环保科技有限公司; 三亚浩天能环保科技有限公司; 新疆浩天极丰环境科技有限公司
U0650,4954038,广东缔普节能设备有限公司
U0650,4954518,任丘市奥润采暖设备有限公司
U0650,4955833,中建八局第一建设有限公司
U0650,4956787,任丘市奥润采暖设备有限公司
U0650,4957039,上海诺通新能源科技有限公司
U0650,4958175,天普新能源科技有限公司; 天普新能源科技(天津)有限公司
U0650,4958926,佛山市浦路威电器设备有限公司
U0650,4959165,新疆摩力斯能源技术有限公司
U0650,4959168,新疆摩力斯能源技术有限公司
U0650,4959316,深圳市欧瑞博科技股份有限公司
U0650,4959393,深圳市欧瑞博科技股份有限公司
U0650,4959483,辽宁恒基节能科技实业有限公司
U0650,4959850,南京兴华建筑设计研究院股份有限公司
U0650,4960146,天津地热开发有限公司
U0650,4960498,佛山固德热科技有限公司
U0650,4960966,日出东方控股股份有限公司; 广东日出东方空气能有限公司
U0650,4961236,辽宁恒基节能科技实业有限公司
U0650,4962759,广东尧圣太阳能科技有限公司
U0650,4963081,合肥国轩高科动力能源有限公司
U0650,4963480,石家庄春卫新能源科技有限公司
U0650,4963582,新科环保科技有限公司
U0650,4963854,青岛易达联能石油科技有限公司
U0650,4964011,陕西海风热能科技有限公司
U0650,4964305,延安热立方新能源有限公司
U0650,4964738,长沙开尔文能源技术工程有限公司
U0650,4965113,研湖科技(天津)有限公司
U0650,4965812,合肥国轩高科动力能源有限公司
U0650,4966749,河北汲涞环保设备科技有限公司
U0650,4967084,天津锋尚智慧能源科技发展有限公司
U0650,4967159,中孚能环科技(北京)有限公司
U0650,4968056,武汉德威工程技术有限公司
U0650,4968210,内蒙古华梵能源科技有限公司
U0650,4968341,上海诺通新能源科技有限公司
U0650,4968474,山东科技大学; 青岛新奥清洁能源有限公司
U0650,4969627,广东芬尼科技股份有限公司
U0650,4969670,广州万二二麦工程技术有限公司
U0650,4969680,广州万二二麦工程技术有限公司
U0650,4970300,聊城新时代新能源设备股份有限公司
U0650,5018379,江苏奥斯康新能源有限公司
U0650,5019194,江苏海雷德蒙新能源(集团)有限公司
U0650,5019195,中联西北工程设计研究院有限公司
U0650,5021005,audi aktiengesellschaft
U0650,5022375,audi aktiengesellschaft
U0650,4971022,云南省设计院集团有限公司
U0650,5052604,yangtze river power share ltd company in china; 三峡電能有限公司
U0650,5062052,김흥주
U0650,5094138,"ut-battelle,  llc"
U0650,5103699,"shenzhen orvibo technology co.,  ltd."
U0650,4832658,brian workman; tyler olson
U0650,4837310,广东美的制冷设备有限公司
U0650,4837928,青岛经济技术开发区海尔热水器有限公司; 海尔智家股份有限公司
U0650,4842479,广东开利暖通空调股份有限公司
U0650,4843490,三百里(北京)节能科技有限公司
U0650,4843683,青岛科创蓝新能源股份有限公司
U0650,4844272,辽宁省鑫源绿色发展集团有限公司
U0650,4845542,西安交通大学
U0650,4848087,西安交通大学
U0650,4848567,上海电力大学
U0650,4848619,青岛经济技术开发区海尔热水器有限公司; 海尔智家股份有限公司
U0650,4848759,青岛海尔空调电子有限公司; 青岛海尔空调器有限总公司; 青岛海尔智能技术研发有限公司; 海尔智家股份有限公司
U0650,4849109,浙江力聚热能装备股份有限公司
U0650,4849809,河北工业大学
U0650,4850295,春风新能源科技有限公司
U0650,4850561,中山市爱美泰电器有限公司; 热立方科技(佛山市)有限公司
U0650,4850570,同济大学
U0650,4850623,青岛海信日立空调系统有限公司
U0650,4971529,广东纽恩泰新能源科技股份有限公司
U0650,4972342,伊诺新能源(浙江)有限公司
U0650,4972644,陕西众业机电工程有限公司
U0650,4973192,深圳市欧瑞博科技股份有限公司
U0650,4974414,陕西一德新能源科技有限公司
U0650,4974680,东莞市艾瑞科热能设备有限公司
U0650,4974928,徐州达希能源技术有限公司
U0650,4974933,山东奥思空调科技有限公司
U0650,4975176,金地新能源开发(大连)有限公司
U0650,4975949,长春工程学院
U0650,4976145,东莞市广越节能科技有限公司
U0650,4976364,任丘市奥润采暖设备有限公司
U0650,4976791,杨海军
U0650,4976881,齐齐哈尔米德罗环保科技有限公司
U0650,4977160,青岛阳氢集团有限公司
U0650,4977399,宁夏百新能源科技发展有限公司
U0650,4977670,长春工程学院
U0650,4978104,张山园
U0650,4978136,广西芳茂智能科技有限公司
U0650,4978395,苏州领跑者能源科技有限公司
U0650,4978459,湖北正创新能源科技有限公司
U0650,4978484,大连鸿鼎热能技术有限公司
U0650,4978973,太原市再生能源供热有限公司
U0650,4979011,大连华联制冷设备有限公司
U0650,4979148,上海旗照制冷科技有限公司
U0650,4979764,青岛海尔中央空调有限公司; 青岛海尔空调器有限总公司; 海尔智家股份有限公司
U0650,4980736,天津安捷物联科技股份有限公司
U0650,4980876,天津安捷物联科技股份有限公司
U0650,4981315,宁夏百新能源科技发展有限公司
U0650,4981603,北京金万众空调制冷设备有限责任公司
U0650,4982581,云南云铝物流投资有限公司
U0650,4982879,南京特莱盛能源科技有限公司
U0650,4983350,山东格瑞德环境科技有限公司
U0650,4983508,四川城市技师学院
U0650,4983819,浙江中烟工业有限责任公司
U0650,4984922,合肥荣事达太阳能有限公司
U0650,4985490,广州市长顺环保科技有限公司
U0650,4985517,张家港德泰储能装备有限公司
U0650,4985597,中国建筑第四工程局有限公司
U0650,4986220,骊阳(广东)节能科技股份有限公司
U0650,4986425,佛山市顺德区约利节能设备有限公司
U0650,4986970,晟越新能源(邯郸)有限公司
U0650,4987050,湖北正创新能源科技有限公司
U0650,4987297,鑫磊压缩机股份有限公司
U0650,4987441,北京金万众空调制冷设备有限责任公司
U0650,4987690,山东小鸭集团小家电有限公司
U0650,4987731,保定港鑫通用设备制造有限公司
U0650,4987803,徐州达希能源技术有限公司
U0650,4987922,上海竑昱机电设备有限公司
U0650,4988509,保定港鑫通用设备制造有限公司
U0650,4988634,中电寰慧张家口热力有限公司
U0650,4988693,苏州苏暖新能源节能技术服务有限公司
U0650,4988931,刘岩; 山东科灵节能装备股份有限公司
U0650,4989195,河北洲格新能源科技有限公司
U0650,4989345,淮南嘉利新能源技术有限公司
U0650,4989463,河北洲格新能源科技有限公司
U0650,4989546,青岛海信博世空调系统有限公司
U0650,4990532,广东纽恩泰新能源科技股份有限公司
U0650,4990608,浙江戴纳斯帝热泵科技有限公司
U0356_KG,5017904,国网江苏省电力有限公司镇江供电分公司
U0356_KG,5018008,国网能源研究院有限公司; 国网福建省电力有限公司; 北京清能互联科技有限公司
U0356_KG,5018839,厦门闽投科技服务有限公司
U0356_KG,5019200,南京南瑞信息通信科技有限公司; 国网电力科学研究院有限公司; 国网湖北省电力有限公司武汉供电公司
U0356_KG,5007094,上海发电设备成套设计研究院有限责任公司
U0356_KG,5007816,国网山东省电力公司枣庄供电公司
U0356_KG,5007944,中科智能(山东)有限公司
U0356_KG,5008002,南京方能自动化设备有限公司
U0356_KG,5008375,深圳供电局有限公司
U0356_KG,5008774,深圳供电局有限公司
U0356_KG,5009010,国网湖北省电力有限公司技术培训中心
U0356_KG,4882740,北京中电普华信息技术有限公司; 国网经济技术研究院有限公司; 国网北京市电力公司
U0356_KG,4882927,国网浙江省电力有限公司金华供电公司; 北京科东电力控制系统有限责任公司
U0356_KG,4882989,国网浙江省电力有限公司衢州供电公司
U0356_KG,4883152,北京妙微科技有限公司
U0356_KG,4883168,安徽明生恒卓科技有限公司
U0356_KG,4883170,安徽明生恒卓科技有限公司
U0356_KG,4883312,广东电网有限责任公司
U0356_KG,4883459,国网安徽省电力有限公司合肥供电公司; 国网安徽省电力有限公司电力科学研究院
U0356_KG,4883694,贵州电网有限责任公司
U0356_KG,4883732,国家电网有限公司客户服务中心
U0356_KG,4884064,国网山东省电力公司济南供电公司
U0356_KG,4884195,贵州电网有限责任公司
U0356_KG,4884200,贵州电网有限责任公司
U0356_KG,4884496,浙江大学
U0356_KG,4884513,安徽明生恒卓科技有限公司
U0356_KG,4884514,国家电网有限公司大数据中心; 国网信息通信产业集团有限公司; 国网浙江省电力有限公司信息通信分公司; 国家电网有限公司
U0356_KG,4884545,安徽明生恒卓科技有限公司
U0356_KG,4912232,国网新源控股有限公司; 河南天池抽水蓄能有限公司
U0356_KG,4912277,上海云创电气设备有限公司
U0356_KG,4912335,湖北天存信息技术有限公司
U0356_KG,4912353,隆瑞三优新能源汽车科技有限公司
U0356_KG,4912455,国网安徽省电力有限公司巢湖市供电公司; 国网安徽省电力有限公司; 国网安徽省电力有限公司肥西县供电公司
U0356_KG,4912871,北京洛斯达科技发展有限公司
U0356_KG,4913166,南网数字运营软件科技(广东)有限公司
U0356_KG,4913272,国网辽宁省电力有限公司大连供电公司
U0356_KG,4913458,国网内蒙古东部电力有限公司
U0356_KG,4913460,国网内蒙古东部电力有限公司通辽供电公司; 国电南瑞南京控制系统有限公司
U0356_KG,4913663,国家电网有限公司技术学院分公司; 山东电力高等专科学校; 国家电网有限公司
U0356_KG,4913683,国网江苏省电力有限公司信息通信分公司; 南京大学
U0356_KG,4913689,国网辽宁省电力有限公司电力科学研究院; 中国科学院沈阳计算技术研究所有限公司
U0356_KG,4913780,广东电网有限责任公司阳江供电局
U0356_KG,4913883,国网北京市电力公司; 国家电网有限公司
U0356_KG,4913904,北京华夏佳业新能源有限公司
U0356_KG,4914187,华能包头新能源发电有限公司; 西安热工研究院有限公司
U0356_KG,4914192,国网安徽省电力有限公司电力科学研究院
U0356_KG,4914204,中国南方电网有限责任公司超高压输电公司百色局
U0356_KG,4884706,中国电建集团北京勘测设计研究院有限公司
U0356_KG,4884819,华北电力科学研究院有限责任公司; 国家电网有限公司
U0356_KG,4884888,贵州乌江水电开发有限责任公司; 贵州乌江水电开发有限责任公司构皮滩发电厂
U0356_KG,4884991,江苏电力信息技术有限公司
U0356_KG,4885027,云南电网有限责任公司信息中心
U0356_KG,4885064,国网经济技术研究院有限公司
U0356_KG,4885141,广东电网有限责任公司阳江供电局
U0356_KG,4885268,国网辽宁省电力有限公司大连供电公司
U0356_KG,4885647,国网北京市电力公司
U0356_KG,4885746,国网浙江省电力有限公司信息通信分公司; 国网浙江省电力有限公司; 西安交通大学
U0356_KG,4885752,贵州电网有限责任公司
U0356_KG,4885832,国网信息通信产业集团有限公司; 北京国网信通埃森哲信息技术有限公司
