numeric_rank,category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,quality_multiyear_share_ratio,quality_share_growth_ratio,geometry_multiyear_share_ratio,geometry_share_growth_ratio,dedup_multiyear_share_ratio,dedup_share_growth_ratio,exclude_needs_review_multiyear_share_ratio,exclude_needs_review_share_growth_ratio,supported_only_multiyear_share_ratio,supported_only_share_growth_ratio,papers_2025_jan_aug,share_2025_jan_aug,papers_2026_jan_aug,share_2026_jan_aug,share_ratio_2026_ytd,robust_min_ratio,emerging_robust,core_review_pass,emerging_review_pass,paper_review_reason,paper_review_decision,final_core,final_emerging,core_review_basis,review_status
24,C0024,海洋资源开发与海上工程,风能与水能海洋能源,宽泛待细分,能源电力直接相关,True,True,745,418193,0.0017810726094684734,414,337646,0.0012262551734951378,323,294889,0.0010956296737834616,260,259776,0.0010013415285737898,233,242709,0.0009605732997646904,745,414,1.4524485995781493,3,997,332.3333333333333,0.0011077421252841297,1.6078404610744925,1.4524485995781493,0.24294326493200513,3,4,3,1482,0.0013676524855823578,12,3,1.0,777,1603,508.0,1.5284872298624754,0.2011227131470632,0.001117414185951163,1.5939233919358133,1.4496289624945933,1.1568370001934294e-22,2.7987991940163614e-21,58.35130970724192,86.79121725731895,True,True,多年背景上持续抬升,2026Q2,1.870067098878965,1.7126850159308837,1.747676506426859,1.5302544906348412,1.4523011792650984,1.3152819854554234,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,321,0.0012947890279215314,656,0.0020834258947782652,1.6090852253534296,1.3152819854554234,True,False,False,海上风电与泛基础设施概念、页岩压裂混合，且中心重复。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
25,C0686,电网灾害韧性与恢复,电网与电力系统,方向候选,能源电力直接相关,True,True,182,418193,0.00043601039735479064,117,337646,0.00034761153892805475,80,294889,0.0002726373685921751,70,259776,0.0002709964597483769,83,242709,0.0003435026575175659,182,117,1.2543035789299037,3,267,89.0,0.00029708178908953556,1.467644309976147,1.2543035789299037,0.23476174909910075,4,4,3,379,0.00035208643495834017,7,1,0.5833333333333334,282,497,155.66666666666666,1.8063829787234045,0.4755448209194133,0.00029965743833778056,1.4550294488712474,1.205444133110796,4.4116510500645936e-05,0.00026469906300387563,49.42026194144838,86.22496147919877,False,True,多年背景上持续抬升,2026Q2,1.336588266277682,1.3300327671249426,1.5542783858856937,1.2674473423137351,1.4895169631916947,1.2750906328582812,1.5057968834329576,1.2789519007375139,1.5499947532416878,1.369869946228105,104,0.00042085677579409026,151,0.00048079059110267655,1.1424090539958651,1.1424090539958651,True,False,False,含灾害恢复与韧性，同时4110928为日常频率备用、4612018为网络安全状态估计，4369101仅Dear Editor；灾害专名与计数范围尚不一致，观察。,任务边界待复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
26,C0048,配电网柔性调度与协同规划,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,1367,418193,0.0032670916075763076,796,337646,0.002356362474520814,671,294889,0.00227423593800802,553,259776,0.002127610503130874,554,242709,0.0022811044741735368,1367,796,1.3864978936403654,3,2020,673.3333333333334,0.0022527363052199027,1.4502769809346983,1.3864978936403654,0.18112801396650857,4,4,3,2834,0.0026325633400350475,12,3,1.0,1141,1890,706.3333333333334,1.6145146088595663,0.3490757499334981,0.0022633938473326566,1.4434481261078267,1.3477028027864835,2.213019357176454e-26,7.216367469053654e-25,74.38366718027736,85.84745762711864,True,True,多年背景上持续抬升,2026Q2,1.4620455383811877,1.4174742529496427,1.4446116806051255,1.4075655928675086,1.3753057605080776,1.3162634586376103,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,646,0.002603673737328989,1154,0.0036638464516702317,1.4071833959614442,1.3162634586376103,True,False,False,发电经济调度、能源交易、光伏回收物流与农业物流并存；中心重复。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
27,C0098,建筑与工业冷却节能,热工与能效,宽泛待细分,能源电力直接相关,True,True,1050,418193,0.002509747520116206,569,337646,0.0016848065652725719,501,294889,0.0016984800043351035,442,259776,0.001700935226080238,464,242709,0.001910862088825262,1050,569,1.4896354108818262,3,1512,504.0,0.0016947405985626377,1.48090363932085,1.313411122023526,0.19522421124161893,3,4,3,2120,0.0019643446965746272,12,3,1.0,1187,1898,676.0,1.7548005908419497,0.3634291102508185,0.0016943247681715631,1.4812670907388135,1.3691333412123627,3.05473686862994e-23,7.900181556801569e-22,69.69183359013869,85.68181818181817,True,True,多年背景上持续抬升,2026Q2,1.6736275365582296,1.655328471620111,1.5091124368829174,1.511809486957514,1.5020800771975313,1.4881217157462432,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,411,0.001657249408988212,893,0.0028355537501666105,1.7110000068714943,1.4881217157462432,True,False,True,建筑与工业冷却、冷却塔证据较一致；含高温储热邻近记录，按宽方向解释。,方向证据可用（含边界说明）,False,True,未通过或尚未完成核心范围审阅,已有样本依据的专家初评候选
28,C0348,智能电网信息安全与韧性,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,1348,418193,0.0032216987442900556,864,337646,0.002557533407687688,651,294889,0.002206499945811206,459,259776,0.0017662818901330382,464,242709,0.001910862088825262,1348,864,1.2596897990094493,3,1974,658.0,0.002176771747877311,1.4800351701696377,1.2596897990094493,0.189250627807529,4,4,3,2863,0.002661910699262983,12,3,1.0,1289,2127,792.3333333333334,1.6260504201680672,0.4057459516212652,0.002211863970085786,1.4565537428439161,1.359112045746058,3.662613198567356e-27,1.248618135875235e-25,78.17411402157165,85.27734976887518,True,True,多年背景上持续抬升,2026Q2,1.372949503062972,1.234374733457495,1.4391244607011067,1.211011054017788,1.4658740380018351,1.240561674684394,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,665,0.002680193151109733,1047,0.003324278179406295,1.2403129147725338,1.211011054017788,True,False,True,智能电网安全、电力市场隐私及VPP攻击相符；含金融审计和能源资产风险邻近记录。,方向证据可用（含边界说明）,False,True,未通过或尚未完成核心范围审阅,已有样本依据的专家初评候选
29,C0665,换热器结构与传热强化,热工与能效,方向候选,能源电力直接相关,True,True,213,418193,0.0005100724374534126,129,337646,0.0003831122918398561,101,294889,0.0003437601603988295,78,259776,0.0003017478310673417,86,242709,0.0003558440703625084,213,129,1.3313914701192275,3,308,102.66666666666667,0.0003428734277686758,1.4876406164596105,1.3313914701192275,0.19730427189350497,3,4,3,443,0.0004123149632306994,8,1,0.6666666666666666,319,601,171.0,1.8604651162790697,0.4287440304803169,0.000345586241970861,1.4759628003258898,1.239642250697064,5.556576171039267e-06,3.89479638156958e-05,49.80739599383667,84.93451463790446,False,True,多年背景上持续抬升,2026Q2,1.4921117080037793,1.5936428651136698,1.4080592639762317,1.2420365021957662,1.5056470826504007,1.3205920907318909,1.5265770183924143,1.35755464621046,1.570932652848316,1.454060398310247,92,0.00037252872498519954,176,0.0005601289724727552,1.50358599191246,1.2420365021957662,True,False,True,换热器结构、流动与传热强化五条一致；成熟工程方向近期升温。,方向证据可用（含边界说明）,False,True,未通过或尚未完成核心范围审阅,已有样本依据的专家初评候选
30,C0227,空调通风与空气处理,热工与能效,方向候选,能源电力直接相关,True,True,869,418193,0.0020773207698629613,480,337646,0.0014215093145100452,437,294889,0.0014817248293052996,363,259776,0.0013972654343054611,356,242709,0.0014665712264073324,869,480,1.4613486866802248,3,1280,426.6666666666667,0.001433499859373602,1.449125199615081,1.401961233812154,0.16893606879842116,3,4,3,1786,0.0016601849712261022,12,3,1.0,932,1579,525.0,1.773764258555133,0.3303677421483743,0.0014344349524916936,1.4481805300787876,1.3286703449113169,1.0626808312036189e-17,1.9439283497627173e-16,63.79815100154082,84.25654853620954,True,True,多年背景上持续抬升,2026Q2,1.5281176737825077,1.5270746585508599,1.5541909759565617,1.5430117016614806,1.4638094389225045,1.4777361006946146,1.4972726857310745,1.514580047911342,0.7381725333182875,0.8819710612701498,350,0.0014115818173763507,669,0.002124681853090706,1.5051779690955251,1.4638094389225045,True,False,False,空调中心相符，但4565584为服务广告refs、边界为工业压缩空气；清理不足。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
31,C0327,风速与风电出力预测,风能与水能海洋能源,方向候选,能源电力直接相关,True,True,928,418193,0.0022182775558571128,575,337646,0.0017025569417284726,473,294889,0.0016036496152595644,398,259776,0.001531802683825932,387,242709,0.0015940991591384048,928,575,1.3029094660440956,3,1446,482.0,0.0016126697469379897,1.3755312022619657,1.3029094660440956,0.16222448888340013,4,4,3,1976,0.0018414947042817164,12,3,1.0,1113,1820,632.3333333333334,1.7589473684210526,0.4145116713043133,0.0016203905964695313,1.3689770606483669,1.2606693662134256,2.930112279116702e-14,4.3951684186750533e-13,70.16178736517719,84.19106317411402,True,True,多年背景上持续抬升,2026Q2,1.347269187710897,1.2934937445188834,1.3704446148364204,1.2902025444984189,1.3943527804073128,1.311599786629273,1.4633604099934585,1.3643268899859577,0.7381725333182875,0.8819710612701498,450,0.0018143155741171069,753,0.0023912588144941703,1.3179949776145305,1.2902025444984189,True,False,False,风电预测中心明确，但随机水电预测、边界虚拟惯量及风廓线测量跨任务。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
32,C0216,电力可靠性与电气安全,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,849,418193,0.0020295388085090115,459,337646,0.001359382996914393,383,294889,0.0012988376503739027,381,259776,0.0014664560197731318,361,242709,0.00148714024781557,849,459,1.492985283114308,3,1223,407.6666666666667,0.0013748922223538091,1.4761439300561685,1.3647258968951717,0.22316941495242437,3,4,3,1691,0.0015625864852657691,12,3,1.0,633,1275,452.0,1.3995584988962473,0.1964761618570091,0.0013705827132944842,1.4807853541582963,1.3566786521106844,4.0605054976581333e-19,8.956997421304706e-18,58.659476117103246,83.93297380585516,True,True,多年背景上持续抬升,2026Q2,1.390255491959841,1.385742136351016,1.4766597619351596,1.5176435152564558,1.4678417334048612,1.478064496630446,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,307,0.0012384063019778254,702,0.0022294085164992097,1.8002238142188725,1.385742136351016,True,False,True,继电保护、设备可靠性与电能质量支持成熟宽方向升温；含施工管理边界。,方向证据可用（含边界说明）,False,True,未通过或尚未完成核心范围审阅,已有样本依据的专家初评候选
33,C0193,多设备温控与智能散热,热工与能效,宽泛待细分,能源电力直接相关,True,True,208,418193,0.0004981269471149252,115,337646,0.0003416947467760879,100,294889,0.00034037336078898884,108,259776,0.0004170654735134595,94,242709,0.0003887545046156884,208,115,1.457812716802893,3,323,107.66666666666667,0.0003663778603595121,1.3595989305307177,1.19436150616493,0.19040591166994947,3,4,3,423,0.00039339835156000066,8,1,0.6666666666666666,235,444,133.0,1.7611940298507462,0.2668175538735223,0.00036238946281223186,1.3745624479512646,1.1549607355327678,0.00016533626699203745,0.0009185348166224302,41.74884437596302,83.54006163328198,False,True,多年背景上持续抬升,2026Q2,1.4193991220220212,1.4545221170333558,1.3500299447161024,1.3631245169787911,1.3375042441324918,1.420550119724857,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,83,0.00033628268687853146,177,0.0005633025077275584,1.675086258398514,1.3375042441324918,True,False,False,教学汽车冷却、锅炉、杆件加热与便携设备混合，缺乏统一技术任务。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
34,C0534,氢能技术经济与生命周期,氢能与燃料电池,方向候选,能源电力直接相关,True,True,417,418193,0.0009974484432636991,291,337646,0.0008623724561491741,188,294889,0.0006384117264549691,124,259776,0.000478568216151389,77,242709,0.000318819831827681,417,291,1.156633002540099,3,603,201.0,0.0006597841329185108,1.5117799799936882,1.156633002540099,0.22310852350150867,3,4,3,896,0.0008327442086226141,12,3,1.0,618,1096,341.6666666666667,1.8064202334630348,0.633302064251229,0.0006760495851844882,1.4754072262192188,1.3023448456583704,3.891141238605318e-10,4.168583900926321e-09,68.1895223420647,82.268875192604,True,True,多年背景上持续抬升,2026Q2,1.5482041925915686,1.1127301692990963,1.5036184976949794,1.1342332031351365,1.5847641894846924,1.2317763954737866,1.5503378210652912,1.1793619996814713,1.6032845905645905,1.2632004050781735,234,0.0009444106595570734,333,0.0010583740074768492,1.1206713909531945,1.1127301692990963,True,False,True,九条均围绕氢生产/进口/载体路径或余热利用的技术经济与生命周期，适合作评估研究的持续升温初评；不能将成本分析数量解释为某项制氢技术突破。,评估研究升温，非技术首创,False,True,未通过或尚未完成核心范围审阅,已有样本依据的专家初评候选
35,C0115,二氧化碳吸收溶解与水合物,碳与环境,宽泛待细分,能源电力直接相关,True,True,1129,418193,0.0026984862674643067,732,337646,0.0021670251256578734,581,294889,0.0019694239731223584,502,259776,0.0019315705109724736,443,242709,0.0018244721989106646,1129,732,1.245249183091539,3,1815,605.0,0.002022673203250902,1.3341187608197003,1.245249183091539,0.1574749367747561,4,4,3,2442,0.0022783117887481795,12,3,1.0,1338,2074,774.3333333333334,1.726999140154772,0.4663344695246756,0.002033749829167255,1.3268526092853992,1.2318685273272254,3.123803025369296e-14,4.593827978484259e-13,77.81201848998461,82.24191063174113,True,True,多年背景上持续抬升,2026Q2,1.3089658972435538,1.2541914055359806,1.3482915592901175,1.238322622877967,1.372635722346628,1.2846922306672643,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,562,0.002265377381666754,832,0.0026419680996236186,1.1662375200726103,1.1662375200726103,True,False,False,样本涉及等离子CO2转化、固体吸附、植物净通量、管材腐蚀和CO2爆破，不能解释为吸收溶解与水合物的统一增速。,范围混杂，观察,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
36,C0473,二氧化碳地质封存与驱油,碳与环境,方向候选,能源电力直接相关,True,True,1970,418193,0.00470771774239789,1333,337646,0.003945021167323924,928,294889,0.003144643437737076,675,259776,0.0025965689157450866,573,242709,0.0023592667555248394,1970,1333,1.1933314278238298,3,2936,978.6666666666666,0.003228744506935362,1.458064499153056,1.1933314278238298,0.20175136272123506,3,4,3,4231,0.003932460782486297,12,3,1.0,1597,2275,852.0,1.873388042203986,0.4752841935548566,0.0032895105333790382,1.4311301619581824,1.351733022240946,1.1371571000025914e-35,5.330423906262147e-34,87.94298921417565,82.11479198767334,True,True,多年背景上持续抬升,2026Q2,1.47409684935813,1.2315305196366397,1.431701490292886,1.1595155395526837,1.4884828298317805,1.2142362398637683,1.5110827352210687,1.2444495883409903,1.2384458933676254,0.9671856565619518,997,0.004017269223489044,1611,0.005114152063115269,1.273041904488933,1.1595155395526837,True,True,True,三年度均有CO2地质封存、岩石反应、选址与数值模拟；3746935水合物开采和4264948煤层甲烷为邻近混入。保留核心并纳入持续升温，强调地质研究边界。,宽方向支持，标注边界,True,True,冻结样本审阅或本次多年补审；非独立专家认定,已有样本依据的专家初评候选
37,C0443,建筑能效与居民供热用能,热工与能效,宽泛待细分,能源电力直接相关,True,True,1704,418193,0.004072217656390359,1092,337646,0.0032320477130119134,903,294889,0.0030599734474910587,677,259776,0.0026042567585748276,736,242709,0.003029816853433381,1704,1092,1.2599497340327008,3,2672,890.6666666666666,0.002965425973025933,1.3732319381539142,1.2599497340327008,0.1428907455729238,4,4,3,3699,0.0034547462722977775,12,3,1.0,1555,2711,1062.0,1.4637817497648165,0.4093316070614985,0.0029937738465709105,1.3602288833723046,1.2800476302160257,8.286246375015754e-24,2.3017351041710425e-22,84.0446841294299,81.46379044684129,True,True,多年背景上持续抬升,2026Q2,1.3393969567318467,1.2591543889141807,1.3234724778400009,1.227375797004546,1.3732801163110382,1.2609430551509175,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,817,0.0032923484613556825,1346,0.004273165220592436,1.2979079434480287,1.227375797004546,True,False,True,建筑能耗、居民供能及灰色能耗相符；包括学位论文。,方向证据可用（含边界说明）,False,True,未通过或尚未完成核心范围审阅,已有样本依据的专家初评候选
38,C0191,固态储氢材料与反应器,氢能与燃料电池,方向候选,能源电力直接相关,True,True,1883,418193,0.004499866210508209,1263,337646,0.0037379334420050824,984,294889,0.0033343042158881543,734,259776,0.0028233602792224516,617,242709,0.002540274143917329,1883,1263,1.2038379709870957,3,2981,993.6666666666666,0.003298532645705229,1.3642024178136134,1.2038379709870957,0.14989181932654416,4,4,3,4130,0.003857367956133815,12,3,1.0,1769,2698,1130.0,1.5649867374005304,0.5768408245951958,0.0033399201959031506,1.3472975240629652,1.271771977281773,1.0300762624296943e-24,2.9713738339318105e-23,93.18952234206472,81.14021571648689,True,True,多年背景上持续抬升,2026Q2,1.363979236512697,1.291533401636025,1.3930029602278273,1.215762435167415,1.4087889183678872,1.2392092721365044,1.3708004979406874,1.2071713844306604,2.069917933201779,1.556307466647327,983,0.003960886497545338,1413,0.004485792082664247,1.1325222486037423,1.1325222486037423,True,True,True,三年度均有固态/表面储氢材料、金属氢化物证据；3787754为析氢、3925927为含水层储氢。按含边界误分的固态储氢方向作核心与持续升温初评，不把增长解释为纯净技术总量。,宽方向支持，标注边界,True,True,冻结样本审阅或本次多年补审；非独立专家认定,已有样本依据的专家初评候选
39,C0251,充电站选址与充电调度,交通与充电,方向候选,能源电力直接相关,True,True,1935,418193,0.004624099310028478,1311,337646,0.0038799364536522877,986,294889,0.003341077815107836,806,259776,0.0031001226210931342,667,242709,0.0027459643579997037,1935,1311,1.191797691860569,3,3103,1034.3333333333333,0.003440378963284419,1.3440668482677849,1.191797691860569,0.1624940770776031,4,4,3,4232,0.0039483711929295335,12,3,1.0,1544,2520,1045.0,1.477055449330784,0.4480550354715467,0.0034765863920796338,1.3300688631132858,1.2566663123985824,1.8352516496844925e-23,4.915852633083462e-22,87.52696456086288,80.16178736517719,True,True,多年背景上持续抬升,2026Q2,1.3004233750853234,1.2144449112716766,1.3368157183823886,1.1930210880087078,1.32654906509488,1.1793276935379673,1.3778502933142867,1.21868348240139,0.7381725333182875,0.8819710612701498,1022,0.004117952662674233,1492,0.0047365013677936945,1.150207823107362,1.150207823107362,True,True,True,三年度支持充电设施布局、容量规划、充电行为、V2G/V2X控制；3676809兼电池SOC。保留核心并纳入持续升温，不解释为全新技术。,宽方向支持，标注边界,True,True,冻结样本审阅或本次多年补审；非独立专家认定,已有样本依据的专家初评候选
40,C0258,综合能源系统协同管理与优化调度,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,3203,418193,0.007653475659868886,2179,337646,0.006447824247605918,1727,294889,0.0058506963259997834,1199,259776,0.004610783737137278,1151,242709,0.004737045630317092,3203,2179,1.186985774730232,3,5105,1701.6666666666667,0.00563643477024766,1.3578575769683925,1.186985774730232,0.1342995975187118,4,4,3,7109,0.006650665411158195,12,3,1.0,2428,3825,1542.6666666666667,1.5735262362340747,0.4294933103323856,0.0057192562670412665,1.3381942166106584,1.2803632519720853,4.1330291775184116e-39,2.5831432359490073e-37,90.43143297380585,80.15408320493066,True,True,多年背景上持续抬升,2026Q2,1.55878833785244,1.3994526511828569,1.3556832030378818,1.1689925319369319,1.3319243500461724,1.1724046601306783,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,1740,0.0070095810360728626,2601,0.008255951965370384,1.1778096184184788,1.1689925319369319,True,False,False,综合能源调度之外，4180146为功率电子循环设计，4266623为电梯改造，另有建筑异常检测及数字环境；维持原降级判断。,范围混杂，观察,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
41,C0725,废塑料回收与转化,生物质与资源循环,方向候选,能源电力直接相关,True,True,181,418193,0.00043362129928709313,110,337646,0.00032690276639617066,91,294889,0.0003098921643004227,101,259776,0.0003901580236093653,70,242709,0.0002900232018561485,181,110,1.3264534407811992,3,302,100.66666666666667,0.00034231765143531956,1.2667219977378972,1.1113991589244983,0.16797359551180113,3,3,3,382,0.00035680540999456214,6,1,0.5,333,558,184.0,1.8054054054054054,0.5418953421311019,0.0003388649536343126,1.2796286385963571,1.0645418504458952,0.004352009705094983,0.018758662521961133,51.120955315870575,80.04237288135593,False,True,多年背景上持续抬升,2026Q2,1.2740443162499,1.4121198603419949,1.284165233101523,1.3749340427219672,1.247193617830435,1.3108808411172759,1.3006198735811751,1.3525195796493352,1.330350236798239,1.448667399280834,76,0.0003080913239066785,152,0.0004839641263574797,1.5708463329011932,1.247193617830435,True,False,True,九条跨年题名/摘录一致指向废塑料热解、催化回收与燃料转化；多条仅题名，初评保留并明确证据深度限制。,方向支持，文本深度有限,False,True,未通过或尚未完成核心范围审阅,已有样本依据的专家初评候选
42,C0252,热泵与区域供热供冷,热工与能效,宽泛待细分,能源电力直接相关,True,True,1096,418193,0.00261964603123029,686,337646,0.002030938906162635,577,294889,0.0019558767746829958,507,259776,0.0019507901180468266,480,242709,0.001976682957331622,1096,686,1.2898694408193645,3,1770,590.0,0.0019792019329641524,1.3235870416248918,1.2898694408193645,0.14610031753108377,3,4,3,2359,0.0022021539040253065,12,3,1.0,1080,1896,682.0,1.582723279648609,0.3291112761492789,0.001983340166643142,1.3208253809855084,1.2249935268520473,1.6860303866162363e-13,2.3417088703003284e-12,69.37596302003082,79.54160246533128,True,True,多年背景上持续抬升,2026Q2,1.2831121674902952,1.2774910627289449,1.2851491761362377,1.2393054294438157,1.3004572573686226,1.2647776141833487,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,497,0.0020036004397852624,865,0.0027466947630321223,1.3708794969752063,1.2393054294438157,True,False,False,热泵与储热、概念性全球热基础设施混合，暂不列专门新兴重点。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
43,C0140,厌氧微生物产甲烷机制,生物质与资源循环,方向候选,能源电力直接相关,True,True,1037,418193,0.0024786892452361383,657,337646,0.001945145419959115,570,294889,0.0019321691774141108,513,259776,0.00197385364653605,468,242709,0.001927317305951852,1037,657,1.2742950834432925,3,1740,580.0,0.0019503894146364253,1.2708688975827906,1.255761413510081,0.12454329620144788,3,4,3,2264,0.0021186679475364545,12,3,1.0,1498,2475,973.0,1.5390143737166324,0.4556473103074546,0.0019497337249604005,1.271296287028364,1.177226227695018,3.946259426210251e-10,4.168583900926321e-09,77.32665639445301,77.39214175654854,True,True,多年背景上持续抬升,2026Q2,1.2870133925550034,1.3069612061147444,1.2922360039386147,1.3039876775482084,1.285685555930855,1.2903590025175962,1.2912975546192034,1.2893340572122982,0.7381725333182875,0.8819710612701498,453,0.0018263975868193297,828,0.002629273958604406,1.4395956157515983,1.285685555930855,True,False,False,厌氧产甲烷中心明确，随机牛反刍减排、生物炭热值及链延长跨任务。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
44,C0159,太阳辐照预测与光伏环境建模,太阳能,宽泛待细分,能源电力直接相关,True,True,1154,418193,0.002758213719156744,771,337646,0.0022824025726212276,637,294889,0.0021590847512734366,500,259776,0.0019238826681427326,435,242709,0.0017915617646574846,1154,771,1.2084694226352324,3,1908,636.0,0.0021217899973457986,1.2999466123447956,1.2084694226352324,0.12244943068107084,3,4,3,2562,0.0023999003476838023,12,3,1.0,1411,2566,950.3333333333334,1.4842326559215135,0.3492457523397273,0.0021379297983837543,1.2901329693996106,1.1992151638234094,3.302837554000658e-12,3.9319494690484026e-11,74.80739599383668,75.95916795069337,True,True,多年背景上持续抬升,2026Q2,1.305618643198614,1.2328654205838523,1.280242748836528,1.1888798837671055,1.2513158355492504,1.1593342849742845,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,551,0.0022210766684252706,878,0.0027879507213445635,1.2552248920435525,1.1593342849742845,True,False,False,光伏预测与太阳高能粒子、黑子周期、日冕模型及极地浮标管理混合，不能把总增长归为辐照预测。,范围混杂，观察,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
