category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,quality_multiyear_share_ratio,quality_share_growth_ratio,geometry_multiyear_share_ratio,geometry_share_growth_ratio,dedup_multiyear_share_ratio,dedup_share_growth_ratio,exclude_needs_review_multiyear_share_ratio,exclude_needs_review_share_growth_ratio,supported_only_multiyear_share_ratio,supported_only_share_growth_ratio,papers_2025_jan_aug,share_2025_jan_aug,papers_2026_jan_aug,share_2026_jan_aug,share_ratio_2026_ytd,robust_min_ratio,emerging_robust,core_review_pass,emerging_review_pass,paper_review_reason,paper_review_decision,final_core,final_emerging,core_review_basis,review_status
C0420,碳化硅功率半导体器件,电力电子与电机,方向候选,能源电力直接相关,True,True,987,418193,0.0023592343418512643,705,337646,0.00208714843160632,529,294889,0.0017933103934106426,516,259776,0.001985385410780662,500,242709,0.002058959042964572,987,705,1.1303625109382087,3,1750,583.3333333333334,0.0019552814119325416,1.206595801225087,1.1303625109382087,0.13713692066699457,2,4,3,2221,0.002079897722289409,12,3,1.0,871,1433,570.3333333333334,1.5262543757292881,0.3695763908384863,0.001960935872187981,1.203116519674286,1.1128342691152617,1.5564392695482227e-06,1.167329452161167e-05,69.03697996918335,70.40061633281974,True,False,平稳或增长证据不足,2026Q2,1.064534318658785,1.0066784681353271,1.1903545717275943,1.109246833990807,1.2439982769266207,1.1561133473408711,1.2617629993043737,1.154559136668063,1.3236609862677409,1.1919640003790983,461,0.00185861628735859,689,0.002188152558186769,1.1773019385816887,1.0066784681353271,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0421,柴油机及多燃料内燃机性能,化石能源,宽泛待细分,能源电力直接相关,True,True,505,418193,0.0012076890732210775,399,337646,0.0011818792323553863,368,294889,0.0012480356562262925,367,259776,0.0014126411199649434,437,242709,0.0017997893732207796,505,399,1.0218379680081646,3,1134,378.0,0.001280852002848874,0.9428794822000767,0.671016892971137,-0.016431081784345825,3,4,3,1272,0.001212534653934252,12,3,1.0,574,1189,465.0,1.2339055793991416,0.320413388318611,0.0012708836029690172,0.9502751238584669,0.8557159983377317,0.8303214702989513,1.0,58.54391371340524,48.46302003081664,True,False,历史峰值以下的恢复或波动,2026Q2,1.045477674855231,1.195419989814167,0.917987674363718,1.0186109238261567,0.9399036835908784,1.013253283061296,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,280,0.0011296681876578213,410,0.0013027362220966912,1.1532025388779847,0.917987674363718,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0422,配电网规划运行与配置方法,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,34,418193,8.242388333556316e-05,19,337646,5.7688723481677176e-05,12,294889,4.2334995123008564e-05,10,259776,4.036117485614124e-05,13,242709,5.55363578022412e-05,34,19,1.4287694086651486,3,41,13.666666666666666,4.679496448694233e-05,1.7613836069597344,1.4287694086651486,0.3331305946646159,2,0,3,65,6.0815867313416303e-05,0,0,0.0,24,48,13.0,1.7857142857142858,0.1511431967299082,4.648891099445942e-05,1.772979439019049,1.128723190453505,0.006318565680565992,0.02647443720907539,13.998459167950694,87.24191063174113,False,False,多年背景上持续抬升,2026Q2,1.1687585534814071,0.8835882019361506,2.1093775065582205,1.5888325765343492,1.7022443139245853,1.3672042036600833,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,12,5.0341719592594534e-05,29,9.361929001669279e-05,1.8596760455211894,0.8835882019361506,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0423,气候变化适应与社会经济政策,碳与环境,宽泛待细分,关联基础或环境研究,True,False,1341,418193,0.0032049750578161734,1380,337646,0.004084065782895146,1033,294889,0.003500257396770348,807,259776,0.0031039665425080048,717,242709,0.0029516545720820785,1341,1380,0.7847510858515615,3,3220,1073.3333333333333,0.0035627632407244994,0.8995756499285177,0.7847510858515615,-0.044066099827985816,1,4,3,3754,0.0035964327458272226,12,3,1.0,1662,3506,1461.3333333333333,1.1372236152268065,0.3466359659780827,0.0036076515146423265,0.8883826624628749,0.8335650752121657,0.9998647794339828,1.0,82.42681047765794,30.35053929121726,False,False,近期份额下降,2026Q2,0.9122038510135808,0.7800355036474562,0.8961465522399571,0.7822761866554864,0.870451378257904,0.7584305322715489,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,1046,0.004214608764292014,860,0.0027308270867581067,0.6479431993533666,0.6479431993533666,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0424,硅系半导体加工与材料性质,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,779,418193,0.0018623019437701879,549,337646,0.001625638643752903,556,294889,0.0018847539828763412,521,259776,0.002004605017855015,556,242709,0.0022893320827368315,779,549,1.1455817385534899,3,1626,542.0,0.0018383325481614197,1.0130386613851454,0.8134695520205434,-0.005991986308797603,3,4,3,1884,0.0017908981901331442,12,3,1.0,1048,1919,769.3333333333334,1.3617481609692772,0.355195385260436,0.0018220292465659818,1.0221032111751822,0.9384553418690298,0.3066168734491887,0.701105655752718,66.72573189522342,58.39368258859785,False,False,历史峰值以下的恢复或波动,2026Q2,0.9686716659535235,1.1410694469344254,0.9916205856351584,1.1895205862674638,1.011536801165651,1.1526830468001736,1.0337720282736378,1.1577090553587608,0.7381725333182875,0.8819710612701498,377,0.0015203199316963548,543,0.0017248164109855096,1.1345088458196955,0.9686716659535235,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0425,巡检机器人与自主移动装置,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,314,418193,0.0007513713422908583,234,337646,0.0006937438798181178,168,294889,0.0005706757342581555,174,259776,0.0006707642868949188,126,242709,0.0005203962416284083,314,234,1.0830673453837878,3,576,192.0,0.0006450613003237307,1.1648061074409128,1.0830673453837878,0.13753941797412583,2,4,3,716,0.0006719303187890437,12,3,1.0,310,664,231.66666666666666,1.336676217765043,0.2408518884294841,0.0006458037876700206,1.1634669177177055,1.0141033633995304,0.01547960750246304,0.0580485281342364,49.568567026194145,65.38520801232666,False,False,平稳或增长证据不足,2026Q2,1.1825719747665808,1.1258257160108098,1.1354567877858155,1.043327034050767,1.1456812947544592,1.0565726852436934,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,160,0.0006463876795689138,230,0.0007314998762321251,1.1316736060315598,1.043327034050767,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0426,太阳能光热及光伏光热系统,太阳能,宽泛待细分,能源电力直接相关,True,True,1295,418193,0.003095076546702089,1086,337646,0.0032142973365560127,905,294889,0.00306674704671074,750,259776,0.0028848630218603812,770,242709,0.003169686199009396,1295,1086,0.962909221714484,3,2741,913.6666666666666,0.0030553024683757112,1.0130180493545449,0.962909221714484,0.00459761613943499,1,4,3,3286,0.0031253736433229477,12,3,1.0,1327,2240,1002.0,1.3240279162512463,0.5398406974090564,0.0030710686624412166,1.0078174365016601,0.9433731649377176,0.40540375152029673,0.8662473323083264,86.5100154083205,47.11479198767334,True,False,近期份额下降,2026Q2,0.9515756627200016,0.9798644791363621,1.0160441341567856,0.9670285307352188,1.056409241932729,1.011825321051288,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,828,0.0033366491745971654,1017,0.0032290721217622005,0.967758956004731,0.9515756627200016,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0427,通用电气工程应用与技术资料,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,392,418193,0.000937720991571262,259,337646,0.0007677037817177039,256,294889,0.0008687140999241357,239,259776,0.0009206191788615073,295,242709,0.0012156291652268352,392,259,1.2214619934177633,3,754,251.33333333333334,0.000852345686834449,1.1001651161677029,0.7713873756856469,0.03821919110590599,2,4,3,907,0.0008580462910710339,12,3,1.0,229,563,191.0,1.1979166666666667,0.1107155519313611,0.000845202008320955,1.1094637522621387,0.9820597543353731,0.04770510308094512,0.15831339518012763,48.46687211093992,60.73189522342065,True,False,历史峰值以下的恢复或波动,2026Q2,0.8373009480371781,1.029269410857523,1.161894610601804,1.2418585434313836,1.0534935399656609,1.1600882143169498,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,190,0.0007672078065911407,338,0.0010742416837508648,1.4001964976398478,0.8373009480371781,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0428,固废电子废物回收与处置,生物质与资源循环,宽泛待细分,关联基础或环境研究,True,False,957,418193,0.0022875613998203396,688,337646,0.0020368556983146016,578,294889,0.001959263574292836,512,259776,0.0019700097251211797,441,242709,0.0018162445903473696,957,688,1.1230846651106334,3,1778,592.6666666666666,0.0019887096659095393,1.150274189859745,1.1230846651106334,0.07745884201062125,4,4,3,2223,0.0020945602241425926,12,3,1.0,1302,2462,874.3333333333334,1.4885757806549884,0.381177937879199,0.001992301884425207,1.1482001887883158,1.061446617819843,0.0002708900505184714,0.0014510552886535866,73.05855161787366,70.62403697996919,False,False,平稳或增长证据不足,2026Q2,1.316894760524915,1.2333828226284678,1.1136054936194353,1.0964144806783587,1.1263397219983518,1.0899675754710592,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,510,0.0020559558281615605,713,0.0022643174043020446,1.1013453563964948,1.0899675754710592,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0429,磁性材料与铁氧体磁学,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,584,418193,0.0013964278205691788,725,337646,0.002146316353125989,693,294889,0.002348745529424515,728,259776,0.002800296750733228,668,242709,0.002750078162281351,584,725,0.6506160280311708,3,2146,715.3333333333334,0.002431786211094577,0.5742395504169873,0.49867137124075833,-0.259981974621295,0,4,3,2002,0.0019638299010398944,12,3,1.0,1132,2411,1207.0,0.9379139072847682,0.4128411821367482,0.002404540902400172,0.5807461287829573,0.5299956839484945,1.0,1.0,72.33436055469954,6.271186440677965,False,False,近期份额下降,2026Q2,0.5496864824288732,0.642236816832707,0.5676967721093806,0.643064603246968,0.5834577638430759,0.6585493443374314,0.5909884943015674,0.663211199642775,0.7381725333182875,0.8819710612701498,516,0.002080119853566006,396,0.0012583067285294473,0.6049203012856676,0.5496864824288732,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0430,电力系统电磁暂态与实时仿真,电网与电力系统,方向候选,能源电力直接相关,True,True,345,418193,0.0008254333823894803,260,337646,0.0007706621777936874,294,294889,0.0009974124850980818,294,259776,0.00113203485667939,287,242709,0.0011827187309736552,345,260,1.0710703161177524,3,848,282.6666666666667,0.0009667031731903864,0.8538643559690853,0.6979118202600502,-0.09462792514187202,2,4,3,899,0.0008645026817604165,12,3,1.0,327,776,330.3333333333333,0.9899396378269618,0.2095037837309104,0.0009505021922602124,0.868418178422788,0.7663105396195871,0.9867283536218754,1.0,50.708782742681045,38.25115562403698,True,False,历史峰值以下的恢复或波动,2026Q2,0.862986816504049,1.1418098861848398,0.777334633272592,0.9524410075476086,0.8425442733571674,1.0492259409321418,0.876254449581559,1.1017328242116697,0.7381725333182875,0.8819710612701498,194,0.000783317156860771,229,0.000728326340977322,0.9297975087079279,0.777334633272592,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0431,电池负极储能材料与储氢材料混合,能源材料与电化学基础,混杂待重分,质量限制观察,False,False,1060,418193,0.0025336385007931807,1001,337646,0.00296283367009742,853,294889,0.0028906334669990246,794,259776,0.003053995564114687,714,242709,0.0029393131592371363,1060,1001,0.8551403092127925,3,2648,882.6666666666666,0.002969154233737044,0.8533199360291522,0.8296143355819343,-0.06590962931479272,1,4,3,2914,0.0027957018792965417,12,3,1.0,1362,2228,977.0,1.3936605316973416,0.5713650510706074,0.002966888693224717,0.8539715381231118,0.7952634201596177,0.9999931464945027,1.0,85.77812018489985,33.971494607087834,False,False,近期份额下降,2026Q2,0.8081221214734065,0.8120082885101948,0.8425095512373533,0.8420603788156991,0.8403317109380056,0.8711361511357977,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,760,0.003062790220013451,722,0.002292879221595273,0.7486243121101526,0.7486243121101526,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0432,电机驱动控制方法与装置,电力电子与电机,宽泛待细分,能源电力直接相关,True,True,49,418193,0.0001182603543510254,27,337646,8.135589208954473e-05,31,294889,0.00010668418770998158,35,259776,0.0001364592102279061,34,242709,0.00014192624771683861,49,27,1.4536175722941076,3,93,31.0,0.00010816643000914414,1.093318456946651,0.8332521732482511,0.05150781667161475,2,1,3,107,0.00010210014471685057,1,0,0.08333333333333333,19,87,34.666666666666664,0.5607476635514019,0.1361830177660264,0.00010474007657787844,1.1290840928791388,0.8000234636678552,0.25342935913463677,0.5995962755551343,18.699922958397536,60.64714946070878,False,False,历史峰值以下的恢复或波动,2026Q2,0.8132920361389707,1.158482309205175,1.2976155132674732,2.0405485236982313,1.0531772310605718,1.4212536061408054,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,17,7.047840742963235e-05,41,0.00013170171307433053,1.8686817406568852,0.8132920361389707,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0433,风电功率预测与状态监测混合,风能与水能海洋能源,混杂待重分,质量限制观察,False,False,136,418193,0.0003261118862407064,68,337646,0.00020265013120486597,57,294889,0.0001947409775658394,52,259776,0.0002018058742807062,57,242709,0.00023654374619473103,136,68,1.6092359985251068,3,177,59.0,0.00019973232768380383,1.632744633893087,1.3786535957380153,0.2577850882109418,4,3,3,261,0.0002411676650038039,4,0,0.3333333333333333,227,398,103.66666666666667,2.178343949044586,0.3553391220367942,0.00019883811328955535,1.6400874100319505,1.3120894438840802,5.924762641873208e-06,4.0766715425733076e-05,37.14946070878274,92.32665639445301,False,False,多年背景上持续抬升,2026Q2,1.626266012304012,1.6452820578626275,1.5071784522472627,1.412332765802151,1.7087672670867164,1.661382180461724,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,50,0.0002033805471540819,104,0.0003316344341269287,1.6306103940003718,1.412332765802151,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0434,风电光伏项目建设与扶持政策,能源政策与治理,政策类群,能源治理与政策研究,True,False,69,418193,0.00016604231570497505,8,337646,2.5146366645859282e-05,0,294889,1.6933998049203425e-06,8,259776,3.267333202640005e-05,11,242709,4.730874923894621e-05,69,8,6.603034070224867,3,16,5.333333333333333,1.9837699492393224e-05,8.370038863056882,3.509759153985057,2.2927522213654328,1,1,3,77,6.429402738525156e-05,1,0,0.08333333333333333,7,11,3.0,2.0,0.0199453530617871,1.8483542925507963e-05,8.983251553782505,5.2520228250671055,9.737250200042892e-23,2.4343125500107233e-21,14.370184899845917,91.7295839753467,False,False,多年背景上持续抬升,2026Q2,11.719055845904453,14.768545660932803,11.768060635069805,11.799153487868464,2.6161478675988428,2.041232046360853,8.585509980726828,6.732790304204817,0.7381725333182875,0.8819710612701498,6,2.6177694188149157e-05,9,3.0148584920629882e-05,1.1516898586995634,1.1516898586995634,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0435,智能电表物联网与用能监测,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,1085,418193,0.0025933659524856175,596,337646,0.0017646832593241249,446,294889,0.0015122060257938658,470,259776,0.0018085650256966146,443,242709,0.0018244721989106646,1085,596,1.4695928795056847,3,1512,504.0,0.0016951514369382018,1.5298727275775308,1.4214335269312601,0.2696935493009831,4,4,3,2127,0.0019567517458678693,12,3,1.0,802,1579,562.0,1.4262877442273534,0.2405650417048919,0.0016943247681715631,1.530619159445009,1.4158144311136511,1.7353533480561606e-27,6.197690528772002e-26,64.22958397534669,88.52080123266565,True,True,多年背景上持续抬升,2026Q2,1.4361960656370825,1.3962104107675226,1.5435315196675947,1.5106056615385595,1.4370800331678026,1.3752489474297809,2.094429138729899,1.6691245650128603,2.158949483467466,1.7877791782503034,484,0.001951245051408964,872,0.0027689095098157447,1.4190475500841668,1.3752489474297809,True,False,True,智能用能监测和能源IoT支持明确，兼含变压器保护和电源切换；非纯电表器件。,方向证据可用（含边界说明）,False,True,未通过或尚未完成核心范围审阅,已有样本依据的专家初评候选
C0436,钠离子电池电极材料,电化学储能,方向候选,能源电力直接相关,True,True,2868,418193,0.006853127807190229,2118,337646,0.006267362086970928,1370,294889,0.0046416088652866585,1052,259776,0.004045727289151301,865,242709,0.003560497605765908,2868,2118,1.0934628815266692,3,4540,1513.3333333333333,0.0049848994138029625,1.3747775508196267,1.0934628815266692,0.194822058949629,3,4,3,6356,0.005920699586482604,12,3,1.0,2025,2733,1153.6666666666667,1.7546189376443417,0.6125810364535264,0.005086334948682963,1.3473606980925927,1.2858247393167357,1.0673310429220674e-36,5.717844872796789e-35,96.29429892141756,77.93913713405239,True,False,平稳或增长证据不足,2026Q2,1.3430276367519205,1.0435253077579696,1.448203722630874,1.1343665424818317,1.323405966590108,1.115931484077066,1.4036422272165527,1.1250402009640834,0.7381725333182875,0.8819710612701498,1712,0.006896815584185451,2000,0.006348657277233693,0.9205200863701943,0.9205200863701943,False,False,False,中心及随机仍有锂氧、锂离子和通用固态电解质；不能把全部数量归为钠离子电极。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0437,矿物岩石与黏土性质,其他基础与关联学科,关联基础研究,关联基础或环境研究,False,False,1583,418193,0.0037831367901989643,647,337646,0.0019155614591992805,598,294889,0.00202699956648965,482,259776,0.0018546920826750617,490,242709,0.0020178210001480968,1583,647,1.9749493142236976,3,1727,575.6666666666666,0.0019324177027879976,1.9577220725833964,1.8663727672870625,0.31199842529041977,4,4,3,2828,0.002575232605295965,12,3,1.0,1877,2574,803.0,2.3358208955223883,0.3412933821719735,0.0019351709335645457,1.9549367575661665,1.826074040199073,2.0786471007183502e-86,5.196617751795875e-84,76.68721109399077,95.46995377503852,False,False,多年背景上持续抬升,2026Q2,2.08591714554568,2.115256604635027,1.9993355549190146,2.0092068236177028,1.993038404083062,1.9993440959225086,2.018819322510966,2.0257424656289844,0.7381725333182875,0.8819710612701498,547,0.0022049673181556407,1298,0.004120835528361884,1.8688873501348693,1.8688873501348693,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0438,电力设备数据诊断与异常检测,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,54,418193,0.00013020584468951283,21,337646,6.360551563364406e-05,30,294889,0.00010329738810014089,35,259776,0.0001364592102279061,39,242709,0.00016249526912507611,54,21,2.047084178036922,3,86,28.666666666666668,0.00010112070465389702,1.287627940639503,0.8012900645697604,0.11575226382800352,4,0,3,105,9.903624947443259e-05,0,0,0.0,31,75,25.0,1.2307692307692308,0.1375693642818273,9.689857351857204e-05,1.3437333488150571,0.9574165994211057,0.04543802033168602,0.15146006777228674,17.149460708782744,80.07704160246533,False,False,历史峰值以下的恢复或波动,2026Q2,1.2801583227154407,2.410777686764065,1.3477617858035589,2.713844463024509,1.1922848027533235,1.8698750736657839,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,19,7.853308256444747e-05,43,0.00013804878358393682,1.7578424159098598,1.1922848027533235,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0439,电气化铁路牵引与供电,交通与充电,方向候选,能源电力直接相关,True,True,414,418193,0.0009902811490606067,284,337646,0.00084166368361729,270,294889,0.0009161292944619053,261,259776,0.0010051854499886605,267,242709,0.0011004426453407052,414,284,1.1765758322903879,3,815,271.6666666666667,0.0009209928093559519,1.0752322265720056,0.8998934685542002,0.03891569294449315,4,4,3,968,0.0009160247090466006,12,3,1.0,326,712,261.3333333333333,1.2465057179161374,0.2124876293062335,0.0009135351064091965,1.0840099544209894,0.9631320678063645,0.09083458400858369,0.2682123543560542,51.2788906009245,64.82280431432973,True,False,历史峰值以下的恢复或波动,2026Q2,1.1346684041361925,1.1909667605700298,1.0907653436889793,1.2063137978050937,1.0779603020834818,1.1579464848360876,1.0499509526232353,1.1160732346622855,0.7381725333182875,0.8819710612701498,215,0.0008678912457763297,301,0.0009568208793231484,1.1024663331720452,1.0779603020834818,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0440,铜基硫族薄膜与光伏吸收材料,太阳能,方向候选,能源电力直接相关,True,True,304,418193,0.0007274803616138836,319,337646,0.0009452075462767106,354,294889,0.0012006204616885228,346,259776,0.001331918770252661,373,242709,0.0015365058991953398,304,319,0.7696514532490971,3,1019,339.6666666666667,0.0011592489260726314,0.6275445637706841,0.47346408627188563,-0.25050337461102856,0,4,3,977,0.0009577694565263724,12,3,1.0,550,1271,575.0,0.9565972222222222,0.3732152368527744,0.0011420589098518404,0.6369902247058865,0.5604575340979655,0.9999999999984589,1.0,58.66718027734977,9.121725731895221,False,False,近期份额下降,2026Q2,0.5615549691434197,0.8359239019843786,0.6538373705884113,0.7594649135106627,0.6590476071145669,0.8083256527792361,0.6501061408180602,0.7944498809600411,0.7381725333182875,0.8819710612701498,221,0.0008920552711807751,218,0.0006934174531744873,0.7773256608378543,0.5615549691434197,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0441,二次电池电解液添加剂与配方,电化学储能,方向候选,能源电力直接相关,True,True,63,418193,0.00015170772729879015,71,337646,0.0002115253194328163,68,294889,0.0002319957732740869,75,259776,0.0002902160668227299,44,242709,0.0001830642905333136,63,71,0.7172083592904105,3,214,71.33333333333333,0.00024457905317654436,0.6202809493635706,0.5227406220464577,-0.21238166488468035,1,0,3,202,0.00019840960666856446,1,0,0.08333333333333333,139,334,125.33333333333333,1.108179419525066,0.5512366201440922,0.00024028605803160349,0.6313630035032531,0.4771677624331089,0.9994688864050847,1.0,39.22380585516179,12.191833590138673,False,False,近期份额下降,2026Q2,0.469738150923837,0.6104015114824616,0.7580357562557275,0.8260694153992971,0.6395986899551387,0.7460546395280949,0.6635711509099295,0.7299953771332841,0.9020295506706733,0.8507508467119144,53,0.0002154625598563046,45,0.0001443958540935431,0.6701667992334399,0.469738150923837,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0442,能源专项监管与企业整改公告,能源政策与治理,政策类群,能源治理与政策研究,True,False,11,418193,2.7474627778521053e-05,6,337646,1.922957449389239e-05,6,294889,2.2014197463964454e-05,9,259776,3.6517253441270645e-05,7,242709,3.085353211235622e-05,11,6,1.4287694086651486,3,21,7.0,2.5920341799709164e-05,1.0599639461092805,0.7523738832852664,0.11078768403389283,2,0,3,23,2.29061332454593e-05,0,0,0.0,1,3,0.6666666666666666,1.2000000000000002,0.0268641860489949,2.408461653929825e-05,1.1407542127021788,0.5574609021387577,0.3824522580442949,0.8314179522702063,6.941448382126349,65.0,False,False,历史峰值以下的恢复或波动,2026Q2,1.1386796170266353,1.2762940694633287,0.7262846521395501,1.2738453601951778,0.9298542357930839,1.2369942795019802,1.0891380403268611,1.4568461587958403,0.7381725333182875,0.8819710612701498,4,1.812301905333403e-05,5,1.7454443901417302e-05,0.9631090631230268,0.7262846521395501,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0443,建筑能效与居民供热用能,热工与能效,宽泛待细分,能源电力直接相关,True,True,1704,418193,0.004072217656390359,1092,337646,0.0032320477130119134,903,294889,0.0030599734474910587,677,259776,0.0026042567585748276,736,242709,0.003029816853433381,1704,1092,1.2599497340327008,3,2672,890.6666666666666,0.002965425973025933,1.3732319381539142,1.2599497340327008,0.1428907455729238,4,4,3,3699,0.0034547462722977775,12,3,1.0,1555,2711,1062.0,1.4637817497648165,0.4093316070614985,0.0029937738465709105,1.3602288833723046,1.2800476302160257,8.286246375015754e-24,2.3017351041710425e-22,84.0446841294299,81.46379044684129,True,True,多年背景上持续抬升,2026Q2,1.3393969567318467,1.2591543889141807,1.3234724778400009,1.227375797004546,1.3732801163110382,1.2609430551509175,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,817,0.0032923484613556825,1346,0.004273165220592436,1.2979079434480287,1.227375797004546,True,False,True,建筑能耗、居民供能及灰色能耗相符；包括学位论文。,方向证据可用（含边界说明）,False,True,未通过或尚未完成核心范围审阅,已有样本依据的专家初评候选
C0444,通用计算硬件接口与电子系统,数字技术与测量,关联基础研究,关联基础或环境研究,True,False,410,418193,0.0009807247567898167,227,337646,0.0006730351072862337,184,294889,0.0006248645280156063,125,259776,0.0004824121375662596,149,242709,0.0006150137401063007,410,227,1.4571673099553872,3,536,178.66666666666666,0.0005934372576226999,1.6526174320745959,1.4571673099553872,0.22537848750603695,3,4,3,821,0.0007595414640305522,12,3,1.0,354,796,257.0,1.375968992248062,0.2536033749110239,0.0006009951987596983,1.6318345950413313,1.4350207472672063,2.272536044299535e-14,3.478371496376839e-13,51.217257318952235,85.18104776579352,False,False,多年背景上持续抬升,2026Q2,2.8107254811515414,2.3333658634658976,1.6310790788418732,1.380973604878456,1.4778487671201175,1.3034400760403255,1.7027443345414024,1.5074618757664682,0.7381725333182875,0.8819710612701498,165,0.0006665243674059516,384,0.0012202243054718095,1.8307272249037263,1.3034400760403255,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
